dataset,mass_MeV,sigma_x,ell_lower,ell_upper,k_min,k_max,upper_floor_active
2015,78.404011461318049,0.050733762382430214,0.050733762382430214,0.40587009905944171,1,8,False
2015,78.60744985673351,0.050736656133228752,0.050736656133228752,0.40589324906583002,1,8,False
2015,78.810888252148999,0.050739534936157682,0.050739534936157682,0.40591627948926146,1,8,False
2015,79.014326647564459,0.050742398906740593,0.050742398906740593,0.40593919125392475,1,8,False
2015,79.217765042979934,0.050745248159311807,0.050745248159311807,0.40596198527449445,1,8,False
2015,79.421203438395409,0.05074808280703591,0.05074808280703591,0.40598466245628728,1,8,False
2015,79.624641833810884,0.050750902961919309,0.050750902961919309,0.40600722369535447,1,8,False
2015,79.828080229226359,0.05075370873482532,0.05075370873482532,0.40602966987860256,1,8,False
2015,80.031518624641819,0.050756500235490609,0.050756500235490609,0.40605200188392487,1,8,False
2015,80.234957020057294,0.050759277572537176,0.050759277572537176,0.40607422058029741,1,8,False
2015,80.438395415472783,0.050762040853489232,0.050762040853489232,0.40609632682791386,1,8,False
2015,80.641833810888244,0.050764790184782971,0.050764790184782971,0.40611832147826377,1,8,False
2015,80.845272206303719,0.050767525671783886,0.050767525671783886,0.40614020537427109,1,8,False
2015,81.048710601719179,0.050770247418800096,0.050770247418800096,0.40616197935040077,1,8,False
2015,81.252148997134668,0.050772955529092556,0.050772955529092556,0.40618364423274045,1,8,False
2015,81.455587392550143,0.05077565010489149,0.05077565010489149,0.40620520083913192,1,8,False
2015,81.659025787965604,0.050778331247407049,0.050778331247407049,0.40622664997925639,1,8,False
2015,81.862464183381078,0.050780999056843079,0.050780999056843079,0.40624799245474463,1,8,False
2015,82.065902578796567,0.050783653632408665,0.050783653632408665,0.40626922905926932,1,8,False
