fit_id,group,rank,dataset,mass_hypothesis_MeV,bin_center_MeV,bin_width_MeV,observed,gp_mean,profiled_background,signal,total,in_fit
combined_rank2_m079,combined,2,2016,79,165.125,0.2500000000000002,3852.0,3852.3158694655704,3852.3158694655704,0.0,3852.3158694655704,False
combined_rank2_m079,combined,2,2016,79,165.375,0.24999999999997247,3842.0,3809.370182335228,3809.370182335228,0.0,3809.370182335228,False
combined_rank2_m079,combined,2,2016,79,165.625,0.2500000000000002,3794.0,3767.0062773403565,3767.0062773403565,0.0,3767.0062773403565,False
combined_rank2_m079,combined,2,2016,79,165.875,0.2500000000000002,3801.0,3725.2149699218207,3725.2149699218207,0.0,3725.2149699218207,False
combined_rank2_m079,combined,2,2016,79,166.125,0.2500000000000002,3646.0,3683.9872211699467,3683.9872211699467,0.0,3683.9872211699467,False
combined_rank2_m079,combined,2,2016,79,166.375,0.2500000000000002,3639.0,3643.3141343781044,3643.3141343781044,0.0,3643.3141343781044,False
combined_rank2_m079,combined,2,2016,79,166.625,0.250000000000028,3638.0,3603.186958049168,3603.186958049168,0.0,3603.186958049168,False
combined_rank2_m079,combined,2,2016,79,166.875,0.24999999999997247,3685.0,3563.5970783768053,3563.5970783768053,0.0,3563.5970783768053,False
combined_rank2_m079,combined,2,2016,79,167.12499999999997,0.2500000000000002,3543.0,3524.5360189192156,3524.5360189192156,0.0,3524.5360189192156,False
combined_rank2_m079,combined,2,2016,79,167.37499999999997,0.2500000000000002,3494.0,3485.995440643717,3485.995440643717,0.0,3485.995440643717,False
combined_rank2_m079,combined,2,2016,79,167.625,0.2500000000000002,3498.0,3447.967138294077,3447.967138294077,0.0,3447.967138294077,False
combined_rank2_m079,combined,2,2016,79,167.875,0.250000000000028,3451.0,3410.443037828318,3410.443037828318,0.0,3410.443037828318,False
combined_rank2_m079,combined,2,2016,79,168.12500000000003,0.2500000000000002,3261.0,3373.4151946004545,3373.4151946004545,0.0,3373.4151946004545,False
combined_rank2_m079,combined,2,2016,79,168.375,0.24999999999997247,3248.0,3336.8757941806193,3336.8757941806193,0.0,3336.8757941806193,False
combined_rank2_m079,combined,2,2016,79,168.625,0.2500000000000002,3339.0,3300.8171461487404,3300.8171461487404,0.0,3300.8171461487404,False
combined_rank2_m079,combined,2,2016,79,168.875,0.250000000000028,3234.0,3265.231686026014,3265.231686026014,0.0,3265.231686026014,False
combined_rank2_m079,combined,2,2016,79,169.125,0.2500000000000002,3337.0,3230.1119706847408,3230.1119706847408,0.0,3230.1119706847408,False
combined_rank2_m079,combined,2,2016,79,169.375,0.2500000000000002,3216.0,3195.450679113688,3195.450679113688,0.0,3195.450679113688,False
combined_rank2_m079,combined,2,2016,79,169.625,0.2500000000000002,3188.0,3161.240606648365,3161.240606648365,0.0,3161.240606648365,False
combined_rank2_m079,combined,2,2016,79,169.875,0.24999999999997247,3115.0,3127.4746677971684,3127.4746677971684,0.0,3127.4746677971684,False
combined_rank2_m079,combined,2,2016,79,170.125,0.2500000000000002,3027.0,3094.145893713133,3094.145893713133,0.0,3094.145893713133,False
combined_rank2_m079,combined,2,2016,79,170.375,0.2500000000000002,3054.0,3061.247425631752,3061.247425631752,0.0,3061.247425631752,False
combined_rank2_m079,combined,2,2016,79,170.625,0.2500000000000002,3081.0,3028.7725187283004,3028.7725187283004,0.0,3028.7725187283004,False
combined_rank2_m079,combined,2,2016,79,170.875,0.2500000000000002,3098.0,2996.714537185827,2996.714537185827,0.0,2996.714537185827,False
combined_rank2_m079,combined,2,2016,79,171.125,0.250000000000028,2983.0,2965.0669562174235,2965.0669562174235,0.0,2965.0669562174235,False
combined_rank2_m079,combined,2,2016,79,171.375,0.24999999999997247,2951.0,2933.8233561487828,2933.8233561487828,0.0,2933.8233561487828,False
combined_rank2_m079,combined,2,2016,79,171.62499999999997,0.2500000000000002,2793.0,2902.977422279496,2902.977422279496,0.0,2902.977422279496,False
combined_rank2_m079,combined,2,2016,79,171.87499999999997,0.2500000000000002,2886.0,2872.5229437093876,2872.5229437093876,0.0,2872.5229437093876,False
combined_rank2_m079,combined,2,2016,79,172.12499999999997,0.2500000000000002,2796.0,2842.45381240861,2842.45381240861,0.0,2842.45381240861,False
combined_rank2_m079,combined,2,2016,79,172.375,0.2500000000000002,2816.0,2812.7640201760455,2812.7640201760455,0.0,2812.7640201760455,False
combined_rank2_m079,combined,2,2016,79,172.625,0.2500000000000002,2807.0,2783.44765794017,2783.44765794017,0.0,2783.44765794017,False
combined_rank2_m079,combined,2,2016,79,172.875,0.2500000000000002,2720.0,2754.4989139813074,2754.4989139813074,0.0,2754.4989139813074,False
combined_rank2_m079,combined,2,2016,79,173.12499999999997,0.2500000000000002,2759.0,2725.9120724704226,2725.9120724704226,0.0,2725.9120724704226,False
combined_rank2_m079,combined,2,2016,79,173.37499999999997,0.2500000000000002,2726.0,2697.6815127670925,2697.6815127670925,0.0,2697.6815127670925,False
combined_rank2_m079,combined,2,2016,79,173.625,0.250000000000028,2618.0,2669.801705895505,2669.801705895505,0.0,2669.801705895505,False
combined_rank2_m079,combined,2,2016,79,173.875,0.2500000000000002,2547.0,2642.2672156224785,2642.2672156224785,0.0,2642.2672156224785,False
combined_rank2_m079,combined,2,2016,79,174.125,0.2500000000000002,2613.0,2615.0726949888035,2615.0726949888035,0.0,2615.0726949888035,False
combined_rank2_m079,combined,2,2016,79,174.375,0.24999999999997247,2664.0,2588.2128858452265,2588.2128858452265,0.0,2588.2128858452265,False
combined_rank2_m079,combined,2,2016,79,174.625,0.2500000000000002,2554.0,2561.68261879902,2561.68261879902,0.0,2561.68261879902,False
combined_rank2_m079,combined,2,2016,79,174.875,0.2500000000000002,2535.0,2535.47680759915,2535.47680759915,0.0,2535.47680759915,False
combined_rank2_m079,combined,2,2016,79,175.125,0.2500000000000002,2588.0,2509.5904543527045,2509.5904543527045,0.0,2509.5904543527045,False
combined_rank2_m079,combined,2,2016,79,175.375,0.2500000000000002,2494.0,2484.0186397589237,2484.0186397589237,0.0,2484.0186397589237,False
combined_rank2_m079,combined,2,2016,79,175.625,0.250000000000028,2434.0,2458.7565311186104,2458.7565311186104,0.0,2458.7565311186104,False
combined_rank2_m079,combined,2,2016,79,175.875,0.24999999999997247,2405.0,2433.799373611802,2433.799373611802,0.0,2433.799373611802,False
combined_rank2_m079,combined,2,2016,79,176.12499999999997,0.2500000000000002,2333.0,2409.142492455634,2409.142492455634,0.0,2409.142492455634,False
combined_rank2_m079,combined,2,2016,79,176.37499999999997,0.2500000000000002,2356.0,2384.7812917835186,2384.7812917835186,0.0,2384.7812917835186,False
combined_rank2_m079,combined,2,2016,79,176.62499999999997,0.2500000000000002,2359.0,2360.711251543742,2360.711251543742,0.0,2360.711251543742,False
combined_rank2_m079,combined,2,2016,79,176.875,0.2500000000000002,2327.0,2336.9279284689424,2336.9279284689424,0.0,2336.9279284689424,False
combined_rank2_m079,combined,2,2016,79,177.125,0.2500000000000002,2281.0,2313.426953569648,2313.426953569648,0.0,2313.426953569648,False
combined_rank2_m079,combined,2,2016,79,177.375,0.2500000000000002,2286.0,2290.2040293865816,2290.2040293865816,0.0,2290.2040293865816,False
combined_rank2_m079,combined,2,2016,79,177.62499999999997,0.2500000000000002,2266.0,2267.254934019057,2267.254934019057,0.0,2267.254934019057,False
combined_rank2_m079,combined,2,2016,79,177.87499999999997,0.2500000000000002,2293.0,2244.5755127783423,2244.5755127783423,0.0,2244.5755127783423,False
combined_rank2_m079,combined,2,2016,79,178.12499999999997,0.2500000000000002,2147.0,2222.161684961702,2222.161684961702,0.0,2222.161684961702,False
combined_rank2_m079,combined,2,2016,79,178.37499999999997,0.2500000000000002,2179.0,2200.009434458926,2200.009434458926,0.0,2200.009434458926,False
combined_rank2_m079,combined,2,2016,79,178.62499999999997,0.2500000000000002,2137.0,2178.1148156335657,2178.1148156335657,0.0,2178.1148156335657,False
combined_rank2_m079,combined,2,2016,79,178.875,0.2500000000000002,2171.0,2156.473948360322,2156.473948360322,0.0,2156.473948360322,False
combined_rank2_m079,combined,2,2016,79,179.125,0.2500000000000002,2143.0,2135.083018896484,2135.083018896484,0.0,2135.083018896484,False
combined_rank2_m079,combined,2,2016,79,179.375,0.2500000000000002,2031.0,2113.9382768753435,2113.9382768753435,0.0,2113.9382768753435,False
combined_rank2_m079,combined,2,2016,79,179.625,0.2500000000000002,2081.0,2093.036035929608,2093.036035929608,0.0,2093.036035929608,False
combined_rank2_m079,combined,2,2016,79,179.875,0.2500000000000002,1986.0,2072.372671158952,2072.372671158952,0.0,2072.372671158952,False
combined_rank2_m079,combined,2,2016,79,180.125,0.250000000000028,2067.0,2051.944621121914,2051.944621121914,0.0,2051.944621121914,False
combined_rank2_m079,combined,2,2016,79,180.375,0.24999999999997247,2027.0,2031.748383751843,2031.748383751843,0.0,2031.748383751843,False
combined_rank2_m079,combined,2,2016,79,180.62499999999997,0.2500000000000002,1975.0,2011.7805146649246,2011.7805146649246,0.0,2011.7805146649246,False
combined_rank2_m079,combined,2,2016,79,180.87499999999997,0.2500000000000002,2057.0,1992.0376309476958,1992.0376309476958,0.0,1992.0376309476958,False
combined_rank2_m079,combined,2,2016,79,181.12499999999997,0.2500000000000002,1945.0,1972.5164048361264,1972.5164048361264,0.0,1972.5164048361264,False
combined_rank2_m079,combined,2,2016,79,181.375,0.2500000000000002,1913.0,1953.2135663324814,1953.2135663324814,0.0,1953.2135663324814,False
combined_rank2_m079,combined,2,2016,79,181.625,0.2500000000000002,1967.0,1934.1259011310317,1934.1259011310317,0.0,1934.1259011310317,False
combined_rank2_m079,combined,2,2016,79,181.875,0.2500000000000002,1918.0,1915.2502492060144,1915.2502492060144,0.0,1915.2502492060144,False
combined_rank2_m079,combined,2,2016,79,182.12499999999997,0.2500000000000002,1911.0,1896.5835048262682,1896.5835048262682,0.0,1896.5835048262682,False
combined_rank2_m079,combined,2,2016,79,182.37499999999997,0.2500000000000002,1904.0,1878.122614397708,1878.122614397708,0.0,1878.122614397708,False
combined_rank2_m079,combined,2,2016,79,182.62499999999997,0.2500000000000002,1936.0,1859.864577669053,1859.864577669053,0.0,1859.864577669053,False
combined_rank2_m079,combined,2,2016,79,182.87499999999997,0.2500000000000002,1834.0,1841.8064457505839,1841.8064457505839,0.0,1841.8064457505839,False
combined_rank2_m079,combined,2,2016,79,183.12499999999997,0.2500000000000002,1866.0,1823.9453185984894,1823.9453185984894,0.0,1823.9453185984894,False
combined_rank2_m079,combined,2,2016,79,183.375,0.2500000000000002,1775.0,1806.2783468156895,1806.2783468156895,0.0,1806.2783468156895,False
combined_rank2_m079,combined,2,2016,79,183.62499999999997,0.24999999999997247,1825.0,1788.802730166484,1788.802730166484,0.0,1788.802730166484,False
combined_rank2_m079,combined,2,2016,79,183.87499999999997,0.2500000000000002,1845.0,1771.5157157028489,1771.5157157028489,0.0,1771.5157157028489,False
combined_rank2_m079,combined,2,2016,79,184.12499999999997,0.2500000000000002,1629.0,1754.414598365127,1754.414598365127,0.0,1754.414598365127,False
combined_rank2_m079,combined,2,2016,79,184.37499999999997,0.250000000000028,1756.0,1737.496718986706,1737.496718986706,0.0,1737.496718986706,False
combined_rank2_m079,combined,2,2016,79,184.62499999999997,0.250000000000028,1785.0,1720.7594639100662,1720.7594639100662,0.0,1720.7594639100662,False
combined_rank2_m079,combined,2,2016,79,184.875,0.24999999999997247,1672.0,1704.2002652860847,1704.2002652860847,0.0,1704.2002652860847,False
combined_rank2_m079,combined,2,2016,79,185.12499999999997,0.2500000000000002,1670.0,1687.8165983782176,1687.8165983782176,0.0,1687.8165983782176,False
combined_rank2_m079,combined,2,2016,79,185.37499999999997,0.2500000000000002,1731.0,1671.6059825913421,1671.6059825913421,0.0,1671.6059825913421,False
combined_rank2_m079,combined,2,2016,79,185.62499999999997,0.2500000000000002,1710.0,1655.5659794952412,1655.5659794952412,0.0,1655.5659794952412,False
combined_rank2_m079,combined,2,2016,79,185.875,0.2500000000000002,1580.0,1639.694194512616,1639.694194512616,0.0,1639.694194512616,False
combined_rank2_m079,combined,2,2016,79,186.125,0.2500000000000002,1577.0,1623.9882707034512,1623.9882707034512,0.0,1623.9882707034512,False
combined_rank2_m079,combined,2,2016,79,186.375,0.2500000000000002,1568.0,1608.4458958460834,1608.4458958460834,0.0,1608.4458958460834,False
combined_rank2_m079,combined,2,2016,79,186.62499999999997,0.2500000000000002,1587.0,1593.064794734927,1593.064794734927,0.0,1593.064794734927,False
combined_rank2_m079,combined,2,2016,79,186.87499999999997,0.2500000000000002,1642.0,1577.8427323587694,1577.8427323587694,0.0,1577.8427323587694,False
combined_rank2_m079,combined,2,2016,79,187.125,0.2500000000000002,1531.0,1562.7775131664753,1562.7775131664753,0.0,1562.7775131664753,False
combined_rank2_m079,combined,2,2016,79,187.375,0.2500000000000002,1545.0,1547.866979602476,1547.866979602476,0.0,1547.866979602476,False
combined_rank2_m079,combined,2,2016,79,187.625,0.2500000000000002,1486.0,1533.1090085801131,1533.1090085801131,0.0,1533.1090085801131,False
combined_rank2_m079,combined,2,2016,79,187.875,0.2500000000000002,1502.0,1518.5015181839306,1518.5015181839306,0.0,1518.5015181839306,False
combined_rank2_m079,combined,2,2016,79,188.125,0.24999999999997247,1478.0,1504.0424587785908,1504.0424587785908,0.0,1504.0424587785908,False
combined_rank2_m079,combined,2,2016,79,188.375,0.2500000000000002,1406.0,1489.7298186414837,1489.7298186414837,0.0,1489.7298186414837,False
combined_rank2_m079,combined,2,2016,79,188.625,0.2500000000000002,1473.0,1475.5616198714583,1475.5616198714583,0.0,1475.5616198714583,False
combined_rank2_m079,combined,2,2016,79,188.875,0.250000000000028,1455.0,1461.5359190323622,1461.5359190323622,0.0,1461.5359190323622,False
combined_rank2_m079,combined,2,2016,79,189.125,0.2500000000000002,1450.0,1447.6508066015936,1447.6508066015936,0.0,1447.6508066015936,False
combined_rank2_m079,combined,2,2016,79,189.375,0.2500000000000002,1471.0,1433.9044056314742,1433.9044056314742,0.0,1433.9044056314742,False
combined_rank2_m079,combined,2,2016,79,189.625,0.24999999999997247,1390.0,1420.2948729867273,1420.2948729867273,0.0,1420.2948729867273,False
combined_rank2_m079,combined,2,2016,79,189.875,0.2500000000000002,1412.0,1406.820396168496,1406.820396168496,0.0,1406.820396168496,False
combined_rank2_m079,combined,2,2016,79,190.125,0.2500000000000002,1423.0,1393.4791951214904,1393.4791951214904,0.0,1393.4791951214904,False
combined_rank2_m079,combined,2,2016,79,190.37500000000003,0.250000000000028,1387.0,1380.2695205047353,1380.2695205047353,0.0,1380.2695205047353,False
combined_rank2_m079,combined,2,2016,79,190.62500000000003,0.2500000000000002,1362.0,1367.1896526525845,1367.1896526525845,0.0,1367.1896526525845,False
combined_rank2_m079,combined,2,2016,79,190.87500000000003,0.2500000000000002,1343.0,1354.2379035117287,1354.2379035117287,0.0,1354.2379035117287,False
combined_rank2_m079,combined,2,2016,79,191.125,0.2500000000000002,1407.0,1341.4126123759067,1341.4126123759067,0.0,1341.4126123759067,False
combined_rank2_m079,combined,2,2016,79,191.375,0.2500000000000002,1353.0,1328.7121491692494,1328.7121491692494,0.0,1328.7121491692494,False
combined_rank2_m079,combined,2,2016,79,191.625,0.2500000000000002,1364.0,1316.1349109173336,1316.1349109173336,0.0,1316.1349109173336,False
combined_rank2_m079,combined,2,2016,79,191.875,0.2500000000000002,1372.0,1303.6793234614215,1303.6793234614215,0.0,1303.6793234614215,False
combined_rank2_m079,combined,2,2016,79,192.125,0.2500000000000002,1304.0,1291.3438392054943,1291.3438392054943,0.0,1291.3438392054943,False
combined_rank2_m079,combined,2,2016,79,192.37500000000003,0.2500000000000002,1207.0,1279.1269380602444,1279.1269380602444,0.0,1279.1269380602444,False
combined_rank2_m079,combined,2,2016,79,192.625,0.24999999999997247,1230.0,1267.027126545263,1267.027126545263,0.0,1267.027126545263,False
combined_rank2_m079,combined,2,2016,79,192.875,0.2500000000000002,1259.0,1255.0429368682078,1255.0429368682078,0.0,1255.0429368682078,False
combined_rank2_m079,combined,2,2016,79,193.125,0.2500000000000002,1269.0,1243.172926344576,1243.172926344576,0.0,1243.172926344576,False
combined_rank2_m079,combined,2,2016,79,193.375,0.250000000000028,1235.0,1231.415678517606,1231.415678517606,0.0,1231.415678517606,False
combined_rank2_m079,combined,2,2016,79,193.625,0.2500000000000002,1203.0,1219.7698002027596,1219.7698002027596,0.0,1219.7698002027596,False
combined_rank2_m079,combined,2,2016,79,193.875,0.2500000000000002,1212.0,1208.2339237274832,1208.2339237274832,0.0,1208.2339237274832,False
combined_rank2_m079,combined,2,2016,79,194.125,0.24999999999997247,1236.0,1196.8067044651398,1196.8067044651398,0.0,1196.8067044651398,False
combined_rank2_m079,combined,2,2016,79,194.375,0.2500000000000002,1148.0,1185.4868216983912,1185.4868216983912,0.0,1185.4868216983912,False
combined_rank2_m079,combined,2,2016,79,194.625,0.2500000000000002,1211.0,1174.27297653022,1174.27297653022,0.0,1174.27297653022,False
combined_rank2_m079,combined,2,2016,79,194.875,0.2500000000000002,1222.0,1163.1638940093562,1163.1638940093562,0.0,1163.1638940093562,False
combined_rank2_m079,combined,2,2016,79,195.125,0.2500000000000002,1135.0,1152.1583204421472,1152.1583204421472,0.0,1152.1583204421472,False
combined_rank2_m079,combined,2,2016,79,195.375,0.250000000000028,1143.0,1141.2550243597366,1141.2550243597366,0.0,1141.2550243597366,False
combined_rank2_m079,combined,2,2016,79,195.625,0.24999999999997247,1109.0,1130.452795524462,1130.452795524462,0.0,1130.452795524462,False
combined_rank2_m079,combined,2,2016,79,195.87499999999997,0.250000000000028,1120.0,1119.7504443507632,1119.7504443507632,0.0,1119.7504443507632,False
combined_rank2_m079,combined,2,2016,79,196.125,0.2500000000000002,1120.0,1109.146802101929,1109.146802101929,0.0,1109.146802101929,False
combined_rank2_m079,combined,2,2016,79,196.375,0.2500000000000002,1053.0,1098.6407202948844,1098.6407202948844,0.0,1098.6407202948844,False
combined_rank2_m079,combined,2,2016,79,196.625,0.2500000000000002,1095.0,1088.2310703910055,1088.2310703910055,0.0,1088.2310703910055,False
combined_rank2_m079,combined,2,2016,79,196.87500000000003,0.2500000000000002,1071.0,1077.91674305211,1077.91674305211,0.0,1077.91674305211,False
combined_rank2_m079,combined,2,2016,79,197.125,0.24999999999997247,1147.0,1067.6966486505378,1067.6966486505378,0.0,1067.6966486505378,False
combined_rank2_m079,combined,2,2016,79,197.375,0.2500000000000002,1037.0,1057.5697151979073,1057.5697151979073,0.0,1057.5697151979073,False
combined_rank2_m079,combined,2,2016,79,197.625,0.2500000000000002,1030.0,1047.5348905679386,1047.5348905679386,0.0,1047.5348905679386,False
combined_rank2_m079,combined,2,2016,79,197.875,0.250000000000028,1009.0,1037.5911396892857,1037.5911396892857,0.0,1037.5911396892857,False
combined_rank2_m079,combined,2,2016,79,198.125,0.2500000000000002,1033.0,1027.7374457857718,1027.7374457857718,0.0,1027.7374457857718,False
combined_rank2_m079,combined,2,2016,79,198.375,0.2500000000000002,1044.0,1017.972809252481,1017.972809252481,0.0,1017.972809252481,False
combined_rank2_m079,combined,2,2016,79,198.625,0.24999999999997247,1008.0,1008.2962474773843,1008.2962474773843,0.0,1008.2962474773843,False
combined_rank2_m079,combined,2,2016,79,198.87499999999997,0.2500000000000002,992.0,998.7067953143859,998.7067953143859,0.0,998.7067953143859,False
combined_rank2_m079,combined,2,2016,79,199.125,0.2500000000000002,962.0,989.2035031124004,989.2035031124004,0.0,989.2035031124004,False
combined_rank2_m079,combined,2,2016,79,199.375,0.2500000000000002,937.0,979.7854383087667,979.7854383087667,0.0,979.7854383087667,False
combined_rank2_m079,combined,2,2016,79,199.625,0.2500000000000002,982.0,970.451683672093,970.451683672093,0.0,970.451683672093,False
combined_rank2_m079,combined,2,2016,79,199.875,0.250000000000028,966.0,961.2013374919492,961.2013374919492,0.0,961.2013374919492,False
combined_rank2_m079,combined,2,2016,79,200.125,0.24999999999997247,940.0,952.0335133042545,952.0335133042545,0.0,952.0335133042545,False
combined_rank2_m079,combined,2,2016,79,200.37499999999997,0.2500000000000002,957.0,942.9473398387513,942.9473398387513,0.0,942.9473398387513,False
combined_rank2_m079,combined,2,2016,79,200.62499999999997,0.2500000000000002,909.0,933.9419607956173,933.9419607956173,0.0,933.9419607956173,False
combined_rank2_m079,combined,2,2016,79,200.87499999999997,0.2500000000000002,917.0,925.0165337077738,925.0165337077738,0.0,925.0165337077738,False
combined_rank2_m079,combined,2,2016,79,201.125,0.2500000000000002,939.0,916.1702302556085,916.1702302556085,0.0,916.1702302556085,False
combined_rank2_m079,combined,2,2016,79,201.375,0.2500000000000002,911.0,907.4022362510901,907.4022362510901,0.0,907.4022362510901,False
combined_rank2_m079,combined,2,2016,79,201.625,0.2500000000000002,861.0,898.7117507212773,898.7117507212773,0.0,898.7117507212773,False
combined_rank2_m079,combined,2,2016,79,201.875,0.2500000000000002,870.0,890.0979866008665,890.0979866008665,0.0,890.0979866008665,False
combined_rank2_m079,combined,2,2016,79,202.125,0.2500000000000002,918.0,881.5601693483171,881.5601693483171,0.0,881.5601693483171,False
combined_rank2_m079,combined,2,2016,79,202.375,0.250000000000028,842.0,873.0975372816415,873.0975372816415,0.0,873.0975372816415,False
combined_rank2_m079,combined,2,2016,79,202.625,0.2500000000000002,886.0,864.7093414952748,864.7093414952748,0.0,864.7093414952748,False
combined_rank2_m079,combined,2,2016,79,202.875,0.2500000000000002,820.0,856.3948450360201,856.3948450360201,0.0,856.3948450360201,False
combined_rank2_m079,combined,2,2016,79,203.125,0.24999999999997247,830.0,848.1533232771981,848.1533232771981,0.0,848.1533232771981,False
combined_rank2_m079,combined,2,2016,79,203.37499999999997,0.2500000000000002,824.0,839.9840633441327,839.9840633441327,0.0,839.9840633441327,False
combined_rank2_m079,combined,2,2016,79,203.625,0.2500000000000002,900.0,831.8863638298152,831.8863638298152,0.0,831.8863638298152,False
combined_rank2_m079,combined,2,2016,79,203.875,0.2500000000000002,833.0,823.8595345170622,823.8595345170622,0.0,823.8595345170622,False
combined_rank2_m079,combined,2,2016,79,204.125,0.2500000000000002,821.0,815.902896690047,815.902896690047,0.0,815.902896690047,False
combined_rank2_m079,combined,2,2016,79,204.375,0.250000000000028,801.0,808.015782218571,808.015782218571,0.0,808.015782218571,False
combined_rank2_m079,combined,2,2016,79,204.625,0.24999999999997247,815.0,800.1975334318367,800.1975334318367,0.0,800.1975334318367,False
combined_rank2_m079,combined,2,2016,79,204.87499999999997,0.2500000000000002,748.0,792.4475036134386,792.4475036134386,0.0,792.4475036134386,False
combined_rank2_m079,combined,2,2016,79,205.12499999999997,0.2500000000000002,761.0,784.7650560317229,784.7650560317229,0.0,784.7650560317229,False
combined_rank2_m079,combined,2,2016,79,205.37499999999997,0.2500000000000002,758.0,777.1495635147995,777.1495635147995,0.0,777.1495635147995,False
combined_rank2_m079,combined,2,2016,79,205.625,0.2500000000000002,724.0,769.6004095428642,769.6004095428642,0.0,769.6004095428642,False
combined_rank2_m079,combined,2,2016,79,205.875,0.2500000000000002,792.0,762.1169863303716,762.1169863303716,0.0,762.1169863303716,False
combined_rank2_m079,combined,2,2016,79,206.125,0.2500000000000002,811.0,754.6986962284908,754.6986962284908,0.0,754.6986962284908,False
combined_rank2_m079,combined,2,2016,79,206.37499999999997,0.24999999999997247,719.0,747.344950189436,747.344950189436,0.0,747.344950189436,False
combined_rank2_m079,combined,2,2016,79,206.62499999999997,0.250000000000028,757.0,740.0551683363473,740.0551683363473,0.0,740.0551683363473,False
combined_rank2_m079,combined,2,2016,79,206.87499999999997,0.2500000000000002,717.0,732.8287798318311,732.8287798318311,0.0,732.8287798318311,False
combined_rank2_m079,combined,2,2016,79,207.12499999999997,0.250000000000028,765.0,725.6652219438141,725.6652219438141,0.0,725.6652219438141,False
combined_rank2_m079,combined,2,2016,79,207.375,0.2500000000000002,780.0,718.563941092314,718.563941092314,0.0,718.563941092314,False
combined_rank2_m079,combined,2,2016,79,207.625,0.24999999999997247,696.0,711.5243912511738,711.5243912511738,0.0,711.5243912511738,False
combined_rank2_m079,combined,2,2016,79,207.87499999999997,0.2500000000000002,695.0,704.5460350175694,704.5460350175694,0.0,704.5460350175694,False
combined_rank2_m079,combined,2,2016,79,208.125,0.2500000000000002,656.0,697.6283422487018,697.6283422487018,0.0,697.6283422487018,False
combined_rank2_m079,combined,2,2016,79,208.375,0.2500000000000002,706.0,690.7707913733569,690.7707913733569,0.0,690.7707913733569,False
combined_rank2_m079,combined,2,2016,79,208.625,0.2500000000000002,704.0,683.972867435882,683.972867435882,0.0,683.972867435882,False
combined_rank2_m079,combined,2,2016,79,208.875,0.250000000000028,680.0,677.234063588423,677.234063588423,0.0,677.234063588423,False
combined_rank2_m079,combined,2,2016,79,209.125,0.24999999999997247,616.0,670.5538798062438,670.5538798062438,0.0,670.5538798062438,False
combined_rank2_m079,combined,2,2016,79,209.37499999999997,0.2500000000000002,615.0,663.9318232854625,663.9318232854625,0.0,663.9318232854625,False
combined_rank2_m079,combined,2,2016,79,209.62499999999997,0.2500000000000002,709.0,657.3674081221247,657.3674081221247,0.0,657.3674081221247,False
combined_rank2_m079,combined,2,2016,79,209.87499999999997,0.2500000000000002,677.0,650.8601552884694,650.8601552884694,0.0,650.8601552884694,False
combined_rank2_m079,combined,2,2021,79,36.3125,0.6250000000000006,4408.0,4451.002198995337,4451.002198995337,0.0,4451.002198995337,False
combined_rank2_m079,combined,2,2021,79,36.9375,0.6250000000000006,5420.0,5467.061232008657,5467.061232008657,0.0,5467.061232008657,False
combined_rank2_m079,combined,2,2021,79,37.5625,0.6250000000000006,6724.0,6729.948030112558,6729.948030112558,0.0,6729.948030112558,False
combined_rank2_m079,combined,2,2021,79,38.1875,0.6250000000000006,8366.0,8314.718061194093,8314.718061194093,0.0,8314.718061194093,False
combined_rank2_m079,combined,2,2021,79,38.8125,0.6250000000000006,10475.0,10314.16743193671,10314.16743193671,0.0,10314.16743193671,False
combined_rank2_m079,combined,2,2021,79,39.4375,0.6249999999999936,12989.0,12840.682339382163,12840.682339382163,0.0,12840.682339382163,False
combined_rank2_m079,combined,2,2021,79,40.0625,0.6250000000000006,15927.0,16027.269978168395,16027.269978168395,0.0,16027.269978168395,False
combined_rank2_m079,combined,2,2021,79,40.68749999999999,0.6250000000000075,19966.0,20027.141353028594,20027.141353028594,0.0,20027.141353028594,False
combined_rank2_m079,combined,2,2021,79,41.31249999999999,0.6249999999999936,25048.0,25011.22656437575,25011.22656437575,0.0,25011.22656437575,False
combined_rank2_m079,combined,2,2021,79,41.93749999999999,0.6250000000000006,31071.0,31163.1527314576,31163.1527314576,0.0,31163.1527314576,False
combined_rank2_m079,combined,2,2021,79,42.56249999999999,0.6250000000000006,38636.0,38671.52699772098,38671.52699772098,0.0,38671.52699772098,False
combined_rank2_m079,combined,2,2021,79,43.1875,0.6250000000000006,47482.0,47719.82328411762,47719.82328411762,0.0,47719.82328411762,False
combined_rank2_m079,combined,2,2021,79,43.8125,0.6250000000000006,58354.0,58474.695811249,58474.695811249,0.0,58474.695811249,False
combined_rank2_m079,combined,2,2021,79,44.4375,0.6250000000000006,71136.0,71074.01120043859,71074.01120043859,0.0,71074.01120043859,False
combined_rank2_m079,combined,2,2021,79,45.0625,0.6250000000000006,85872.0,85616.16494165911,85616.16494165911,0.0,85616.16494165911,False
combined_rank2_m079,combined,2,2021,79,45.6875,0.6250000000000006,101427.0,102152.21978789453,102152.21978789453,0.0,102152.21978789453,False
combined_rank2_m079,combined,2,2021,79,46.3125,0.6249999999999936,121084.0,120682.04573630473,120682.04573630473,0.0,120682.04573630473,False
combined_rank2_m079,combined,2,2021,79,46.9375,0.6250000000000075,141637.0,141155.01843252493,141155.01843252493,0.0,141155.01843252493,False
