mass_MeV,width_scale,sigma_template_MeV,n_fixed_fit_bins,template_fraction_in_fixed_window,signed_r,excess_Z_reference,deficit_magnitude_reference,p0_asymptotic_fixed_width_reference,A_hat_window,sigma_A_window,raw_signed_twice_delta_nll,signed_fallback_source,signed_fallback_nll_improvement,bounded_feasible_fallbacks,signed_feasible_fallbacks,covariance_diagonal_load_relative,nominal_saved_r,post_selection_width_scan,eps2_90,epsilon_90,A90_full_template_events,A90_fitted_window_events,signal_yield_per_eps2_total,signal_yield_per_eps2_fitted_window,nominal_saved_eps2_90,cls_at_limit,limit_optimizer_ok,limit_convergence_reason,limit_numerical_method,limit_initial_error,limit_ratio_to_nominal
197,0.8,3.928078300000001,35,0.9946321548473478,-0.21506209982003605,0.0,0.21506209982003605,0.5,-403.21082533925807,1986.1507273253935,0.04625170677900314,none,0.0,0,0,1e-06,-0.4467505942086152,True,3.69361197248565e-06,0.001921877200157609,3047.5429100312676,3031.1841715941564,825084749.7606511,820655822.586121,4.187555717763499e-06,0.10000012040841016,True,bracket_width,production,,0.8820448541843073
197,0.9,4.419088087500001,35,0.9866693177567624,-0.3411582430069977,0.0,0.3411582430069977,0.5,-735.4373567031248,2202.651683477059,0.1163889467716217,none,0.0,1,0,1e-06,-0.4467505942086152,True,3.935315990623277e-06,0.00198376308833068,3246.9692093524955,3203.684894569041,825084749.7606511,814085807.1378506,4.187555717763499e-06,0.09999995015062921,True,bracket_width,production,,0.9397644487226837
197,1.0,4.910097875000001,35,0.9740775718796865,-0.44675060254725046,0.0,0.44675060254725046,0.5,-1062.022983097032,2406.349132797569,0.19958610087633133,none,0.0,0,0,1e-06,-0.4467505942086152,True,4.187555717788761e-06,0.002046351806945414,3455.0883615205234,3365.524081819676,825084749.7606511,803696549.6418138,4.187555717763499e-06,0.10000001053660368,True,bracket_width,production,,1.0
197,1.1,5.401107662500001,35,0.9571236004074104,-0.5322117794678597,0.0,0.5322117794678597,0.5,-1366.341825908665,2589.035035038591,0.2832493782043457,none,0.0,0,0,1e-06,-0.4467505942086152,True,4.444259918288774e-06,0.002108141342104171,3666.891082552585,3509.667995234557,825084749.7606511,789708086.3321617,4.187555717763499e-06,0.1000000090789276,True,cls_residual,production,,1.061301679977542
197,1.2,5.892117450000001,35,0.9365734039719689,-0.599799340440722,0.0,0.599799340440722,0.5,-1636.186334576706,2745.936760416091,0.35975924879312515,none,0.0,0,0,1e-06,-0.4467505942086152,True,4.700682773971876e-06,0.0021681058032236057,3878.4616702667886,3632.464048696574,825084749.7606511,772752432.6486931,4.187555717763499e-06,0.10000000052007543,True,bracket_width,production,,1.1225361740270938
198,0.8,3.9541148,36,0.9955409510860969,0.03888365813491775,0.03888365813491775,0.0,0.4844915728173888,76.53732985730362,1971.7009912500885,0.0015119388699531555,none,0.0,0,0,1e-06,-0.1844900451186846,True,4.096464740173896e-06,0.0020239725146784715,3305.9220774295036,3291.1808091806934,807018316.3078237,803419782.1609914,4.67807504381858e-06,0.09999999460568615,True,cls_residual,production,,0.8756731565369466
198,0.9,4.44837915,36,0.9885290093313319,-0.09325728480798615,0.0,0.09325728480798615,0.5,-204.66360169185816,2191.511653166165,0.008696921169757843,none,0.0,0,0,1e-06,-0.1844900451186846,True,4.365173190428258e-06,0.0020892996889934814,3522.7747185314633,3482.365002607369,807018316.3078237,797761016.7320123,4.67807504381858e-06,0.10000002953650768,True,bracket_width,production,,0.9331131180029397
198,1.0,4.9426435,36,0.9771170099211485,-0.18449006531104833,0.0,0.18449006531104833,0.5,-443.39015912057766,2401.270587348999,0.034036584198474884,none,0.0,0,0,1e-06,-0.1844900451186846,True,4.678075043860337e-06,0.00216288581387468,3775.2922454578174,3688.9022704602407,807018316.3078237,788551324.1823001,4.67807504381858e-06,0.09999993070576396,True,bracket_width,production,,1.0
198,1.1,5.436907850000001,36,0.9614205185964547,-0.24311799068692747,0.0,0.24311799068692747,0.5,-630.6348885945637,2592.2896429927096,0.059106357395648956,none,0.0,0,0,1e-06,-0.1844900451186846,True,5.021482119534963e-06,0.002240866376992382,4052.428045476948,3896.0874730572646,807018316.3078237,775883968.1815057,4.67807504381858e-06,0.09999990949655312,True,bracket_width,production,,1.0734077740213521
198,1.2,5.9311722,36,0.9420845311568844,-0.2770121297676584,0.0,0.2770121297676584,0.5,-764.6535045149244,2758.845817667077,0.076735720038414,none,0.0,0,0,1e-06,-0.1844900451186846,True,5.386808708068513e-06,0.0023209499581138136,4347.253293857774,4095.480081164222,807018316.3078237,760279472.1538743,4.67807504381858e-06,0.09999996788139168,True,bracket_width,production,,1.151501131889353
199,0.8,3.980288700000001,36,0.9952724772149432,0.22004542632256893,0.22004542632256893,0.0,0.4129178882594238,429.45627095362784,1952.3510820127306,0.04841998964548111,none,0.0,0,0,1e-06,0.11360208525372431,True,4.439036808048985e-06,0.0021069021828383455,3503.4611560025314,3486.8984635609677,789239041.5979337,785507896.0459229,5.292319114462122e-06,0.0999999929721644,True,bracket_width,production,,0.8387696796117151
199,0.9,4.477824787500001,36,0.9879747554151554,0.14259066591892383,0.14259066591892383,0.0,0.44330673483363536,309.04257365517105,2169.3592443750345,0.02033209800720215,none,0.0,0,0,1e-06,0.11360208525372431,True,4.826337030463322e-06,0.002196892585099081,3809.133612351489,3763.32784900661,789239041.5979337,779748249.0868104,5.292319114462122e-06,0.10000004630235812,True,bracket_width,production,,0.911951249739492
199,1.0,4.975360875000002,36,0.9762053856889004,0.11360211804616603,0.11360211804616603,0.0,0.4547766041325771,269.5529001106534,2375.8590227554305,0.012905441224575043,none,0.0,0,0,1e-06,0.11360208525372431,True,5.292319114472416e-06,0.002300504100077289,4176.904865736635,4077.517025442276,789239041.5979337,770459403.0038489,5.292319114462122e-06,0.09999998409081975,True,bracket_width,production,,1.0
199,1.1,5.472896962500002,36,0.9601256520728354,0.12006727592783017,0.12006727592783017,0.0,0.45221492742325314,307.41614528376795,2563.2607437940437,0.014416150748729706,none,0.0,0,0,1e-06,0.11360208525372431,True,5.819260141729779e-06,0.0024123142709294282,4592.787297067866,4409.65289842912,789239041.5979337,757768649.4555557,5.292319114462122e-06,0.09999999671028593,True,bracket_width,production,,1.09956713037511
199,1.2,5.970433050000001,36,0.940417790363205,0.14995785160769906,0.14995785160769906,0.0,0.44039893435190547,408.48125206897066,2725.9997747383386,0.022487357258796692,none,0.0,0,0,1e-06,0.11360208525372431,True,6.38924038808682e-06,0.0025276946785731105,5042.637960432452,4742.1864483515055,789239041.5979337,742214435.5679024,5.292319114462122e-06,0.10000000481184573,True,bracket_width,production,,1.2072666537841141
200,0.8,4.006600000000001,36,0.9949281394913111,0.2912742694271618,0.2912742694271618,0.0,0.38542078236042693,563.4009758993993,1934.8587601523873,0.08484070003032684,none,0.0,0,0,1e-06,0.22037312640661094,True,4.620320419865811e-06,0.002149493061134604,3567.1142014461793,3549.022295797881,772049095.579778,768133370.261138,5.576546521686897e-06,0.09999994550568347,True,bracket_width,production,,0.8285271900629958
200,0.9,4.5074250000000005,36,0.9872994676661198,0.24655062031622427,0.24655062031622427,0.0,0.40262801206507026,529.5317491959535,2148.527438711066,0.06078720837831497,none,0.0,0,0,1e-06,0.22037312640661094,True,5.083910183790211e-06,0.0022547527988207956,3925.0282594040555,3875.1783110841006,772049095.579778,762243661.0780239,5.576546521686897e-06,0.09999993056716969,True,bracket_width,production,,0.9116592435878477
200,1.0,5.00825,36,0.9751355754954772,0.22037314331107755,0.22037314331107755,0.0,0.41279027991116607,517.8428516789866,2350.691093775317,0.04856432229280472,none,0.0,0,0,1e-06,0.22037312640661094,True,5.576546521683268e-06,0.0023614712620913404,4305.367698524124,4198.31720841996,772049095.579778,752852539.1289494,5.576546521686897e-06,0.10000001032116465,True,bracket_width,production,,1.0
200,1.1,5.509075000000001,36,0.9586483333322973,0.2057785063541137,0.2057785063541137,0.0,0.41848196566650847,521.0921202985193,2533.108749911086,0.04234479367733002,none,0.0,0,0,1e-06,0.22037312640661094,True,6.079238609555716e-06,0.0024656112040538176,4693.470670321158,4499.387835647398,772049095.579778,740123578.7282616,5.576546521686897e-06,0.09999993486416199,True,bracket_width,production,,1.0901439781624402
200,1.2,6.0099,36,0.9385570121905423,0.19791050114983239,0.19791050114983239,0.0,0.42155754397881234,532.3923824374803,2690.750878592965,0.03916856646537781,none,0.0,0,0,1e-06,0.22037312640661094,True,6.5763104519838296e-06,0.0025644317990509767,5077.234536705956,4765.274076961376,772049095.579778,724612092.4117669,5.576546521686897e-06,0.09999999460512704,True,bracket_width,production,,1.179280120126889
201,0.8,4.0330487,36,0.9947202849221005,0.32424098248836086,0.32424098248836086,0.0,0.37287779852794634,621.7127339376436,1918.416788954498,0.10513220727443695,bounded,3.725290298461914e-09,0,1,1e-06,0.3381526460292489,True,4.740516580547223e-06,0.0021772727391273753,3580.391621338605,3561.488173710639,755274569.8708855,751286935.3363842,5.908629402981996e-06,0.10000003807441254,True,bracket_width,production,,0.8023039282348065
201,0.9,4.5371797874999995,36,0.9868438369414472,0.3361656390158499,0.3361656390158499,0.0,0.36837298134936103,715.7563810321608,2130.106344341998,0.11300733685493469,none,0.0,0,0,1e-06,0.3381526460292489,True,5.329791461629469e-06,0.0023086341116836744,4025.455953683715,3972.4963987720294,755274569.8708855,745338054.4756856,5.908629402981996e-06,0.09999998824483321,True,bracket_width,production,,0.902035158759858
201,1.0,5.041310875,36,0.9743561036433249,0.33815261297946625,0.33815261297946625,0.0,0.3676240919396923,787.5635010511629,2329.8673723729157,0.1143471896648407,none,0.0,0,0,1e-06,0.3381526460292489,True,5.908629403045673e-06,0.0024307672457571238,4462.6375309117875,4348.198116591678,755274569.8708855,735906387.0802841,5.908629402981996e-06,0.10000000029976712,True,cls_residual,production,,1.0
201,1.1,5.545441962500001,36,0.9575104436999597,0.3319631282262513,0.3319631282262513,0.0,0.36995855055091076,832.8104797598794,2509.480686116884,0.11019951850175858,none,0.0,0,0,1e-06,0.3381526460292489,True,6.461119235042634e-06,0.0025418731744606443,4879.91905113133,4672.573455868646,755274569.8708855,723183288.5123677,5.908629402981996e-06,0.10000007349601339,True,bracket_width,production,,1.0935055821426494
201,1.2,6.049573049999999,36,0.9370628680004768,0.3198791456740232,0.3198791456740232,0.0,0.37452997364110785,851.9724133905912,2664.0212601269545,0.10232266783714294,none,0.0,0,0,1e-06,0.3381526460292489,True,6.977113423532062e-06,0.00264142261358005,5269.6363398985595,4937.98054198488,755274569.8708855,707739754.5710385,5.908629402981996e-06,0.10000010744499278,True,bracket_width,production,,1.1808344960568395
202,0.8,4.0596348,37,0.9955980903508289,0.3654332664881286,0.3654332664881286,0.0,0.3573940063434867,694.7216926285495,1903.3727160256335,0.13354147225618362,none,0.0,0,0,1e-06,0.4551643977432848,True,4.876315412976777e-06,0.002208238078871202,3603.890030408056,3588.0260321086516,739060074.0914828,735806798.4200225,6.26832555534087e-06,0.0999999291147964,True,bracket_width,production,,0.7779295076360545
202,0.9,4.567089150000001,37,0.988641222619365,0.4295263248215352,0.4295263248215352,0.0,0.3337701202400103,908.6380752977528,2117.6642225853075,0.18449286371469498,none,0.0,0,0,1e-06,0.4551643977432848,True,5.596160905489879e-06,0.002365620617404633,4135.899093439209,4088.920336368063,739060074.0914828,730665255.2389619,6.26832555534087e-06,0.10000000747011789,True,bracket_width,production,,0.8927680695704437
202,1.0,5.074543500000001,37,0.9772947010673025,0.4551643568208128,0.4551643568208128,0.0,0.3244955004764367,1056.16792680417,2322.563352513265,0.20717459172010422,none,0.0,0,0,1e-06,0.4551643977432848,True,6.268325555351097e-06,0.0025036624283938714,4632.669149367317,4527.483011474646,739060074.0914828,722279494.180014,6.26832555534087e-06,0.10000005425291732,True,bracket_width,production,,1.0
202,1.1,5.581997850000001,37,0.9616656026908015,0.45177178730276457,0.45177178730276457,0.0,0.32571669810973103,1132.7807814591513,2509.467076836789,0.20409774780273438,none,0.0,0,0,1e-06,0.4551643977432848,True,6.874154902796308e-06,0.0026218609617590914,5080.4134317769685,4885.658844788241,739060074.0914828,710728651.5758941,6.26832555534087e-06,0.10000006425902008,True,bracket_width,production,,1.0966493112228402
202,1.2,6.0894522,37,0.942392787823466,0.4283003611512346,0.4283003611512346,0.0,0.33421622801515993,1143.8572354169503,2672.6062598983276,0.18344119936227798,none,0.0,0,0,1e-06,0.4551643977432848,True,7.405839766621428e-06,0.0027213672605184013,5473.360486628882,5158.055447756995,739060074.0914828,696484883.5920897,6.26832555534087e-06,0.09999994051098934,True,bracket_width,production,,1.1814701870899584
203,0.8,4.086358300000001,37,0.99529502133747,0.4815544871258349,0.4815544871258349,0.0,0.31506123213771986,905.316422719031,1882.8791934978588,0.23189472407102585,none,0.0,0,0,1e-06,0.7493017343620685,True,5.154155848034872e-06,0.0022702766016577964,3723.8743319587325,3706.353582684924,722499365.9007297,719100021.8004754,7.067546949963339e-06,0.09999994447714927,True,bracket_width,production,,0.7292708325041597
203,0.9,4.597153087500001,37,0.98803097026977,0.6315252905336103,0.6315252905336103,0.0,0.2638485591389076,1320.7311223770982,2093.792874957793,0.39882419258356094,none,0.0,0,0,1e-06,0.7493017343620685,True,6.102798971288275e-06,0.0024703843772353067,4409.268386975404,4356.493722563132,722499365.9007297,713851749.5101914,7.067546949963339e-06,0.10000003797606842,True,bracket_width,production,,0.8634960636849601
203,1.0,5.107947875000001,37,0.9763091708144048,0.7493017045319731,0.7493017045319731,0.0,0.22683769033836265,1717.9120957562816,2294.799250412961,0.5614530444145203,none,0.0,0,0,1e-06,0.7493017343620685,True,7.067546950063265e-06,0.00265848583785268,5106.298189894344,4985.325751706844,722499365.9007297,705382756.8364747,7.067546949963339e-06,0.10000014006555784,True,bracket_width,production,,1.0
203,1.1,5.618742662500002,37,0.9602849229039169,0.8422840372713921,0.8422840372713921,0.0,0.1998144919630588,2085.2199288230954,2477.463939396392,0.7094423994421959,none,0.0,0,0,1e-06,0.7493017343620685,True,8.023819771192407e-06,0.0028326347754683108,5797.204696788252,5566.9682653135305,722499365.9007297,693805247.8821111,7.067546949963339e-06,0.09999992425268475,True,bracket_width,production,,1.1353047709319544
203,1.2,6.129537450000001,37,0.9406343732560499,0.9154383542362952,0.9154383542362952,0.0,0.17998077554174183,2411.9597384117756,2636.2319472067625,0.8380273804068565,none,0.0,0,0,1e-06,0.7493017343620685,True,8.948975775186557e-06,0.0029914838751339706,6465.6293230332785,6081.793185977346,722499365.9007297,679607738.2219265,7.067546949963339e-06,0.09999996436714682,True,bracket_width,production,,1.2662067671310555
204,0.8,4.1132192,37,0.9950172580396052,0.6118855966229051,0.6118855966229051,0.0,0.27030672590842325,1138.3651334246435,1863.0693207813922,0.3744039833545685,none,0.0,0,0,1e-06,0.9115448415665508,True,5.474804576133957e-06,0.002339830031462533,3867.668725263718,3848.3971300174403,706448727.3434113,702928675.6268098,7.577166658936389e-06,0.1000000800165426,True,bracket_width,production,,0.7225401333712292
204,0.9,4.6273716,37,0.9874635067646319,0.7778554028042833,0.7778554028042833,0.0,0.21832713103990373,1608.4826496109129,2070.1765071223513,0.605059027671814,none,0.0,0,0,1e-06,0.9115448415665508,True,6.514086234600289e-06,0.0025522707996214447,4601.867930238608,4544.1766440611145,706448727.3434113,697592337.6519363,7.577166658936389e-06,0.1000000557985422,True,bracket_width,production,,0.8596998616639971
204,1.0,5.1415239999999995,37,0.9753825645656636,0.9115448088722482,0.9115448088722482,0.0,0.18100419361233516,2064.070540760364,2266.424690624039,0.8309139385819435,none,0.0,0,0,1e-06,0.9115448415665508,True,7.577163292770468e-06,0.002752664762147848,5352.877365050909,5221.103252128848,706448727.3434113,689057771.4103658,7.577166658936389e-06,0.10000017658761069,True,bracket_width,production,,1.0
204,1.1,5.6556764,37,0.9589756567255062,1.018323782535526,1.018323782535526,0.0,0.15426205489758102,2486.679917015108,2443.715274527328,1.0369833260774612,none,0.0,0,0,1e-06,0.9115448415665508,True,8.63261329416353e-06,0.0029381309184860244,6098.498675309639,5848.311772194691,706448727.3434113,677467132.247046,7.577166658936389e-06,0.10000006089872863,True,bracket_width,production,,1.1392935536178939
204,1.2,6.1698287999999994,37,0.9389556833163345,1.1023063752011304,1.1023063752011304,0.0,0.13516424935328536,2861.0660466105132,2597.020316913824,1.2150793448090553,none,0.0,0,0,1e-06,0.9115448415665508,True,9.650764186697155e-06,0.0031065679111677495,6817.770077583577,6401.583961891147,706448727.3434113,663324047.5106877,7.577166658936389e-06,0.10000010768291526,True,bracket_width,production,,1.2736645382718825
205,0.8,4.1402175,37,0.9947682912910494,0.8073814813838327,0.8073814813838327,0.0,0.20972336638721928,1485.8968656051745,1843.1031440127724,0.6518648564815521,none,0.0,0,0,1e-06,1.1374526424034097,True,5.949758975433313e-06,0.002439212777810356,4110.919271862817,4089.41213970642,690938790.7706672,687324000.2816404,8.300804061242706e-06,0.10000006292154576,True,bracket_width,production,,0.7167689938699271
205,0.9,4.6577446875,37,0.9869426461732104,0.9813998994711387,0.9813998994711387,0.0,0.16319778785856004,2006.6473941850513,2047.189632605146,0.9631457626819611,none,0.0,0,0,1e-06,1.1374526424034097,True,7.09069703975304e-06,0.002662836277309035,4899.237638368115,4835.266559042418,690938790.7706672,681916958.5069205,8.300804061242706e-06,0.09999991604925414,True,bracket_width,production,,0.8542180958935589
205,1.0,5.175271875,37,0.9745181931336319,1.137452632578059,1.137452632578059,0.0,0.12767455769599334,2545.1682140951875,2239.9803532128435,1.293798491358757,none,0.0,0,0,1e-06,1.1374526424034097,True,8.300804061444967e-06,0.0028811116016990677,5735.3475206390285,5589.200502806601,690938790.7706672,673332421.9477671,8.300804061242706e-06,0.09999984143324984,True,bracket_width,production,,1.0
205,1.1,5.6927990625,37,0.9577401645115795,1.2732538664238733,1.2732538664238733,0.0,0.10146398576449385,3070.189466033231,2413.4594141434927,1.6211754083633423,none,0.0,0,0,1e-06,1.1374526424034097,True,9.536110697630151e-06,0.0030880593740454784,6588.8687940758,6310.42428278337,690938790.7706672,661739831.1401306,8.300804061242706e-06,0.09999996259506272,True,bracket_width,production,,1.1488177081450284
205,1.2,6.21032625,37,0.9373580208147441,1.3878926291908935,1.3878926291908935,0.0,0.08258487132122797,3554.1886593239597,2562.7718228320423,1.9262459501624107,none,0.0,0,0,1e-06,1.1374526424034097,True,1.0754242550343999e-05,0.003279366181191725,7430.523343389138,6965.060654776998,690938790.7706672,647657017.4209251,8.300804061242706e-06,0.1000000374069256,True,bracket_width,production,,1.295566365708426
206,0.8,4.167353200000001,38,0.9956216190854565,0.9932790856535084,0.9932790856535084,0.0,0.16028698339636188,1812.8525442620157,1827.8001573787553,0.9866033419966698,none,0.0,0,0,1e-06,1.2283561433214507,True,6.4417691532166745e-06,0.0025380640561689285,4351.799594399975,4332.745758111936,675559693.4464687,672601835.7780478,8.699228259363099e-06,0.09999993887017716,True,bracket_width,production,,0.7404989225610306
206,0.9,4.68827235,38,0.9886881940081468,1.1185485145607668,1.1185485145607668,0.0,0.13166639921624965,2272.8722773209015,2034.2350498738676,1.2511507794260979,none,0.0,0,0,1e-06,1.2283561433214507,True,7.546583713975141e-06,0.0027471046055756853,5098.16778038116,5040.498295535572,675559693.4464687,667917893.2582865,8.699228259363099e-06,0.10000010873265144,True,bracket_width,production,,0.8675003677250288
206,1.0,5.2091915,38,0.9773700249148657,1.2283561342232172,1.2283561342232172,0.0,0.10965665356146512,2738.4006765134086,2231.769592054264,1.5088587924838066,none,0.0,0,0,1e-06,1.2283561433214507,True,8.69922825942499e-06,0.002949445415569678,5876.847976158004,5743.855052878426,675559693.4464687,660271794.415254,8.699228259363099e-06,0.09999991331248237,True,bracket_width,production,,1.0
206,1.1,5.73011065,38,0.9617705243574244,1.31674020023422,1.31674020023422,0.0,0.09396286182587225,3172.698926597637,2412.0323099668926,1.7338047549128532,none,0.0,0,0,1e-06,1.2283561433214507,True,9.847634191010205e-06,0.003138094037948864,6652.6647352518185,6398.336850797286,675559693.4464687,649733400.6007512,8.699228259363099e-06,0.09999984743053664,True,bracket_width,production,,1.1320123920579965
206,1.2,6.2510297999999995,38,0.9425257916509817,1.382742047535642,1.382742047535642,0.0,0.08337198709773706,3549.345845054337,2569.3708285363136,1.9119755700230598,none,0.0,0,0,1e-06,1.2283561433214507,True,1.0944127297828876e-05,0.003308190940352276,7393.4112823604055,6968.480821908041,675559693.4464687,636732434.8731275,8.699228259363099e-06,0.09999997781640584,True,bracket_width,production,,1.2580572634097398
207,0.8,4.1946262999999995,37,0.9941522256850989,1.1733391833611073,1.1733391833611073,0.0,0.1203299075272533,2116.0476930367527,1804.4674212822229,1.3767248392105103,none,0.0,0,0,1e-06,1.3140379858055025,True,6.940670121159231e-06,0.002634515158650493,4583.429901242738,4556.6270375921,660372820.0926532,656511108.8770565,9.024392982144168e-06,0.10000013080376496,True,bracket_width,production,,0.7691010503319965
207,0.9,4.7189545875,37,0.9857147767136297,1.2488872283800396,1.2488872283800396,0.0,0.10585316176354895,2498.8422101271794,2001.867827421584,1.5597193092107773,none,0.0,0,0,1e-06,1.3140379858055025,True,7.970489503785254e-06,0.002823205536935852,5263.49463113356,5188.304435061205,660372820.0926532,650939246.9053795,9.024392982144168e-06,0.10000015478109496,True,bracket_width,production,,0.8832161364841729
207,1.0,5.243282874999999,37,0.9725491165560048,1.314038022660429,1.314038022660429,0.0,0.09441670452824386,2872.178477518183,2186.650251149901,1.7266959249973297,none,0.0,0,0,1e-06,1.3140379858055025,True,9.024392982122653e-06,0.0030040627460362164,5959.463843228685,5795.871295879511,660372820.0926532,642245002.7787074,9.024392982144168e-06,0.09999985071973676,True,bracket_width,production,,1.0
207,1.1,5.767611162500001,37,0.9549954322052923,1.3620622945645422,1.3620622945645422,0.0,0.08658911322398652,3201.7576723545417,2351.324150620128,1.8552136942744255,none,0.0,0,0,1e-06,1.3140379858055025,True,1.0043972163747756e-05,0.003169222643448667,6632.766222706214,6334.261445569984,660372820.0926532,630653026.7410111,9.024392982144168e-06,0.09999991621004396,True,bracket_width,production,,1.112980361520702
207,1.2,6.29193945,37,0.9338753890729617,1.3920928730257673,1.3920928730257673,0.0,0.08194713807510062,3468.0741637780534,2491.750921885384,1.9379225671291351,none,0.0,0,0,1e-06,1.3140379858055025,True,1.0994910280355247e-05,0.0033158573974698077,7260.739908503898,6780.626307011659,660372820.0926532,616705924.2972355,9.024392982144168e-06,0.10000006863385397,True,bracket_width,production,,1.2183545532797821
208,0.8,4.2220368,38,0.9950672430280034,1.3300708736944622,1.3300708736944622,0.0,0.09174746048830829,2375.6630222266035,1788.6033830358376,1.7690885290503502,none,0.0,0,0,1e-06,1.4116574826691486,True,7.420426223896981e-06,0.0027240459291093056,4788.961309820828,4765.3385275311875,645375503.4176207,642192022.9035815,9.469836723266198e-06,0.09999996413958795,True,bracket_width,production,,0.7835854451003942
208,0.9,4.749791399999999,38,0.9875541696937651,1.3722080609556242,1.3722080609556242,0.0,0.08499933836006353,2724.475326131557,1988.1214292701868,1.8829549625515938,none,0.0,0,0,1e-06,1.4116574826691486,True,8.429592735787004e-06,0.0029033760927215414,5440.252655464055,5372.544194091107,645375503.4176207,637343269.4182842,9.469836723266198e-06,0.09999994205943905,True,bracket_width,production,,0.8901518560503663
208,1.0,5.277545999999999,38,0.9755172672363396,1.4116574932249393,1.4116574932249393,0.0,0.07902541747382094,3069.8071563560043,2177.3549234041197,1.9927768781781197,none,0.0,0,0,1e-06,1.4116574826691486,True,9.469836723353462e-06,0.003077309981680991,6111.600642616912,5961.971957325506,645375503.4176207,629574947.4352342,9.469836723266198e-06,0.0999999221260977,True,bracket_width,production,,1.0
208,1.1,5.8053006,38,0.959152081848785,1.4419566372660542,1.4419566372660542,0.0,0.07465730343502248,3382.3062175950904,2348.4095972569644,2.0792389437556267,none,0.0,0,0,1e-06,1.4116574826691486,True,1.049308377522522e-05,0.003239302976756762,6771.979223839245,6495.357970782131,645375503.4176207,619013257.6772187,9.469836723266198e-06,0.10000015323400119,True,bracket_width,production,,1.1080532940286436
208,1.2,6.333055199999999,38,0.9391683633879256,1.4608795440112246,1.4608795440112246,0.0,0.07202425065681983,3642.816940137665,2496.3447191777677,2.134169042110443,none,0.0,0,0,1e-06,1.4116574826691486,True,1.1462906692417421e-05,0.0033856914644452498,7397.879177248106,6947.854079437719,645375503.4176207,606116255.3153853,9.469836723266198e-06,0.09999992394242878,True,bracket_width,production,,1.2104650826923837
209,0.8,4.249584700000001,38,0.99478079155381,1.4037969041420568,1.4037969041420568,0.0,0.08018966806633215,2483.83307902702,1769.7655453819207,1.970645748078823,none,0.0,0,0,1e-06,1.4085038746212433,True,7.70868363169711e-06,0.0027764516260322474,4860.972337079838,4835.601909201456,630583971.1844119,627292821.9959743,9.583646131832987e-06,0.09999984371974936,True,bracket_width,production,,0.8043581248491428
209,0.9,4.780782787500001,38,0.986973886390034,1.4068987277210654,1.4068987277210654,0.0,0.07972871045720192,2765.9209929934227,1966.3014268258828,1.9793640300631523,none,0.0,0,0,1e-06,1.4085038746212433,True,8.64144682385447e-06,0.0029396337907730058,5449.157854965075,5378.176505667661,630583971.1844119,622369912.7351402,9.583646131832987e-06,0.09999993039323654,True,bracket_width,production,,0.9016867594148368
209,1.0,5.311980875000001,38,0.9745756907462279,1.4085039142940867,1.4085039142940867,0.0,0.0794909543612484,3030.9525668197853,2152.1400090022803,1.9838832765817642,none,0.0,0,0,1e-06,1.4085038746212433,True,9.583646131681548e-06,0.003095746457913107,6043.293636141878,5889.647069825253,630583971.1844119,614551809.2905475,9.583646131832987e-06,0.09999991784359892,True,bracket_width,production,,1.0
209,1.1,5.843178962500001,38,0.9578280500602383,1.407139417397394,1.407139417397394,0.0,0.07969302587988351,3263.6756666853403,2319.521280615888,1.9800413399934769,none,0.0,0,0,1e-06,1.4085038746212433,True,1.0504880255459044e-05,0.003241123301489631,6624.209108304083,6344.85329339817,630583971.1844119,603991015.5188067,9.583646131832987e-06,0.10000007044795083,True,bracket_width,production,,1.0961256406089626
209,1.2,6.3743770500000005,38,0.9374770800032783,1.4019848595421023,1.4019848595421023,0.0,0.08045988397090775,3453.951702066235,2463.679909289613,1.9655615463852882,none,0.0,0,0,1e-06,1.4085038746212433,True,1.1380476092940248e-05,0.0033734961231547678,7176.345808655522,6727.6597137921435,630583971.1844119,591158020.002834,9.583646131832987e-06,0.09999991694420368,True,bracket_width,production,,1.1874891806907135
210,0.8,4.27727,39,0.9956151405046425,1.3898183138419065,1.3898183138419065,0.0,0.08229202771590104,2439.294207369178,1755.5830927347076,1.9315949454903603,none,0.0,0,0,1e-06,1.3066061725265412,True,7.780508087530474e-06,0.0027893562138117953,4795.605230463265,4774.5771753324825,616361447.9302452,613658789.5827161,9.415899498690109e-06,0.10000013242427838,True,bracket_width,production,,0.8263159657341852
210,0.9,4.81192875,39,0.9886765260614502,1.3525866448471133,1.3525866448471133,0.0,0.08809386067940446,2643.136327009492,1954.3619275180986,1.8294906318187714,none,0.0,0,0,1e-06,1.3066061725265412,True,8.614293120969448e-06,0.0029350116049122275,5309.518180936279,5249.395990188191,616361447.9302452,609382095.1378802,9.415899498690109e-06,0.10000013478305125,True,bracket_width,production,,0.9148667232644064
210,1.0,5.3465875,39,0.977352878812444,1.3066061554198243,1.3066061554198243,0.0,0.09567325251283226,2802.3355749058583,2144.7552493593266,1.7072119787335396,bounded,3.8333237171173096e-06,0,1,1e-06,1.3066061725265412,True,9.415899498707446e-06,0.0030685337701754963,5803.597448588991,5672.162673847006,616361447.9302452,602402635.5236316,9.415899498690109e-06,0.09999991855316297,True,bracket_width,production,,1.0
