dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,bandfix_applied,bandfix_note,mass_MeV,dimuon_threshold_GeV,dimuon_threshold_MeV,N_eff_dimuon,BR_ee_minimal,eps2_obs_ee_channel,eps2_obs_dimuon,eps2_lo2_ee_channel,eps2_lo2_dimuon,eps2_lo1_ee_channel,eps2_lo1_dimuon,eps2_med_ee_channel,eps2_med_dimuon,eps2_hi1_ee_channel,eps2_hi1_dimuon,eps2_hi2_ee_channel,eps2_hi2_dimuon,eps2_mean_ee_channel,eps2_mean_dimuon,ul_eps2_obs_ee_channel,ul_eps2_obs_dimuon,toy_eps2_uls_q02_ee_channel,toy_eps2_uls_q02_dimuon,toy_eps2_uls_q16_ee_channel,toy_eps2_uls_q16_dimuon,toy_eps2_uls_q50_ee_channel,toy_eps2_uls_q50_dimuon,toy_eps2_uls_q84_ee_channel,toy_eps2_uls_q84_dimuon,toy_eps2_uls_q97_ee_channel,toy_eps2_uls_q97_dimuon,toy_eps2_uls_mean_ee_channel,toy_eps2_uls_mean_dimuon
2016+2021,0.194,0.00642546895,0.0048134915,0.1,8.718718514770377e-05,0.1006563728845327,1.2778204395402872,3.521749481904932e-05,4.1377293912478936e-05,5.464915526494972e-05,7.935576198762418e-05,0.0001081369021982,5.955219058640734e-05,8.718718514770377e-05,3.521749481904932e-05,4.1377293912478936e-05,5.464915526494972e-05,7.935576198762418e-05,0.0001081369021982,5.955219058640734e-05,0.8972,0.1028,0.2056,"[{'key': '2016', 'sigma': 0.008037446400000004, 'dens': 518000.00000000006}, {'key': '2021', 'sigma': 0.004813491500000001, 'dens': 868325.9259259258}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,194.0,0.211316749,211.316749,1.0,1.0,8.718718514770377e-05,8.718718514770377e-05,3.521749481904932e-05,3.521749481904932e-05,4.1377293912478936e-05,4.1377293912478936e-05,5.464915526494972e-05,5.464915526494972e-05,7.935576198762418e-05,7.935576198762418e-05,0.0001081369021982,0.0001081369021982,5.955219058640734e-05,5.955219058640734e-05,8.718718514770377e-05,8.718718514770377e-05,3.521749481904932e-05,3.521749481904932e-05,4.1377293912478936e-05,4.1377293912478936e-05,5.464915526494972e-05,5.464915526494972e-05,7.935576198762418e-05,7.935576198762418e-05,0.0001081369021982,0.0001081369021982,5.955219058640734e-05,5.955219058640734e-05
2016+2021,0.195,0.0064534341375,0.004845521875,0.1,8.482958922498834e-05,0.1190268997997976,1.1798652831390637,3.524811009687678e-05,4.162413227653829e-05,5.498949803539374e-05,7.921622665517635e-05,0.0001096562864934,5.995068932003402e-05,8.482958922498834e-05,3.524811009687678e-05,4.162413227653829e-05,5.498949803539374e-05,7.921622665517635e-05,0.0001096562864934,5.995068932003402e-05,0.8789,0.1211,0.2422,"[{'key': '2016', 'sigma': 0.008061346400000002, 'dens': 499849.05660377315}, {'key': '2021', 'sigma': 0.004845521875000001, 'dens': 836369.2307692314}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,195.0,0.211316749,211.316749,1.0,1.0,8.482958922498834e-05,8.482958922498834e-05,3.524811009687678e-05,3.524811009687678e-05,4.162413227653829e-05,4.162413227653829e-05,5.498949803539374e-05,5.498949803539374e-05,7.921622665517635e-05,7.921622665517635e-05,0.0001096562864934,0.0001096562864934,5.995068932003402e-05,5.995068932003402e-05,8.482958922498834e-05,8.482958922498834e-05,3.524811009687678e-05,3.524811009687678e-05,4.162413227653829e-05,4.162413227653829e-05,5.498949803539374e-05,5.498949803539374e-05,7.921622665517635e-05,7.921622665517635e-05,0.0001096562864934,0.0001096562864934,5.995068932003402e-05,5.995068932003402e-05
2016+2021,0.196,0.0064814852,0.004877724,0.1,7.915841638762616e-05,0.1739635216609397,0.9386177360579095,3.60881100556792e-05,4.255269140355531e-05,5.581323423400318e-05,8.057227588315768e-05,0.0001113864317513,6.0971020291022846e-05,7.915841638762616e-05,3.60881100556792e-05,4.255269140355531e-05,5.581323423400318e-05,8.057227588315768e-05,0.0001113864317513,6.0971020291022846e-05,0.8279,0.1721,0.3442,"[{'key': '2016', 'sigma': 0.008085246400000003, 'dens': 480925.9259259255}, {'key': '2021', 'sigma': 0.004877724000000001, 'dens': 805392.5925925926}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,196.0,0.211316749,211.316749,1.0,1.0,7.915841638762616e-05,7.915841638762616e-05,3.60881100556792e-05,3.60881100556792e-05,4.255269140355531e-05,4.255269140355531e-05,5.581323423400318e-05,5.581323423400318e-05,8.057227588315768e-05,8.057227588315768e-05,0.0001113864317513,0.0001113864317513,6.0971020291022846e-05,6.0971020291022846e-05,7.915841638762616e-05,7.915841638762616e-05,3.60881100556792e-05,3.60881100556792e-05,4.255269140355531e-05,4.255269140355531e-05,5.581323423400318e-05,5.581323423400318e-05,8.057227588315768e-05,8.057227588315768e-05,0.0001113864317513,0.0001113864317513,6.0971020291022846e-05,6.0971020291022846e-05
2016+2021,0.197,0.0065096221375,0.004910097875,0.1,7.606320983812744e-05,0.2261339624735599,0.7516394292539826,3.713618300997685e-05,4.354382336815595e-05,5.761601875831794e-05,8.347309419099512e-05,0.0001136517193794,6.269111806281576e-05,7.606320983812744e-05,3.713618300997685e-05,4.354382336815595e-05,5.761601875831794e-05,8.347309419099512e-05,0.0001136517193794,6.269111806281576e-05,0.775,0.225,0.45,"[{'key': '2016', 'sigma': 0.008109146400000003, 'dens': 462592.59259259264}, {'key': '2021', 'sigma': 0.004910097875000001, 'dens': 761422.2222222221}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,197.0,0.211316749,211.316749,1.0,1.0,7.606320983812744e-05,7.606320983812744e-05,3.713618300997685e-05,3.713618300997685e-05,4.354382336815595e-05,4.354382336815595e-05,5.761601875831794e-05,5.761601875831794e-05,8.347309419099512e-05,8.347309419099512e-05,0.0001136517193794,0.0001136517193794,6.269111806281576e-05,6.269111806281576e-05,7.606320983812744e-05,7.606320983812744e-05,3.713618300997685e-05,3.713618300997685e-05,4.354382336815595e-05,4.354382336815595e-05,5.761601875831794e-05,5.761601875831794e-05,8.347309419099512e-05,8.347309419099512e-05,0.0001136517193794,0.0001136517193794,6.269111806281576e-05,6.269111806281576e-05
2016+2021,0.198,0.00653784495,0.0049426435,0.1,7.041927183068675e-05,0.3033030198888186,0.5149241278837041,3.76127417132934e-05,4.394647210047837e-05,5.83496130468207e-05,8.42480460041441e-05,0.0001153738908338,6.35641689589093e-05,7.041927183068675e-05,3.76127417132934e-05,4.394647210047837e-05,5.83496130468207e-05,8.42480460041441e-05,0.0001153738908338,6.35641689589093e-05,0.6907,0.3093,0.6186,"[{'key': '2016', 'sigma': 0.008133046400000003, 'dens': 444740.7407407408}, {'key': '2021', 'sigma': 0.004942643500000001, 'dens': 739200.0}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,198.0,0.211316749,211.316749,1.0,1.0,7.041927183068675e-05,7.041927183068675e-05,3.76127417132934e-05,3.76127417132934e-05,4.394647210047837e-05,4.394647210047837e-05,5.83496130468207e-05,5.83496130468207e-05,8.42480460041441e-05,8.42480460041441e-05,0.0001153738908338,0.0001153738908338,6.35641689589093e-05,6.35641689589093e-05,7.041927183068675e-05,7.041927183068675e-05,3.76127417132934e-05,3.76127417132934e-05,4.394647210047837e-05,4.394647210047837e-05,5.83496130468207e-05,5.83496130468207e-05,8.42480460041441e-05,8.42480460041441e-05,0.0001153738908338,0.0001153738908338,6.35641689589093e-05,6.35641689589093e-05
2016+2021,0.199,0.0065661536375,0.004975360875,0.1,6.43943442296845e-05,0.4167413631723652,0.2102369700749737,3.818914197427e-05,4.520809357630843e-05,5.993330852709946e-05,8.676402680473622e-05,0.00011918679701,6.518413860773582e-05,6.43943442296845e-05,3.818914197427e-05,4.520809357630843e-05,5.993330852709946e-05,8.676402680473622e-05,0.00011918679701,6.518413860773582e-05,0.5788,0.4212,0.8424,"[{'key': '2016', 'sigma': 0.008156946400000004, 'dens': 428851.85185185145}, {'key': '2021', 'sigma': 0.004975360875000001, 'dens': 702281.4814814815}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,199.0,0.211316749,211.316749,1.0,1.0,6.43943442296845e-05,6.43943442296845e-05,3.818914197427e-05,3.818914197427e-05,4.520809357630843e-05,4.520809357630843e-05,5.993330852709946e-05,5.993330852709946e-05,8.676402680473622e-05,8.676402680473622e-05,0.00011918679701,0.00011918679701,6.518413860773582e-05,6.518413860773582e-05,6.43943442296845e-05,6.43943442296845e-05,3.818914197427e-05,3.818914197427e-05,4.520809357630843e-05,4.520809357630843e-05,5.993330852709946e-05,5.993330852709946e-05,8.676402680473622e-05,8.676402680473622e-05,0.00011918679701,0.00011918679701,6.518413860773582e-05,6.518413860773582e-05
2016+2021,0.2,0.0065945482,0.00500825,0.1,5.752055329771035e-05,0.5,0.0,3.8936368714856906e-05,4.57037565344928e-05,6.02002871572218e-05,8.763875776046317e-05,0.0001192395951777,6.584282735706556e-05,5.752055329771035e-05,3.8936368714856906e-05,4.57037565344928e-05,6.02002871572218e-05,8.763875776046317e-05,0.0001192395951777,6.584282735706556e-05,0.4496,0.5504,0.8992,"[{'key': '2016', 'sigma': 0.008180846400000004, 'dens': 412370.37037037045}, {'key': '2021', 'sigma': 0.0050082500000000005, 'dens': 675371.428571429}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,200.0,0.211316749,211.316749,1.0,1.0,5.752055329771035e-05,5.752055329771035e-05,3.8936368714856906e-05,3.8936368714856906e-05,4.57037565344928e-05,4.57037565344928e-05,6.02002871572218e-05,6.02002871572218e-05,8.763875776046317e-05,8.763875776046317e-05,0.0001192395951777,0.0001192395951777,6.584282735706556e-05,6.584282735706556e-05,5.752055329771035e-05,5.752055329771035e-05,3.8936368714856906e-05,3.8936368714856906e-05,4.57037565344928e-05,4.57037565344928e-05,6.02002871572218e-05,6.02002871572218e-05,8.763875776046317e-05,8.763875776046317e-05,0.0001192395951777,0.0001192395951777,6.584282735706556e-05,6.584282735706556e-05
2016+2021,0.201,0.0066230286375,0.005041310875,0.1,5.554520507974732e-05,0.499994728177651,1.3214498959113138e-05,3.96880397304163e-05,4.679866197626016e-05,6.152266121959288e-05,8.919938648744815e-05,0.0001227692943839,6.726144190018435e-05,5.554520507974732e-05,3.96880397304163e-05,4.679866197626016e-05,6.152266121959288e-05,8.919938648744815e-05,0.0001227692943839,6.726144190018435e-05,0.3822,0.6178,0.7644,"[{'key': '2016', 'sigma': 0.008204746400000004, 'dens': 397629.62962962966}, {'key': '2021', 'sigma': 0.005041310875000001, 'dens': 645274.074074074}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,201.0,0.211316749,211.316749,1.0,1.0,5.554520507974732e-05,5.554520507974732e-05,3.96880397304163e-05,3.96880397304163e-05,4.679866197626016e-05,4.679866197626016e-05,6.152266121959288e-05,6.152266121959288e-05,8.919938648744815e-05,8.919938648744815e-05,0.0001227692943839,0.0001227692943839,6.726144190018435e-05,6.726144190018435e-05,5.554520507974732e-05,5.554520507974732e-05,3.96880397304163e-05,3.96880397304163e-05,4.679866197626016e-05,4.679866197626016e-05,6.152266121959288e-05,6.152266121959288e-05,8.919938648744815e-05,8.919938648744815e-05,0.0001227692943839,0.0001227692943839,6.726144190018435e-05,6.726144190018435e-05
2016+2021,0.202,0.00665159495,0.0050745435,0.1,5.398008553785643e-05,0.4999753668024787,6.174626944060763e-05,4.040193302932613e-05,4.754995784632226e-05,6.287385358506355e-05,9.037193703924435e-05,0.0001241504678359,6.836430607829065e-05,5.398008553785643e-05,4.040193302932613e-05,4.754995784632226e-05,6.287385358506355e-05,9.037193703924435e-05,0.0001241504678359,6.836430607829065e-05,0.3211,0.6789,0.6422,"[{'key': '2016', 'sigma': 0.008228646400000003, 'dens': 384740.7407407404}, {'key': '2021', 'sigma': 0.0050745435000000005, 'dens': 617942.8571428566}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,202.0,0.211316749,211.316749,1.0,1.0,5.398008553785643e-05,5.398008553785643e-05,4.040193302932613e-05,4.040193302932613e-05,4.754995784632226e-05,4.754995784632226e-05,6.287385358506355e-05,6.287385358506355e-05,9.037193703924435e-05,9.037193703924435e-05,0.0001241504678359,0.0001241504678359,6.836430607829065e-05,6.836430607829065e-05,5.398008553785643e-05,5.398008553785643e-05,4.040193302932613e-05,4.040193302932613e-05,4.754995784632226e-05,4.754995784632226e-05,6.287385358506355e-05,6.287385358506355e-05,9.037193703924435e-05,9.037193703924435e-05,0.0001241504678359,0.0001241504678359,6.836430607829065e-05,6.836430607829065e-05
2016+2021,0.203,0.0066802471375,0.005107947875,0.1,5.396707612056163e-05,0.5,0.0,4.1226156794523215e-05,4.839255664586497e-05,6.370285173190634e-05,9.148639958786103e-05,0.000127711685043,6.946492332798206e-05,5.396707612056163e-05,4.1226156794523215e-05,4.839255664586497e-05,6.370285173190634e-05,9.148639958786103e-05,0.000127711685043,6.946492332798206e-05,0.2965,0.7035,0.593,"[{'key': '2016', 'sigma': 0.008252546400000003, 'dens': 372072.7272727273}, {'key': '2021', 'sigma': 0.005107947875, 'dens': 590057.1428571424}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,203.0,0.211316749,211.316749,1.0,1.0,5.396707612056163e-05,5.396707612056163e-05,4.1226156794523215e-05,4.1226156794523215e-05,4.839255664586497e-05,4.839255664586497e-05,6.370285173190634e-05,6.370285173190634e-05,9.148639958786103e-05,9.148639958786103e-05,0.000127711685043,0.000127711685043,6.946492332798206e-05,6.946492332798206e-05,5.396707612056163e-05,5.396707612056163e-05,4.1226156794523215e-05,4.1226156794523215e-05,4.839255664586497e-05,4.839255664586497e-05,6.370285173190634e-05,6.370285173190634e-05,9.148639958786103e-05,9.148639958786103e-05,0.000127711685043,0.000127711685043,6.946492332798206e-05,6.946492332798206e-05
2016+2021,0.204,0.0067089852,0.005141524,0.1,5.212179353003569e-05,0.5,0.0,4.186863414106192e-05,4.937944865983791e-05,6.509767662572102e-05,9.38846986325873e-05,0.0001295134224782,7.092720479176102e-05,5.212179353003569e-05,4.186863414106192e-05,4.937944865983791e-05,6.509767662572102e-05,9.38846986325873e-05,0.0001295134224782,7.092720479176102e-05,0.2265,0.7735,0.453,"[{'key': '2016', 'sigma': 0.008276446400000003, 'dens': 355781.81818181823}, {'key': '2021', 'sigma': 0.005141524, 'dens': 574571.428571429}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,204.0,0.211316749,211.316749,1.0,1.0,5.212179353003569e-05,5.212179353003569e-05,4.186863414106192e-05,4.186863414106192e-05,4.937944865983791e-05,4.937944865983791e-05,6.509767662572102e-05,6.509767662572102e-05,9.38846986325873e-05,9.38846986325873e-05,0.0001295134224782,0.0001295134224782,7.092720479176102e-05,7.092720479176102e-05,5.212179353003569e-05,5.212179353003569e-05,4.186863414106192e-05,4.186863414106192e-05,4.937944865983791e-05,4.937944865983791e-05,6.509767662572102e-05,6.509767662572102e-05,9.38846986325873e-05,9.38846986325873e-05,0.0001295134224782,0.0001295134224782,7.092720479176102e-05,7.092720479176102e-05
2016+2021,0.205,0.0067378091375,0.005175271875,0.1,5.335106711906105e-05,0.5,0.0,4.2731918505718025e-05,5.066941105177001e-05,6.686107042135003e-05,9.749708315292968e-05,0.0001342608174586,7.322665313002982e-05,5.335106711906105e-05,4.2731918505718025e-05,5.066941105177001e-05,6.686107042135003e-05,9.749708315292968e-05,0.0001342608174586,7.322665313002982e-05,0.2215,0.7785,0.443,"[{'key': '2016', 'sigma': 0.008300346400000002, 'dens': 342945.4545454546}, {'key': '2021', 'sigma': 0.005175271875, 'dens': 544285.7142857147}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,205.0,0.211316749,211.316749,1.0,1.0,5.335106711906105e-05,5.335106711906105e-05,4.2731918505718025e-05,4.2731918505718025e-05,5.066941105177001e-05,5.066941105177001e-05,6.686107042135003e-05,6.686107042135003e-05,9.749708315292968e-05,9.749708315292968e-05,0.0001342608174586,0.0001342608174586,7.322665313002982e-05,7.322665313002982e-05,5.335106711906105e-05,5.335106711906105e-05,4.2731918505718025e-05,4.2731918505718025e-05,5.066941105177001e-05,5.066941105177001e-05,6.686107042135003e-05,6.686107042135003e-05,9.749708315292968e-05,9.749708315292968e-05,0.0001342608174586,0.0001342608174586,7.322665313002982e-05,7.322665313002982e-05
2016+2021,0.206,0.00676671895,0.0052091915,0.1,5.485859562130087e-05,0.5,0.0,4.288378318394077e-05,5.069924443073815e-05,6.677187888554606e-05,9.71640252698404e-05,0.0001325226861868,7.319166737568318e-05,5.485859562130087e-05,4.288378318394077e-05,5.069924443073815e-05,6.677187888554606e-05,9.71640252698404e-05,0.0001325226861868,7.319166737568318e-05,0.2562,0.7438,0.5124,"[{'key': '2016', 'sigma': 0.008324246400000002, 'dens': 331381.81818181823}, {'key': '2021', 'sigma': 0.0052091915, 'dens': 523586.20689655165}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,206.0,0.211316749,211.316749,1.0,1.0,5.485859562130087e-05,5.485859562130087e-05,4.288378318394077e-05,4.288378318394077e-05,5.069924443073815e-05,5.069924443073815e-05,6.677187888554606e-05,6.677187888554606e-05,9.71640252698404e-05,9.71640252698404e-05,0.0001325226861868,0.0001325226861868,7.319166737568318e-05,7.319166737568318e-05,5.485859562130087e-05,5.485859562130087e-05,4.288378318394077e-05,4.288378318394077e-05,5.069924443073815e-05,5.069924443073815e-05,6.677187888554606e-05,6.677187888554606e-05,9.71640252698404e-05,9.71640252698404e-05,0.0001325226861868,0.0001325226861868,7.319166737568318e-05,7.319166737568318e-05
2016+2021,0.207,0.0067957146375,0.005243282875,0.1,5.532999563318652e-05,0.5,0.0,4.433876521591246e-05,5.211536440927628e-05,6.882188040402011e-05,9.949659922847352e-05,0.0001382472714115,7.518618998816102e-05,5.532999563318652e-05,4.433876521591246e-05,5.211536440927628e-05,6.882188040402011e-05,9.949659922847352e-05,0.0001382472714115,7.518618998816102e-05,0.2302,0.7698,0.4604,"[{'key': '2016', 'sigma': 0.008348146400000003, 'dens': 319854.54545454547}, {'key': '2021', 'sigma': 0.0052432828750000006, 'dens': 499999.99999999953}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,207.0,0.211316749,211.316749,1.0,1.0,5.532999563318652e-05,5.532999563318652e-05,4.433876521591246e-05,4.433876521591246e-05,5.211536440927628e-05,5.211536440927628e-05,6.882188040402011e-05,6.882188040402011e-05,9.949659922847352e-05,9.949659922847352e-05,0.0001382472714115,0.0001382472714115,7.518618998816102e-05,7.518618998816102e-05,5.532999563318652e-05,5.532999563318652e-05,4.433876521591246e-05,4.433876521591246e-05,5.211536440927628e-05,5.211536440927628e-05,6.882188040402011e-05,6.882188040402011e-05,9.949659922847352e-05,9.949659922847352e-05,0.0001382472714115,0.0001382472714115,7.518618998816102e-05,7.518618998816102e-05
2016+2021,0.208,0.0068247962,0.005277546,0.1,5.811326268738656e-05,0.5,0.0,4.4907296923857526e-05,5.289004724401025e-05,6.959365496186644e-05,0.0001005261385644,0.0001400322784927,7.611275271566811e-05,5.811326268738656e-05,4.4907296923857526e-05,5.289004724401025e-05,6.959365496186644e-05,0.0001005261385644,0.0001400322784927,7.611275271566811e-05,0.2788,0.7212,0.5576,"[{'key': '2016', 'sigma': 0.008372046400000003, 'dens': 308254.54545454547}, {'key': '2021', 'sigma': 0.005277546, 'dens': 479779.31034482754}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,208.0,0.211316749,211.316749,1.0,1.0,5.811326268738656e-05,5.811326268738656e-05,4.4907296923857526e-05,4.4907296923857526e-05,5.289004724401025e-05,5.289004724401025e-05,6.959365496186644e-05,6.959365496186644e-05,0.0001005261385644,0.0001005261385644,0.0001400322784927,0.0001400322784927,7.611275271566811e-05,7.611275271566811e-05,5.811326268738656e-05,5.811326268738656e-05,4.4907296923857526e-05,4.4907296923857526e-05,5.289004724401025e-05,5.289004724401025e-05,6.959365496186644e-05,6.959365496186644e-05,0.0001005261385644,0.0001005261385644,0.0001400322784927,0.0001400322784927,7.611275271566811e-05,7.611275271566811e-05
2016+2021,0.209,0.0068539636375,0.005311980875,0.1,6.19157695609366e-05,0.5,0.0,4.634347195809768e-05,5.4514680830817545e-05,7.228728922802401e-05,0.0001043791018827,0.0001430468603134,7.861891897093785e-05,6.19157695609366e-05,4.634347195809768e-05,5.4514680830817545e-05,7.228728922802401e-05,0.0001043791018827,0.0001430468603134,7.861891897093785e-05,0.3149,0.6851,0.6298,"[{'key': '2016', 'sigma': 0.008395946400000003, 'dens': 296142.85714285745}, {'key': '2021', 'sigma': 0.005311980875, 'dens': 453241.37931034475}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,209.0,0.211316749,211.316749,1.0,1.0,6.19157695609366e-05,6.19157695609366e-05,4.634347195809768e-05,4.634347195809768e-05,5.4514680830817545e-05,5.4514680830817545e-05,7.228728922802401e-05,7.228728922802401e-05,0.0001043791018827,0.0001043791018827,0.0001430468603134,0.0001430468603134,7.861891897093785e-05,7.861891897093785e-05,6.19157695609366e-05,6.19157695609366e-05,4.634347195809768e-05,4.634347195809768e-05,5.4514680830817545e-05,5.4514680830817545e-05,7.228728922802401e-05,7.228728922802401e-05,0.0001043791018827,0.0001043791018827,0.0001430468603134,0.0001430468603134,7.861891897093785e-05,7.861891897093785e-05
2016+2021,0.21,0.00688321695,0.0053465875,0.1,6.384785226784737e-05,0.5,0.0,4.703306792711606e-05,5.496270435541408e-05,7.269513087349189e-05,0.0001050660551618,0.0001456567218945,7.931093860709497e-05,6.384785226784737e-05,4.703306792711606e-05,5.496270435541408e-05,7.269513087349189e-05,0.0001050660551618,0.0001456567218945,7.931093860709497e-05,0.3507,0.6493,0.7014,"[{'key': '2016', 'sigma': 0.008419846400000004, 'dens': 287107.1428571426}, {'key': '2021', 'sigma': 0.0053465875, 'dens': 436373.33333333296}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,210.0,0.211316749,211.316749,1.0,1.0,6.384785226784737e-05,6.384785226784737e-05,4.703306792711606e-05,4.703306792711606e-05,5.496270435541408e-05,5.496270435541408e-05,7.269513087349189e-05,7.269513087349189e-05,0.0001050660551618,0.0001050660551618,0.0001456567218945,0.0001456567218945,7.931093860709497e-05,7.931093860709497e-05,6.384785226784737e-05,6.384785226784737e-05,4.703306792711606e-05,4.703306792711606e-05,5.496270435541408e-05,5.496270435541408e-05,7.269513087349189e-05,7.269513087349189e-05,0.0001050660551618,0.0001050660551618,0.0001456567218945,0.0001456567218945,7.931093860709497e-05,7.931093860709497e-05
2021,0.211,0.005381365875,0.005381365875,0.1,8.16300193495375e-05,0.5,0.0,5.39860090941356e-05,6.386634327924645e-05,8.450078560345308e-05,0.0001231421990232,0.0001682714263562,9.233930072778408e-05,8.16300193495375e-05,5.39860090941356e-05,6.386634327924645e-05,8.450078560345308e-05,0.0001231421990232,0.0001682714263562,9.233930072778408e-05,0.4661,0.5339,0.9322,"[{'key': '2021', 'sigma': 0.005381365875, 'dens': 420579.31034482754}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,211.0,0.211316749,211.316749,1.0,1.0,8.16300193495375e-05,8.16300193495375e-05,5.39860090941356e-05,5.39860090941356e-05,6.386634327924645e-05,6.386634327924645e-05,8.450078560345308e-05,8.450078560345308e-05,0.0001231421990232,0.0001231421990232,0.0001682714263562,0.0001682714263562,9.233930072778408e-05,9.233930072778408e-05,8.16300193495375e-05,8.16300193495375e-05,5.39860090941356e-05,5.39860090941356e-05,6.386634327924645e-05,6.386634327924645e-05,8.450078560345308e-05,8.450078560345308e-05,0.0001231421990232,0.0001231421990232,0.0001682714263562,0.0001682714263562,9.233930072778408e-05,9.233930072778408e-05
2021,0.212,0.005416316,0.005416316,0.1,9.534936871873986e-05,0.5,0.0,6.239284792790311e-05,7.316728058513168e-05,9.705353748389449e-05,0.00013976141409505053,0.00019301346733163646,0.00010544953906678799,9.534936871873986e-05,6.239284792790311e-05,7.316728058513168e-05,9.705353748389449e-05,0.00013976141409505053,0.00019301346733163646,0.00010544953906678799,0.4823,0.5177,0.9646,"[{'key': '2021', 'sigma': 0.005416316, 'dens': 405120.00000000023}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,212.0,0.211316749,211.316749,1.1200730784532984,0.8927988889625786,8.51278104553742e-05,9.534936871873986e-05,5.570426530924303e-05,6.239284792790311e-05,6.532366681481881e-05,7.316728058513168e-05,8.664929043550898e-05,9.705353748389449e-05,0.0001247788352239,0.00013976141409505053,0.0001723222091885,0.00019301346733163646,9.414523132044435e-05,0.00010544953906678799,8.51278104553742e-05,9.534936871873986e-05,5.570426530924303e-05,6.239284792790311e-05,6.532366681481881e-05,7.316728058513168e-05,8.664929043550898e-05,9.705353748389449e-05,0.0001247788352239,0.00013976141409505053,0.0001723222091885,0.00019301346733163646,9.414523132044435e-05,0.00010544953906678799
2021,0.213,0.005451437875,0.005451437875,0.1,0.00010741092345562286,0.477030527546554,0.0576077766481495,6.749647072667927e-05,7.944180469668675e-05,0.00010506529567721023,0.00015257899354704444,0.00020917720260988837,0.00011480821965341749,0.00010741092345562286,6.749647072667927e-05,7.944180469668675e-05,0.00010506529567721023,0.00015257899354704444,0.00020917720260988837,0.00011480821965341749,0.5252,0.4748,0.9496,"[{'key': '2021', 'sigma': 0.005451437875, 'dens': 383840.00000000023}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,213.0,0.211316749,211.316749,1.1872173917589186,0.8423057200319924,9.047283522058964e-05,0.00010741092345562286,5.685266337505388e-05,6.749647072667927e-05,6.691428650568366e-05,7.944180469668675e-05,8.849709952576674e-05,0.00010506529567721023,0.0001285181590214,0.00015257899354704444,0.0001761911542586,0.00020917720260988837,9.670362012076297e-05,0.00011480821965341749,9.047283522058964e-05,0.00010741092345562286,5.685266337505388e-05,6.749647072667927e-05,6.691428650568366e-05,7.944180469668675e-05,8.849709952576674e-05,0.00010506529567721023,0.0001285181590214,0.00015257899354704444,0.0001761911542586,0.00020917720260988837,9.670362012076297e-05,0.00011480821965341749
