mass_MeV,dataset,bin_center_GeV,bin_center_MeV,observed_events,gp_mean_events,joint_profiled_background_events,independent_profiled_background_events,shared_signal_events,shared_total_events,independent_signed_signal_events,independent_signed_total_events,in_fitted_window,bin_width_MeV
66,2015,0.12687500000000002,126.87500000000001,44.0,53.54616353974935,53.54616353974935,53.54616353974935,0.0,53.54616353974935,0.0,53.54616353974935,False,0.2500000000000002
66,2015,0.127125,127.12499999999999,52.0,52.98667391210347,52.98667391210347,52.98667391210347,0.0,52.98667391210347,0.0,52.98667391210347,False,0.250000000000028
66,2015,0.12737500000000002,127.37500000000001,49.0,52.436229085682164,52.436229085682164,52.436229085682164,0.0,52.436229085682164,0.0,52.436229085682164,False,0.24999999999997247
66,2015,0.127625,127.62499999999999,60.0,51.89453601099502,51.89453601099502,51.89453601099502,0.0,51.89453601099502,0.0,51.89453601099502,False,0.250000000000028
66,2015,0.12787500000000002,127.87500000000001,64.0,51.36130982577596,51.36130982577596,51.36130982577596,0.0,51.36130982577596,0.0,51.36130982577596,False,0.24999999999997247
66,2015,0.12812500000000002,128.12500000000003,50.0,50.83627366594888,50.83627366594888,50.83627366594888,0.0,50.83627366594888,0.0,50.83627366594888,False,0.2500000000000002
66,2015,0.12837500000000002,128.37500000000003,67.0,50.31915847409521,50.31915847409521,50.31915847409521,0.0,50.31915847409521,0.0,50.31915847409521,False,0.2500000000000002
66,2015,0.12862500000000002,128.62500000000003,52.0,49.80970282728419,49.80970282728419,49.80970282728419,0.0,49.80970282728419,0.0,49.80970282728419,False,0.2500000000000002
66,2015,0.12887500000000002,128.87500000000003,47.0,49.30765276161025,49.30765276161025,49.30765276161025,0.0,49.30765276161025,0.0,49.30765276161025,False,0.2500000000000002
66,2015,0.12912500000000002,129.12500000000003,48.0,48.812761607854455,48.812761607854455,48.812761607854455,0.0,48.812761607854455,0.0,48.812761607854455,False,0.2500000000000002
66,2015,0.12937500000000002,129.37500000000003,44.0,48.32478983167126,48.32478983167126,48.32478983167126,0.0,48.32478983167126,0.0,48.32478983167126,False,0.2500000000000002
66,2015,0.12962500000000002,129.62500000000003,49.0,47.843504882006926,47.843504882006926,47.843504882006926,0.0,47.843504882006926,0.0,47.843504882006926,False,0.2500000000000002
66,2015,0.12987500000000002,129.87500000000003,53.0,47.368681039113355,47.368681039113355,47.368681039113355,0.0,47.368681039113355,0.0,47.368681039113355,False,0.2500000000000002
66,2015,0.13012500000000002,130.12500000000003,46.0,46.90009927587368,46.90009927587368,46.90009927587368,0.0,46.90009927587368,0.0,46.90009927587368,False,0.2500000000000002
66,2015,0.130375,130.375,41.0,46.437547117580664,46.437547117580664,46.437547117580664,0.0,46.437547117580664,0.0,46.437547117580664,False,0.2500000000000002
66,2015,0.13062500000000002,130.62500000000003,55.0,45.980818511490114,45.980818511490114,45.980818511490114,0.0,45.980818511490114,0.0,45.980818511490114,False,0.2500000000000002
66,2015,0.130875,130.875,53.0,45.52971369810292,45.52971369810292,45.52971369810292,0.0,45.52971369810292,0.0,45.52971369810292,False,0.2500000000000002
66,2015,0.13112500000000002,131.12500000000003,44.0,45.084039086531554,45.084039086531554,45.084039086531554,0.0,45.084039086531554,0.0,45.084039086531554,False,0.250000000000028
66,2015,0.131375,131.375,37.0,44.643607136208004,44.643607136208004,44.643607136208004,0.0,44.643607136208004,0.0,44.643607136208004,False,0.24999999999997247
66,2015,0.131625,131.625,42.0,44.208236242792545,44.208236242792545,44.208236242792545,0.0,44.208236242792545,0.0,44.208236242792545,False,0.250000000000028
66,2015,0.131875,131.875,48.0,43.777750625040845,43.777750625040845,43.777750625040845,0.0,43.777750625040845,0.0,43.777750625040845,False,0.24999999999997247
66,2015,0.13212500000000002,132.12500000000003,39.0,43.3519802162951,43.3519802162951,43.3519802162951,0.0,43.3519802162951,0.0,43.3519802162951,False,0.250000000000028
66,2015,0.132375,132.375,35.0,42.93076056207127,42.93076056207127,42.93076056207127,0.0,42.93076056207127,0.0,42.93076056207127,False,0.24999999999997247
66,2015,0.13262500000000002,132.62500000000003,34.0,42.513932717169425,42.513932717169425,42.513932717169425,0.0,42.513932717169425,0.0,42.513932717169425,False,0.2500000000000002
66,2015,0.132875,132.875,34.0,42.101343147464625,42.101343147464625,42.101343147464625,0.0,42.101343147464625,0.0,42.101343147464625,False,0.2500000000000002
66,2015,0.13312500000000002,133.12500000000003,42.0,41.692843634440386,41.692843634440386,41.692843634440386,0.0,41.692843634440386,0.0,41.692843634440386,False,0.2500000000000002
66,2015,0.133375,133.375,38.0,41.28829118187368,41.28829118187368,41.28829118187368,0.0,41.28829118187368,0.0,41.28829118187368,False,0.2500000000000002
66,2015,0.13362500000000002,133.62500000000003,33.0,40.887547924653646,40.887547924653646,40.887547924653646,0.0,40.887547924653646,0.0,40.887547924653646,False,0.2500000000000002
66,2015,0.133875,133.875,37.0,40.49048104178533,40.49048104178533,40.49048104178533,0.0,40.49048104178533,0.0,40.49048104178533,False,0.2500000000000002
66,2015,0.13412500000000002,134.12500000000003,38.0,40.09696266656171,40.09696266656171,40.09696266656171,0.0,40.09696266656171,0.0,40.09696266656171,False,0.2500000000000002
66,2015,0.134375,134.375,35.0,39.70686980580538,39.70686980580538,39.70686980580538,0.0,39.70686980580538,0.0,39.70686980580538,False,0.2500000000000002
66,2015,0.13462500000000002,134.62500000000003,45.0,39.320084253479514,39.320084253479514,39.320084253479514,0.0,39.320084253479514,0.0,39.320084253479514,False,0.2500000000000002
66,2015,0.134875,134.875,25.0,38.93649251133003,38.93649251133003,38.93649251133003,0.0,38.93649251133003,0.0,38.93649251133003,False,0.2500000000000002
66,2016,0.030125,30.125,707.0,661.605531707065,661.605531707065,661.605531707065,0.0,661.605531707065,0.0,661.605531707065,False,0.2500000000000002
66,2016,0.030375,30.375,831.0,875.8521590899292,875.8521590899292,875.8521590899292,0.0,875.8521590899292,0.0,875.8521590899292,False,0.2500000000000002
66,2016,0.030625,30.625,1071.0,1145.9218829780234,1145.9218829780234,1145.9218829780234,0.0,1145.9218829780234,0.0,1145.9218829780234,False,0.2500000000000002
66,2016,0.030875,30.875,1502.0,1482.3077855909228,1482.3077855909228,1482.3077855909228,0.0,1482.3077855909228,0.0,1482.3077855909228,False,0.2500000000000002
66,2016,0.031125,31.125,1857.0,1896.4761034026676,1896.4761034026676,1896.4761034026676,0.0,1896.4761034026676,0.0,1896.4761034026676,False,0.2500000000000002
66,2016,0.031375,31.375,2385.0,2400.7534004590734,2400.7534004590734,2400.7534004590734,0.0,2400.7534004590734,0.0,2400.7534004590734,False,0.2500000000000002
66,2016,0.031625,31.625,2971.0,3008.174872957741,3008.174872957741,3008.174872957741,0.0,3008.174872957741,0.0,3008.174872957741,False,0.2500000000000002
66,2016,0.031875,31.875,3766.0,3732.296881308614,3732.296881308614,3732.296881308614,0.0,3732.296881308614,0.0,3732.296881308614,False,0.2500000000000002
66,2016,0.032125,32.125,4583.0,4586.978748591788,4586.978748591788,4586.978748591788,0.0,4586.978748591788,0.0,4586.978748591788,False,0.2500000000000002
66,2016,0.032375,32.375,5672.0,5586.140503484738,5586.140503484738,5586.140503484738,0.0,5586.140503484738,0.0,5586.140503484738,False,0.2500000000000002
66,2016,0.032625,32.625,6846.0,6743.504545028019,6743.504545028019,6743.504545028019,0.0,6743.504545028019,0.0,6743.504545028019,False,0.2500000000000002
66,2016,0.032874999999999995,32.87499999999999,7885.0,8072.330015786507,8072.330015786507,8072.330015786507,0.0,8072.330015786507,0.0,8072.330015786507,False,0.24999999999999328
66,2016,0.033124999999999995,33.12499999999999,9746.0,9585.149006828002,9585.149006828002,9585.149006828002,0.0,9585.149006828002,0.0,9585.149006828002,False,0.2500000000000002
66,2016,0.033374999999999995,33.37499999999999,11340.0,11293.513529393551,11293.513529393551,11293.513529393551,0.0,11293.513529393551,0.0,11293.513529393551,False,0.2500000000000002
66,2016,0.033624999999999995,33.62499999999999,13226.0,13207.761615661804,13207.761615661804,13207.761615661804,0.0,13207.761615661804,0.0,13207.761615661804,False,0.2500000000000002
66,2016,0.033874999999999995,33.87499999999999,15238.0,15336.809807157722,15336.809807157722,15336.809807157722,0.0,15336.809807157722,0.0,15336.809807157722,False,0.2500000000000002
66,2016,0.034124999999999996,34.12499999999999,17696.0,17687.978049478486,17687.978049478486,17687.978049478486,0.0,17687.978049478486,0.0,17687.978049478486,False,0.2500000000000002
66,2016,0.034374999999999996,34.37499999999999,20370.0,20266.851447430712,20266.851447430712,20266.851447430712,0.0,20266.851447430712,0.0,20266.851447430712,False,0.2500000000000002
66,2016,0.034624999999999996,34.62499999999999,23224.0,23077.181730499684,23077.181730499684,23077.181730499684,0.0,23077.181730499684,0.0,23077.181730499684,False,0.2500000000000002
66,2016,0.034874999999999996,34.87499999999999,26184.0,26120.829577347486,26120.829577347486,26120.829577347486,0.0,26120.829577347486,0.0,26120.829577347486,False,0.2500000000000002
66,2016,0.035124999999999997,35.125,29085.0,29397.74757156174,29397.74757156174,29397.74757156174,0.0,29397.74757156174,0.0,29397.74757156174,False,0.2500000000000002
66,2016,0.035375,35.375,32885.0,32906.001980560126,32906.001980560126,32906.001980560126,0.0,32906.001980560126,0.0,32906.001980560126,False,0.2500000000000002
66,2016,0.035625,35.625,36667.0,36641.83046280468,36641.83046280468,36641.83046280468,0.0,36641.83046280468,0.0,36641.83046280468,False,0.2500000000000002
66,2016,0.035875,35.875,40411.0,40599.73201594071,40599.73201594071,40599.73201594071,0.0,40599.73201594071,0.0,40599.73201594071,False,0.2500000000000002
66,2016,0.036125,36.125,44688.0,44772.58430383961,44772.58430383961,44772.58430383961,0.0,44772.58430383961,0.0,44772.58430383961,False,0.2500000000000002
66,2016,0.036375,36.375,49504.0,49151.78381763082,49151.78381763082,49151.78381763082,0.0,49151.78381763082,0.0,49151.78381763082,False,0.2500000000000002
66,2016,0.036625,36.625,53876.0,53727.40340224701,53727.40340224701,53727.40340224701,0.0,53727.40340224701,0.0,53727.40340224701,False,0.2500000000000002
66,2016,0.036875,36.875,58592.0,58488.36208073099,58488.36208073099,58488.36208073099,0.0,58488.36208073099,0.0,58488.36208073099,False,0.2500000000000002
66,2016,0.037125,37.125,63351.0,63422.60246435769,63422.60246435769,63422.60246435769,0.0,63422.60246435769,0.0,63422.60246435769,False,0.2500000000000002
66,2016,0.037375,37.375,68722.0,68517.27072828509,68517.27072828509,68517.27072828509,0.0,68517.27072828509,0.0,68517.27072828509,False,0.2500000000000002
66,2016,0.037625,37.625,73542.0,73758.89546928772,73758.89546928772,73758.89546928772,0.0,73758.89546928772,0.0,73758.89546928772,False,0.2500000000000002
66,2016,0.037875,37.875,79491.0,79133.56143762525,79133.56143762525,79133.56143762525,0.0,79133.56143762525,0.0,79133.56143762525,False,0.2500000000000002
66,2016,0.038125,38.125,84269.0,84627.07545563772,84627.07545563772,84627.07545563772,0.0,84627.07545563772,0.0,84627.07545563772,False,0.2500000000000002
66,2016,0.038375,38.375,90278.0,90225.12185296159,90225.12185296159,90225.12185296159,0.0,90225.12185296159,0.0,90225.12185296159,False,0.2500000000000002
66,2016,0.038625,38.625,95702.0,95913.40557403392,95913.40557403392,95913.40557403392,0.0,95913.40557403392,0.0,95913.40557403392,False,0.2500000000000002
66,2016,0.038875,38.875,101069.0,101677.78172438324,101677.78172438324,101677.78172438324,0.0,101677.78172438324,0.0,101677.78172438324,False,0.2500000000000002
66,2016,0.039125,39.125,107092.0,107504.37059064336,107504.37059064336,107504.37059064336,0.0,107504.37059064336,0.0,107504.37059064336,False,0.2500000000000002
66,2016,0.039375,39.375,113527.0,113379.65771127236,113379.65771127236,113379.65771127236,0.0,113379.65771127236,0.0,113379.65771127236,False,0.24999999999999328
66,2016,0.039624999999999994,39.62499999999999,119325.0,119290.57961548395,119290.57961548395,119290.57961548395,0.0,119290.57961548395,0.0,119290.57961548395,False,0.25000000000000716
66,2016,0.039875,39.875,125535.0,125224.59424045566,125224.59424045566,125224.59424045566,0.0,125224.59424045566,0.0,125224.59424045566,False,0.24999999999999328
66,2016,0.040125,40.125,131990.0,131169.73808561906,131169.73808561906,131169.73808561906,0.0,131169.73808561906,0.0,131169.73808561906,False,0.25000000000000716
66,2016,0.040375,40.375,136246.0,137114.67018514295,137114.67018514295,137114.67018514295,0.0,137114.67018514295,0.0,137114.67018514295,False,0.2500000000000002
66,2016,0.040625,40.625,143309.0,143048.7035429012,143048.7035429012,143048.7035429012,0.0,143048.7035429012,0.0,143048.7035429012,False,0.2500000000000002
66,2016,0.040874999999999995,40.87499999999999,148465.0,148961.82594184674,148961.82594184674,148961.82594184674,0.0,148961.82594184674,0.0,148961.82594184674,False,0.24999999999999328
66,2016,0.041125,41.125,154670.0,154844.71038562065,154844.71038562065,154844.71038562065,0.0,154844.71038562065,0.0,154844.71038562065,False,0.2500000000000002
66,2016,0.041374999999999995,41.37499999999999,161296.0,160688.7173490947,160688.7173490947,160688.7173490947,0.0,160688.7173490947,0.0,160688.7173490947,False,0.2500000000000002
66,2016,0.041625,41.625,165975.0,166485.88858801345,166485.88858801345,166485.88858801345,0.0,166485.88858801345,0.0,166485.88858801345,False,0.25000000000000716
66,2016,0.041874999999999996,41.87499999999999,172469.0,172228.93491282014,172228.93491282014,172228.93491282014,0.0,172228.93491282014,0.0,172228.93491282014,False,0.24999999999999328
66,2016,0.042124999999999996,42.12499999999999,178387.0,177911.21808501662,177911.21808501662,177911.21808501662,0.0,177911.21808501662,0.0,177911.21808501662,False,0.2500000000000002
66,2016,0.042375,42.375,183587.0,183526.72907282796,183526.72907282796,183526.72907282796,0.0,183526.72907282796,0.0,183526.72907282796,False,0.25000000000000716
66,2016,0.042624999999999996,42.62499999999999,188991.0,189070.06139775857,189070.06139775857,189070.06139775857,0.0,189070.06139775857,0.0,189070.06139775857,False,0.24999999999999328
66,2016,0.042874999999999996,42.875,194560.0,194536.38289866736,194536.38289866736,194536.38289866736,0.0,194536.38289866736,0.0,194536.38289866736,False,0.2500000000000002
66,2016,0.043125,43.125,199758.0,199921.40477500876,199921.40477500876,199921.40477500876,0.0,199921.40477500876,0.0,199921.40477500876,False,0.2500000000000002
66,2016,0.043375,43.375,205403.0,205221.34972719406,205221.34972719406,205221.34972719406,6.800472890990163e-13,205221.34972719406,4.0239343885649137e-13,205221.34972719406,False,0.2500000000000002
66,2016,0.043625,43.625,210478.0,210432.91978799726,210432.91978799726,210432.91978799726,6.800472890990163e-13,210432.91978799726,4.0239343885649137e-13,210432.91978799726,False,0.2500000000000002
66,2016,0.043875,43.875,214835.0,215553.2623994185,215553.2623994185,215553.2623994185,1.3600945781980326e-12,215553.2623994185,8.047868777129827e-13,215553.2623994185,False,0.2500000000000002
66,2016,0.044125,44.125,221087.0,220579.93873878248,220579.93873878248,220579.93873878248,2.7201891563960653e-12,220579.93873878248,1.6095737554259655e-12,220579.93873878248,False,0.2500000000000002
66,2016,0.044375,44.375,225163.0,225510.8909717276,225510.8909717276,225510.8909717276,5.4403783127921306e-12,225510.8909717276,3.219147510851931e-12,225510.8909717276,False,0.2500000000000002
66,2016,0.044625,44.625,230921.0,230344.41156585334,230344.41156585334,230344.41156585334,1.2240851203782294e-11,230344.41156585334,7.243081899416844e-12,230344.41156585334,False,0.2500000000000002
66,2016,0.044875,44.875,234862.0,235079.11279949252,235079.11279949252,235079.11279949252,2.448170240756459e-11,235079.11279949255,1.4486163798833689e-11,235079.11279949252,False,0.2500000000000002
66,2016,0.045125,45.125,240012.0,239713.8985582392,239713.8985582392,239713.8985582392,5.1003546682426225e-11,239713.89855823925,3.0179507914236854e-11,239713.89855823922,False,0.2500000000000002
66,2016,0.045375,45.375,244255.0,244247.93630210566,244247.93630210566,244247.93630210566,1.040472352321495e-10,244247.93630210578,6.156619614504318e-11,244247.93630210572,False,0.2500000000000002
66,2016,0.045625,45.625,248652.0,248680.63179875165,248680.63179875165,248680.63179875165,2.08774517753398e-10,248680.63179875186,1.2353478572894286e-10,248680.63179875177,False,0.2500000000000002
66,2016,0.045875,45.875,253089.0,253011.60524422707,253011.60524422707,253011.60524422707,4.1822908279589503e-10,253011.60524422748,2.474719648967422e-10,253011.60524422734,False,0.2500000000000002
