method,mass_MeV,asimov_r,response_sd,toy_r_mean,toy_r_sd,z_mean,z_sd,z_skew,z_excess_kurtosis,normality_KS,normality_p,normality_holm_p
fixed,58,-1.0137248766413047,3.2567285468072176,-0.8443291287879106,3.1692345068864753,0.05201408266570567,0.9731343774394344,0.0075278471787698425,-0.2139034524702934,0.034200503511724656,0.1882608083219819,1.0
fixed,59,-0.4889257053926454,3.158839908933635,-0.3990445468724753,3.149599892851097,0.028453850499347486,0.9970748704116325,-0.05784882609247347,0.04806157215917928,0.028265327586933564,0.39403357895458757,1.0
fixed,60,-0.2762337295128021,3.196684186612572,-0.218254196943707,3.1536280735663444,0.01813739774855087,0.9865310082157811,0.08771765082514964,-0.005741821812147219,0.018454165405176637,0.8788384094452519,1.0
fixed,61,-0.07727841425854634,3.0496969099017313,-0.06301319142815989,3.0055793230542975,0.004677587069085526,0.9855337798637652,0.09888227806566555,0.04055476027697047,0.014166674264037837,0.9864090966463699,1.0
fixed,62,0.24460348082108738,3.097923862535438,0.16391257007985505,3.060703078395605,-0.02604677013436749,0.9879852488984767,0.11454414265981837,0.2833670139796105,0.025129457898690033,0.5443520374339801,1.0
fixed,63,0.5847495745395824,3.0046886970492346,0.482437378657807,3.0263009464113266,-0.034050847258237274,1.007192841435892,-0.02192992536379153,-0.05541384770783342,0.020447419493251878,0.7892490203218584,1.0
fixed,64,0.7710154756395995,3.054890727491687,0.6287796468308656,2.975213342010676,-0.046560038147590604,0.973918089847216,-0.025851686100164074,-0.15351764479879781,0.033799320149381695,0.19884461983788526,1.0
fixed,65,0.9098149088615745,2.9661278456741385,0.7475065107239659,2.831477188756882,-0.05472063463964384,0.9546038930474174,-0.10944633890241665,0.2664342211991588,0.037659541593273005,0.11430346874852348,1.0
fixed,66,1.1076924146002998,3.031452148548628,0.9376274751669421,2.938427404269324,-0.05610015632764641,0.9693134709964526,-0.0016001969331098777,-0.03003552793885378,0.04182713713185282,0.05875514010198091,1.0
fixed,67,1.1725980889042495,2.97058714061975,1.054912466536871,2.907219779074094,-0.039616956782094585,0.9786684050842435,-0.013741782786273112,-0.1530098942917295,0.033671542590939185,0.2023105647889376,1.0
fixed,68,1.0687622341678398,3.0636379091056845,0.9592357051144708,2.9857434652173755,-0.03575048106299914,0.9745745266903793,-0.10934606915353348,-0.2547243734583451,0.027226261291720677,0.4410595897505435,1.0
fixed,69,0.7448231980421828,2.9977846753715682,0.6121648798383141,2.9530455198824357,-0.04425211700284179,0.9850759276152524,-0.08067270368256796,-0.3034551328296007,0.02691479368856481,0.4557382526158251,1.0
fixed,70,0.8400441522653653,2.9864603815987305,0.7272695880400233,2.9070071141239278,-0.037761948867699645,0.9733955059426339,0.0652057678592527,-0.2030478182239026,0.03282067204452416,0.22658805904488244,1.0
fixed,71,0.5553760410657107,2.8964370999178852,0.46871956384512764,2.890802977279186,-0.029918301082056908,0.99805480925553,0.03171413383310747,-0.22348561368473252,0.04036552699416385,0.07479284406657039,1.0
fixed,72,0.5063546515365229,2.9006932802041208,0.5245714317063439,2.847405657105246,0.006280146989046365,0.9816293492791748,0.002592536799816362,-0.12236619602417909,0.017855295335777788,0.9015807411461516,1.0
fixed,73,0.1937903578895747,2.8269856985527637,0.22654096923700423,2.7491790154372313,0.011584993643298475,0.9724771571517449,-0.034221840233314794,-0.027235828430068665,0.026952388186536308,0.45395293436033246,1.0
fixed,74,-0.07725446366893075,2.87585200433997,-0.03880115135235169,2.837261797089586,0.013371102636209678,0.9865812958413205,0.0005881245372705702,0.08073416653490773,0.026183925812119827,0.4911515768305035,1.0
fixed,75,-0.1527294548177688,2.797482346968166,-0.0835050115766199,2.7325875581792034,0.02474526544061036,0.9768024313507131,0.08353611093190542,0.14041774517537364,0.027435810171682923,0.4313310052322529,1.0
fixed,76,-0.3825523503756584,2.859676154598767,-0.3220821529918917,2.7271075468076855,0.021145820056065447,0.9536420907039099,0.034838661511619844,0.2674193838500467,0.03570303489582108,0.15248772923716325,1.0
fixed,77,-0.6758102713244037,2.8377690943706266,-0.646966435940206,2.6834611090833533,0.010164264401009992,0.9456234879739233,-0.005174515602775026,0.18045606798864933,0.026329982070958546,0.48397089021774486,1.0
fixed,78,-0.8199212928798635,2.9111223785107674,-0.768566800149381,2.8208128423386025,0.01764078800313222,0.968977760317186,-0.05163971577346861,0.12874828075779465,0.027164424977845325,0.44395322436894324,1.0
fixed,79,-0.8385238350811316,2.868684839401868,-0.9227425505129925,2.7893593646655592,-0.029357953259661937,0.9723477903021064,-0.06936032537865727,-0.03346026130509694,0.026368889107099447,0.4820665312188719,1.0
fixed,80,-0.7753516430455513,2.8274533023405763,-0.8590265065429223,2.7147163005876567,-0.029593720762109393,0.9601277228311443,0.02128483903308678,0.047014171148069384,0.029766364723657013,0.33175804092262184,1.0
fixed,81,-0.7860093561477727,2.8608401237200014,-0.9059486099177539,2.780418933922773,-0.041924486718265874,0.9718889604733818,-0.02050237495265754,-0.17258356552571952,0.029437060855956987,0.3448276636124833,1.0
fixed,82,-0.7158821893556194,2.7856197428341463,-0.8155878718831444,2.7133995030783087,-0.035792998231008476,0.97407390583671,0.009529427645457441,-0.22069949591826088,0.0318797919209155,0.255927676194012,1.0
