mass_GeV,mass_MeV,dataset_set,p0_analytic,Z_analytic,sigma_mass_res_min_GeV,sigma_mass_res_GeV,p0_local_asymptotic,Z_local_asymptotic,p_sidak_resolution_spacing_analytic,Z_sidak_resolution_spacing_analytic,N_eff_resolution_spacing,independence_width_sigma,is_scan_minimum,scan_toy_calibrated,uses_limit_tail_pvalues,interpretation
0.019,19,2015,0.5,0,0.00091893429023309997,0.00091893429023309997,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.23899999999999999,239,2021,0.4632200051457111,0.092324768122875794,0.0064248908750000003,0.0064248908750000003,0.4632200051457111,0.092324768122875794,0.99999999972469023,-6.2039538036466411,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.23999999999999999,240,2021,0.47113482441201288,0.072417511998902895,0.0064646499999999997,0.0064646499999999997,0.47113482441201288,0.072417511998902895,0.99999999983723398,-6.2861039358061106,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.24099999999999999,241,2021,0.44985257901908998,0.12603381430648819,0.0065045808749999998,0.0065045808749999998,0.44985257901908998,0.12603381430648819,0.9999999993426566,-6.0655917641325718,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.24199999999999999,242,2021,0.40547153765835781,0.23920957896557191,0.0065446834999999997,0.0065446834999999997,0.40547153765835781,0.23920957896557191,0.99999998976901983,-5.6080494216682535,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.24299999999999999,243,2021,0.39705122807450549,0.26098709891395477,0.0065849578750000002,0.0065849578750000002,0.39705122807450549,0.26098709891395477,0.99999998317254812,-5.5212747567994471,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.24399999999999999,244,2021,0.34807608546031288,0.39051986233107289,0.0066254039999999997,0.0066254039999999997,0.34807608546031288,0.39051986233107289,0.99999973329523706,-5.013888326182081,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.245,245,2021,0.29535820156143822,0.53779815898529082,0.0066660218749999998,0.0066660218749999998,0.29535820156143822,0.53779815898529082,0.99999582253734709,-4.455881300115129,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.246,246,2021,0.25796453516187889,0.64963337342967464,0.0067068114999999998,0.0067068114999999998,0.25796453516187889,0.64963337342967464,0.99997397168635094,-4.0461961092668082,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.247,247,2021,0.1975402007010218,0.85044018693427859,0.0067477728750000004,0.0067477728750000004,0.1975402007010218,0.85044018693427859,0.99958469789309323,-3.3423894909261689,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.248,248,2021,0.1693980212614444,0.95654681849033585,0.0067889059999999999,0.0067889059999999999,0.1693980212614444,0.95654681849033585,0.9985939138979042,-2.9875565970561255,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.249,249,2021,0.15362879642433719,1.0209933426398965,0.0068302108750000002,0.0068302108750000002,0.15362879642433719,1.0209933426398965,0.99726470553936863,-2.7779330472916985,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.25,250,2021,0.15052415843760389,1.0341879274293977,0.0068716875000000002,0.0068716875000000002,0.15052415843760389,1.0341879274293977,0.99688637782478995,-2.7355694534613058,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
