window,mass_GeV,draw_count,summary_scope,quantile_method,eps2_up_mean,eps2_up_median,eps2_up_q16,eps2_up_q84,eps2_up_min,eps2_up_max,p0_analytic_mean,p0_analytic_median,p0_analytic_q16,p0_analytic_q84,p0_analytic_min,p0_analytic_max,Z_analytic_mean,Z_analytic_median,Z_analytic_q16,Z_analytic_q84,Z_analytic_min,Z_analytic_max,A_hat_mean,A_hat_median,A_hat_q16,A_hat_q84,A_hat_min,A_hat_max,sigma_A_mean,sigma_A_median,sigma_A_q16,sigma_A_q84,sigma_A_min,sigma_A_max
window_3p0,0.185,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.577228239730418e-06,5.567711736990338e-06,5.534255409042942e-06,5.626868641597708e-06,5.482494749687456e-06,5.672790739986023e-06,0.17422796305349433,0.1752142941125207,0.16864292070830275,0.17869943036679273,0.1640065721655548,0.1848525222030993,0.9378335331530974,0.9337638698821128,0.920333513426868,0.9595427291513614,0.8970259981279068,0.9781237062927076,2409.313819312061,2398.084819984754,2360.4543312076084,2468.199588992642,2298.0894335132502,2520.5156669085018,2571.8167563582565,2571.656599560788,2568.2791245711246,2574.9219816645023,2565.683975630602,2578.1597366666533
window_3p0,0.186,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.975571492333406e-06,4.965355536056138e-06,4.945956124888074e-06,5.015198886552018e-06,4.904055297095352e-06,5.049148644705059e-06,0.2818190734350065,0.2831848184104086,0.2758982266141759,0.28757381736561,0.2711120758058625,0.2892631076243359,0.5775292854847254,0.573411526592887,0.5604900319267273,0.5950708348869275,0.5555387466258743,0.6094530984765819,1475.3665886980239,1466.3669476742753,1434.5802710594048,1524.8011520752568,1388.794851435754,1563.909474793175,2560.4876088498536,2560.305806082143,2556.906248654961,2563.6389209612134,2554.2115999897665,2566.914467665408
window_3p0,0.187,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.349292171820053e-06,4.3493572129702665e-06,4.31702544544045e-06,4.379671804436202e-06,4.298795084903791e-06,4.40286379640252e-06,0.42869032021946935,0.42787629364425184,0.42246929251625676,0.43637686900906847,0.4184506620448369,0.4383879346711482,0.17973251405700083,0.18178356586904837,0.1601630007855325,0.19558149461825936,0.1550576491975202,0.2058586525949618,456.18661379915767,461.2287087537806,406.4120479305888,496.94010051625247,392.5448969976717,523.8766532276993,2538.114419232924,2537.875392042488,2534.6652151807953,2541.185855942255,2531.950962207546,2544.419565491098
window_3p0,0.188,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.831835787375555e-06,3.833918814763006e-06,3.8044312621201843e-06,3.852675499258561e-06,3.798929248924255e-06,3.86706706399129e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-508.83063394111133,-498.50187345784207,-552.6426917591057,-473.23057752277094,-574.0635241936259,-458.7342746916193,2512.4838530349007,2512.2015495424985,2509.1161028080255,2515.5068332880173,2506.408299697394,2518.721147478851
window_3p0,0.189,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.5502684297343296e-06,3.553775453752275e-06,3.530743613511653e-06,3.5656255421675744e-06,3.5222894610439224e-06,3.5737228993926992e-06,0.49999513009912827,0.5,0.5,0.5,0.4999513009912829,0.5,1.220703125e-05,0.0,0.0,0.0,0.0,0.0001220703125,-1245.2011707718143,-1234.738060100223,-1283.4805569565203,-1207.54581828923,-1315.7047925138352,-1203.253370772955,2488.6586258366065,2488.405121041568,2485.2374863896016,2491.7124791463793,2482.5347134530266,2494.9654345232825
window_3p0,0.19,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.655421106882711e-06,3.4531860860362936e-06,3.4373072143965527e-06,3.464887122563892e-06,3.430518022189495e-06,5.5005397509659704e-06,0.49999026019825654,0.5,0.49997272855511843,0.5,0.4999513009912829,0.5,2.44140625e-05,0.0,0.0,6.835937499999995e-05,0.0,0.0001220703125,-2021.1690416529964,-1654.3327773396709,-1700.120124557078,-1626.034354661754,-5330.026100761683,-1606.8666802331702,2667.130269846365,2473.0458186212068,2468.4080015500217,2477.113912977657,2465.7090911354544,4423.120800484209
window_3p0,0.191,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.958716043020063e-06,3.330322188175602e-06,3.315440469284201e-06,3.3398209984983645e-06,3.303302170582906e-06,9.653336746410888e-06,0.499934500345412,0.5,0.49997272855511843,0.5,0.4993937024628367,0.5,0.00016418334470201,0.0,0.0,6.835937499999995e-05,0.0,0.0015197631345201,-2641.9059760195023,-2161.757080574731,-2222.276643039216,-2126.7019222450863,-6964.71318830337,-2101.681535122726,2930.082228384093,2451.935558997276,2448.211472672132,2456.247203974997,2444.0553882536524,7239.881744155528
window_3p0,0.192,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.2931689650279153e-06,3.2942805390969368e-06,3.280485844814623e-06,3.3044574535077463e-06,3.2708399165466154e-06,3.3129341715762107e-06,0.49642284931004665,0.5,0.4989006573449035,0.5,0.466191604984568,0.5,0.00897675822664975,0.0,0.0,0.00275565450381295,0.0,0.0848467706525458,-2381.8363075894986,-2381.1349727313727,-2435.2196392939345,-2333.126247535589,-2466.599300113235,-2285.9164341379696,2425.4898417122317,2425.556951471249,2421.1481280714806,2429.1647344164257,2418.3410623112445,2432.8131081960437
window_3p0,0.193,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.3611823883207474e-06,3.362669672192779e-06,3.3470401573364895e-06,3.374036729654728e-06,3.3355069742235766e-06,3.3855382460610813e-06,0.49999026019825654,0.5,0.49997272855511843,0.5,0.4999513009912829,0.5,2.44140625e-05,0.0,0.0,6.835937499999995e-05,0.0,0.0001220703125,-2259.0984739757832,-2265.4379825126584,-2317.778825512915,-2196.8241724836635,-2347.0114934975413,-2148.443384825401,2401.2000457253134,2401.4499435798907,2396.418557693213,2405.155989744649,2393.619049299325,2408.93944633977
window_3p0,0.194,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.4456546281109017e-06,3.446931618845453e-06,3.4289862715151315e-06,3.4606500279907734e-06,3.4177795013544085e-06,3.476670513470141e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-2147.4120490413593,-2163.842664324675,-2211.972996410551,-2069.689304337561,-2237.7300224757296,-2019.8578310868688,2387.120868272937,2387.4957896334636,2381.8691203379954,2391.403869032432,2378.98386369219,2395.394413685144
window_3p0,0.195,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.5430098344658653e-06,3.5418270618465547e-06,3.5238055552694513e-06,3.5621008610134757e-06,3.512954460608424e-06,3.580851108967515e-06,0.4999916865591939,0.5,0.4999807161763675,0.5,0.4999513009912829,0.5,2.0838705825031098e-05,0.0,0.0,4.833737762017412e-05,0.0,0.0001220703125,-1913.2897307818694,-1938.034117687786,-1985.9625478057942,-1822.3625833736928,-2003.9463638330285,-1772.413056345648,2354.194634684721,2354.825527535,2348.367814558263,2358.8273986617555,2345.50991579229,2362.99264606902
window_3p0,0.196,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.782714045730433e-06,3.778647616587914e-06,3.7584511238852747e-06,3.8099680921061026e-06,3.7462426129342695e-06,3.832422597381717e-06,0.49998966938019695,0.5,0.4999655646006563,0.5,0.4999655646006563,0.5,2.5895023725093296e-05,0.0,0.0,8.631674575031098e-05,0.0,8.631674575031098e-05,-1407.254152709341,-1434.3488624907336,-1484.0910058242978,-1311.7319699765242,-1495.8137658025498,-1262.6999648360277,2336.9670755107027,2337.5675783497595,2331.102107608697,2341.6627694655494,2328.2047752068224,2345.8484638308473
window_3p0,0.197,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.377633164093503e-06,4.046304733028612e-06,4.011549100778206e-06,4.09129899136064e-06,3.996524221082309e-06,1.7400788977352996e-05,0.47438700018464885,0.5,0.4999655646006563,0.5,0.2439733080445197,0.5,0.06938373939457713,0.0,0.0,8.631674575031098e-05,0.0,0.6935784437085204,-360.2074371787453,-914.6786203958798,-1004.6208611391954,-804.881131111811,-1013.9615568184324,4689.5069007294705,2753.4522647641397,2311.343263761391,2305.2276465937007,2317.858661132225,2302.3455995775007,6740.992974355474
window_3p0,0.198,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.377607626228905e-06,4.35711995206508e-06,4.345155173044961e-06,4.4428738484536415e-06,4.251368314200937e-06,4.474755661035472e-06,0.49999311292013127,0.5,0.4999807161763675,0.5,0.4999655646006563,0.5,1.7263349150062195e-05,0.0,0.0,4.833737762017412e-05,0.0,8.631674575031098e-05,-424.61994216329515,-467.1081716464302,-488.36685291352296,-303.08940722604416,-612.0918379941104,-257.6519977971783,2290.9610854538014,2291.2565912985037,2285.6279176992966,2296.4260069289635,2283.3075883712168,2300.6283577110153
window_3p0,0.199,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.85955247878102e-06,4.8397368825624885e-06,4.805277755373539e-06,4.927912440830902e-06,4.796546115385084e-06,4.964957563072794e-06,0.4689831771249861,0.47422959313916735,0.45048937506662873,0.483872425470739,0.4428510566718516,0.4845908087677655,0.0778883647879969,0.0646480357718003,0.04043685388047454,0.12442506697921012,0.0386347235813474,0.1437446479215665,178.0145893623174,149.65238060600944,98.41552482937387,280.5749334671564,87.7426364472603,324.26847685232786,2263.58409667389,2264.2803803578627,2257.7948006740394,2268.163724562469,2255.1494498142138,2272.304813740711
window_3p0,0.2,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.14031215406678e-06,5.119000194122599e-06,5.080761779508063e-06,5.214222796692247e-06,5.07873817699633e-06,5.2504360613418905e-06,0.4218669006296252,0.4268011535796854,0.40386814719841235,0.43497761246122557,0.3970752220657072,0.4382884864130881,0.19726164739436355,0.1845337348398888,0.16371545635138213,0.24334743967389605,0.155309948737146,0.2609248717901388,441.85888536508446,413.8186642384377,367.2029479118947,543.6589964116298,349.27181260428506,583.1990537423327,2240.904865061862,2241.3844349895767,2235.5699862603074,2245.191003150513,2232.92860605639,2249.2040228336987
window_3p0,0.201,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.469809862319655e-06,5.446837200270953e-06,5.409031796531561e-06,5.55030381968296e-06,5.3997596708506625e-06,5.58589511608931e-06,0.3728115337726813,0.3775933375650464,0.35503927811444763,0.3856071868156673,0.3491335499576437,0.3895006615626443,0.32464832703448715,0.3118192603708257,0.2907868742323851,0.3717511308249797,0.2806207186705792,0.3876607576820823,721.883347678872,693.9937347576697,647.9905854580168,824.3424845057605,626.4256914264735,860.0201972971156,2224.4733013428295,2224.884183790573,2219.3604320195054,2228.6063518897463,2216.7686468304364,2232.520961266669
window_3p0,0.202,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.6021936766575905e-06,5.578628581702025e-06,5.5422574864010595e-06,5.68547077589194e-06,5.5268355407457675e-06,5.716832651009152e-06,0.357456082032605,0.3621672029315388,0.33982350586784527,0.3699511981909847,0.3348673061411814,0.3745473674917227,0.3655200042810143,0.3526781819136787,0.331982605851425,0.41294713452341814,0.3198332574164091,0.4265122656534265,801.9427599724397,774.4039876157372,729.8168477012296,903.6231695870845,704.3145045294605,933.7409707154804,2195.659996851333,2196.0227689054364,2190.6886348691573,2199.684506393633,2188.123508356575,2203.4911415807323
window_3p0,0.203,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.14326154832808e-06,6.116573734083394e-06,6.076448087414992e-06,6.235078723211653e-06,6.056446733146939e-06,6.265824200995776e-06,0.2841987105118683,0.2876603144963883,0.2700750937723401,0.29485749716139814,0.265259013596279,0.2995158152041568,0.5707438768200893,0.5602395615009348,0.5392491245493617,0.6125911933027832,0.5257935875384632,0.6272154345466339,1248.0493878551636,1220.8083178248073,1176.4847859173651,1349.5518501662766,1149.070289218404,1376.6369113801456,2178.953653106684,2179.351738956367,2174.1052005170413,2182.850828927912,2171.685022359515,2186.529773115944
window_3p0,0.204,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.797362695399413e-06,6.769129967846888e-06,6.725039132978186e-06,6.8999535082824935e-06,6.699860593243477e-06,6.929457874040738e-06,0.20726487695277954,0.2108425766128649,0.19331787084161156,0.21704089461987838,0.190376755383854,0.2214324199616752,0.8165245391189929,0.8035065531908383,0.7822261234588397,0.8657438534962864,0.7673644819276708,0.8765087701102489,1759.5059493201593,1732.6446889370372,1688.772704714815,1860.5692989939946,1659.432427410003,1884.4412797160371,2156.81622047535,2157.3257847716923,2151.9823959027926,2160.667200040099,2149.73484735385,2164.244705899446
window_3p0,0.205,10,pointwise descriptive statistics across ten conditional draws,numpy linear,7.305133833570761e-06,7.276502455239012e-06,7.231614072557997e-06,7.410283837253296e-06,7.202721834700757e-06,7.435751398460989e-06,0.16530601417745994,0.16827935956633389,0.15359139622894372,0.17347153678321403,0.1515639553853729,0.17749231458768,0.9735098743979981,0.9609886628597569,0.9405357868720464,1.021166664268695,0.9249640088876344,1.0297488644365134,2084.672248948288,2059.1676649158276,2017.5925615177346,2181.181923818868,1987.3058578386467,2200.381183636505,2142.8084357592757,2143.2090019464654,2138.367926271847,2146.3888672222556,2136.1880784197742,2149.7507131161165
window_3p0,0.206,10,pointwise descriptive statistics across ten conditional draws,numpy linear,7.810892389853468e-06,7.781530465160178e-06,7.73671006159083e-06,7.918485984382863e-06,7.705723866383828e-06,7.939139937793903e-06,0.12773645097995617,0.13006428162264694,0.11827243088749476,0.13430856661210708,0.1169823516123325,0.1380314891995719,1.1378248567693867,1.1260874452155794,1.1062555064701949,1.183689489566136,1.0892061706580505,1.1902078636229048,2404.6176538606624,2380.6013381436132,2341.5114000322837,2496.231438559615,2310.4809525555984,2510.822566648813,2114.361294395329,2114.7297798678846,2110.23392728391,2117.69828387034,2108.191208307104,2120.8396049908424
window_3p0,0.207,10,pointwise descriptive statistics across ten conditional draws,numpy linear,8.89861411022235e-06,8.168469691312974e-06,8.124058009290234e-06,8.29143449135717e-06,8.068577888218779e-06,1.5341543669645342e-05,0.14680455354848873,0.11333752892516186,0.10358213168581298,0.11871757088520382,0.1022116604284686,0.4706897822527384,1.1078866233256104,1.208968952152179,1.1814746074706184,1.261423163338527,0.0735360417812976,1.269049749763575,2356.549178317804,2541.709672919993,2489.1113452043714,2646.833715469624,436.1456018239186,2660.305907541396,2491.834751254458,2103.371995899146,2099.2152650622115,2107.817592350695,2097.1878748411227,5993.928273317356
window_3p0,0.208,10,pointwise descriptive statistics across ten conditional draws,numpy linear,8.49051869776455e-06,8.469793184232553e-06,8.422961858714047e-06,8.586133733475764e-06,8.384675405893138e-06,8.60603073107949e-06,0.0988532438570211,0.10004865047528985,0.0923101148295613,0.10361182274699907,0.0907253399346539,0.1067541228523953,1.2886874019533485,1.2812745919981743,1.261239701382267,1.3266797188958932,1.2439764085124183,1.336301703750805,2685.834080468726,2670.722027611353,2632.338616585113,2760.505039241796,2599.80239592763,2777.949028815563,2084.5726657898144,2084.7522556234167,2081.128077446421,2087.4207804259377,2079.201217823915,2090.2206622890853
window_3p0,0.209,10,pointwise descriptive statistics across ten conditional draws,numpy linear,8.749925176351618e-06,8.737685866590367e-06,8.686453415564027e-06,8.836269411109734e-06,8.646167049355778e-06,8.862952234104841e-06,0.09272566201917803,0.0933834790948232,0.0870948693311281,0.09695549546000465,0.085250998232609,0.1000061380924923,1.324674373666971,1.3202038783639607,1.2991005072273938,1.358876769366873,1.2815165911099853,1.370592582704575,2746.521928712348,2737.6775580004582,2697.331646238837,2812.740738579198,2664.3585161675223,2834.401658336465,2073.6236305674656,2073.86896357782,2070.133237155422,2076.4840382409175,2068.248926617218,2079.2306228162324
window_3p0,0.21,10,pointwise descriptive statistics across ten conditional draws,numpy linear,8.482498053166144e-06,8.48265096377075e-06,8.42950773260599e-06,8.549025339805113e-06,8.389496065095546e-06,8.582842440552078e-06,0.11507192529788621,0.11501697213746484,0.1098177033066899,0.11929524859440095,0.107177693709224,0.122788830754511,1.200341263163177,1.200271794804014,1.1785227989278655,1.2275046929414482,1.161157975112681,1.241678007471961,2460.7507176285308,2460.8039160790977,2419.174773846979,2512.6714348934797,2386.529464141675,2539.3638339535732,2049.9842034176054,2050.0848262461477,2046.8735937773884,2052.588366560974,2045.009896140309,2055.16372773691
window_3p0,0.211,10,pointwise descriptive statistics across ten conditional draws,numpy linear,8.040314473893111e-06,8.044944119427805e-06,7.995484265448048e-06,8.08543575365513e-06,7.960360039096566e-06,8.12534122208424e-06,0.16023319193354832,0.1597350713063272,0.155098283372302,0.1648512128190402,0.1515580781254165,0.1688965575464978,0.9937170019823224,0.995547617288518,0.9747165589853366,1.0148160266492503,0.9585348734538588,1.0297738984000415,2028.1856605636508,2032.2427302365707,1992.1565284561445,2065.667890095401,1961.7475473343009,2097.5448433012416,2041.8151240216134,2041.772548416018,2038.9803862753251,2044.252164520117,2037.063766501891,2046.7489289350483
window_3p0,0.212,10,pointwise descriptive statistics across ten conditional draws,numpy linear,7.68301927102325e-06,7.68964937581556e-06,7.643105798100845e-06,7.712422293995388e-06,7.613776180435283e-06,7.755814331700685e-06,0.20485778638074453,0.20407928148864415,0.20080832785601996,0.20983715437266473,0.1957546677308153,0.2139856671371045,0.8245326002461055,0.8271412800259128,0.8069868532371569,0.8387380033983763,0.7926679049912794,0.8568833860811961,1669.938420904311,1675.51207850904,1636.678440475414,1696.8881975186068,1609.8055242850812,1731.9886964180694,2025.9587606136731,2025.9348406432878,2023.1344312824933,2028.3777250302808,2021.2403147661553,2030.8400827234889
window_3p0,0.213,10,pointwise descriptive statistics across ten conditional draws,numpy linear,7.547781299558968e-06,7.151843724470943e-06,7.115011745556665e-06,7.19561718237856e-06,7.094085094615415e-06,1.1151279901621953e-05,0.26145281374261214,0.27704690011073857,0.27108207235995446,0.28340144190050276,0.1076957696777725,0.2873750397927728,0.6524295993342015,0.5916425780780895,0.5727665057084739,0.6095581835114261,0.5610696169476297,1.238875685651711,1366.165827390793,1184.0767503448005,1148.0182573294194,1219.4549607394936,1125.8646185547536,3075.149695325755,2056.4918357615356,2009.6712638552044,2007.052914990613,2012.6891354399897,2004.1717200562937,2482.3907530012175
window_3p0,0.214,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.692090579160646e-06,6.690265638154728e-06,6.661994347518472e-06,6.725010068849709e-06,6.646409943778077e-06,6.738927188918124e-06,0.3556977202793542,0.35513984487168615,0.35082160122456385,0.36123079347685694,0.3462761810201074,0.3650898481883037,0.3700220090415509,0.3714822783249966,0.3551713309504619,0.38310501515471385,0.3448865049378176,0.3953936942026061,737.0460994466371,739.2185058614789,708.2664663930043,763.1510612316326,688.7719771554663,785.6503558291932,1991.56358461883,1991.6657025451236,1988.5240423349949,1994.1090391750583,1986.6572435414228,1996.601061494499
window_3p0,0.215,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.894524836582854e-06,5.888520497965884e-06,5.870971394275884e-06,5.9244777748351286e-06,5.861454189304095e-06,5.9347542924312365e-06,0.4998866506578607,0.5,0.4999655646006563,0.5,0.4989698127766378,0.5,0.00028412495294025326,0.0,0.0,8.631674575031098e-05,0.0,0.0025822992921516,-38.36517045448288,-41.127705882219786,-65.54129710265698,-7.535288952932111,-82.75521568547073,5.095698704463965,1981.5318081752116,1981.5926262212802,1978.538278518072,1984.058561898987,1976.639273753304,1986.5733623794952
window_3p0,0.216,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.318391973581818e-06,5.3124893971758524e-06,5.301295206296216e-06,5.336801707406668e-06,5.298175024273471e-06,5.351811629319098e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-740.9957664449988,-745.571843601242,-765.5684430754983,-708.9562572734174,-779.0805784623032,-698.690390569495,1965.3171972736322,1965.362101821377,1962.2971350610076,1967.8693917348073,1960.3517809914672,1970.4475729159335
window_3p0,0.217,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.044261274218157e-06,5.043669266113504e-06,5.028271408117263e-06,5.061184257106333e-06,5.0190651964214085e-06,5.0752532304804365e-06,0.49998966938019684,0.5,0.4999655646006563,0.5,0.4999655646006563,0.5,2.5895023725093296e-05,0.0,0.0,8.631674575031098e-05,0.0,8.631674575031098e-05,-1209.2513426758164,-1218.0312795442399,-1235.9136380247753,-1180.3331482755232,-1239.7100526994968,-1162.467302815385,1946.5207349422756,1946.6820512019885,1943.1698727775488,1949.2892557366813,1941.1916894170097,1952.0000150781937
window_3p0,0.218,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.8513317339174e-06,4.850671743507629e-06,4.83480259319401e-06,4.869111148590841e-06,4.821770091586358e-06,4.880487984807404e-06,0.49999655646006563,0.5,0.5,0.5,0.4999655646006563,0.5,8.631674575031098e-06,0.0,0.0,0.0,0.0,8.631674575031098e-05,-1632.689429352035,-1639.4660985633968,-1658.9301279429517,-1605.8870472195192,-1664.6732755316816,-1582.1201408643385,1928.9164260937105,1929.2159294269072,1925.1911753427541,1931.9402078813723,1923.172243630032,1934.798738175861
window_3p0,0.219,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.652034806452518e-06,4.652609729054604e-06,4.635921877844873e-06,4.6686423871572764e-06,4.622763613298438e-06,4.677587969279396e-06,0.49999655646006563,0.5,0.5,0.5,0.4999655646006563,0.5,8.631674575031098e-06,0.0,0.0,0.0,0.0,8.631674575031098e-05,-2166.7941263458233,-2172.268777643539,-2192.213514981188,-2140.9524998305183,-2204.571386559518,-2113.7247097320965,1916.3730336059089,1916.6624693828685,1912.5848379304243,1919.453557793488,1910.5341543883965,1922.4048292817456
window_3p0,0.22,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.674801406257109e-06,4.678436815624597e-06,4.652473604439937e-06,4.693921691084518e-06,4.638878070634233e-06,4.701643041845691e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-2275.339498133727,-2277.538997385159,-2303.693256782585,-2245.01042505218,-2325.309591607413,-2218.9418626771976,1904.376650452062,1904.749373412031,1900.2038401665354,1907.7316931253858,1898.0341297455675,1910.8821179570068
window_3p0,0.221,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.626529098926906e-06,4.631625174877731e-06,4.602503525452274e-06,4.646166274027176e-06,4.589639536007249e-06,4.652130301782543e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-2441.494607673895,-2443.9597582322995,-2470.8030081292018,-2409.756427277382,-2496.306543981287,-2384.9074034641826,1877.1076600311467,1877.4578220436808,1872.9974644465626,1880.4188899905841,1870.839822366421,1883.5777642874496
window_3p0,0.222,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.630659190728998e-06,4.636628024899343e-06,4.59482810397465e-06,4.642979353825663e-06,4.582618969526567e-06,1.4722852536556046e-05,0.49999311292013127,0.5,0.4999807161763675,0.5,0.4999655646006563,0.5,1.7263349150062195e-05,0.0,0.0,4.833737762017412e-05,0.0,8.631674575031098e-05,-2653.207002443045,-2610.2897953003467,-2656.495599619439,-2574.7763794258663,-3085.5498369897978,-2550.6303259462647,2179.4055197263306,1862.499938978018,1858.1714600414177,1867.330922271591,1856.0159845643416,5036.023983045324
window_3p0,0.223,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.710847160680551e-06,4.718313036125678e-06,4.683272018836599e-06,4.733915046639007e-06,4.6709464388422766e-06,4.735505865991114e-06,0.49998966938019684,0.5,0.4999655646006563,0.5,0.4999655646006563,0.5,2.5895023725093296e-05,0.0,0.0,8.631674575031098e-05,0.0,8.631674575031098e-05,-2517.819230252974,-2519.030932931081,-2548.542285048022,-2483.806864497875,-2581.6579748358827,-2461.7013731178736,1843.0685654914946,1843.1713014521335,1839.3983757999113,1846.1188531493663,1837.185270754628,1849.2653330123248
window_3p0,0.224,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.873718208475704e-06,4.882601971577874e-06,4.840189831529063e-06,4.9006749136276585e-06,4.82704155067003e-06,4.903847333808065e-06,0.49999269514867883,0.5,0.499975650495596,0.5,0.499975650495596,0.5,1.8310546875e-05,0.0,0.0,6.103515625e-05,0.0,6.103515625e-05,-2253.843022291663,-2251.0769762956024,-2290.0073443488814,-2218.2241780331797,-2323.2934867883914,-2198.498413849855,1819.894974632006,1820.0985551431181,1816.0142608055896,1823.08149253569,1813.8071189020784,1826.2956800686063
window_3p0,0.225,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.168349599554515e-06,5.1800282606523695e-06,5.124047509564557e-06,5.201839190607971e-06,5.108055252591795e-06,5.209885811917271e-06,0.4999975650495596,0.5,0.5,0.5,0.499975650495596,0.5,6.103515625e-06,0.0,0.0,0.0,0.0,6.103515625e-05,-1809.088535455528,-1799.34380712034,-1854.4398258616304,-1770.994706870945,-1886.5323038602355,-1754.736668841594,1799.9077537209912,1800.2130076184776,1795.6999077011,1803.303512411491,1793.5100450415282,1806.6267592875377
window_3p0,0.226,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.397519711673318e-06,5.4109465275668514e-06,5.346124093307986e-06,5.435058199478897e-06,5.328973058696149e-06,5.446749370389567e-06,0.4999951300991192,0.5,0.49998636427753373,0.5,0.499975650495596,0.5,1.220703125e-05,0.0,0.0,3.4179687499999976e-05,0.0,6.103515625e-05,-1560.8006662381408,-1547.6768889991235,-1610.94449632907,-1520.7333058251597,-1641.6679188128212,-1508.0372724580234,1784.3030009401512,1784.5990363351934,1780.167678312864,1787.6454576974068,1778.002393986265,1790.9486618139426
window_3p0,0.227,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.605895827567012e-06,5.621158462794206e-06,5.546329585999342e-06,5.648824059137395e-06,5.528251420731932e-06,5.664144320836814e-06,0.49999168655918486,0.5,0.499975650495596,0.5,0.4999655646006563,0.5,2.0838705825031098e-05,0.0,0.0,6.103515625e-05,0.0,8.631674575031098e-05,-1342.9770954512328,-1327.7671574863684,-1397.876809906699,-1298.213515186482,-1427.0240789218194,-1291.966069246621,1763.3377616189402,1763.6920030301658,1759.188761084123,1766.6675781947824,1757.1124892393875,1769.9282942926577
window_3p0,0.228,10,pointwise descriptive statistics across ten conditional draws,numpy linear,8.305566363383203e-06,5.917207093073744e-06,5.8298087955767095e-06,5.960594354434532e-06,5.810203909848348e-06,3.000911690177506e-05,0.46046103822684187,0.5,0.499975650495596,0.5,0.1046834307816305,0.5,0.12554914101945297,0.0,0.0,6.103515625e-05,0.0,1.2553083047257798,-361.22054487177843,-1030.592166269606,-1104.6264840639797,-997.0368963362902,-1131.5340955813344,5846.801569275535,2032.8981987877146,1741.977826725306,1737.7870230706417,1746.5226089688708,1735.7650141149336,4657.057788377734
window_3p0,0.229,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.2639245211573455e-06,6.284240481437402e-06,6.183606645036479e-06,6.320907869220001e-06,6.163404924715292e-06,6.345152766947833e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-737.5951425090518,-721.2780865096967,-797.6460023802232,-692.8727061403026,-821.8332291534213,-682.2722280039217,1722.88821265261,1723.0613183134903,1719.3546012521192,1725.7812070940042,1717.398503082367,1728.7485883032682
window_3p0,0.23,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.424502222672524e-06,6.445758737009604e-06,6.339083380760416e-06,6.484890831797712e-06,6.319531739040623e-06,6.512341480653071e-06,0.4999975650495596,0.5,0.5,0.5,0.499975650495596,0.5,6.103515625e-06,0.0,0.0,0.0,0.0,6.103515625e-05,-679.0040570196344,-662.480456336507,-741.0708054670395,-633.8936890355349,-763.3310390738512,-620.1972010903195,1708.9704176406929,1709.1694067359804,1705.581321450789,1711.7339130749972,1703.7561943322455,1714.5821266416528
