draw_index,mass_GeV,eps2_up_ratio_3p0_over_2p25eq2p5,delta_log10_eps2_up_3p0_minus_2p25eq2p5,delta_p0_3p0_minus_2p25eq2p5,delta_Z_3p0_minus_2p25eq2p5,delta_A_hat_3p0_minus_2p25eq2p5,scope
4,0.214,0.9994338106583042,-0.000245962544068945,0.0006951768196423735,-0.0018849301877711944,-3.6364666235805316,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.215,0.9994678160656925,-0.00023118606824024113,0.0007131365205413354,-0.0017875792038612001,-3.535192187994454,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.216,0.9996490689944802,-0.00015243414772481145,0.0,0.0,-3.350371700497817,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.217,0.9997697378109918,-0.00010001311313789785,0.0,0.0,-3.1033027708085683,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.218,0.999854230600455,-6.331146040139402e-05,-3.443539934372408e-05,8.631674575031098e-05,-2.8564299798945285,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.219,0.999926101855373,-3.209474231979925e-05,0.0,0.0,-2.705124380951929,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.22,0.999986957479829,-5.664331478527629e-06,0.0,0.0,-2.2191811537873036,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.221,1.0000359315434932,1.5604590719142664e-05,0.0,0.0,-1.8887757249444803,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.222,1.0000585617659719,2.543230713847322e-05,0.0,0.0,-1.6616501619987503,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.223,1.0000932640758675,4.050218483975243e-05,-3.443539934372408e-05,8.631674575031098e-05,-1.1583229535544888,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.224,1.000115970832046,5.036257218105078e-05,3.443539934372408e-05,-8.631674575031098e-05,-0.810410361625145,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.225,1.0002193657187919,9.525887330585903e-05,0.0,0.0,-0.06554576794223976,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.226,1.0002673634629449,0.00011609895700104289,0.0,0.0,0.37865810852645154,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.227,1.0003098206988756,0.00013453258048823358,0.0,0.0,0.733428123126032,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.228,1.0003357988952213,0.00014581112698586196,0.0,0.0,1.0270748268362695,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.229,1.0004227620115282,0.00018356440946920571,0.0,0.0,1.4760567222931513,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.23,1.000428014574116,0.000185844598450835,0.0,0.0,1.5749641857036067,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.231,1.0006224389478469,0.0002702377058572125,0.0,0.0,2.3266130486140355,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.232,1.0006364920900421,0.000276337068627619,0.0,0.0,2.4226380271043126,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
