mass_GeV,paired_draw_count,summary_scope,eps2_up_ratio_3p0_over_2p25eq2p5_mean,eps2_up_ratio_3p0_over_2p25eq2p5_median,eps2_up_ratio_3p0_over_2p25eq2p5_q16,eps2_up_ratio_3p0_over_2p25eq2p5_q84,delta_log10_eps2_up_3p0_minus_2p25eq2p5_mean,delta_log10_eps2_up_3p0_minus_2p25eq2p5_median,delta_log10_eps2_up_3p0_minus_2p25eq2p5_q16,delta_log10_eps2_up_3p0_minus_2p25eq2p5_q84,delta_p0_3p0_minus_2p25eq2p5_mean,delta_p0_3p0_minus_2p25eq2p5_median,delta_p0_3p0_minus_2p25eq2p5_q16,delta_p0_3p0_minus_2p25eq2p5_q84,delta_Z_3p0_minus_2p25eq2p5_mean,delta_Z_3p0_minus_2p25eq2p5_median,delta_Z_3p0_minus_2p25eq2p5_q16,delta_Z_3p0_minus_2p25eq2p5_q84,delta_A_hat_3p0_minus_2p25eq2p5_mean,delta_A_hat_3p0_minus_2p25eq2p5_median,delta_A_hat_3p0_minus_2p25eq2p5_q16,delta_A_hat_3p0_minus_2p25eq2p5_q84
0.239,10,pointwise descriptive paired differences across ten conditional draws,1.0027746318550723,1.0025971000712426,1.0013393266687598,1.0048339917566231,0.001201845805784707,0.0011264026283028805,0.0005812064571639652,0.0020942960905083294,0.006705477250003239,-0.0018748489056012174,-0.003954252629658639,0.0011861682007901061,-0.01724257623487736,0.004707415215925048,-0.0029805477548558138,0.009945811432724341,-23.29733768617232,7.576557822733747,-4.803342271503313,16.053453257055317
0.24,10,pointwise descriptive paired differences across ten conditional draws,1.0020841417601631,1.0022942794418745,1.0009844780295367,1.0040001676037542,0.000903170640196116,0.0009952397526604706,0.0004273353931282031,0.0017337602969421794,-0.0018371302095821994,-0.0019780605866343837,-0.0035903172856422173,-0.0008259207059898023,0.004616149129979991,0.004971275227927206,0.0020728139156702885,0.009034479256095594,7.409193951379292,8.019746991843121,3.345886221015164,14.50717711573642
0.241,10,pointwise descriptive paired differences across ten conditional draws,1.0018300974673906,1.0018454778818646,1.0006422030396969,1.00370396547004,0.0007930045541634456,0.0008006934841464641,0.0002788110821492751,0.0016055748587945117,-0.0015658999495045622,-0.0015684371224534976,-0.0032603449007169807,-0.0004432865113348441,0.00396436918857791,0.003970831498136082,0.0011189519169761963,0.008279982219041568,6.366785064677956,6.381796318231494,1.817780776636209,13.307791386653548
0.242,10,pointwise descriptive paired differences across ten conditional draws,1.0014898934516454,1.0014679523254997,0.9998929601738735,1.0036522759538953,0.0006453973317693595,0.0006369999051170083,-4.6504878212587654e-05,0.00158324036256527,-0.0011709571700204424,-0.001142249990037758,-0.0032065447535914293,0.0005058427663560526,0.0030452724903841295,0.0029622475437818957,-0.0013151596473729766,0.008365121917552704,4.975493227489068,4.846970379599384,-1.8764556555175615,13.461961018115526
0.243,10,pointwise descriptive paired differences across ten conditional draws,1.0012473991864872,1.001232803245622,0.9992183062817874,1.00368573667753,0.0005401130730493086,0.0005350183059964486,-0.00033962696482756625,0.0015977469997584847,-0.000887505149863077,-0.0009710711225263402,-0.003178392005362249,0.001227277374247233,0.0023402859018153256,0.0025622041389679606,-0.003238302658149346,0.00841142002632117,3.8954696745547324,4.182035183315492,-4.850702346660719,13.578374877017131
0.244,10,pointwise descriptive paired differences across ten conditional draws,1.0784058169696957,1.0014626406993865,0.9995259300371622,1.112464230449063,0.028016165485224766,0.0006347525966194922,-0.0002060662714493944,0.04462497383173379,0.015115246827067257,-0.0006872198618270708,-0.003041152157562781,0.0017092843745360863,-0.038834814520218454,0.0019246887943545066,-0.004782518759524872,0.008537902355009617,-491.3156296839443,3.2773388872328155,-7.153127193355362,13.709336227874859
0.245,10,pointwise descriptive paired differences across ten conditional draws,1.007017493616278,1.0008055032426177,0.9980458724185396,1.0043443967991441,0.0029550731014215794,0.00034968072906371717,-0.0008494989699811484,0.0018825346652930005,0.004383249888685764,-2.204905651356781e-05,-0.0016625056436985752,0.002546793944653338,-0.01292450018052178,7.119230032515134e-05,-0.00782333683062138,0.005136656360797016,-10.49138572260614,0.619249641852889,-12.260389468128329,8.617143217687296
0.246,10,pointwise descriptive paired differences across ten conditional draws,1.000556494311934,1.0005729071391256,0.9974964928697198,1.0037033536654199,0.00023997621960489824,0.00024873775498113204,-0.0010886228280083544,0.001605342395600573,-9.087327529593014e-05,-0.0001027693203353025,-0.00255874644782903,0.0025140477438122155,0.00031060820651034325,0.000336370403353603,-0.00846398593427804,0.008671917444299602,1.0028620051759163,1.1194322289812817,-12.48189510528343,14.141775941002651
0.247,10,pointwise descriptive paired differences across ten conditional draws,1.0003188222579784,1.0002981477563573,0.9970302412101826,1.003627251359194,0.00013674956654474713,0.00012944851180796135,-0.0012916688187911162,0.0015723794605962025,9.388585628258007e-05,0.00016965555437985225,-0.002105709134846788,0.002302285440724715,-0.0003667027538959311,-0.0007062724416918575,-0.009283524953645737,0.008618317845555973,0.10217878790203941,-0.15275362584975483,-14.185066268988795,14.101250917738032
0.248,10,pointwise descriptive paired differences across ten conditional draws,1.0001404795168987,1.0000984740372383,0.9966350813830059,1.0035659610037249,5.923864284929081e-05,4.2727490876526275e-05,-0.0014638306011718427,0.0015458216740438856,0.00023039392714488128,0.00034896444611791366,-0.0017915412307639522,0.002194040095471108,-0.001036542835406462,-0.0015986434236430203,-0.010033734557308955,0.008309370229232768,-0.7536505020990489,-1.4651479877582005,-15.198168448267744,14.03070748183935
0.249,10,pointwise descriptive paired differences across ten conditional draws,0.95057325052195,0.9997480492676458,0.9962595303700335,1.003461786394867,-0.029617571620337558,-0.00010949957077777128,-0.0016275139587255084,0.0015006919453145425,-0.014916352500935348,-7.785278074504132e-07,-0.0020358555043101544,0.002150326843811643,0.056207957433259195,1.2113151117487675e-05,-0.010722392131302216,0.010423509032125917,-47.75896177258487,-2.656491295993078,-18.640087577797523,13.158059504141661
0.25,10,pointwise descriptive paired differences across ten conditional draws,0.9571793230410052,0.9989288547697807,0.9958370430871535,1.0032739655957514,-0.024188064676465438,-0.0004654421271155229,-0.0018117294961572127,0.001419356723253564,0.038754958037070596,0.0010792889113133974,-0.0012456815185242715,0.0029098880066480187,-0.12131374748848836,-0.005606567468450008,-0.014929226023154846,0.006512062209562354,-192.54382082983707,-6.909732662648366,-20.829080058779656,11.73230845531162
