mass_GeV,epsilon_90,mass_MeV,eps2_90
1.8014,0.0010674,1801.4,1.13934276e-06
1.8028,0.00098736,1802.8,9.748797696e-07
1.8042,0.00085863,1804.2,7.372454769e-07
1.8056,0.00073588,1805.6,5.415193744e-07
1.8069,0.00064675,1806.9,4.182855625e-07
1.8083,0.00060184,1808.3,3.622113856e-07
1.8097,0.00056738,1809.7,3.219200644e-07
1.8111,0.0005614,1811.1,3.1516996e-07
1.8125,0.00057983,1812.5,3.362028289e-07
1.8139,0.00059694,1813.9,3.563373636e-07
1.8153,0.00061098,1815.3,3.732965604e-07
1.8167,0.00065536,1816.7,4.294967296e-07
1.8181,0.00072773,1818.1,5.295909529e-07
1.8195,0.0008004,1819.5,6.4064016e-07
1.8209,0.00082858,1820.9,6.865448164e-07
1.8223,0.00079823,1822.3,6.371711329e-07
1.8237,0.00073424,1823.7,5.391083776e-07
1.8251,0.00067444,1825.1,4.548693136e-07
1.8265,0.00064613,1826.5,4.174839769e-07
1.8279,0.00066526,1827.9,4.425708676e-07
1.8293,0.00071335,1829.3,5.088682225e-07
1.8307,0.00075019,1830.7,5.627850361e-07
1.8321,0.00076174,1832.1,5.802478276e-07
1.8335,0.00077591,1833.5,6.020363281e-07
1.8349,0.00083006,1834.9,6.889996036e-07
1.8363,0.00092291,1836.3,8.517628681e-07
1.8378,0.00099512,1837.8,9.902638144e-07
1.8392,0.0010204,1839.2,1.04121616e-06
1.8406,0.001008,1840.6,1.016064e-06
1.842,0.0010122,1842,1.02454884e-06
1.8434,0.001056,1843.4,1.115136e-06
1.8448,0.0011351,1844.8,1.28845201e-06
1.8462,0.0011888,1846.2,1.41324544e-06
1.8476,0.0011924,1847.6,1.42181776e-06
1.8491,0.0010988,1849.1,1.20736144e-06
1.8505,0.00099745,1850.5,9.949065025e-07
1.8519,0.00090864,1851.9,8.256266496e-07
1.8533,0.0008442,1853.3,7.1267364e-07
