scope_key,mass_MeV,truth,method,n,observed_signed_r,null_signed_r_mean,null_signed_r_sd,null_signed_r_skew,null_signed_r_excess_kurtosis,null_signed_r_q05,null_signed_r_q50,null_signed_r_q95,direct_tail_count,direct_tail_fraction,direct_tail_ci95_low,direct_tail_ci95_high,signal_bias_sigma,linearized_zero_noise_bias_sigma,linearized_sampling_sd_sigma,raw_local_rejection_count,calibrated_local_rejection_count,observed_q0_is_zero,source_toy_ledger
individual_2021_10pct,66,gp,fixed,500,4.878487966409054,-0.5929373317673685,2.5190898148839356,0.09383318139959185,0.16426361606705253,-4.777350161535605,-0.5892827739570197,3.637477517308289,11,0.022,0.011032276361257526,0.039022550844808795,-0.2861556583958247,-0.2178072753696159,1.2782667885070684,84,0,False,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m066/validation_toys.csv.gz
individual_2021_10pct,66,gp,profiled,500,2.366078062551826,-0.23450701589592093,0.9410468679875619,0.0718235494864939,0.09298992770223036,-1.7751632458861102,-0.2127806032264519,1.3793070031411783,2,0.004,0.00048478617629000073,0.014374078562200309,-0.2347053439365137,-0.1646731314876382,0.976086302673446,15,0,False,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m066/validation_toys.csv.gz
individual_2021_10pct,66,stress,fixed,500,4.878487966409054,3.7656771752485847,2.5891929851696243,0.13982062506932957,0.10696819678094371,-0.4239412765654923,3.683351999314482,8.098022227672129,158,0.316,0.27544147198515606,0.3587507603440034,1.8165297473744164,1.826796737370442,1.2787720831954543,401,26,False,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m066/validation_toys.csv.gz
individual_2021_10pct,66,stress,profiled,500,2.366078062551826,1.1009654083266995,0.9722558271511084,-0.06338733858366406,0.3871948306341806,-0.4955212305077575,1.0743981448694153,2.780068038716843,52,0.104,0.07865193527463432,0.1341407484224808,1.1013071056975274,1.1123765462437534,0.9766342553506554,138,27,False,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m066/validation_toys.csv.gz
all_2015_2016_2021,66,gp,fixed,500,7.25096518697252,-0.3207342393379155,2.5597125198782575,-0.03599735560971577,-0.3245361059781877,-4.5397901081041505,-0.42623555754140374,3.8119987257047083,0,0.0,0.0,0.007350610051907784,-0.1601444983917535,-0.126557256747444,1.2562722290585568,116,0,False,study_results/v4p9p13_calibration_20260905/chunked_resource_v1/attempt1_m056_m066/all_2015_2016_2021/m066/validation_toys.csv.gz
all_2015_2016_2021,66,gp,profiled,500,2.7601586408223695,-0.10747862857529515,1.006026392808582,0.020193845520688296,-0.29900735472880324,-1.8020768279425425,-0.121146847602878,1.51147768922329,1,0.002,5.0634334007415215e-05,0.011092476898968787,-0.107622576737564,-0.0898816433404768,0.977915551770256,22,0,False,study_results/v4p9p13_calibration_20260905/chunked_resource_v1/attempt1_m056_m066/all_2015_2016_2021/m066/validation_toys.csv.gz
all_2015_2016_2021,66,stress,fixed,500,7.25096518697252,22.834361985470785,2.5981080504439475,-0.2439933029553048,0.25154487106902357,18.367488156299,22.954587542291073,27.066101657715173,500,1.0,0.9926493899480923,1.0,11.39313960249052,11.405212610619284,1.2553507985188124,500,26,False,study_results/v4p9p13_calibration_20260905/chunked_resource_v1/attempt1_m056_m066/all_2015_2016_2021/m066/validation_toys.csv.gz
all_2015_2016_2021,66,stress,profiled,500,2.7601586408223695,8.942356506373256,0.9667799434496341,0.10884791521524619,0.20929602845733308,7.320692005573377,8.928781714407908,10.571167971583913,500,1.0,0.9926493899480923,1.0,8.937951828398708,8.985474860466747,0.9778652693331672,500,26,False,study_results/v4p9p13_calibration_20260905/chunked_resource_v1/attempt1_m056_m066/all_2015_2016_2021/m066/validation_toys.csv.gz
individual_2015_full,71,gp,fixed,500,2.293016580648087,-1.5870041247608007,2.846209250816418,0.11008666754154632,0.16778770195336357,-6.071194914108225,-1.6325827023027037,3.0139750312066544,40,0.08,0.05776611992883433,0.10734546435635237,-0.7132152063892245,-0.7328133820549141,1.2791334124590008,55,6,False,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m071/validation_toys.csv.gz
individual_2015_full,71,gp,profiled,500,-0.8524439129555037,-0.41724435643280877,0.9545176534885491,-0.059330047817151337,-0.12489668889029826,-2.019309529531513,-0.4318574848080657,1.091695333399681,500,1.0,0.9926493899480923,1.0,-0.4196188523144439,-0.4269457222034087,0.96027260021501,7,7,True,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m071/validation_toys.csv.gz
individual_2015_full,71,stress,fixed,500,2.293016580648087,0.7008623661413387,2.9225286094042007,0.08083299235207486,-0.12237028297538455,-4.237431649384325,0.5827487514138143,5.731168657112364,141,0.282,0.2429479412630357,0.32365200992358284,0.3130925684775245,0.2493551726981022,1.2905460045946509,179,30,False,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m071/validation_toys.csv.gz
individual_2015_full,71,stress,profiled,500,-0.8524439129555037,0.08310610394196437,0.983610482300343,0.05509421977878095,0.012347531564701253,-1.5966916414799768,0.08127725514774084,1.6967715773273333,500,1.0,0.9926493899480923,1.0,0.0822762344502135,0.0686833178012447,0.9683436056583038,30,29,True,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m071/validation_toys.csv.gz
individual_2016_full,71,gp,fixed,500,0.9573241644852656,-1.1235797931112683,2.18361474382513,0.03575668875771162,-0.15030831967273262,-4.497093355328264,-1.2043274233586783,2.6692364818077587,89,0.178,0.14545880675990347,0.21440274200857135,-0.5907118273305113,-0.6069277250866697,1.1891994644169968,55,30,False,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch002/individual_2016_full/m071/validation_toys.csv.gz
individual_2016_full,71,gp,profiled,500,0.7970705008406486,-0.3944925247352169,0.9371748542823364,0.020267558832800202,-0.0040286202806920635,-1.8869000491635401,-0.3740889796781356,1.2326607755385883,53,0.106,0.08041466042013706,0.13635202648579126,-0.394711181526162,-0.4181570570829008,0.9769198681412904,8,28,False,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch002/individual_2016_full/m071/validation_toys.csv.gz
individual_2016_full,71,stress,fixed,500,0.9573241644852656,-16.84139255037786,2.1873266057246314,0.10695816609488705,0.09537871400841968,-20.144330892987448,-16.93946042729735,-13.333203319135942,0,0.0,0.0,0.007350610051907784,-8.864414320166079,-8.895240355966138,1.1931482229396306,0,0,False,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch002/individual_2016_full/m071/validation_toys.csv.gz
individual_2016_full,71,stress,profiled,500,0.7970705008406486,-4.982862562522383,0.935529472926725,0.035906423856041,0.15521190771085358,-6.441125041385067,-5.0204308896538405,-3.4074345921305627,0,0.0,0.0,0.007350610051907784,-4.997391631234912,-4.995588548648073,0.9792325293237448,0,0,False,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch002/individual_2016_full/m071/validation_toys.csv.gz
individual_2021_10pct,71,gp,fixed,500,-9.707142129317033,-1.4518164291887532,2.188976646808202,-0.09228750618010649,-0.10945896681555833,-5.049524464543344,-1.2509637150027686,1.9083980124326048,500,1.0,0.9926493899480923,1.0,-0.7735844740489991,-0.736034228982484,1.1939993168951053,29,24,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m071/validation_toys.csv.gz
individual_2021_10pct,71,gp,profiled,500,-4.018800157046639,-0.5718365044787795,0.9347975995462078,-0.11911539983392128,-0.21789296029695837,-2.097220962339231,-0.5404029645196553,0.8842133086277592,500,1.0,0.9926493899480923,1.0,-0.5720817937359527,-0.486567409244538,0.976865626920248,2,15,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m071/validation_toys.csv.gz
individual_2021_10pct,71,stress,fixed,500,-9.707142129317033,-5.390750720498523,2.315567673716065,-0.11679298430942607,-0.06377350500441814,-9.367754317691608,-5.394202950183546,-1.5826699308710248,500,1.0,0.9926493899480923,1.0,-2.869047518339173,-2.883639809583957,1.1919540886374076,0,0,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m071/validation_toys.csv.gz
individual_2021_10pct,71,stress,profiled,500,-4.018800157046639,-1.9082179505620336,1.0311483685141862,-0.050540652036798236,-0.049908559890434745,-3.5989297497024997,-1.9200010392886404,-0.16316667951214414,500,1.0,0.9926493899480923,1.0,-1.905600200356906,-1.8676678632576749,0.97514244095207,0,0,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m071/validation_toys.csv.gz
all_2015_2016_2021,71,gp,fixed,500,-6.96238065903674,-1.9448324643704407,2.177442452012296,-0.035757872270313455,-0.14268173986487342,-5.701517638872324,-1.9004027261647933,1.4984340614324008,500,1.0,0.9926493899480923,1.0,-1.0288275756431775,-1.058102274978028,1.1959538330037272,22,22,True,study_results/v4p9p13_calibration_20260905/derived/all_2015_2016_2021/m071/validation_toys.csv.gz
all_2015_2016_2021,71,gp,profiled,500,-2.9060527262286913,-0.646385818945109,0.9380105798430438,0.10144309498329385,0.1007049630060548,-2.1902411015862,-0.7356384117716712,0.8553537099630378,500,1.0,0.9926493899480923,1.0,-0.6466280664270814,-0.6833064839769647,0.97666764036914,7,24,True,study_results/v4p9p13_calibration_20260905/derived/all_2015_2016_2021/m071/validation_toys.csv.gz
all_2015_2016_2021,71,stress,fixed,500,-6.96238065903674,-13.983671727105245,2.2004392001185744,0.061751641714352656,0.052098723755035437,-17.39780479200829,-14.106404936943665,-10.25173692492241,500,1.0,0.9926493899480923,1.0,-7.393587992513777,-7.405823973999147,1.1962388606642615,0,0,True,study_results/v4p9p13_calibration_20260905/derived/all_2015_2016_2021/m071/validation_toys.csv.gz
all_2015_2016_2021,71,stress,profiled,500,-2.9060527262286913,-4.344247875135699,0.9832357292289986,-0.03382770788236871,-0.012415998354537994,-5.873699108430679,-4.330657394536452,-2.758157290431212,500,1.0,0.9926493899480923,1.0,-4.344777901168305,-4.35349513138963,0.9763929550949436,0,0,True,study_results/v4p9p13_calibration_20260905/derived/all_2015_2016_2021/m071/validation_toys.csv.gz
individual_2015_full,73,gp,fixed,500,0.1073764042537484,-1.5657280100588555,2.885119282763309,0.12615025687957834,-0.196455013550072,-6.222035669221684,-1.5709230205177018,3.295502389283055,134,0.268,0.2296472757795083,0.30912103228714133,-0.7135041151173094,-0.6403627063811017,1.2675161525721168,69,8,False,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m073/validation_toys.csv.gz
individual_2015_full,73,gp,profiled,500,-0.6198122674297837,-0.39921930338210554,0.9668489997486912,0.08177829662928036,-0.16071116999662616,-2.00832973409557,-0.39548539518301046,1.2722356006606605,500,1.0,0.9926493899480923,1.0,-0.4016148391568105,-0.334523910561912,0.9593483986590764,9,18,True,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m073/validation_toys.csv.gz
individual_2015_full,73,stress,fixed,500,0.1073764042537484,0.1368096818942648,2.9860681123004653,0.24113461931232533,-0.14212725365046186,-4.372419125661388,0.04130157231947615,5.413343352990043,245,0.49,0.44535373560302344,0.5347651524242842,0.0600974675678531,0.087713232304158,1.269370810522896,148,36,False,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m073/validation_toys.csv.gz
individual_2015_full,73,stress,profiled,500,-0.6198122674297837,-0.030092600217196865,1.02055787923402,0.12562296206895518,0.310461591074807,-1.5563033404488467,-0.030873459091775697,1.738604291048786,500,1.0,0.9926493899480923,1.0,-0.0320493053233847,-0.0305263002000405,0.960000400325417,28,40,True,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m073/validation_toys.csv.gz
individual_2016_full,73,gp,fixed,500,-6.164885652484401,-0.7365815720187406,2.0799181868749397,-0.094751267891025,-0.3249600307780427,-4.242201113702184,-0.7223966015349794,2.5013466996702283,500,1.0,0.9926493899480923,1.0,-0.4167571477374084,-0.3735901230111779,1.1669590283508673,67,12,True,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m073/validation_toys.csv.gz
individual_2016_full,73,gp,profiled,500,-2.826066976393351,-0.2931279219631993,0.9872499190713551,0.04028267648046408,-0.15770388322493778,-1.922049484265982,-0.31945594991731374,1.2861911592908302,500,1.0,0.9926493899480923,1.0,-0.293291958156848,-0.260139012626801,0.9816371314437732,8,23,True,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m073/validation_toys.csv.gz
individual_2016_full,73,stress,fixed,500,-6.164885652484401,-25.75951587854827,1.9746708322145219,-0.12261439261949456,0.14506370051015294,-28.87479779782134,-25.753513659592976,-22.507522339445387,500,1.0,0.9926493899480923,1.0,-14.581160318933655,-14.591169215685412,1.1698976124375813,0,0,True,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m073/validation_toys.csv.gz
individual_2016_full,73,stress,profiled,500,-2.826066976393351,-13.205397529582779,0.9705055622644964,-0.12957592680328645,0.043751095341124646,-14.717347831829981,-13.22812176779857,-11.624187438943768,500,1.0,0.9926493899480923,1.0,-13.220284392043364,-13.24809566408481,0.9826055417542032,0,0,True,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m073/validation_toys.csv.gz
individual_2021_10pct,73,gp,fixed,500,-3.770465045118367,-0.7821385731123728,2.2195024801917658,0.04423732331044897,-0.14310352995203957,-4.479034764329956,-0.8702522644846578,3.1897769720749487,500,1.0,0.9926493899480923,1.0,-0.4191273187687656,-0.505641313643031,1.1942963737572956,67,31,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m073/validation_toys.csv.gz
individual_2021_10pct,73,gp,profiled,500,-1.6042391243797516,-0.2573613996808427,0.9690003243062885,0.04158143282723807,0.026706396127466725,-1.884352746117801,-0.29261344017782714,1.313309867755229,500,1.0,0.9926493899480923,1.0,-0.2575022970581493,-0.3062290144911668,0.981389824299006,15,24,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m073/validation_toys.csv.gz
individual_2021_10pct,73,stress,fixed,500,-3.770465045118367,-5.956688602831793,2.2592927857307963,0.16632527821511278,0.19835058600929711,-9.585073216380845,-6.06353107271821,-2.496352759703239,500,1.0,0.9926493899480923,1.0,-3.190511006535315,-3.1938289380279064,1.1939072403035742,1,1,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m073/validation_toys.csv.gz
individual_2021_10pct,73,stress,profiled,500,-1.6042391243797516,-2.3525607702980698,0.9858867327698674,0.13734876167706483,0.19017645500232971,-3.9102432426023435,-2.343958518513243,-0.6822058254160567,500,1.0,0.9926493899480923,1.0,-2.3519438046779144,-2.385269648857343,0.9808891222770612,0,1,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m073/validation_toys.csv.gz
all_2015_2016_2021,73,gp,fixed,500,-6.534956051619296,-1.2102943115854654,2.223908972767477,-0.07327843062409331,-0.2934841737413527,-4.819184493324047,-1.1925140477419793,2.501925348913124,500,1.0,0.9926493899480923,1.0,-0.658800496534808,-0.7150385564183654,1.190635423864986,53,27,True,study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_combined/all_2015_2016_2021/m073/validation_toys.csv.gz
all_2015_2016_2021,73,gp,profiled,500,-3.004738294039544,-0.40162831777478275,0.989767952444853,-0.00477315820820463,-0.13901409000980758,-2.0698683778045,-0.4172378206979565,1.222961224274882,500,1.0,0.9926493899480923,1.0,-0.4017641686647049,-0.4322584003899661,0.9812532181444776,12,26,True,study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_combined/all_2015_2016_2021/m073/validation_toys.csv.gz
all_2015_2016_2021,73,stress,fixed,500,-6.534956051619296,-19.338210520701384,2.1870837861865406,0.22866400653041372,0.12405103955206709,-22.92821194920255,-19.333946484870804,-15.487339803512526,500,1.0,0.9926493899480923,1.0,-10.52092024322256,-10.507632827383349,1.191535509163561,0,0,True,study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_combined/all_2015_2016_2021/m073/validation_toys.csv.gz
all_2015_2016_2021,73,stress,profiled,500,-3.004738294039544,-9.683366810885792,0.939805548508672,0.11628623569705647,-0.20828085641409189,-11.208412526838517,-9.758648851627807,-7.932433828428879,500,1.0,0.9926493899480923,1.0,-9.684870183494862,-9.632273811024676,0.9812624529422174,0,0,True,study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_combined/all_2015_2016_2021/m073/validation_toys.csv.gz
individual_2015_full,74,gp,fixed,500,1.10595727041807,-1.5581285958480198,2.950894105983448,-0.08889938994247652,-0.08783901475031142,-6.480624007171921,-1.5220779773182276,3.1813225990109157,95,0.19,0.15653222441841272,0.22718202022658382,-0.7096221764100634,-0.6038759200603336,1.2872899335709902,71,9,False,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m074/validation_toys.csv.gz
individual_2015_full,74,gp,profiled,500,-0.2374476490356758,-0.3124044327071152,1.0157984250967569,-0.008165106128926252,-0.15768901048676653,-2.019267611535423,-0.313537929655648,1.3710665498469534,500,1.0,0.9926493899480923,1.0,-0.3146585400710444,-0.2930000103141288,0.960649912061288,12,18,True,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m074/validation_toys.csv.gz
individual_2015_full,74,stress,fixed,500,1.10595727041807,-0.03523447412478013,2.798199155953231,0.01363921533280758,0.08770591620967316,-4.592981521265403,-0.00066672705042495,4.378821285752183,175,0.35,0.3081868987406088,0.3935988666406913,-0.0176623839185994,-0.0349024554898108,1.288191586012522,132,24,False,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m074/validation_toys.csv.gz
individual_2015_full,74,stress,profiled,500,-0.2374476490356758,-0.07213568689242536,0.9495226059070621,-0.022980356507577092,-0.2809922388823245,-1.6553402381770872,-0.07220794384003595,1.4655965556233348,500,1.0,0.9926493899480923,1.0,-0.0738637250648936,-0.1001685964916451,0.9601393166332652,18,25,True,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m074/validation_toys.csv.gz
individual_2016_full,74,gp,fixed,500,-2.012445375796772,-1.3471599829576557,2.137794587691503,0.049689491803358375,-0.30844359563430546,-4.787597575066035,-1.532252780357732,2.2551105006337315,500,1.0,0.9926493899480923,1.0,-0.7169286395777412,-0.6878915545436762,1.1836478247523987,40,24,True,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m074/validation_toys.csv.gz
individual_2016_full,74,gp,profiled,500,-2.264095113765316,-0.5012692812532485,0.9738866932052574,0.01576033396050497,0.016659806608406935,-2.073061911334141,-0.502409166757707,1.1061656784934002,500,1.0,0.9926493899480923,1.0,-0.5015349927510497,-0.4553035721894571,0.9783289064539852,6,18,True,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m074/validation_toys.csv.gz
individual_2016_full,74,stress,fixed,500,-2.012445375796772,-34.69523997511244,2.4006656935574453,0.19630707795843544,-0.329593283847311,-38.44413651349819,-34.790049015259,-30.628119097954905,500,1.0,0.9926493899480923,1.0,-18.49787530119384,-18.50922216381825,1.1899223660446787,0,0,True,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m074/validation_toys.csv.gz
individual_2016_full,74,stress,profiled,500,-2.264095113765316,-17.567380623968145,1.0296706030208458,-0.011162846534283828,-0.33237534926327283,-19.276088193744354,-17.578263350313335,-15.90452533444925,500,1.0,0.9926493899480923,1.0,-17.626752587370916,-17.664426453578425,0.9813259853365708,0,0,True,study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m074/validation_toys.csv.gz
individual_2021_10pct,74,gp,fixed,500,-1.5421329911547472,-0.09526956099534369,2.138274778427287,-0.03945892982980941,-0.1256679817547881,-3.577191744128195,-0.0516769404773789,3.3963848051431955,500,1.0,0.9926493899480923,1.0,-0.051302663965223,-0.115808150736465,1.1850755947484857,106,24,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m074/validation_toys.csv.gz
individual_2021_10pct,74,gp,profiled,500,-0.2158578880688802,-0.03418683648005664,0.929968289984667,0.020929128683345274,-0.16356915203710987,-1.4909569727256282,-0.0966150192168532,1.4497817186222706,500,1.0,0.9926493899480923,1.0,-0.0342984351089532,-0.0683197396439681,0.9810651063368588,17,21,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m074/validation_toys.csv.gz
individual_2021_10pct,74,stress,fixed,500,-1.5421329911547472,-4.749649154318653,2.1757316075409845,-0.11121981784375734,0.11217774784297774,-8.355765453703206,-4.643983679760206,-1.3010129120854732,500,1.0,0.9926493899480923,1.0,-2.551991456256613,-2.5330056731815547,1.1852630299230036,2,0,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m074/validation_toys.csv.gz
individual_2021_10pct,74,stress,profiled,500,-0.2158578880688802,-2.1024532873328297,0.9804107046439491,-0.06276457221488559,-2.1555690671082317e-05,-3.690842867102529,-2.0786953585554713,-0.48386614538271194,500,1.0,0.9926493899480923,1.0,-2.102615447730358,-2.0936516357934405,0.9810050009357006,0,0,True,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m074/validation_toys.csv.gz
all_2015_2016_2021,74,gp,fixed,500,-2.2603489255577536,-0.8890513373113859,2.187290755556784,0.12700977904082875,0.07928169509333616,-4.272050002898011,-0.9127308583324956,3.01319689765745,500,1.0,0.9926493899480923,1.0,-0.4754030418971025,-0.5600306058187291,1.18745237343867,63,33,True,study_results/v4p9p13_calibration_20260905/scalar_reference_recovery_v1/attempt2_m074_finalized/all_2015_2016_2021/m074/validation_toys.csv.gz
all_2015_2016_2021,74,gp,profiled,500,-1.452419347117753,-0.2986128192375927,0.9721456698676769,0.11811782647775917,-0.2027725693863296,-1.8634940354933205,-0.33911231860165475,1.3479259063405196,500,1.0,0.9926493899480923,1.0,-0.2987318707966211,-0.3364667197752494,0.9800406357152036,14,32,True,study_results/v4p9p13_calibration_20260905/scalar_reference_recovery_v1/attempt2_m074_finalized/all_2015_2016_2021/m074/validation_toys.csv.gz
all_2015_2016_2021,74,stress,fixed,500,-2.2603489255577536,-23.271029568138847,2.2451192198595056,0.12035440960498152,0.41322090112935284,-26.700017913281734,-23.363586029323713,-19.31166024256837,500,1.0,0.9926493899480923,1.0,-12.441861910480432,-12.355686967186042,1.1896495183713387,0,0,True,study_results/v4p9p13_calibration_20260905/scalar_reference_recovery_v1/attempt2_m074_finalized/all_2015_2016_2021/m074/validation_toys.csv.gz
all_2015_2016_2021,74,stress,profiled,500,-1.452419347117753,-11.514168764574853,0.967366550356383,0.2873928115872756,0.29014154080000054,-12.973530995575898,-11.563562973858595,-9.818197590995252,500,1.0,0.9926493899480923,1.0,-11.52492988179564,-11.4323389023116,0.9809155986791044,0,0,True,study_results/v4p9p13_calibration_20260905/scalar_reference_recovery_v1/attempt2_m074_finalized/all_2015_2016_2021/m074/validation_toys.csv.gz
individual_2015_full,75,gp,fixed,500,-3.62947269589542,-0.5771519544883922,2.712237067955042,-0.0014200586645571954,-0.3532456664970489,-4.983165499765444,-0.6428621744644443,4.165687914135423,500,1.0,0.9926493899480923,1.0,-0.2662536113533045,-0.2923262838026839,1.2671880674075775,110,21,True,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m075/validation_toys.csv.gz
individual_2015_full,75,gp,profiled,500,-0.2955844302018546,-0.08122015720579752,0.9591554670987262,0.03297319033124014,-0.3387280495128242,-1.660044218737985,-0.09733680800093555,1.4908504848745607,500,1.0,0.9926493899480923,1.0,-0.0829106868148759,-0.1034439653291238,0.9641113199204968,21,24,True,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m075/validation_toys.csv.gz
individual_2015_full,75,stress,fixed,500,-3.62947269589542,-0.20155858402046642,2.7332772040185516,-0.025316145040949152,0.586119875522749,-4.6590896367498,-0.18784710644577468,4.2383095753702325,500,1.0,0.9926493899480923,1.0,-0.0929552436656398,-0.0691477941159481,1.254722232701199,119,25,True,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m075/validation_toys.csv.gz
individual_2015_full,75,stress,profiled,500,-0.2955844302018546,-0.1321731155678491,0.9606834247721824,0.03217528096831923,-0.10525475249851368,-1.824619782350405,-0.1745886244725845,1.4049096634785927,500,1.0,0.9926493899480923,1.0,-0.1322541929868446,-0.1158564580316749,0.953275737589441,13,19,True,study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m075/validation_toys.csv.gz
individual_2016_full,75,gp,fixed,500,-3.232867992462212,-1.2457459460167777,2.3105177419584964,0.05733901207213811,0.12315924786858057,-4.976239612921369,-1.2562221357629766,2.7603810744734085,500,1.0,0.9926493899480923,1.0,-0.6653977937522516,-0.6539227189495432,1.203759086701523,49,29,True,study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_2016_m075/individual_2016_full/m075/validation_toys.csv.gz
individual_2016_full,75,gp,profiled,500,-2.5988059003768615,-0.3964557741595835,0.9734833274570199,0.09187147662613561,0.19602817075638335,-1.9964813599143834,-0.38045497482810775,1.284798387473556,500,1.0,0.9926493899480923,1.0,-0.3966814573055068,-0.4095410202128075,0.9797302881836292,13,30,True,study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_2016_m075/individual_2016_full/m075/validation_toys.csv.gz
individual_2016_full,75,stress,fixed,500,-3.232867992462212,-30.463714788863683,2.3549491033466885,0.06489677711128719,-0.046056591181249384,-34.12718451368885,-30.540703565731267,-26.68296140439169,500,1.0,0.9926493899480923,1.0,-16.294184946950647,-16.187925792287345,1.2086013223313394,0,0,True,study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_2016_m075/individual_2016_full/m075/validation_toys.csv.gz
individual_2016_full,75,stress,profiled,500,-2.5988059003768615,-17.49566514434732,1.0250649476201243,0.11836902504623707,-0.018464849364171698,-19.11445225240946,-17.501725717576534,-15.755037539978995,500,1.0,0.9926493899480923,1.0,-17.539951114319237,-17.455029228631375,0.9816745462349352,0,0,True,study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_2016_m075/individual_2016_full/m075/validation_toys.csv.gz
individual_2021_10pct,75,gp,fixed,500,0.3047419010629643,0.13651902696803958,2.192284786427995,-0.2280635819475655,0.10117564864740247,-3.4798755736897125,0.23994798165300868,3.7156656070039698,241,0.482,0.437420836376088,0.5267931648122823,0.0737509443771554,0.0878724723931061,1.1814402654621703,117,26,False,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m075/validation_toys.csv.gz
individual_2021_10pct,75,gp,profiled,500,0.9310849289218096,0.0998871981399504,0.9975442636060499,0.007276364455713101,-0.07919824082612026,-1.5454040514050864,0.1275397780613971,1.7506989742478882,99,0.198,0.16394374757242108,0.23567263530701038,0.09974531795548,0.1080804909349853,0.979737341008854,28,26,False,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m075/validation_toys.csv.gz
individual_2021_10pct,75,stress,fixed,500,0.3047419010629643,-3.8886673605085997,2.228247486082456,0.01582966247019747,0.3963627072464573,-7.358969113181336,-3.798337735217615,-0.3788934560313917,15,0.03,0.016885984203873244,0.04899822570881894,-2.10519015434322,-2.0533227677358075,1.182137956007285,5,1,False,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m075/validation_toys.csv.gz
individual_2021_10pct,75,stress,profiled,500,0.9310849289218096,-1.676664432076185,0.9735184250984468,-0.016188210148772593,0.00811201194719402,-3.2096694301406368,-1.6655340705213306,-0.13954920382515998,3,0.006,0.0012390575435407504,0.017433673725913514,-1.6775955225354542,-1.6302620294194683,0.980118536553966,0,0,False,study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m075/validation_toys.csv.gz
