lane,mass_GeV,n_attempt_rows,n_finite_attempt_rows,branch_multiplicity,lml_spread,selected_lml,selected_const_opt,selected_ls_opt,selected_source,selected_state_reproducing_attempt_count,selected_at_kernel_bound,review_status
gp_mean,0.139,2,2,1,1.1010947673639748e-06,1612.7644622601852,69.85539034121037,0.3226909238288374,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.14,2,2,1,5.510946721187793e-07,1612.5197464033326,71.05692035317179,0.3235416758684437,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.141,2,2,1,4.3487762013683096e-07,1609.7530098122616,70.26399231861016,0.3227794137278144,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.142,2,2,1,1.1879501471412368e-07,1614.7561887888796,69.58765606560577,0.3224329718230359,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.143,2,2,1,7.990483936737292e-07,1615.370208570268,69.83765106403358,0.3227501341601947,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.144,2,2,1,6.509114882646827e-07,1610.1782417245886,69.19845730994646,0.322313492437534,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.145,2,2,1,9.926225175149739e-07,1616.084066863551,69.45751576764408,0.3225985945478737,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.146,2,2,1,2.451315594953485e-07,1610.9918143363157,69.13392119393568,0.3222803521791595,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.147,2,2,1,1.4935085346223786e-07,1612.138450812634,68.78232059288788,0.3220345809265292,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.148,2,2,1,9.504412901151227e-07,1612.7280751382789,68.21307205242572,0.3215907969721923,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.149,2,2,1,2.9865827855246607e-07,1611.675940934898,68.05194110604408,0.3213986606373182,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.15,2,2,1,2.736069291131571e-06,1606.8267581604302,68.56117020570605,0.3218308777634764,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.151,3,3,2,1.3960002434032504e-06,1608.022377876099,70.13892039339932,0.3230604927182068,runs/gp_mean/attempt_02/results_single.csv,2,False,resolved_reproduced_max_lml
gp_mean,0.152,2,2,1,1.5064506442286074e-07,1608.3473229747954,69.12918886736172,0.3222694120348539,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.153,3,3,2,2.094817773468094e-06,1607.4776597409643,69.85723076438136,0.3227984952501592,runs/gp_mean/repairs/m153/round_01/results_single.csv,2,False,resolved_reproduced_max_lml
gp_mean,0.154,2,2,1,1.1083243407483678e-06,1604.5095947691336,70.54401665859668,0.3231992528945396,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.155,2,2,1,4.6617151383543387e-07,1609.8549582563844,70.11142964614963,0.3228309095584031,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.156,2,2,1,1.6726182821003022e-06,1605.849520306915,70.19217850412859,0.3228902767758964,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.157,2,2,1,7.930420906632207e-07,1604.5487588025078,71.39116276328782,0.3237866404630617,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.158,2,2,1,1.1446577445894945e-06,1604.5631204778222,70.90900790417672,0.3234485645149997,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.159,2,2,1,1.4064344213693403e-06,1604.2563090730607,69.7996936423577,0.3226107785164418,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.16,2,2,1,3.7271752262313385e-07,1599.505986654798,70.2419384078753,0.3229809323574914,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.161,2,2,1,5.524502739717718e-07,1604.7494279166378,69.60595365413907,0.3225606153008831,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.162,2,2,1,3.434925019973889e-07,1600.0031886694871,69.72485747190194,0.3226297902085004,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.163,2,2,1,1.029675331665203e-07,1600.3109390433967,70.28733567228338,0.322974305624904,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.164,2,2,1,2.662370661710156e-07,1595.4355258961166,69.77240428572847,0.3225998984550034,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.165,2,2,1,8.756721854297211e-07,1600.856786983427,69.55277694383133,0.3224016564410674,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.166,2,2,1,8.706765584065579e-07,1597.9948058436437,70.09598673946046,0.3228373356255541,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.167,2,2,1,1.2546647667477373e-06,1601.6706681512576,71.6169113323026,0.3239943215947967,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.168,2,2,1,1.5561563486699015e-06,1601.8001928433966,71.74057350629833,0.324095589764809,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.169,2,2,1,9.70024302660022e-07,1602.5651033078914,72.7939269532294,0.3247636617310991,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.17,2,2,1,6.803027190471767e-07,1599.082319974773,71.58382430365918,0.3239850712232203,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.171,2,2,1,2.3893949219200294e-06,1604.6676046405016,71.24160650247067,0.3237645709492672,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.172,2,2,1,2.1492905943887308e-07,1600.5934990420596,71.93164375378869,0.3242365778417859,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.173,2,2,1,3.856657713185996e-07,1601.5312116115988,71.5810394135086,0.3240179858740066,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
