dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,source_csv
2021,0.069,0.002162225875,0.06413499178125,0.07386500821875,1723931861.3910313,1.64,0.065453949565,0.072546050435,0.00709210087,0.0,1.0,8000,0.000125,True,10660.757757201942,2.9103070414942246e-06,0.5,0.0,-241.04335581889683,6569.519254963845,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.05**2 * RBF(length_scale=0.32),0.0339412013307978,0.4628345636017883,0.1253361923231284,0.3199848337954308,0.0308556375734525,64.82906890429886,1658.4261931689755,401,39,362,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.37038476465442,15.697343058942815,214.05467807649293,147.98862482183125,runs/gp_mean/attempt_01/results_single.csv
2021,0.069,0.002162225875,0.06413499178125,0.07386500821875,1723931861.3910313,1.64,0.065453949565,0.072546050435,0.00709210087,0.0,1.0,8000,0.000125,True,10660.803659120278,2.910319572374223e-06,0.4999026019832914,0.000244140625,-240.97646305842025,6569.515663504498,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.05**2 * RBF(length_scale=0.32),0.0339412013307978,0.4628345636017883,0.1253361923231284,0.3199856429173836,0.0308556375734525,64.83235869902491,1658.4261928120743,401,39,362,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.370410987478396,15.697343058942815,214.05467807649293,147.98899902970757,runs/gp_mean/attempt_02/results_single.csv
2021,0.07,0.0021727875,0.065111228125,0.074888771875,1753825735.8729858,1.64,0.0664366285,0.0735633715,0.0071267429999999,0.0,1.0,8000,0.000125,True,9897.41730729711,2.617925752473452e-06,0.5,0.0,-2008.0591901914845,6671.979635701237,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.1**2 * RBF(length_scale=0.32),0.0336246112080568,0.4585174255644109,0.1241671058160028,0.3199734889933769,0.0305678283709607,65.54721408543529,1652.661828318673,400,40,360,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.467655245583297,15.475333509630737,211.02727513132825,147.26405089930648,runs/gp_mean/attempt_01/results_single.csv
2021,0.07,0.0021727875,0.065111228125,0.074888771875,1753825735.8729858,1.64,0.0664366285,0.0735633715,0.0071267429999999,0.0,1.0,8000,0.000125,True,9897.464991299988,2.617938365175862e-06,0.4999026019832914,0.000244140625,-2007.860459943039,6671.940694574848,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.1**2 * RBF(length_scale=0.32),0.0336246112080568,0.4585174255644109,0.1241671058160028,0.3199784280687975,0.0305678283709607,65.56300753255468,1652.661829196955,400,40,360,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.467816823153044,15.475333509630737,211.02727513132825,147.26632405092425,runs/gp_mean/attempt_02/results_single.csv
2021,0.071,0.002183520875,0.06608707803125,0.0759129219687499,1779306227.461476,1.64,0.0674190257649999,0.074580974235,0.00716194847,0.0,1.0,8000,0.000125,True,8397.669491343382,2.1585874741286703e-06,0.5,0.0,-5652.445617431997,6568.534377305342,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.14**2 * RBF(length_scale=0.322),0.0333194333154327,0.4543559088468107,0.1230401617614922,0.321508947091751,0.0302903939231207,66.27054056360699,1659.981973849963,401,42,359,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.614221390047444,15.259498407787282,208.08406919709927,147.24335854666424,runs/gp_mean/attempt_01/results_single.csv
2021,0.071,0.002183520875,0.06608707803125,0.0759129219687499,1779306227.461476,1.64,0.0674190257649999,0.074580974235,0.00716194847,0.0,1.0,8000,0.000125,True,8397.669517291368,2.158587480798497e-06,0.4999026019832914,0.000244140625,-5652.523352057689,6568.527050500954,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.14**2 * RBF(length_scale=0.322),0.0333194333154327,0.4543559088468107,0.1230401617614922,0.3215092087529113,0.0302903939231207,66.26849359068956,1659.9819734909518,401,42,359,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.61423002846796,15.259498407787282,208.08406919709927,147.24347838117708,runs/gp_mean/attempt_02/results_single.csv
2021,0.072,0.002194426,0.0670625414999999,0.0769374585,1799858000.1939676,1.64,0.06840114136,0.0755988586399999,0.0071977172799999,0.0,1.0,8000,0.000125,True,7907.756707806767,1.981538350560864e-06,0.5,0.0,-8102.338883818714,6640.400799869743,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.15**2 * RBF(length_scale=0.321),0.0330251977459068,0.4503436056260024,0.1219536249129291,0.3212844619645885,0.0300229070417334,66.45170192081287,1654.123439007256,400,43,357,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.701310886317083,15.049583693369856,205.22159581867984,146.40933982945356,runs/gp_mean/attempt_01/results_single.csv
2021,0.072,0.002194426,0.0670625414999999,0.0769374585,1799858000.1939676,1.64,0.06840114136,0.0755988586399999,0.0071977172799999,0.0,1.0,8000,0.000125,True,7907.756708115042,1.9815383506381123e-06,0.5,0.0,-8102.338722645696,6640.401244447741,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.15**2 * RBF(length_scale=0.321),0.0330251977459068,0.4503436056260024,0.1219536249129291,0.3212843757813448,0.0300229070417334,66.45137952316006,1654.1234384600614,400,43,357,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.70130801573418,15.049583693369856,205.22159581867984,146.40930055574657,runs/gp_mean/attempt_02/results_single.csv
2021,0.073,0.002205502875,0.06803761853125,0.07796238146875,1816722557.516055,1.64,0.069382975285,0.076617024715,0.00723404943,0.0,1.0,8000,0.000125,True,8036.503706534977,1.9677757426596776e-06,0.4589944030657285,0.1029674482480369,-7403.801012863432,6625.187444954092,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.08**2 * RBF(length_scale=0.319),0.0327414600253253,0.4464744548907995,0.1209058539407253,0.3194474056716778,0.0297649636593866,65.26911422001085,1654.6194374234767,400,45,355,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.732329772925402,14.845349056879057,202.43657804835075,144.8410742478301,runs/gp_mean/attempt_01/results_single.csv
2021,0.073,0.002205502875,0.06803761853125,0.07796238146875,1816722557.516055,1.64,0.069382975285,0.076617024715,0.00723404943,0.0,1.0,8000,0.000125,True,8036.503714244736,1.9677757445474485e-06,0.4589916465885401,0.1029743944395244,-7403.821627869464,6625.192626470548,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.08**2 * RBF(length_scale=0.319),0.0327414600253253,0.4464744548907995,0.1209058539407253,0.3194472074491141,0.0297649636593866,65.26752956695047,1654.6194364120909,400,45,355,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.732323113331727,14.845349056879057,202.43657804835075,144.84098437147313,runs/gp_mean/attempt_02/results_single.csv
2021,0.074,0.0022167515,0.0690123091249999,0.078987690875,1829474701.9884825,1.64,0.07036452754,0.07763547246,0.0072709449199999,0.0,1.0,8000,0.000125,True,8274.315444229755,1.9846954200697885e-06,0.5,0.0,-6149.259342945286,6563.988149810241,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.25**2 * RBF(length_scale=0.322),0.0324677994146582,0.442742719290794,0.1198952951630456,0.3219302073861227,0.0295161812860529,68.00844451477424,1656.7292341879568,400,46,354,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.9069057499739,14.646567021453794,199.72591392891536,145.2261146033386,runs/gp_mean/attempt_01/results_single.csv
2021,0.074,0.0022167515,0.0690123091249999,0.078987690875,1829474701.9884825,1.64,0.07036452754,0.07763547246,0.0072709449199999,0.0,1.0,8000,0.000125,True,8274.315434479333,1.9846954177310305e-06,0.5,0.0,-6149.233462574446,6563.989465925151,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.25**2 * RBF(length_scale=0.322),0.0324677994146582,0.442742719290794,0.1198952951630456,0.3219300708892271,0.0295161812860529,68.00841072659134,1656.7292327207958,400,46,354,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.906901125497098,14.646567021453794,199.72591392891536,145.22605302814824,runs/gp_mean/attempt_02/results_single.csv
2021,0.075,0.002228171875,0.06998661328125,0.08001338671875,1838368958.6354597,1.64,0.071345798125,0.078654201875,0.0073084037499999,0.0,1.0,8000,0.000125,True,9346.22555334636,2.2012138571000786e-06,0.5,0.0,-2782.3819308534926,6533.491697509365,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.24**2 * RBF(length_scale=0.322),0.032203817346461,0.4391429638153776,0.1189204767720596,0.3215472334774485,0.0292761975876918,67.94415538946431,1656.9722664259923,400,48,352,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.983230746216572,14.45302209752604,197.08666496626415,144.30988788845048,runs/gp_mean/attempt_01/results_single.csv
2021,0.075,0.002228171875,0.06998661328125,0.08001338671875,1838368958.6354597,1.64,0.071345798125,0.078654201875,0.0073084037499999,0.0,1.0,8000,0.000125,True,9346.323471460644,2.2012369186781232e-06,0.5,0.0,-2782.216082664071,6533.500519273705,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.24**2 * RBF(length_scale=0.322),0.032203817346461,0.4391429638153776,0.1189204767720596,0.3215462160315715,0.0292761975876918,67.94291388767864,1656.9722648350892,400,48,352,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.983195992868774,14.45302209752604,197.08666496626415,144.3094312603562,runs/gp_mean/attempt_02/results_single.csv
