current_profile_backbone,mass_MeV,datasets_three,observed_three_ee,observed_three_minimal,scale_three,projected_three_minimal,density_2015,density_2016,density_2021,dimuon_factor,archived_three_ee,parent_replay_relative_error,three_cls,three_max_score,datasets_four,density_2019,observed_four_ee,observed_four_minimal,scale_four,projected_four_minimal,max_score,cls,standalone_2019_replay_ratio,standalone_2019_ee,covariance_load_2019
True,145,2016+2021,2.236835994913989e-06,2.236835994913989e-06,0.32742684607019001,7.3240015499096301e-07,0,43985088.413805731,544779001.75666463,1,2.2428740535319477e-06,-0.0026921077482929823,0.10000000021376472,1.4471783427172369e-07,2016+2021+2019,34437564.503368996,3.0319436651063272e-06,3.0319436651063272e-06,0.26409130488019006,8.0070995884115595e-07,1.8391123868255477e-07,0.099999998216215635,1.0000001335348485,2.6167707522481529e-05,9.9999999999999995e-08
True,146,2016+2021,2.2655619693877234e-06,2.2655619693877234e-06,0.32714290864362522,7.4116253237787964e-07,0,41736711.083071113,530723198.11642635,1,2.2682639159798321e-06,-0.0011911958626479313,0.10000000036876375,1.4830205219418247e-07,2016+2021+2019,33755477.819970913,2.9072721185227887e-06,2.9072721185227887e-06,0.26359841479910928,7.6635232183225522e-07,1.4492001132460075e-07,0.10000000409792792,1.0000008780517955,2.3341297492449107e-05,9.9999999999999995e-08
True,147,2016+2021,2.3916966368225715e-06,2.3916966368225715e-06,0.32686978273786277,7.8177336005307096e-07,0,39619903.641869649,517058895.81957805,1,2.391363738588981e-06,0.00013920853119020471,0.099999999520574409,1.4243594814722371e-07,2016+2021+2019,33028965.291568581,2.8600811929999003e-06,2.8600811929999003e-06,0.26319305075126981,7.5275349458197504e-07,3.1694260549386399e-09,0.10000000000006001,1.0000010763147973,1.9629363697433506e-05,9.9999999999999995e-08
True,148,2016+2021,2.5380158875940278e-06,2.5380158875940278e-06,0.32660754972908662,8.2893515022057833e-07,0,37621281.237303168,503681799.08702016,1,2.5377539731978325e-06,0.00010320716624279136,0.099999999999137418,1.4183082486241005e-07,2016+2021+2019,32355211.189773168,2.790681597160995e-06,2.790681597160995e-06,0.26274058388246913,7.3322531226814135e-07,1.3805532095290118e-07,0.10000000000007529,1.0000028537319225,1.5297930123612865e-05,9.9999999999999995e-08
True,149,2016+2021,2.7224766663694381e-06,2.7224766663694381e-06,0.32634665907674171,8.8847116448405133e-07,0,35705057.012098141,490644352.29175854,1,2.7223336554016774e-06,5.2532490819823252e-05,0.10000000000061868,1.4585088892182796e-07,2016+2021+2019,31681652.263037767,2.7027326483688467e-06,2.7027326483688467e-06,0.26230728821691907,7.0894647176896405e-07,1.4161020134295654e-07,0.10000000000127487,1.0000045401229896,1.0842655634896868e-05,9.9999999999999995e-08
True,150,2016+2021,2.8267421213919664e-06,2.8267421213919664e-06,0.32609960175416747,9.2179948004765071e-07,0,33912684.271476708,477946931.25121796,1,2.8245772679168495e-06,0.00076643450321101092,0.10000000000130764,1.4069271281336171e-07,2016+2021+2019,31025166.990451075,2.5979038147022608e-06,2.5979038147022608e-06,0.26188083698170578,6.8034122539219437e-07,1.3632677564601181e-07,0.10000000000019449,0.98160528618675236,8.3215249007733241e-06,9.9999999999999995e-08
True,151,2016+2021,2.9331322925705582e-06,2.9331322925705582e-06,0.32586337095791212,9.5580037632255111e-07,0,32219683.137128569,465470649.96646035,1,2.9327953834725376e-06,0.0001148764417453485,0.10000000000030795,1.4538824100185366e-07,2016+2021+2019,30360217.82650793,2.5336878024580894e-06,2.5336878024580894e-06,0.26148464772516389,6.6252046247129815e-07,2.8274389496374397e-09,0.10000000000001312,0.92004369984470169,6.8263620889410308e-06,9.9999999999999995e-08
True,152,2016+2021,2.9759539823211374e-06,2.9759539823211374e-06,0.32564059724672917,9.6909143218183723e-07,0,30640428.207650986,453362715.59600979,1,2.9758521159956498e-06,3.4230977050242473e-05,0.1000000000002306,1.4456006103280572e-07,2016+2021+2019,29707591.995952789,2.4799258333068332e-06,2.4799258333068332e-06,0.26110604155076161,6.4752361767422114e-07,1.3972492607372544e-07,0.099999996314631065,0.87619814607386537,6.1366708034485905e-06,9.9999999999999995e-08
True,153,2016+2021,3.095542809844256e-06,3.095542809844256e-06,0.32542161682727178,1.0073565461375537e-06,0,29139469.338878542,441644549.53137356,1,3.0948758810580665e-06,0.00021549451797775454,0.10000000000004136,1.4395585989923632e-07,2016+2021+2019,29080236.380500108,2.4967851336909982e-06,2.4967851336909982e-06,0.26072086336175804,6.5096397568471948e-07,1.3901355233603141e-07,0.09999999691502677,0.83714517520507536,5.6279453423059003e-06,9.9999999999999995e-08
True,154,2016+2021,3.1883442947716453e-06,3.1883442947716453e-06,0.32521337702667735,1.0368922152264267e-06,0,27725961.560568713,430164399.95173472,1,3.1883400535043988e-06,1.3302430654782427e-06,0.099999999999974221,1.4268038772691227e-07,2016+2021+2019,28476568.789278239,2.5999736472241362e-06,2.5999736472241362e-06,0.2603213176815129,6.7682856578259607e-07,1.3777352914079444e-07,0.099999999999992872,0.85200945743344758,5.8880345077337441e-06,9.9999999999999995e-08
True,155,2016+2021,3.6990275035602322e-06,3.6990275035602322e-06,0.32501308773426191,1.2022323505460696e-06,0,26392700.342239488,419006242.62423837,1,3.6984608799002701e-06,0.00015320525979922728,0.099999999898772909,1.4761861799605924e-07,2016+2021+2019,27831712.834646929,3.0487263311966654e-06,3.0487263311966654e-06,0.26001536038854439,7.9271567573214569e-07,1.4249379987063548e-07,0.099999999999971736,0.87455869960428889,6.2552973681147957e-06,9.9999999999999995e-08
True,156,2016+2021,4.2683369324536827e-06,4.2683369324536827e-06,0.32482211834144487,1.3864502441946299e-06,0,25130986.411466565,408018948.64312065,1,4.2682018818393067e-06,3.1641102767654417e-05,0.1000000000757187,1.42436430206061e-07,2016+2021+2019,27253034.583725251,3.5934334740051828e-06,3.5934334740051828e-06,0.25962043330961798,9.3292875559051147e-07,1.3746573346296032e-07,0.099999999932600336,0.90199843640273913,6.7777291571863796e-06,9.9999999999999995e-08
True,157,2016+2021,4.7696433399012208e-06,4.7696433399012208e-06,0.32463279183273441,1.5483826334785411e-06,0,23924618.685083915,397354285.67265946,1,4.7696759011306252e-06,-6.8267173869429598e-06,0.10000000043150366,1.7433031129776566e-07,2016+2021+2019,26695383.167564537,4.1629905092912751e-06,4.1629905092912751e-06,0.25921559581515602,1.0791120652387777e-06,1.4251852142876942e-07,0.10000000007554541,0.94784030894056082,7.7588009706250536e-06,9.9999999999999995e-08
True,158,2016+2021,5.2174350927251204e-06,5.2174350927251204e-06,0.32445395574029784,1.692817454652913e-06,0,22798418.039361339,387039666.85970527,1,5.2160123163476773e-06,0.00027277090067134857,0.099999999921938823,1.4647470014672592e-07,2016+2021+2019,26107625.357354131,4.6493657783161543e-06,4.6493657783161543e-06,0.25889719958496671,1.2037077798522316e-06,1.41486409699354e-07,0.10000000149070093,0.96986437463881736,8.4337581417235526e-06,9.9999999999999995e-08
True,159,2016+2021,5.5477465147649675e-06,5.5477465147649675e-06,0.32428398087226518,1.7990453246782186e-06,0,21728927.790009119,376812670.72105056,1,5.547701760158401e-06,8.0672336943976575e-06,0.099999999507743562,1.4622475785763811e-07,2016+2021+2019,25559483.059076551,5.0456481334645193e-06,5.0456481334645193e-06,0.25851834381846894,1.3043925989539967e-06,1.4130822001412469e-07,0.099999999928669703,0.98794913965072806,9.211592083445e-06,9.9999999999999995e-08
True,160,2016+2021,5.7688044806750216e-06,5.7688044806750216e-06,0.32412157648233009,1.8697940026947175e-06,0,20729064.385255516,367005424.05651236,1,5.7661464801252099e-06,0.00046096653267024834,0.09999999901906971,1.4566708794738759e-07,2016+2021+2019,25004410.246114131,5.3342942053444654e-06,5.3342942053444654e-06,0.25819595274123047,1.3772931745509392e-06,1.4083122978902907e-07,0.099999999607155998,0.99724301029681162,9.9653151563273135e-06,9.9999999999999995e-08
True,161,2016+2021,5.6815323164710313e-06,5.6815323164710313e-06,0.32396241645282037,1.8406029383987455e-06,0,19772931.016240571,357410945.39902496,1,5.6784216769359265e-06,0.00054780002473919787,0.099999999519230595,1.4947740023529832e-07,2016+2021+2019,24467733.455654018,5.2996284885813365e-06,5.2996284885813365e-06,0.25785924899080864,1.3665582219958777e-06,1.4455054020423574e-07,0.099999999795260461,0.99968023419386565,1.0395347862433699e-05,9.9999999999999995e-08
True,162,2016+2021,5.3041927100004498e-06,5.3041927100004498e-06,0.32380716593764741,1.7175356090123753e-06,0,18861048.748855095,348034765.95252949,1,5.3025405986129306e-06,0.00031156977618462811,0.099999999985273577,1.4823624905346833e-07,2016+2021+2019,23911982.902210526,4.9184607750820708e-06,4.9184607750820708e-06,0.25757811371745748,1.2668878488389436e-06,1.4330056630207366e-07,0.10000000542054326,0.99784160322390481,1.0192972026759425e-05,9.9999999999999995e-08
True,163,2016+2021,4.8492153391141342e-06,4.8492153391141342e-06,0.32366464371937803,1.5695195550529191e-06,0,18014770.561928626,338899709.69228125,1,4.849011918685275e-06,4.195090304381921e-05,0.10000000000004372,1.466578158915155e-07,2016+2021+2019,23381924.093333423,4.4743796339867968e-06,4.4743796339867968e-06,0.25728138920258786,1.1511746080518898e-06,1.4176390950026985e-07,0.10000000002509604,0.99505873277868273,9.9924758454785058e-06,9.9999999999999995e-08
True,164,2016+2021,4.3040547374870105e-06,4.3040547374870105e-06,0.3235259259427824,1.3924732942539044e-06,0,17208245.369178731,329984866.43408322,1,4.303705886355318e-06,8.1058311349524459e-05,0.099999999997619396,1.5955621612828708e-07,2016+2021+2019,22847355.212625045,3.8848737191807542e-06,3.8848737191807542e-06,0.25701655848776117,9.9847687346338665e-07,1.5955621601726477e-07,0.099999999891339925,0.97885140591286512,9.2272211088928441e-06,9.9999999999999995e-08
True,165,2016+2021,3.7778197078115161e-06,3.7778197078115161e-06,0.32338550352565038,1.2216921284397525e-06,0,16425508.744197197,321257494.71634173,1,3.7773938342436227e-06,0.0001127426968383638,0.099999996739083163,1.7052561429586888e-07,2016+2021+2019,22321780.888006579,3.3373765657468819e-06,3.3373765657468819e-06,0.25675029339354566,8.568724124202558e-07,1.7052561851471637e-07,0.10000000000004874,0.9565512860974319,8.5318434044826416e-06,9.9999999999999995e-08
True,166,2016+2021,3.3291793727729976e-06,3.3291793727729976e-06,0.32325726356678497,1.0761814139655847e-06,0,15701947.775118997,312800005.71092117,1,3.3286769745908335e-06,0.00015093029032220429,0.10000000000224432,1.4245856094774467e-07,2016+2021+2019,21807182.599428706,2.8962824854219567e-06,2.8962824854219567e-06,0.25650129855461612,7.4290021849172291e-07,1.3755278049920605e-07,0.10000000468434136,0.93252287467366068,8.0183798668433998e-06,9.9999999999999995e-08
True,167,2016+2021,2.882405893131638e-06,2.882405893131638e-06,0.32313116012352283,9.3139516019450514e-07,0,15012406.324323721,304614329.32244939,1,2.882076248620888e-06,0.00011437744261888483,0.099999999012226073,1.959738751278195e-07,2016+2021+2019,21302192.773864955,2.4807474835482249e-06,2.4807474835482249e-06,0.25626584473161379,6.3573084943731104e-07,1.9597387379555187e-07,0.099999999066275505,0.90957474463427068,7.5917546187376761e-06,9.9999999999999995e-08
True,168,2016+2021,2.5658260833949163e-06,2.5658260833949163e-06,0.32300770924262157,8.2878160551235963e-07,0,14349439.484388003,296547392.15129697,1,2.5656444283129036e-06,7.0802906282807498e-05,0.099999999999985323,1.7310603728226681e-07,2016+2021+2019,20829522.310426671,2.1942891354082893e-06,2.1942891354082893e-06,0.25597387846354153,5.6168070046087109e-07,1.4105774615025268e-07,0.10000000076723524,0.88963429515164627,7.2611217348894211e-06,9.9999999999999995e-08
True,169,2016+2021,2.2663185146534786e-06,2.2663185146534786e-06,0.32289701088896061,7.317874741039173e-07,0,13734139.197763244,288615660.96089309,1,2.2661171864717229e-06,8.8842793725563141e-05,0.10000000218006258,1.4575123685744984e-07,2016+2021+2019,20343643.902680442,1.9479186698282448e-06,1.9479186698282448e-06,0.25573152594133308,4.9814421384478886e-07,1.4076281873443008e-07,0.099999999974420134,0.88066634430493662,7.1632183400981079e-06,9.9999999999999995e-08
True,170,2016+2021,2.1183165337627759e-06,2.1183165337627759e-06,0.32279003124286965,6.8377146011557377e-07,0,13149398.128836924,280901072.63455325,1,2.1182111964352926e-06,4.9729379044238797e-05,0.099999999990953964,2.3424118866799404e-08,2016+2021+2019,19856169.631886344,1.8429486104520741e-06,1.8429486104520741e-06,0.25552187741536297,4.7091368892274839e-07,1.3960110667454728e-07,0.099999999872439266,0.88758630336744393,7.3766698996621233e-06,9.9999999999999995e-08
True,171,2016+2021,2.0110147098735402e-06,2.0110147098735402e-06,0.32268237983739856,6.4891901247000956e-07,0,12589909.02088272,273501986.67337126,1,2.0113206240400367e-06,-0.00015209617146072496,0.099999999926275396,1.4835509887234366e-07,2016+2021+2019,19411828.629499283,1.7874722835269919e-06,1.7874722835269919e-06,0.25525704731212412,4.5626489724535989e-07,1.4332978071074365e-07,0.10000000000017024,0.91273205545003544,7.9076680826474082e-06,9.9999999999999995e-08
True,172,2016+2021,1.9137811387652847e-06,1.9137811387652847e-06,0.32258388102996421,6.1735494718485007e-07,0,12070913.534904854,266350991.61926582,1,1.9122957905475226e-06,0.00077673559974567041,0.09999999981227134,1.4815261728529094e-07,2016+2021+2019,18974958.930898655,1.7380780289293413e-06,1.7380780289293413e-06,0.25501395606225741,4.4323415410216198e-07,1.4315919361074236e-07,0.10000000000002982,0.93686717587237167,8.5526666814860165e-06,9.9999999999999995e-08
True,173,2016+2021,1.9145863927437907e-06,1.9145863927437907e-06,0.32248248206553703,6.1742057206092072e-07,0,11565095.212438388,259386988.21142492,1,1.9143938375454056e-06,0.000100582855318887,0.10000000000013991,1.475537072526123e-07,2016+2021+2019,18543995.600978564,1.7964616061483548e-06,1.7964616061483548e-06,0.25477802679678752,4.576989432306655e-07,1.4261641023693983e-07,0.10000000000004824,0.97627677667201485,9.8567851549516427e-06,9.9999999999999995e-08
True,174,2016+2021,2.037686619379903e-06,2.037686619379903e-06,0.32239086332770317,6.569315484131958e-07,0,11090900.624498056,252502277.02987134,1,2.0375408332485607e-06,7.155004158110323e-05,0.099999999883763763,1.4715397578246581e-07,2016+2021+2019,18115259.603299089,1.9745023079241264e-06,1.9745023079241264e-06,0.2545500330416226,5.0260962772284642e-07,1.4226894917701571e-07,0.099999999910863724,0.99879601503728366,1.1509164110659169e-05,9.9999999999999995e-08
True,175,2016+2021,2.3161028077749024e-06,2.3161028077749024e-06,0.32229210674037057,7.4646165334506078e-07,0,10626234.737904448,245918579.94160274,1,2.3167229612100777e-06,-0.00026768562558354692,0.099999998368585918,1.5152101617843527e-07,2016+2021+2019,17692713.37976243,2.2954699291802096e-06,2.2954699291802096e-06,0.25434749440708049,5.8384702497378479e-07,1.4656205049590199e-07,0.10000000446201021,1.0000055127135623,1.2859796566995494e-05,9.9999999999999995e-08
True,176,2016+2021,2.581946605765959e-06,2.581946605765959e-06,0.3222022985745539,8.3190913117455953e-07,0,10191961.086855024,239463041.25493088,1,2.5818807981599391e-06,2.5488243325044735e-05,0.10000000023861036,1.4653749114135195e-07,2016+2021+2019,17281948.982863929,2.6449803771844181e-06,2.6449803771844181e-06,0.25413866132553697,6.7219177228996183e-07,1.4178351892546459e-07,0.10000000000014612,1.000036812468093,1.4822199808705353e-05,9.9999999999999995e-08
True,177,2016+2021,3.1257902450476061e-06,3.1257902450476061e-06,0.32211859913618707,1.0068751749282937e-06,0,9782447.1196929477,233151670.99112496,1,3.1271685038881895e-06,-0.00044073699222468843,0.10000000194118482,1.5079611204171783e-07,2016+2021+2019,16869101.895426832,3.2664209998331075e-06,3.2664209998331075e-06,0.25396054377609834,8.2954205331928275e-07,1.4599001119108834e-07,0.099999997550822353,1.0000285497681456,1.6225981178805018e-05,9.9999999999999995e-08
True,178,2016+2021,3.905389625940015e-06,3.905389625940015e-06,0.32203333047411231,1.2576656280405107e-06,0,9385447.6778295282,227019370.79188982,1,3.9047307869496007e-06,0.00016872840315040882,0.10000000000141387,1.508628315605165e-07,2016+2021+2019,16469192.89582634,4.0699653116470324e-06,4.0699653116470324e-06,0.25377531997143887,1.0328567492358826e-06,1.8898153775204207e-07,0.10000000000000162,0.99999308771256723,1.6611363227788617e-05,9.9999999999999995e-08
True,179,2016+2021,4.8771711111812604e-06,4.8771711111812604e-06,0.32195496161223774,1.5702294378766776e-06,0,9011370.7826360576,220993245.42708978,1,4.8790662384682611e-06,-0.00038842007760808706,0.099999999893713526,1.5136033848506258e-07,2016+2021+2019,16080520.288667195,5.0144864160953436e-06,5.0144864160953436e-06,0.25357923990797659,1.271569653922331e-06,1.4653097490935352e-07,0.099999994092743821,0.99998646094040244,1.6641220798412545e-05,9.9999999999999995e-08
True,180,2016+2021,5.63860371166826e-06,5.63860371166826e-06,0.32187483247236176,1.8149246250712584e-06,0,8648979.9874245059,215155115.99486062,1,5.6402212548599452e-06,-0.00028678718769969969,0.10000000012571057,1.5113522167098381e-07,2016+2021+2019,15715153.651692122,5.6802926909618779e-06,5.6802926909618779e-06,0.25334710601845289,1.439085714592962e-06,1.6511273748243127e-07,0.10000000000006504,1.0000127981125428,1.6157895954853139e-05,9.9999999999999995e-08
True,181,2021,7.0947350412251841e-06,7.0947350412251841e-06,0.31622776601683794,2.2435522125680185e-06,0,0,209423665.46438548,1,7.0945775109059235e-06,2.2204327039698768e-05,0.099999999786955104,1.5876133052650232e-07,2021+2019,15341524.663863922,6.924497321500944e-06,6.924497321500944e-06,0.24889008608845811,1.7234387344676676e-06,1.5333960545760306e-07,0.09999999954393804,1.0000010768943395,1.5275153118475607e-05,9.9999999999999995e-08
True,182,2021,7.1668161018213844e-06,7.1668161018213844e-06,0.31622776601683794,2.2663462453324792e-06,0,0,203890389.41582459,1,7.1694241069041233e-06,-0.00036376772302082472,0.099999999771789777,1.568580789701457e-07,2021+2019,14972176.776269559,6.8676380869046384e-06,6.8676380869046384e-06,0.24878383015461727,1.7085573073758642e-06,1.5136763131806674e-07,0.099999999726735497,1.0000131244780006,1.4397957909890792e-05,9.9999999999999995e-08
True,183,2021,7.1809016184697389e-06,7.1809016184697389e-06,0.31622776601683794,2.2708004767953817e-06,0,0,198621214.40460408,1,7.1864188681788101e-06,-0.00076773283192566044,0.099999999826542868,1.5606116399169423e-07,2021+2019,14599926.243351398,6.7605796019350339e-06,6.7605796019350339e-06,0.24873940529804978,1.6816225496554465e-06,1.5048998691646887e-07,0.099999999895688085,1.0000040419089034,1.358008853171792e-05,9.9999999999999995e-08
True,184,2021,6.7041015543906484e-06,6.7041015543906484e-06,0.31622776601683794,2.1200230576949657e-06,0,0,193360941.65798685,1,6.7045278396222065e-06,-6.3581693111713911e-05,0.099999994848079837,1.5421303056761815e-07,2021+2019,14279587.800471948,6.18653802537359e-06,6.18653802537359e-06,0.24853359431069114,1.5375625317858641e-06,1.4860265262761629e-07,0.10000000002712015,0.99857287183721377,1.2617579373034689e-05,9.9999999999999995e-08
True,185,2021,6.1578006747812899e-06,6.1578006747812899e-06,0.31622776601683794,1.9472675509630644e-06,0,0,188216407.43907794,1,6.158231036899832e-06,-6.9884048838564361e-05,0.10000000001432834,1.5751454096601947e-07,2021+2019,13926851.161322044,5.6090649215117201e-06,5.6090649215117201e-06,0.24844712676477571,1.393556063586679e-06,1.517066769984865e-07,0.10000000072161337,0.99315006436300779,1.2069872803419664e-05,9.9999999999999995e-08
True,186,2021,5.538502581671152e-06,5.538502581671152e-06,0.31622776601683794,1.7514282984803579e-06,0,0,183203373.06387761,1,5.5382234339401307e-06,5.0403840572865732e-05,0.099999999991473992,1.5221603533177586e-07,2021+2019,13576971.694345653,5.0658718220952985e-06,5.0658718220952985e-06,0.2483784060863295,1.25825316860968e-06,1.4664725789259592e-07,0.099999999894329311,0.9927996463494565,1.2210780884517493e-05,9.9999999999999995e-08
True,187,2021,4.7596358650358186e-06,4.7596358650358186e-06,0.31622776601683794,1.505129016653897e-06,0,0,178278504.14348978,1,4.7591326261566946e-06,0.00010574172200161769,0.099999999999969558,1.557634445870093e-07,2021+2019,13250054.506574687,4.4047613604466152e-06,4.4047613604466152e-06,0.24825094098951406,1.0934861525651242e-06,1.5012917664591896e-07,0.10000000000002182,0.99506497604467725,1.255525676193731e-05,9.9999999999999995e-08
True,188,2021,4.134114008017863e-06,4.134114008017863e-06,0.31622776601683794,1.3073216372144048e-06,0,0,173567784.67781383,1,4.1332860097431463e-06,0.00020032445680384647,0.10000000000004217,1.5450638912728465e-07,2021+2019,12929113.388184626,3.8934748657209409e-06,3.8934748657209409e-06,0.24815076749597645,9.6616877615494539e-07,1.489895040673872e-07,0.099999999999991318,0.99827738190825788,1.3117127027706211e-05,9.9999999999999995e-08
True,189,2021,3.6315904033147182e-06,3.6315904033147182e-06,0.31622776601683794,1.1484097203284008e-06,0,0,168874228.16818193,1,3.6311665190690296e-06,0.00011673500608200271,0.09999999999649474,1.7813986563641748e-07,2021+2019,12618099.007437246,3.4849532966700607e-06,3.4849532966700607e-06,0.24801473555989173,8.6431977031219799e-07,1.5209734516297146e-07,0.10000000000014031,0.99997641000592452,1.3812153679079764e-05,9.9999999999999995e-08
True,190,2021,3.2879442309225057e-06,3.2879442309225057e-06,0.31622776601683794,1.0397392589325742e-06,0,0,164378838.92039412,1,3.289509020784863e-06,-0.00047569100813227294,0.10000000000018609,1.5112010787188268e-07,2021+2019,12310156.171531713,3.1997166274401775e-06,3.1997166274401775e-06,0.24791375856912029,7.9325377546480395e-07,1.544609636860983e-07,0.10000000000004292,1.0000009035239132,1.444173140330172e-05,9.9999999999999995e-08
True,191,2021,3.1469567171077944e-06,3.1469567171077944e-06,0.31622776601683794,9.9515509240268005e-07,0,0,160024504.07567304,1,3.146690384086126e-06,8.4639093510752161e-05,0.10000000014628323,1.5509520079337591e-07,2021+2019,12005221.966102306,3.0756959931542225e-06,3.0756959931542225e-06,0.2478353431745616,7.6226617196400078e-07,1.4964610683954049e-07,0.10000000002906975,1.0000172738079647,1.4726835178475207e-05,9.9999999999999995e-08
True,192,2021,3.0349057325214038e-06,3.0349057325214038e-06,0.31622776601683794,9.5972145986693856e-07,0,0,155718995.15263289,1,3.0346978065075724e-06,6.8516217128999912e-05,0.10000000153231679,1.5376780515552468e-07,2021+2019,11728075.431101432,2.9819611968529671e-06,2.9819611968529671e-06,0.24766101748100997,7.385155441014961e-07,1.4835159001247433e-07,0.10000000034736625,1.0000058657500057,1.5061597959408566e-05,9.9999999999999995e-08
True,193,2021,3.0722527607209207e-06,3.0722527607209207e-06,0.31622776601683794,9.7153162716183961e-07,0,0,151601184.85939226,1,3.0720036234424384e-06,8.1099278848917322e-05,0.10000000149575186,1.533772759909624e-07,2021+2019,11439256.03400318,3.0276611077481743e-06,3.0276611077481743e-06,0.24757794759755974,7.4958212307724723e-07,1.4797271608024687e-07,0.10000000028723706,1.0000048158427619,1.5394955890333523e-05,9.9999999999999995e-08
True,194,2021,3.2736731178478515e-06,3.2736731178478515e-06,0.31622776601683794,1.0352263367264026e-06,0,0,147523768.56605715,1,3.2732961316595482e-06,0.00011517020554818735,0.10000000014855634,1.5768070893429353e-07,2021+2019,11163884.394296085,3.2523860235935001e-06,3.2523860235935001e-06,0.24744882379094568,8.0479909605232251e-07,1.5212517867624342e-07,0.1000000000048679,1.0000078575625444,1.6144750278938268e-05,9.9999999999999995e-08
True,195,2021,3.5136212590840497e-06,3.5136212590840497e-06,0.31622776601683794,1.1111046013894184e-06,0,0,143578408.52099308,1,3.512925121479368e-06,0.00019816465783040194,0.10000000000029938,1.5739994152497161e-07,2021+2019,10883802.82492099,3.506705679051911e-06,3.506705679051911e-06,0.24737300694863423,8.674643283109235e-07,1.5186238866427004e-07,0.099999999400044517,1.0000065607219137,1.6650394624221011e-05,9.9999999999999995e-08
True,196,2021,3.7950393665611622e-06,3.7950393665611622e-06,0.31622776601683794,1.2000968208335921e-06,0,0,139755894.53025773,1,3.7945487853541632e-06,0.00012928578198612151,0.099999999941215806,1.6169462102588739e-07,2021+2019,10637772.936362093,3.7626158498690723e-06,3.7626158498690723e-06,0.24718909189817911,9.300775950908314e-07,1.5595744451424309e-07,0.099999999965463299,0.99999892304387672,1.6594807820377737e-05,9.9999999999999995e-08
True,197,2021,4.1873186178255774e-06,4.1873186178255774e-06,0.31622776601683794,1.324146412115696e-06,0,0,136004179.86803293,1,4.1875557177634991e-06,-5.6620127325324177e-05,0.099999994837316586,1.5750790716140273e-07,2021+2019,10385778.908166328,4.1144289085900518e-06,4.1144289085900518e-06,0.24704436206859487,1.0164464649992144e-06,1.7078992309293994e-07,0.099999999634824713,1.000004613114718,1.6451612105082382e-05,9.9999999999999995e-08
True,198,2021,4.678502927970025e-06,4.678502927970025e-06,0.31622776601683794,1.4794725292151963e-06,0,0,132354320.73115951,1,4.6780750438185798e-06,9.1465858806705214e-05,0.10000000000000926,1.6198199048744755e-07,2021+2019,10129641.485435294,4.5336911594843166e-06,4.5336911594843166e-06,0.24694453272892958,1.1195702449161336e-06,1.5614438431121869e-07,0.10000000000004231,0.99999711632938149,1.6163150220790689e-05,9.9999999999999995e-08
True,199,2021,5.2929671017394945e-06,5.2929671017394945e-06,0.31622776601683794,1.6737831621836978e-06,0,0,128788002.15036249,1,5.2923191144621223e-06,0.00012243919222498789,0.10000000000014404,1.6175786132777148e-07,2021+2019,9871174.1282853074,5.1120616756176113e-06,5.1120616756176113e-06,0.24687883102956262,1.262059810627503e-06,1.5591698510064589e-07,0.10000000000006223,1.0000025890492648,1.6444191433456598e-05,9.9999999999999995e-08
True,200,2021,5.5774433160329752e-06,5.5774433160329752e-06,0.31622776601683794,1.7637424399146525e-06,0,0,125353032.55969122,1,5.5765465216868967e-06,0.00016081536172807276,0.099999999999985545,1.6166882965684692e-07,2021+2019,9629729.9942899141,5.3823382850227191e-06,5.3823382850227191e-06,0.24677716034549882,1.3282381579967688e-06,1.9795717065562712e-07,0.099999999999981812,1.0000033810631341,1.6679218159777679e-05,9.9999999999999995e-08
True,201,2021,5.9093067909255289e-06,5.9093067909255289e-06,0.31622776601683794,1.8686868852025097e-06,0,0,122019355.53382406,1,5.908629402981996e-06,0.00011464383655379606,0.099999995392734894,1.6169462813131474e-07,2021+2019,9393851.5357413478,5.6699338151566326e-06,5.6699338151566326e-06,0.24668059569041895,1.398662651048088e-06,1.5580408918580702e-07,0.099999997103178043,0.99999976835460946,1.6701054487577402e-05,9.9999999999999995e-08
True,202,2021,6.2691896235670566e-06,6.2691896235670566e-06,0.31622776601683794,1.9824918293965516e-06,0,0,118808713.66471365,1,6.26832555534087e-06,0.0001378467373076564,0.099999998617590777,1.6580960848777693e-07,2021+2019,9167364.4742096867,5.9419795800103974e-06,5.9419795800103974e-06,0.24657926167113048,1.4651689377038978e-06,1.5971121647417874e-07,0.099999998519491609,0.99999750128507803,1.6329908182943117e-05,9.9999999999999995e-08
True,203,2021,7.0681240530811788e-06,7.0681240530811788e-06,0.31622776601683794,2.2351370792357394e-06,0,0,115574322.00533302,1,7.0675469499633387e-06,8.1655363866062203e-05,0.099999999997438069,1.9804061013317664e-07,2021+2019,8950831.9455909412,6.6665508961469191e-06,6.6665508961469191e-06,0.24641327022101325,1.6427266074143889e-06,6.1148043961622989e-08,0.099999999995935049,0.9999929274399233,1.6543907756251559e-05,9.9999999999999995e-08
True,204,2021,7.577859932098719e-06,7.577859932098719e-06,0.31622776601683794,2.3963297175160853e-06,0,0,112452833.18684237,1,7.577166658936389e-06,9.1495039443501014e-05,0.10000000045752892,1.6479710351902099e-07,2021+2019,8715043.2090733815,7.1941741109604506e-06,7.1941741109604506e-06,0.2463825396142188,1.7725188878853006e-06,1.5871343905793367e-07,0.10000000045149371,1.0000048620325113,1.725556546125589e-05,9.9999999999999995e-08
