dataset,mass_GeV,toy,injection_toy,strength,inj_nsigma,sigmaA_ref,sigmaA_ref_prefit,sigmaA_ref_matched,sigmaA_ref_mode,sigmaA_ref_matched_ok,sigmaA_ref_error,integral_density,A_per_eps2_unit,sigma_val,sigma_x,kernel_ls_policy,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,f_win,f_full,f_train,f_train_frac,n_train,n_train_low,n_train_high,n_blind,blind_nsigma,train_exclude_nsigma,signal_model,inj_shape_mode,inj_background_mode,extract_background_mode,A_hat,sigma_A,Zhat,pull_param,Nsig_win,Nsig_train,success,nll,toy_mode,refit_gp_on_toy,refit_ok,refit_restarts,refit_optimize,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,refit_fallback_used,refit_error,source_model,source_label,source_root,container,function_tag,toy_hist,toy_index,study,study_label,mode,lslb,source_csv,pull_correct,delta_z,recovery,recovery_bias,sigma_ratio_refit
2016,0.15,2000000,0,9544.489978607256,3.0,3181.496659535752,8845.365898722323,3181.496659535752,matched_refit_bonly,1.0,,3534000.0000000014,17111556.179738186,0.0066093124999999,0.0431189544867478,resolution_scaled_local,0.75,8.0,0.0323392158650608,0.3449516358939828,0.1056194367348235,0.0851881124699247,13.233209811865496,0.1056194367348235,1.0,0.1056194367348235,1.0,0.9743651756636738,1.0,0.0256348243363262,0.0256348243363262,1082,541,541,118,2.25,2.25,default,full,fixed_hist,profiled,7930.763136605588,3499.1510475136183,2.266482077771672,-0.4611766740244978,9258,250,True,-709646.5850027658,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_2,2,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-0.4611766740244978,-0.7335179222283279,0.8309258173439724,-0.16907418265602758,1.0998443254767456
2016,0.15,2000000,0,15907.483297678758,5.0,3181.496659535752,8845.365898722323,3181.496659535752,matched_refit_bonly,1.0,,3534000.0000000014,17111556.179738186,0.0066093124999999,0.0431189544867478,resolution_scaled_local,0.75,8.0,0.0323392158650608,0.3449516358939828,0.1056194367348235,0.0851881124699247,13.233209811865496,0.1056194367348235,1.0,0.1056194367348235,1.0,0.9743651756636738,1.0,0.0256348243363262,0.0256348243363262,1082,541,541,118,2.25,2.25,default,full,fixed_hist,profiled,12688.50901373837,3747.680230343007,3.3856968134597363,-0.8589244775682932,15369,410,True,-751748.5165926083,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_2,2,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-0.8589244775682932,-1.6143031865402637,0.7976440255379614,-0.20235597446203857,1.1779613909416689
2016,0.06,3000000,0,0.0,0.0,27418.683871236935,40210.22130797306,27418.683871236935,matched_refit_bonly,1.0,,144964352.94117635,280765780.35227317,0.0024778544,0.0404676021306897,resolution_scaled_local,0.75,8.0,0.0303507015980173,0.3237408170455182,0.0991249763341553,0.0919611548004819,13.29842519613984,0.0991249763341553,1.0,0.0991249763341553,1.0,0.973558300293543,1.0,0.026441699706457,0.026441699706457,1156,218,938,44,2.25,2.25,default,full,fixed_hist,profiled,9651.704347057066,27352.097676756657,0.3528688900251668,0.3528688900251668,0,0,True,-15062970.46674362,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,0.35286889002516686,0.3528688900251668,,,0.9975715028922256
2016,0.06,3000000,0,27418.683871236935,1.0,27418.683871236935,40210.22130797306,27418.683871236935,matched_refit_bonly,1.0,,144964352.94117635,280765780.35227317,0.0024778544,0.0404676021306897,resolution_scaled_local,0.75,8.0,0.0303507015980173,0.3237408170455182,0.0991249763341553,0.0919611548004819,13.29842519613984,0.0991249763341553,1.0,0.0991249763341553,1.0,0.973558300293543,1.0,0.026441699706457,0.026441699706457,1156,218,938,44,2.25,2.25,default,full,fixed_hist,profiled,30421.2467726448,27825.307603753117,1.093294176864429,0.1079076265450835,26699,751,True,-15343569.583376208,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,0.10790762654508358,0.09329417686442909,1.1095079149498364,0.10950791494983636,1.0148301696181246
2016,0.06,3000000,0,54837.36774247387,2.0,27418.683871236935,40210.22130797306,27418.683871236935,matched_refit_bonly,1.0,,144964352.94117635,280765780.35227317,0.0024778544,0.0404676021306897,resolution_scaled_local,0.75,8.0,0.0303507015980173,0.3237408170455182,0.0991249763341553,0.0919611548004819,13.29842519613984,0.0991249763341553,1.0,0.0991249763341553,1.0,0.973558300293543,1.0,0.026441699706457,0.026441699706457,1156,218,938,44,2.25,2.25,default,full,fixed_hist,profiled,46529.2147625405,28295.496016809164,1.6444035734485605,-0.2936210404298213,53588,1446,True,-15626737.428286698,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-0.29362104042982134,-0.3555964265514395,0.848494679413681,-0.15150532058631905,1.0319786372566202
2016,0.06,3000000,0,82256.0516137108,3.0,27418.683871236935,40210.22130797306,27418.683871236935,matched_refit_bonly,1.0,,144964352.94117635,280765780.35227317,0.0024778544,0.0404676021306897,resolution_scaled_local,0.75,8.0,0.0303507015980173,0.3237408170455182,0.0991249763341553,0.0919611548004819,13.29842519613984,0.0991249763341553,1.0,0.0991249763341553,1.0,0.973558300293543,1.0,0.026441699706457,0.026441699706457,1156,218,938,44,2.25,2.25,default,full,fixed_hist,profiled,59376.6469275945,28840.72231451393,2.0587780805237856,-0.7933020690886919,80316,2140,True,-15908781.05743222,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-0.7933020690886919,-0.9412219194762144,0.7218514110844744,-0.27814858891552563,1.051863847657865
2016,0.06,3000000,0,137093.41935618466,5.0,27418.683871236935,40210.22130797306,27418.683871236935,matched_refit_bonly,1.0,,144964352.94117635,280765780.35227317,0.0024778544,0.0404676021306897,resolution_scaled_local,0.75,8.0,0.0303507015980173,0.3237408170455182,0.0991249763341553,0.0919611548004819,13.29842519613984,0.0991249763341553,1.0,0.0991249763341553,1.0,0.973558300293543,1.0,0.026441699706457,0.026441699706457,1156,218,938,44,2.25,2.25,default,full,fixed_hist,profiled,89512.01813410988,29659.81094461212,3.017956463082927,-1.6042381831404835,133090,3600,True,-16467250.78344499,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-1.6042381831404837,-1.982043536917073,0.6529271686013406,-0.3470728313986594,1.0817372228331572
2016,0.105,3000000,0,0.0,0.0,12982.258473703829,23751.943349915913,12982.258473703829,matched_refit_bonly,1.0,,37601103.448275864,127444645.1196162,0.00439793380625,0.0410316530546541,resolution_scaled_local,0.75,8.0,0.0307737397909906,0.3282532244372333,0.1005066132868134,0.0925418657071246,13.278850651549694,0.1005066132868134,1.0,0.1005066132868134,1.0,0.9770216863571828,1.0,0.0229783136428172,0.0229783136428172,1120,380,740,80,2.25,2.25,default,full,fixed_hist,profiled,22822.635149811693,13079.062625362682,1.7449748352419732,1.7449748352419732,0,0,True,-6265269.06989269,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,1.7449748352419732,1.7449748352419732,,,1.0074566495386712
2016,0.105,3000000,0,12982.258473703829,1.0,12982.258473703829,23751.943349915913,12982.258473703829,matched_refit_bonly,1.0,,37601103.448275864,127444645.1196162,0.00439793380625,0.0410316530546541,resolution_scaled_local,0.75,8.0,0.0307737397909906,0.3282532244372333,0.1005066132868134,0.0925418657071246,13.278850651549694,0.1005066132868134,1.0,0.1005066132868134,1.0,0.9770216863571828,1.0,0.0229783136428172,0.0229783136428172,1120,380,740,80,2.25,2.25,default,full,fixed_hist,profiled,33337.539176242084,13408.13198483002,2.4863671698608147,1.518129499737044,12500,298,True,-6379498.66401192,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,1.5181294997370438,1.4863671698608147,2.567930629618015,1.567930629618015,1.0328042699187372
2016,0.105,3000000,0,25964.516947407657,2.0,12982.258473703829,23751.943349915913,12982.258473703829,matched_refit_bonly,1.0,,37601103.448275864,127444645.1196162,0.00439793380625,0.0410316530546541,resolution_scaled_local,0.75,8.0,0.0307737397909906,0.3282532244372333,0.1005066132868134,0.0925418657071246,13.278850651549694,0.1005066132868134,1.0,0.1005066132868134,1.0,0.9770216863571828,1.0,0.0229783136428172,0.0229783136428172,1120,380,740,80,2.25,2.25,default,full,fixed_hist,profiled,44690.023777563394,13666.837878436028,3.269960774765371,1.3701418716396303,25676,609,True,-6500222.463451963,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,1.3701418716396305,1.2699607747653712,1.7211960410465224,0.7211960410465224,1.0527319191894728
2016,0.105,3000000,0,38946.77542111149,3.0,12982.258473703829,23751.943349915913,12982.258473703829,matched_refit_bonly,1.0,,37601103.448275864,127444645.1196162,0.00439793380625,0.0410316530546541,resolution_scaled_local,0.75,8.0,0.0307737397909906,0.3282532244372333,0.1005066132868134,0.0925418657071246,13.278850651549694,0.1005066132868134,1.0,0.1005066132868134,1.0,0.9770216863571828,1.0,0.0229783136428172,0.0229783136428172,1120,380,740,80,2.25,2.25,default,full,fixed_hist,profiled,56476.00744229797,13828.440840225709,4.084047369824534,1.2676217242218295,38022,847,True,-6613569.305546312,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,1.2676217242218295,1.0840473698245336,1.4500817290174062,0.4500817290174062,1.0651799044238615
2016,0.105,3000000,0,64911.29236851914,5.0,12982.258473703829,23751.943349915913,12982.258473703829,matched_refit_bonly,1.0,,37601103.448275864,127444645.1196162,0.00439793380625,0.0410316530546541,resolution_scaled_local,0.75,8.0,0.0307737397909906,0.3282532244372333,0.1005066132868134,0.0925418657071246,13.278850651549694,0.1005066132868134,1.0,0.1005066132868134,1.0,0.9770216863571828,1.0,0.0229783136428172,0.0229783136428172,1120,380,740,80,2.25,2.25,default,full,fixed_hist,profiled,83397.42600464495,14382.25766113205,5.798632451845576,1.2853429601726891,63218,1450,True,-6845892.808771278,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,1.2853429601726893,0.7986324518455756,1.2847907191737145,0.28479071917371446,1.1078394171756774
2016,0.15,3000000,0,0.0,0.0,3735.976529717368,7793.122963648048,3735.976529717368,matched_refit_bonly,1.0,,3564045.454545456,17257035.66004388,0.0066093124999999,0.0431189544867478,resolution_scaled_local,0.75,8.0,0.0323392158650608,0.3449516358939828,0.1056194367348235,0.0928885114546078,13.346628818996896,0.1056194367348235,1.0,0.1056194367348235,1.0,0.9743651756636738,1.0,0.0256348243363262,0.0256348243363262,1082,541,541,118,2.25,2.25,default,full,fixed_hist,profiled,-1805.3543959800504,3715.350395877411,-0.4859176668728983,-0.4859176668728983,0,0,True,-649827.6363007579,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-0.4859176668728983,-0.4859176668728983,,,0.994479051547597
2016,0.15,3000000,0,3735.976529717368,1.0,3735.976529717368,7793.122963648048,3735.976529717368,matched_refit_bonly,1.0,,3564045.454545456,17257035.66004388,0.0066093124999999,0.0431189544867478,resolution_scaled_local,0.75,8.0,0.0323392158650608,0.3449516358939828,0.1056194367348235,0.0928885114546078,13.346628818996896,0.1056194367348235,1.0,0.1056194367348235,1.0,0.9743651756636738,1.0,0.0256348243363262,0.0256348243363262,1082,541,541,118,2.25,2.25,default,full,fixed_hist,profiled,813.8559210681473,3837.061640047656,0.2121039476076905,-0.7615516462260763,3548,88,True,-673843.390559597,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-0.7615516462260763,-0.7878960523923095,0.2178428891601513,-0.7821571108398487,1.0270572123583268
2016,0.15,3000000,0,7471.953059434735,2.0,3735.976529717368,7793.122963648048,3735.976529717368,matched_refit_bonly,1.0,,3564045.454545456,17257035.66004388,0.0066093124999999,0.0431189544867478,resolution_scaled_local,0.75,8.0,0.0323392158650608,0.3449516358939828,0.1056194367348235,0.0928885114546078,13.346628818996896,0.1056194367348235,1.0,0.1056194367348235,1.0,0.9743651756636738,1.0,0.0256348243363262,0.0256348243363262,1082,541,541,118,2.25,2.25,default,full,fixed_hist,profiled,4543.395999070977,4000.388210765585,1.1357387732630762,-0.7320682159003008,7346,207,True,-699655.4828823608,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-0.7320682159003007,-0.8642612267369238,0.6080600296777952,-0.39193997032220484,1.070774449182158
2016,0.15,3000000,0,11207.929589152103,3.0,3735.976529717368,7793.122963648048,3735.976529717368,matched_refit_bonly,1.0,,3564045.454545456,17257035.66004388,0.0066093124999999,0.0431189544867478,resolution_scaled_local,0.75,8.0,0.0323392158650608,0.3449516358939828,0.1056194367348235,0.0928885114546078,13.346628818996896,0.1056194367348235,1.0,0.1056194367348235,1.0,0.9743651756636738,1.0,0.0256348243363262,0.0256348243363262,1082,541,541,118,2.25,2.25,default,full,fixed_hist,profiled,8219.960184407748,4091.8094267441193,2.008881481791889,-0.7302318102145591,10848,277,True,-723716.0125277215,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-0.7302318102145591,-0.9911185182081108,0.7334057658930743,-0.26659423410692573,1.0952449497999577
2016,0.15,3000000,0,18679.88264858684,5.0,3735.976529717368,7793.122963648048,3735.976529717368,matched_refit_bonly,1.0,,3564045.454545456,17257035.66004388,0.0066093124999999,0.0431189544867478,resolution_scaled_local,0.75,8.0,0.0323392158650608,0.3449516358939828,0.1056194367348235,0.0928885114546078,13.346628818996896,0.1056194367348235,1.0,0.1056194367348235,1.0,0.9743651756636738,1.0,0.0256348243363262,0.0256348243363262,1082,541,541,118,2.25,2.25,default,full,fixed_hist,profiled,12902.90154293639,4465.9257077993425,2.88918857749976,-1.2935685641974437,18353,479,True,-775642.705123009,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-1.2935685641974444,-2.11081142250024,0.6907378266593399,-0.3092621733406601,1.1953837697522143
2016,0.06,4000000,0,0.0,0.0,26895.311316572184,40136.664730783974,26895.311316572184,matched_refit_bonly,1.0,,144847882.35294104,280540201.0637756,0.0024778544,0.0404676021306897,resolution_scaled_local,0.75,8.0,0.0303507015980173,0.3237408170455182,0.0991249763341553,0.0826657734944546,13.095978250724087,0.0991249763341553,1.0,0.0991249763341553,1.0,0.973558300293543,1.0,0.026441699706457,0.026441699706457,1156,218,938,44,2.25,2.25,default,full,fixed_hist,profiled,9884.366229595573,26892.061947431815,0.3675570229206439,0.3675570229206439,0,0,True,-15058894.738610502,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_4,4,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,0.36755702292064396,0.3675570229206439,,,0.9998791845499715
2016,0.06,4000000,0,26895.311316572184,1.0,26895.311316572184,40136.664730783974,26895.311316572184,matched_refit_bonly,1.0,,144847882.35294104,280540201.0637756,0.0024778544,0.0404676021306897,resolution_scaled_local,0.75,8.0,0.0303507015980173,0.3237408170455182,0.0991249763341553,0.0826657734944546,13.095978250724087,0.0991249763341553,1.0,0.0991249763341553,1.0,0.973558300293543,1.0,0.026441699706457,0.026441699706457,1156,218,938,44,2.25,2.25,default,full,fixed_hist,profiled,27015.614350280655,27412.41293159678,0.9855248575779786,0.0043886335000376,26083,698,True,-15332995.010936052,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_4,4,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,0.004388633500037655,-0.014475142422021414,1.0044730113844915,0.004473011384491521,1.019226459546723
2016,0.06,4000000,0,53790.62263314437,2.0,26895.311316572184,40136.664730783974,26895.311316572184,matched_refit_bonly,1.0,,144847882.35294104,280540201.0637756,0.0024778544,0.0404676021306897,resolution_scaled_local,0.75,8.0,0.0303507015980173,0.3237408170455182,0.0991249763341553,0.0826657734944546,13.095978250724087,0.0991249763341553,1.0,0.0991249763341553,1.0,0.973558300293543,1.0,0.026441699706457,0.026441699706457,1156,218,938,44,2.25,2.25,default,full,fixed_hist,profiled,44651.20335162345,27895.564665257378,1.6006560142241697,-0.3276298361833714,52201,1449,True,-15608019.554405596,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_4,4,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-0.3276298361833714,-0.3993439857758303,0.8300927032607084,-0.1699072967392916,1.0371906217002538
2016,0.06,4000000,0,80685.93394971655,3.0,26895.311316572184,40136.664730783974,26895.311316572184,matched_refit_bonly,1.0,,144847882.35294104,280540201.0637756,0.0024778544,0.0404676021306897,resolution_scaled_local,0.75,8.0,0.0303507015980173,0.3237408170455182,0.0991249763341553,0.0826657734944546,13.095978250724087,0.0991249763341553,1.0,0.0991249763341553,1.0,0.973558300293543,1.0,0.026441699706457,0.026441699706457,1156,218,938,44,2.25,2.25,default,full,fixed_hist,profiled,67442.58485382867,28402.392521735997,2.374538863309339,-0.4662758281983784,78315,2129,True,-15883524.904743675,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_4,4,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,/Users/emryspeets/Desktop/gp_mods/funcform_studies/pullwidth_diagnostics_10toy_corrected_20260629/pilot_runs_subset/2016_profiled_lslb0p75/injection_extraction/inj_extract_toys_2016.csv,-0.46627582819837843,-0.6254611366906611,0.8358654545147717,-0.16413454548522832,1.056035090556293
