dataset,mass_GeV,inj_nsigma,toy_index,delta_abs_pull_profiled_minus_fixed,pull_correct_fixed1p0,pull_correct_profiled0p5,A_hat_fixed1p0,A_hat_profiled0p5,sigma_A_fixed1p0,sigma_A_profiled0p5,strength_fixed1p0,strength_profiled0p5
2016,0.075,1.0,6,-4.971006331139626,-5.772810722385707,0.8018043912460803,-5411.207927493788,78898.47021674529,1134.272886073059,44254.82520161845,1136.7347513401485,43414.75703625992
2016,0.075,1.0,0,-5.833271091690441,-7.009855066968847,-1.1765839752784062,-6811.886645894065,-8717.821440158932,1134.0159602892843,43390.66783030623,1137.4008793633172,42334.94300560762
2016,0.075,1.0,2,-8.297787112613463,-9.91922360544554,-1.6214364928320757,-10105.849648331568,-27335.65691632868,1133.613976041256,42190.76748177456,1138.7208622798312,41073.99313921344
2016,0.075,1.0,5,-7.289740784734793,-8.392910831376707,-1.1031700466419136,-8385.371860680953,-5371.279834625023,1134.8217882802276,44884.057338521896,1139.0862178584546,44143.46779299051
2016,0.075,1.0,1,-6.983126517738897,-8.763028663941475,-1.7799021462025777,-8803.066175804599,-34351.2336450586,1134.5730161847318,43097.10087812819,1139.2296863567408,42357.38870303077
2016,0.075,1.0,9,-21.131869432652245,-23.011894494549313,-1.8800250618970673,-24938.357442746084,-38545.45142996277,1133.514342002991,42627.8241419229,1145.9550034852318,41595.92629099313
2016,0.075,2.0,4,-20.09889777182656,20.25726024243714,0.15836247061058173,25234.57298774729,82619.93172933803,1134.9891142796998,40522.11768150797,2242.803127450185,76202.74905892169
2016,0.075,2.0,8,-5.764224040510546,6.919127751891634,-1.1549037113810885,10110.400635756394,37261.62052413881,1134.82822147843,46650.84261233584,2258.379194895164,91138.8517961805
2016,0.075,2.0,3,-2.518449056595166,3.9005318935402897,-1.382082836945124,6691.254965501972,21192.051586945232,1135.1232891468255,40388.12278748288,2263.670373084423,77011.78290795757
2016,0.075,2.0,7,-2.416991843346411,2.7072023941529237,0.29021055080651315,5335.800187255586,78029.43894654425,1134.6555717409378,36380.32614867084,2264.057906899565,67471.4844564179
2016,0.075,2.0,6,-6.3944529004035,-6.449631477376551,0.05517857697305151,-5045.718196476977,89319.69515813109,1134.8226212351628,45129.49086794008,2273.4695026802965,86829.51407251983
2016,0.075,2.0,0,-5.15177541435666,-7.17263467032482,-2.02085925596816,-5863.232461025352,-4572.144432337245,1134.594830742083,44160.43827891325,2274.8017587266345,84669.88601121525
2016,0.075,2.0,2,-7.579061014307982,-10.021552401736123,-2.442491387428142,-9089.354605655562,-22160.84118364771,1134.2350840021604,42705.9141329903,2277.4417245596624,82147.98627842688
2016,0.075,2.0,5,-6.187893649853069,-8.129187352270907,-1.9412937024178387,-6952.194345865765,-137.48179851212967,1135.4599643965826,45549.22177636618,2278.172435716909,88286.93558598102
2016,0.075,2.0,1,-6.729471055998872,-9.297144738711548,-2.567673682712676,-8274.940637477072,-27490.64668290289,1135.1226969983802,43699.25385940106,2278.4593727134816,84714.77740606153
2016,0.075,2.0,9,-20.536124196549103,-23.13959791062701,-2.6034737140779067,-23950.266788122062,-29644.484592961428,1134.0809333182335,43340.68616279917,2291.910006970464,83191.85258198626
2016,0.075,3.0,4,-19.733387358691225,19.9935190058452,-0.26013164715397535,26068.394062772026,103627.19958305996,1135.5774521213134,41044.31014886374,3364.2046911752777,114304.12358838251
2016,0.075,3.0,8,-4.3147502736571965,6.404442624402805,-2.089692350745609,10659.220432201111,38192.7838036129,1135.4074142457362,47143.53950499328,3387.568792342746,136708.27769427077
2016,0.075,3.0,3,-1.5143252711391129,3.626472054667491,-2.1121467835283783,7513.888844800064,27965.78518397048,1135.6445667002504,41451.61210420656,3395.5055596266343,115517.67436193636
2016,0.075,3.0,7,-2.121487377763929,2.311599554273175,-0.1901121765092459,6020.328910477782,94124.08554378028,1135.249418644901,37257.69317307292,3396.086860349348,101207.22668462685
2016,0.075,3.0,6,-5.399596805776609,-6.354026144451159,-0.9544293386745497,-3803.827319350296,86588.46394302498,1135.3481099020355,45740.219204054585,3410.2042540204448,130244.27110877974
2016,0.075,3.0,0,-4.94195304040846,-7.820514427626487,-2.878561387218027,-5464.773360240778,-2301.996033347162,1135.0885009523442,44920.64182627631,3412.2026380899515,127004.82901682289
2016,0.075,3.0,2,-7.810111823531013,-10.846107272207858,-3.0359954486768452,-8891.756869256475,-8341.04746569617,1134.7775886039656,43334.39529386468,3416.162586839493,123221.97941764032
2016,0.075,3.0,5,-6.327311344588838,-8.995558948535908,-2.66824760394707,-6801.353168306438,10053.480718852828,1135.9618541041248,45864.15536515039,3417.2586535753635,132430.40337897153
2016,0.075,3.0,1,-5.848983041801234,-9.388373643671992,-3.5393906018707577,-7245.171776393771,-30198.23388703872,1135.751647746896,44434.3158714964,3417.6890590702224,127072.1661090923
2016,0.075,3.0,9,-20.478562443375928,-23.978254929432172,-3.499692486056242,-23767.72341762896,-30135.29126390247,1134.5941774391215,44267.62372812437,3437.8650104556955,124787.77887297938
2016,0.075,5.0,4,-17.110743639435235,19.14710485706929,-2.036361217634056,27370.6164215656,102951.57027196756,1136.652708877019,42995.95848572617,5607.007818625462,190506.87264730423
2016,0.075,5.0,8,-1.8098815626756695,5.925376746567596,-4.115495183891927,12380.15269712491,30866.102230497752,1136.5023690329792,47863.26273225599,5645.94798723791,227847.12949045125
2016,0.075,5.0,3,0.7153599571338463,2.836687723928833,-3.552047681062679,8883.841180910555,39959.17882476667,1136.7713199439918,42952.76757081208,5659.175932711058,192529.457269894
2016,0.075,5.0,7,-0.4848192231498296,1.2993463716169797,-0.8145271484671501,7136.653976153932,137393.6226143715,1136.3476599912065,38408.895990205245,5660.144767248912,168678.71114104474
2016,0.075,5.0,6,-4.177998598204804,-7.045065420240265,-2.8670668220354614,-2323.60509022071,83109.29226572881,1136.5797716961968,46725.27751566784,5683.673756700741,217073.7851812996
2016,0.075,5.0,0,-3.2388621547851812,-8.165049377759026,-4.926187222973844,-3590.554804824367,-15648.889697973542,1136.2526755701344,46145.95313508624,5687.004396816586,211674.71502803813
2016,0.075,5.0,2,-6.605527547142577,-11.194813951685587,-4.58928640454301,-7022.405219200669,-1829.389891797736,1135.8839535412908,45148.4909250281,5693.604311399156,205369.9656960672
2016,0.075,5.0,5,-4.486857542034547,-9.172224917037926,-4.68536737500338,-4734.578640490271,307.6517540896701,1137.1297394166832,47042.13556161194,5695.431089292273,220717.33896495253
2016,0.075,5.0,1,-4.51950611621642,-9.57064943219222,-5.051143315975799,-5183.918375389636,-18702.43129310807,1136.8159375451276,45631.129506713485,5696.148431783704,211786.94351515383
2016,0.075,5.0,9,-18.986522728660983,-24.17092283458342,-5.184400105922435,-21721.401315586645,-27397.38819278194,1135.7107265154166,45401.01358667572,5729.775017426159,207979.6314549656
2016,0.09,0.0,0,-13.309153436592464,-13.675975372425523,0.36682193583305844,-13329.833942263262,10813.021548241586,974.6898176739792,29477.5761533591,0.0,0.0
2016,0.09,0.0,1,-4.13359135846214,4.568284146023069,-0.43469278756092916,4460.460313475995,-13029.165042788423,976.3973016781496,29973.27173495414,0.0,0.0
2016,0.09,0.0,2,-31.760797528648983,33.89182717807372,2.1310296494247374,33080.48223168687,52971.79300148492,976.060749332755,24857.370246249007,0.0,0.0
2016,0.09,0.0,3,-4.494075898332195,-5.241264425352897,0.7471885270207018,-5115.534523813649,24719.19295374125,976.011532459406,33082.93965955981,0.0,0.0
2016,0.09,0.0,4,-34.51352169706706,35.15568993116511,0.6421682340980407,34313.90309001097,18870.30720765411,976.0554595059192,29385.301554441503,0.0,0.0
2016,0.09,0.0,5,-0.3458125694600822,0.6107562810741903,0.2649437116141081,596.1806706071561,8072.575055917235,976.135144379688,30469.01927483745,0.0,0.0
2016,0.09,0.0,6,-0.21254271231250366,1.2267706062072665,-1.0142278938947629,1196.6853520368752,-29494.076232032945,975.476055573744,29080.32446117408,0.0,0.0
2016,0.09,0.0,7,-9.728128529241854,10.49967417473216,0.7715456454903071,10253.19094511508,24263.237255499724,976.5246782409448,31447.57202288499,0.0,0.0
2016,0.09,0.0,8,-4.8026010467694,-5.489938261115968,-0.6873372143465681,-5356.855651586894,-22058.48870553473,975.7588149084172,32092.673356127103,0.0,0.0
2016,0.09,0.0,9,-9.764643144184003,-10.975332309061919,1.2106891648779154,-10709.493542309645,39133.35408867552,975.7785223019824,32323.205017385026,0.0,0.0
2016,0.09,1.0,4,-34.911057264311694,34.91370777043513,-0.0026505061234359884,35052.65097188584,29037.77848040905,976.628644659728,30027.83437101929,954.9238719999636,29117.36743928296
2016,0.09,1.0,2,-31.92522344969112,33.546151199353716,1.6209277496625942,33716.88189658122,65336.24265043,976.5986578470212,25418.96419573078,955.7556593591378,24133.938217890056
2016,0.09,1.0,7,-9.990218564724643,10.115995728741556,-0.1257771640169136,10854.42558718915,27335.66289928184,977.075083138631,31961.457321436345,970.3382194989576,31355.684359019724
2016,0.09,1.0,1,-3.0758445866644615,4.219369243537869,-1.1435246568734079,5095.477284149542,-5272.256416193059,976.9539837769896,30634.80042484272,973.347692649118,29759.393228010544
2016,0.09,1.0,6,0.6793679008266404,1.0559078838329448,-1.7352757846595852,2005.559018500879,-22518.65067192609,976.0263479509018,29619.54573747134,974.9651028708448,28879.42979892496
2016,0.09,1.0,5,0.10888569876353976,0.41064590766720616,-0.5195316064307459,1376.7193421314946,14101.162538192437,976.7233510939056,31146.8497812408,975.6318950817824,30282.935440297595
2016,0.09,1.0,3,-5.401165408336206,-5.55573270016644,-0.15456729183023374,-4446.819812634274,27941.567112094737,976.569969509884,33416.213580579555,978.741900972332,33106.6207484656
2016,0.09,1.0,8,-4.3450910487479755,-5.876767971303931,-1.5316769225559552,-4758.668347033085,-17841.674746686054,976.3250887475546,32600.65847573625,978.9676640990108,32092.00150072736
2016,0.09,1.0,9,-11.043502790539693,-11.312062788182125,0.268559997642432,-10062.337681447025,41152.948362137926,976.3580196699128,32875.093835283784,982.2855408041866,32324.013239239383
2016,0.09,1.0,0,-13.743397141916287,-13.9254581502963,-0.18206100838001413,-12598.009980162373,23789.58671550704,975.2569974446022,30098.61245944755,982.8905235360622,29269.37045071332
2016,0.09,2.0,4,-33.71604754024799,34.462572789279584,-0.7465252490315896,35585.979057363955,35259.51920970982,977.1798385244124,30776.20709903663,1909.847743999928,58234.73487856591
2016,0.09,2.0,2,-32.289115396362455,33.388791130271926,1.0996757339094683,34539.99385637283,77341.66632708312,977.2286277256668,26438.511821973632,1911.511318718276,48267.87643578011
2016,0.09,2.0,7,-9.026244871157804,9.919506148488455,-0.8932612773306524,11638.36144533157,33598.86412855031,977.6378845040988,32591.2533413365,1940.676438997915,62711.36871803945
2016,0.09,2.0,1,-1.8314374567641687,3.672860454490893,-1.8414229977267242,5536.979365651013,1575.957603682335,977.5171218288056,31466.33278929958,1946.6953852982365,59518.78645602109
2016,0.09,2.0,6,2.431130731014666,0.06822372544482773,-2.499354456459494,2016.5539931628728,-18302.587342286828,976.548656450336,30432.43696129559,1949.9302057416896,57758.85959784992
2016,0.09,2.0,5,1.1932627925404968,0.20037316863564877,-1.3936359611761455,2147.082785393077,16034.60470467068,977.271540710033,31953.298721096995,1951.263790163565,60565.87088059519
2016,0.09,2.0,3,-4.880773903242817,-5.863878477648898,-0.9831045744060813,-3772.465082546664,33015.498515023886,977.1602372613852,33768.27231422752,1957.483801944664,66213.2414969312
2016,0.09,2.0,8,-3.74575694786449,-5.965933282008778,-2.2201763341442877,-3870.333107686785,-9147.891080298994,976.9248431692788,33029.761174360814,1957.9353281980216,64184.00300145472
2016,0.09,2.0,9,-10.789518055012497,-11.499909044163736,-0.7103909891512392,-9269.593928067834,40987.951280057576,976.8916403193298,33305.70848975684,1964.571081608373,64648.026478478765
2016,0.09,2.0,0,-13.204195261413833,-14.409262528073928,-1.2050672666600954,-12095.412504092685,21141.254024114227,975.8440811088724,31033.526436214168,1965.7810470721245,58538.740901426645
2016,0.09,3.0,4,-32.61166252827066,33.96988404494131,-1.3582215166706524,36076.8231688369,45140.46451424648,977.6910486034716,31078.610731387827,2864.771615999891,87352.10231784887
2016,0.09,3.0,2,-32.34614083413822,32.753104551595186,0.40696371745696613,34889.236404775016,83298.10700165862,977.6773794451808,26774.603928028704,2867.266978077413,72401.81465367017
2016,0.09,3.0,7,-7.8446559723410205,9.58392136956842,-1.7392653972273997,12285.833513770338,36764.72955109025,978.1819459664064,32946.27928395274,2911.0146584968725,94067.05307705916
2016,0.09,3.0,1,-0.8484586825349112,3.6523623541883037,-2.8039036716533925,6492.486844494339,-560.9426225231198,978.1186585855388,32040.73064806069,2920.0430779473545,89278.17968403164
2016,0.09,3.0,6,3.1657859698986264,0.07331793740711562,-3.239103907305742,2996.5376829818083,-14607.692276670474,977.1466151790642,31257.40469303464,2924.895308612535,86638.28939677488
2016,0.09,3.0,5,1.2872298550734453,-0.5238143235458528,-1.8110441786192981,2414.737921650557,32545.108785713983,977.7467712754484,32193.41539179256,2926.8956852453475,90848.8063208928
2016,0.09,3.0,3,-4.716393936517071,-6.661036333545333,-1.9446423970282616,-3576.051379547072,33273.861272990995,977.6672512155346,33963.057204417186,2936.225702916996,99319.8622453968
2016,0.09,3.0,8,-3.6349666603868775,-7.217471617226685,-3.582504956839807,-4117.501376585553,-24148.10416759702,977.4065965212956,33614.498827102085,2936.902992297032,96276.00450218208
2016,0.09,3.0,9,-10.856842797052165,-12.305390352911663,-1.448547555859498,-9081.172744637162,48288.61952497221,977.4602041944722,33608.43763521423,2946.85662241256,96972.03971771814
2016,0.09,3.0,0,-12.66185655129459,-14.836164042369651,-2.1743074910750595,-11537.696285863956,18838.218154500933,976.4227340100482,31720.39533540756,2948.671570608187,87808.11135213997
2016,0.09,5.0,4,-30.807355868582327,33.36210653397533,-2.554750665393,37428.88757810284,63123.17061114759,978.7831648115068,32278.55763082136,4774.619359999819,145586.83719641477
2016,0.09,5.0,2,-31.060593856279528,31.810234731809416,-0.7496408755298894,35914.977025369284,99411.2899235946,978.8107189739848,28358.113677871446,4778.778296795689,120669.69108945028
2016,0.09,5.0,7,-4.7211140468394355,8.25560499589965,-3.5344909490602157,12936.40063167363,37211.06085178183,979.2994623888028,33828.73592450662,4851.691097494788,156778.42179509863
2016,0.09,5.0,1,1.7854068932741103,2.453257948377606,-4.238664841651716,7269.036817987639,9798.543260373544,979.2277882277892,32792.97327634767,4866.738463245591,148796.9661400527
2016,0.09,5.0,6,3.9178979200596324,-0.8261620424706346,-4.744059962530267,4066.5964209299664,-7845.005358697384,978.2936662246696,32091.11089568166,4874.825514354225,144397.1489946248
2016,0.09,5.0,5,1.9039721110573324,-1.8770008259714428,-3.7809729370287752,3040.841417404285,25238.26764688474,978.8584174190348,33371.413034698206,4878.159475408913,151414.67720148797
2016,0.09,5.0,3,-3.199539118620709,-7.14496159824731,-3.945422479626601,-2099.916825767171,29927.03894675521,978.819302869927,34370.480093276776,4893.70950486166,165533.10374232798
2016,0.09,5.0,8,-2.132365326970884,-7.111068094420361,-4.978702767449477,-2063.631550057998,-8920.523329093972,978.540744956859,34021.016868115265,4894.838320495054,160460.00750363682
2016,0.09,5.0,9,-9.113790157389026,-12.683536775389276,-3.5697466180002513,-7501.0914384832195,38851.986273794064,978.6323296345072,34391.25883707027,4911.427704020933,161620.06619619692
2016,0.09,5.0,0,-12.545470108906125,-15.656083836066339,-3.110613727160214,-10389.27651531163,45613.89572144554,977.4940715210856,32383.627594958136,4914.452617680311,146346.8522535666
2016,0.105,0.0,0,-2.4997536563626674,-3.7111239323302603,-1.2113702759675926,-2797.880919689556,-31389.55803497573,753.9174036510099,25912.43871317797,0.0,0.0
2016,0.105,0.0,1,-17.64353668580867,-20.02129304844228,-2.3777563626336122,-15075.376558223954,-52489.43685711929,752.9671795796858,22075.195626427336,0.0,0.0
2016,0.105,0.0,2,-17.564327801363053,17.967114794879638,0.4027869935165869,13553.882870268246,9764.93318523213,754.3716965692735,24243.41734567456,0.0,0.0
2016,0.105,0.0,3,-16.14307704452443,17.74314124408517,1.6000641995607419,13390.018163930725,36730.9451012679,754.6588273028827,22955.91958832119,0.0,0.0
2016,0.105,0.0,4,-5.72347606828726,-6.901540861545754,-1.178064793258494,-5210.649439493719,-28670.640211096947,754.997984367027,24337.06564797235,0.0,0.0
2016,0.105,0.0,5,-1.2316582273058323,-2.4255266760726126,-1.1938684487667803,-1828.733920798673,-29906.120042436465,753.9533326261906,25049.76161597061,0.0,0.0
2016,0.105,0.0,6,-24.658090150003794,-27.110889395181477,-2.4527992451776814,-20434.513750106977,-59272.30640519092,753.738228659473,24165.16823450719,0.0,0.0
2016,0.105,0.0,7,-21.516474426784356,-22.042296923771666,-0.5258224969873087,-16604.396769832096,-14341.511349774031,753.2970283112815,27274.43468460076,0.0,0.0
2016,0.105,0.0,8,-20.773304867150113,-21.09831965529214,-0.3250147881420284,-15912.827710370097,-7939.675401731881,754.2225148901204,24428.65891462858,0.0,0.0
2016,0.105,0.0,9,-14.211644335690258,14.710304985016073,-0.49866064932581505,11100.90385797671,-13380.630091296103,754.6345143274798,26833.13814592469,0.0,0.0
2016,0.105,1.0,2,-17.565960750392208,17.69508080015377,-0.1291200497615658,14101.509480356292,20941.803684720675,754.9192912049484,25000.48979952644,743.1516248899131,24169.868171699047
2016,0.105,1.0,3,-16.62818261558445,17.573795932898943,0.9456133173144926,14016.678974916224,45197.16083126904,755.2381483398975,23729.04204948428,744.2778752504042,22758.66266216112
2016,0.105,1.0,9,-13.16696295251732,14.459335917498771,-1.2923729649814508,11664.992385877536,-8216.359047564843,755.167337984469,27137.39124932509,745.7741720367712,26855.2717431871
2016,0.105,1.0,5,-0.8638840523504916,-2.723471589499963,-1.8595875371494714,-1299.575400475166,-22548.731883902445,754.5060136320894,25587.620846958376,755.3002917587015,25033.68894840735
2016,0.105,1.0,0,-1.877844971236045,-3.9024548185307633,-2.0246098472947183,-2188.059821846466,-27546.73189662015,754.4980694370231,26406.2369056458,756.3348048002032,25915.595372547552
2016,0.105,1.0,4,-5.482857344400292,-7.333644211271441,-1.8507868668711482,-4781.932530586888,-22181.713588523427,755.5784459616757,25096.50420556361,759.2109658014261,24266.56679951024
2016,0.105,1.0,1,-17.21151080632354,-20.231521228810106,-3.0200104224865663,-14480.169497682082,-46612.02691380879,753.5386013932131,22668.05547329657,765.062713132584,21845.736873050497
2016,0.105,1.0,7,-20.72232440836501,-22.161346486902048,-1.4390220785370362,-15941.35617454257,-12494.077763847172,753.9125629362006,27670.718312238536,766.3613535149191,27324.69681644316
2016,0.105,1.0,8,-20.17296288797993,-21.40526348834503,-1.2323006003651005,-15388.812019569714,-6672.628745438353,754.7606994197972,25221.545290755923,767.0396221586303,24407.89665849574
2016,0.105,1.0,6,-23.971680566394785,-27.217117662173564,-3.245437095778781,-19761.41220885021,-57125.00503488386,754.3435847465807,25032.336536079867,769.6458949032698,24115.86855332825
2016,0.105,2.0,2,-16.444448693650628,17.372424485072912,-0.927975791422283,14611.59498124364,24582.4270729085,755.5244659570454,25601.21663742695,1486.3032497798265,48339.73634339809
2016,0.105,2.0,3,-16.67103414146578,17.039139324108813,0.36810518264303593,14365.563387037835,54601.09944360989,755.7311077512727,24677.11553003722,1488.5557505008085,45517.32532432224
2016,0.105,2.0,9,-11.822333989175307,14.200712446432075,-2.3783784572567677,12224.013222428128,-11697.497539686288,755.7694671193144,27501.107246616422,1491.5483440735425,53710.5434863742
2016,0.105,2.0,5,-0.707783878877664,-3.2529331012717178,-2.5451492223940537,-945.5587444096794,-16446.53750613966,755.0598956267681,26133.601447693945,1510.600583517403,50067.3778968147
2016,0.105,2.0,0,-1.8138894770925291,-4.5710903524490645,-2.7572008753565354,-1938.6529228317347,-22520.806538983525,755.0326653646252,26966.47819483378,1512.6696096004064,51831.190745095104
2016,0.105,2.0,4,-4.954018445545309,-7.39216619069398,-2.438147745148672,-4071.013600414147,-13871.839634730848,756.129582023407,25595.238581387133,1518.4219316028525,48533.13359902048
2016,0.105,2.0,1,-17.072292599057658,-20.738490290990246,-3.666197691932589,-14109.57172405368,-42510.5116972679,754.1386538205942,23512.63971199781,1530.125426265168,43691.47374610099
2016,0.105,2.0,7,-20.219672606612914,-22.335281813972742,-2.115609207359828,-15318.734107061611,-4356.677230266026,754.4770177714676,27890.81776439652,1532.722707029838,54649.39363288631
2016,0.105,2.0,8,-19.914977901325656,-21.870960379095166,-1.955982477769508,-14986.813745090813,-1366.7100066271337,755.3803172355966,25655.90637644357,1534.0792443172606,48815.79331699148
2016,0.105,2.0,6,-23.916399913514418,-27.880920473291084,-3.964520559776667,-19506.437494257065,-52555.8772413226,754.8434171757225,25422.39668790033,1539.2917898065396,48231.73710665651
2016,0.105,3.0,2,-15.29089697425354,16.98635589826228,-1.6954589240087377,15071.832476594776,27800.63410179892,756.0407705362411,26369.834019681508,2229.454874669739,72509.60451509713
2016,0.105,3.0,3,-16.095460170210153,16.56451764621307,-0.46905747600291725,14761.289169674594,56631.10739448064,756.3429139023314,24826.12726106573,2232.833625751213,68275.98798648335
2016,0.105,3.0,9,-10.20638804646817,13.319127991729989,-3.112739945261819,12310.993229870952,-5339.7159163525685,756.3310991542019,27598.04309276732,2237.3225161103137,80565.8152295613
2016,0.105,3.0,5,-0.25017104914036326,-3.601584308817225,-3.3514132596768618,-455.7301744467151,-14461.31523107938,755.6760626316185,26723.76550928157,2265.9008752761047,75101.06684522206
2016,0.105,3.0,0,-0.3820182082740162,-4.322810943029934,-3.9407927347559175,-997.432924699383,-30710.62876087852,755.6280813915239,27521.72524121311,2269.0044144006097,77746.78611764265
2016,0.105,3.0,4,-4.149390138503005,-7.588411927426937,-3.439021788923932,-3464.7599226761868,-18030.541932508128,756.7318267641257,26411.650726836364,2277.6328974042785,72799.70039853072
2016,0.105,3.0,1,-17.001286076763485,-21.263597312050653,-4.262311235287166,-13750.914841338805,-37898.92871372998,754.6278621276748,24267.61764287554,2295.188139397752,65537.21061915149
2016,0.105,3.0,7,-19.415627718739508,-22.608419028426017,-3.192791309686508,-14772.177046291054,-7973.778738095214,755.0842491627465,28172.17301817839,2299.084060544757,81974.09044932947
2016,0.105,3.0,8,-19.238800384381776,-22.05372795993853,-2.8149275755567538,-14370.061830953737,-993.4087351393912,755.9348119154043,26365.54466093058,2301.118866475891,73223.68997548723
2016,0.105,3.0,6,-23.198729472325574,-27.887462493096347,-4.688733020770771,-18760.5084909793,-50259.283808429565,755.5167911352614,26149.2580032333,2308.937684709809,72347.60565998477
2016,0.105,5.0,2,-13.257802963724854,16.30829085134226,-3.0504878876174057,16062.769768525672,38396.68452505561,757.100284550044,27029.334116727005,3715.758124449566,120849.34085849524
2016,0.105,5.0,3,-14.209750413548685,15.915542265040605,-1.7057918514919197,15776.467252329245,68887.57734161027,757.4405995928199,26325.44875268332,3721.389376252021,113793.3133108056
2016,0.105,5.0,9,-7.6561257942394585,12.587539459558641,-4.931413665319183,13262.160864039097,-3478.3681598707203,757.3592944422442,27934.12522753557,3728.870860183856,134276.3587159355
2016,0.105,5.0,5,1.102848966514542,-4.208664371171756,-5.311513337686298,591.2720781492288,-20633.592666396016,756.826655616034,27450.18757157905,3776.501458793508,125168.44474203677
2016,0.105,5.0,0,0.4728878300264663,-5.155349813796367,-5.628237643822834,-120.17658377661584,-28085.83203383907,756.854674989423,28012.99782883507,3781.674024001016,129577.97686273776
2016,0.105,5.0,4,-3.913635873355143,-9.027362307993023,-5.11372643463788,-3045.1738525846376,-16731.28675961912,757.832514989943,26998.73028443437,3796.0548290071306,121332.8339975512
2016,0.105,5.0,1,-16.25366025516732,-21.74780705397568,-5.494146798808363,-12613.580634255915,-31673.98204459584,755.8874400126549,25645.95952194233,3825.31356566292,109228.68436525248
2016,0.105,5.0,7,-18.62449582626479,-23.570157011733535,-4.945661185468745,-13993.333278889544,-3744.580886971745,756.2588589287102,28382.062520096304,3831.806767574595,136623.48408221576
2016,0.105,5.0,8,-18.76421914672951,-22.88825207535794,-4.12403292862843,-13491.906822508614,9931.079638282145,757.0305008986054,27184.167923577068,3835.198110793152,122039.4832924787
2016,0.105,5.0,6,-23.583526346029586,-29.588180651961267,-6.004654305931681,-18536.186019302306,-42782.741686582944,756.5323382711905,27205.90997084502,3848.229474516349,120579.34276664128
2016,0.12,0.0,0,-13.88870458407905,-14.967628900106808,-1.0789243160277568,-8200.95857585866,-18391.92110227888,547.9130081719316,17046.534987729134,0.0,0.0
2016,0.12,0.0,1,0.187693355168009,-0.7187200021221212,0.9064133572901302,-393.9568708536896,14181.793220007294,548.1367844090563,15646.054976954516,0.0,0.0
2016,0.12,0.0,2,0.3747108658449838,0.39164383329150243,0.7663546991364862,214.87377465660973,11686.854231034496,548.6458776862142,15249.928321967647,0.0,0.0
2016,0.12,0.0,3,-3.102442079398685,-3.705973075792419,0.6035309963937341,-2026.4900680485173,8718.665369652317,546.8172667755307,14446.093774385694,0.0,0.0
2016,0.12,0.0,4,-6.429512118713764,-6.826350101254616,-0.39683798254085156,-3733.010117406644,-5851.319353827133,546.8530125228347,14744.857123712403,0.0,0.0
2016,0.12,0.0,5,-28.329720039524503,30.167568589470225,1.8378485499457224,16540.622997481478,23221.31085885336,548.2915518506475,12635.051380887267,0.0,0.0
2016,0.12,0.0,6,0.5524513747575422,-0.4493534487446623,1.0018048235022046,-246.2908382114459,17053.45553609489,548.1004739131236,17022.732508392004,0.0,0.0
2016,0.12,0.0,7,-1.2297532118230858,-1.363317257346947,0.13356404552386125,-747.6671127163254,2118.141844593618,548.4175518846628,15858.623002065411,0.0,0.0
2016,0.12,0.0,8,-10.460312773668758,-11.958717934023362,-1.4984051603546038,-6522.024582308359,-24071.221825626144,545.3782435784991,16064.561483443897,0.0,0.0
2016,0.12,0.0,9,-8.832090575741743,-9.110290755628617,-0.27820017988687423,-4981.535938505973,-4330.206792053852,546.8031780904718,15565.07545686945,0.0,0.0
2016,0.12,1.0,5,-28.651678558842608,29.988652503216663,1.3369739443740563,16988.18780119894,30220.603159836875,548.8244341408415,13313.22164780595,529.6825604747246,12421.17270104368
2016,0.12,1.0,6,-0.70173036906684,-0.8897671695914873,0.18803680052464722,59.6277606092044,20274.62858254713,548.661813384996,17193.03828161539,547.8090293677051,17041.704672774395
2016,0.12,1.0,2,-0.06014803140637762,-0.19997510168221452,-0.1398270702758369,438.5537120762013,13002.032796799953,549.2107759499402,15873.48153071164,548.3821928417585,15221.575214316968
2016,0.12,1.0,1,-0.7912365858557648,-1.0011842376468083,0.20994765179104352,-0.926614359519872,19021.27898546389,548.7405434373235,16100.66984243065,548.4637682876722,15640.981159782705
2016,0.12,1.0,7,-1.145937986765896,-1.659932526952569,-0.5139945401866731,-362.6126955858248,7490.5139119129935,548.9780149832806,16278.273089102304,548.6537680667775,15857.457403379229
2016,0.12,1.0,3,-4.0823995326680205,-4.147253236315049,-0.06485370364702878,-1720.8068633581215,13361.778213438492,547.4054210337042,15041.069735796566,549.4220406003103,14337.247292618136
2016,0.12,1.0,4,-6.008166892833577,-7.068950637804886,-1.0607837449713096,-3318.812451315955,-1576.0302886756172,547.4472675902812,15366.340737314977,551.0652600809054,14724.33418515856
2016,0.12,1.0,9,-8.651272834154915,-9.565444626303899,-0.9141717921489847,-4682.939898662385,836.478701050665,547.3340710130926,16079.896132577029,552.5538497028383,15536.266166138135
2016,0.12,1.0,8,-10.67112583272751,-12.63655293374581,-1.965427101018299,-6346.256404011928,-16107.731225671754,545.9676058580092,16382.789379042428,552.8921475232734,16091.447010172982
2016,0.12,1.0,0,-13.31065223257155,-15.322724104512734,-2.012071871941183,-7847.174113696481,-17797.120366778774,548.4768927835134,17336.43957592015,556.9859921257059,17085.04206353809
