ensemble,mass_MeV,strength_sigma,method,n,Atrue,mean_Ahat,std_Ahat,mean_sigma_A,pull_mean,pull_std,mean_r,std_r,exclusion_count,exclusion_fraction,exclusion_low,exclusion_high,false_positive_count,false_positive_fraction,false_positive_low,false_positive_high,kappa_reference,mean_signal_response
known_background,71,2,profiled,500,13692.18204264978,13690.64150574284,5262.517425171266,6848.127283974009,-0.0002626187960466089,0.7684609828745129,1.9992834634993004,0.7684549688401542,15,0.03,0.016885984203873244,0.04899822570881894,335,0.67,0.6268708558454734,0.7111044095787729,2.3224457010761763,0.9725840018654897
known_background,71,5,fixed,500,34230.455106624446,34278.43440405354,3778.7627285367194,3652.1507123039105,0.012971374054051705,1.0346828317856367,9.394860749346364,1.0351681735311489,55,0.11,0.08394905540685553,0.14076584477314394,500,1.0,0.9926493899480923,1.0,2.3224457010761763,0.9955705421882973
known_background,71,5,profiled,500,34230.455106624446,34254.71368132047,5399.715150447692,6851.293543189185,0.003495580925422571,0.7881293244300549,5.000484991756411,0.7880847773787715,22,0.044,0.02777676728557176,0.06586100032359485,500,1.0,0.9926493899480923,1.0,2.3224457010761763,0.989787289574539
known_background,78,0,fixed,500,0.0,-0.04507333256818674,3801.545535793909,3752.7260125550647,-0.0001609984241406135,1.012997092118706,-5.858929357360232e-05,1.0130051604011798,0,0.0,0.0,0.007350610051907784,25,0.05,0.032615180149330056,0.07292762165047895,2.101323250544005,
known_background,78,0,profiled,500,0.0,109.66930967020123,5305.874809629393,6674.180624870702,0.016383634496583543,0.7949835966442568,0.016405014292138097,0.7949857175350037,0,0.0,0.0,0.007350610051907784,6,0.012,0.004416172285801645,0.025934927265336975,2.101323250544005,
known_background,78,2,fixed,500,13348.376251323518,13660.795654314852,3790.807347780971,3754.7790613325365,0.08305223348644405,1.0095897635891966,3.639513893258777,1.0097733186619335,37,0.074,0.052635108548995245,0.10055887474646992,482,0.964,0.9436998237982089,0.9785271434139067,2.101323250544005,1.0234084258969642
known_background,78,2,profiled,500,13348.376251323518,13537.781810658094,5010.877733838493,6676.105465266336,0.02832519070500751,0.7505742596356968,2.0279091495469967,0.7505523838519177,12,0.024,0.012461239059555672,0.04154761879968625,354,0.708,0.6659974561127157,0.747522665683551,2.101323250544005,1.005973479332849
known_background,78,5,fixed,500,33370.940628308796,33379.40796517512,3629.2908304877283,3757.7316444972153,0.0021143811446628254,0.965808440718276,8.890705467176467,0.9662484803067279,47,0.094,0.06988623391878118,0.1230376078895607,500,1.0,0.9926493899480923,1.0,2.101323250544005,1.0002550845148093
known_background,78,5,profiled,500,33370.940628308796,33521.50003280543,4916.662872609657,6678.9322120285615,0.02250335932337241,0.7361417666091753,5.0198233357861,0.7361285787195201,23,0.046,0.02938017539240278,0.0682254278812379,500,1.0,0.9926493899480923,1.0,2.101323250544005,1.0012253204152042
known_background,100,0,fixed,500,0.0,3.015341873604215,3521.5023374955817,3608.24301741186,0.0006875483327240035,0.9759539055893344,0.0007870240557551975,0.9759593230240914,0,0.0,0.0,0.007350610051907784,22,0.044,0.02777676728557176,0.06586100032359485,1.921445987715171,
known_background,100,0,profiled,500,0.0,89.18898749508898,4569.105341879857,5934.127934896115,0.014977395878337798,0.7699697807317597,0.015001673180717415,0.7699696346628986,0,0.0,0.0,0.007350610051907784,9,0.018,0.008262954434763135,0.033893696108537937,1.921445987715171,
known_background,100,2,fixed,500,11868.275962796915,11987.461048706688,3764.7419437443846,3610.1296754864834,0.03284811754702061,1.0428107090782526,3.3216083476907525,1.0430174695716927,47,0.094,0.06988623391878118,0.1230376078895607,475,0.95,0.927072378349521,0.9673848198506699,1.921445987715171,1.0097882577385562
known_background,100,2,profiled,500,11868.275962796915,11908.328796938691,4978.851087058821,5935.8970033738715,0.006687949515172744,0.8387646426094737,2.006289109828988,0.8387614332157132,18,0.036,0.021472856586093287,0.05630017620179107,328,0.656,0.6125334796040596,0.6976090995487059,1.921445987715171,0.995859874382148
known_background,100,5,fixed,500,29670.689906992287,29534.56483933848,3550.5529982279627,3612.8828295737403,-0.037829714548863295,0.9827579707357439,8.1817337187868,0.983161336155376,51,0.102,0.07689229322668847,0.1319264605647195,500,1.0,0.9926493899480923,1.0,1.921445987715171,0.9953105098006292
known_background,100,5,profiled,500,29670.689906992287,29582.365992563507,4511.647731615419,5938.510131831098,-0.014923634849153163,0.7597268882977234,4.98243622959873,0.7597041655082216,25,0.05,0.032615180149330056,0.07292762165047895,500,1.0,0.9926493899480923,1.0,1.921445987715171,0.9940172303886322
known_background,182,0,fixed,500,0.0,9.527375066691967,1702.2928467987892,1741.1636067191112,0.00516483072881001,0.9776556523287804,0.005371576268817414,0.9776713613192151,0,0.0,0.0,0.007350610051907784,23,0.046,0.02938017539240278,0.0682254278812379,1.8049322244597992,
