phase,dataset,study,study_label,mode,lslb,mass_GeV,inj_nsigma,n_toys,n_source_toys,n_success,success_rate,refit_ok_rate,fallback_rate,pull_mean_correct,pull_mean_err,pull_width_correct,pull_width_err,cov_1sigma,cov_2sigma,delta_z_mean,delta_z_width,recovery_bias_mean,recovery_bias_median,sigma_ratio_median,eps_width_ratio_median,eps_95_exp_proxy_median,eps_95_exp_proxy_q16,eps_95_exp_proxy_q84,eps_95_obs_proxy_median,eps_95_obs_proxy_q16,eps_95_obs_proxy_q84,eps2_95_exp_proxy_median,eps2_95_obs_proxy_median,A_per_eps2_unit_mean,sigma_A_mean,A_hat_mean,qmu_tilde_median,source_root,container,function_tag
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.15,1.0,25,25,25,1.0,1.0,0.0,0.12876704938641384,0.14360486508088866,0.7180243254044433,0.1036378843892387,0.92,1.0,0.11072533744298756,0.7136924013123925,0.13426015136523894,0.01568221093616895,1.0172556335525402,1.0085909148671428,0.010356181158643027,0.01006001582712998,0.010729755483176345,0.013333433029252793,0.01179190093315846,0.014816381258851317,0.00010725048819063281,0.00017778043634556932,27522335.41983564,1805.570503936361,1951.3476911771133,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.15,2.0,25,25,25,1.0,1.0,0.0,0.018339433428497018,0.13717357621233145,0.6858678810616573,0.09899650143986652,0.92,1.0,-0.05001134868926412,0.6783997161178845,0.010838501405429062,-0.03983056219359793,1.0342830220359862,1.016997060977064,0.01043390980495655,0.010155749573854837,0.01081162614364863,0.015571891944084792,0.013943869303447246,0.016401508667287727,0.0001088664738179684,0.00024248381871825285,27522335.41983564,1835.7608896318534,3524.279727436237,0.0065840308088809,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.15,3.0,25,25,25,1.0,1.0,0.0,0.06066707895817615,0.1384081398942651,0.6920406994713255,0.09988747103248667,0.92,1.0,-0.08565492626788267,0.6849277274893087,0.021850096091552588,-0.06937188572956554,1.0512058339610917,1.0252832944904016,0.010520961325976337,0.010216435905764274,0.010912224803909977,0.017519748765120052,0.016312766795419292,0.018635023797983607,0.00011069062722268977,0.00030694159679292554,27522335.41983564,1864.079298367171,5379.293273028003,0.0404747545253485,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.15,5.0,25,25,25,1.0,1.0,0.0,0.02085399473626797,0.13517161971391112,0.6758580985695556,0.0975517137857804,0.84,1.0,-0.37653107402333885,0.6744175787493986,0.004595508225680347,-0.042021905496813616,1.0873807494093384,1.0427755028812953,0.010704208230936372,0.010348651692849802,0.011095230800642009,0.020893939129720387,0.020031186676214566,0.02157759225989822,0.00011458007385124599,0.0004365566923564608,27522335.41983564,1926.6547248486472,8848.20627896845,0.04716776474379,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.22,0.0,25,25,25,1.0,1.0,0.0,0.1121517193580674,0.16933843797046674,0.8466921898523337,0.12220949093299965,0.68,1.0,0.11215171935806742,0.8466921898523335,,,1.0086179741506696,1.0042997431796294,0.016467072591011846,0.01586547567258148,0.017077922032314636,0.017505974209838987,0.016609603338838,0.0201161809056567,0.0002711644797176536,0.0003064591330355477,1855327.8224572877,306.7232576226098,17.443955064603102,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.22,1.0,25,25,25,1.0,1.0,0.0,0.03507412617182018,0.16054843887080478,0.8027421943540238,0.11586585550004164,0.68,1.0,0.0005986067189086075,0.7924027854795951,0.044855152931766715,-0.07455890608299032,1.0412645231007873,1.0204236978337906,0.016733686550952708,0.016048657461407444,0.01727485426635283,0.020697524440482864,0.018585565068693195,0.023380950723824626,0.00028001626558553556,0.00042838751796438543,1855327.8224572877,315.6674154898544,299.80199349856446,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.22,2.0,25,25,25,1.0,1.0,0.0,0.027007255079079792,0.1727780524978353,0.8638902624891764,0.12469181889960562,0.68,1.0,-0.09307565479613991,0.8549751376956158,0.016497651238816788,-0.0058777087028132335,1.065034740997091,1.032005203958338,0.016906933313676892,0.016235172851079872,0.017765372161945677,0.024020580019229843,0.022570872764517882,0.026992977113652908,0.0002858443940731175,0.000576988264460224,1855327.8224572877,324.48671611088974,598.5735879720196,0.0002385540283285,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.22,3.0,25,25,25,1.0,1.0,0.0,0.05653611828776397,0.16874252651043117,0.8437126325521559,0.12177942888066876,0.76,1.0,-0.19958024952816195,0.8378212922278914,0.02130144138006806,0.01833194828905338,1.0971191682611614,1.047434565145318,0.017103923568215607,0.01647036184756485,0.017976603625929573,0.028054613465924434,0.02621476733401526,0.029351583492953012,0.00029254420142736133,0.0007870613367224285,1855327.8224572877,333.5618857483464,911.9176089190468,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.22,5.0,25,25,25,1.0,1.0,0.0,-0.23786016537269028,0.1461087090800371,0.7305435454001855,0.10544487814788518,0.8,1.0,-0.9028859477944466,0.7096741447221657,-0.053987151224790954,-0.030201865650341775,1.1497633702541024,1.0722701946123945,0.017523447710950133,0.016969524489184838,0.018314501219133646,0.03281501976474182,0.0314681127199704,0.03435957363998257,0.00030707121967840347,0.0010768255221603963,1855327.8224572877,351.8201580434475,1427.0677804093364,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,0.0,25,25,25,1.0,1.0,0.0,0.23209689092712638,0.14855260672477894,0.7427630336238947,0.10720860935171468,0.76,1.0,0.2320968909271264,0.7427630336238947,,,1.0011699603986857,1.0005848091984435,0.006376027027102236,0.006317317070308289,0.006436196285522071,0.006737344469254064,0.006426706783328381,0.008130083020727309,4.065372065033817e-05,4.539181049738832e-05,379335903.36016655,9399.713372279246,2105.005849722657,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,1.0,25,25,25,1.0,1.0,0.0,0.2500760097024811,0.14777507240090582,0.7388753620045291,0.10664747228772427,0.76,1.0,0.2444388736844764,0.7378165718296885,0.25225469080567464,0.28561759623230043,1.0058311310219532,1.0029113275967887,0.006391004789949322,0.006331275797464757,0.0064508415932053986,0.008464014456252727,0.00727934023294527,0.009467275348197314,4.084494222515517e-05,7.163954071565515e-05,379335903.36016655,9443.225647039024,11675.018450406695,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,2.0,25,25,25,1.0,1.0,0.0,0.23488310055285602,0.14662176234485297,0.7331088117242649,0.10581514244857276,0.76,1.0,0.21432036251174952,0.7315151214225707,0.1189490653082475,0.0957989008350435,1.0103576545517914,1.005165486152301,0.006405384195457679,0.006345461404845666,0.0064659008465248885,0.009681884969769948,0.008959442419116316,0.010733734913620827,4.102894669141901e-05,9.373889656785724e-05,379335903.36016655,9487.58579743812,20928.63127975367,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,3.0,25,25,25,1.0,1.0,0.0,0.24622952117890018,0.15060521299371502,0.753026064968575,0.10868995032910286,0.8,1.0,0.20250887204439924,0.7503111180862448,0.08351605489782044,0.08515464395255123,1.0150441876785234,1.0074940137184556,0.006420698685157839,0.006360247112925263,0.006481297437923004,0.010988284685919029,0.010091005362805388,0.011881890934051642,4.122537160558761e-05,0.00012074240033880264,379335903.36016655,9528.900447023723,30432.550364286955,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,5.0,25,25,25,1.0,1.0,0.0,0.3101338230584299,0.15087562323305664,0.7543781161652833,0.10888510210969728,0.76,1.0,0.19237773953831508,0.7506219356086071,0.06363782033817596,0.06291036737702882,1.024218990627198,1.0120370500269236,0.006449581092480614,0.00638869876271317,0.006515658320829653,0.013069297136306005,0.012532034270803686,0.013773447312848444,4.159709626848342e-05,0.00017080652763705635,379335903.36016655,9616.590115857984,49853.983978238975,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,0.0,25,25,25,1.0,1.0,0.0,0.15402531983348094,0.15450233698948415,0.7725116849474207,0.11150245731413119,0.84,1.0,0.15402531983348094,0.7725116849474207,,,1.0009452247443567,1.0004725007437019,0.006363413837241678,0.006305393143559901,0.0064648499860001625,0.00651669094300313,0.006396413808146225,0.007866420337352357,4.049303566399886e-05,4.246726084661902e-05,230434569.60569614,5702.085150215947,809.0886712724413,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,1.0,25,25,25,1.0,1.0,0.0,0.15964774434091297,0.154174935480992,0.7708746774049601,0.11126617562780491,0.84,1.0,0.1534589799397938,0.769099504172569,0.1619760704617931,0.02933860908669872,1.0063685251974521,1.0031792089140663,0.006381845217002921,0.006322544070272352,0.00648146549203688,0.00817934142576857,0.0073203416143718955,0.009348468029837615,4.072794837378307e-05,6.690162615929382e-05,230434569.60569614,5733.48920373332,6544.586888861877,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,2.0,25,25,25,1.0,1.0,0.0,0.1781131075939076,0.1589412641622373,0.7947063208111865,0.11470597706175892,0.8,1.0,0.15469757733928244,0.7918771358003959,0.09066741775248328,0.06929765603258375,1.0123421223098743,1.0061521367615707,0.006399934965527709,0.006339693446739408,0.006500087842613209,0.009561293048877385,0.008992117303594506,0.010493925153878514,4.095916756298416e-05,9.1418324766511e-05,230434569.60569614,5765.551210968648,12349.89539292664,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,3.0,25,25,25,1.0,1.0,0.0,0.1721433495271337,0.15164835408706012,0.7582417704353006,0.10944277256790981,0.84,1.0,0.12110622591823138,0.7540216878215671,0.058729920729184606,0.061359173195311145,1.0180726987953095,1.0089958864114905,0.0064223311077441095,0.0063554051250576905,0.006520570781029326,0.01093543637014147,0.010206367119908806,0.011686286646322335,4.124633685749768e-05,0.00011958376860541283,230434569.60569614,5796.663708567275,18022.35015393457,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,5.0,25,25,25,1.0,1.0,0.0,0.19040766402313047,0.15333322386379833,0.7666661193189916,0.1106587225918464,0.8,0.96,0.05237376623520152,0.7601950556288795,0.03936630561004303,0.03228000248653573,1.0283672308873741,1.0140844298614264,0.006448188737665935,0.006390815912743469,0.006555870575716403,0.012931572238663602,0.012470603473633586,0.01372494045817225,4.15791379965618e-05,0.00016722556056377515,230434569.60569614,5859.879629699504,29539.32499025463,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,0.0,25,25,25,1.0,1.0,0.0,0.42596808002795,0.16796272481743318,0.8398136240871659,0.1212166554839601,0.72,0.96,0.42596808002795,0.8398136240871659,,,1.000857565324456,1.000428690774338,0.006808691409826526,0.00671523440079011,0.0069173058838662175,0.007763782223862814,0.00681287883742826,0.008922042969579247,4.635827871424553e-05,6.0276314419568225e-05,146167288.62494665,4123.058719395798,1689.676381083954,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,1.0,25,25,25,1.0,1.0,0.0,0.4317753145874982,0.1650215119679633,0.8251075598398165,0.11909401794597833,0.76,1.0,0.424821460444226,0.8228248072624024,0.4366478413399142,0.5163126844518606,1.0069382730839072,1.0034631398730633,0.006830851093374665,0.006736485129370216,0.00693782490856875,0.00936257971514917,0.008024525368507807,0.010255162383134913,4.6660526659857866e-05,8.76578989225227e-05,146167288.62494665,4148.916701294348,5847.631102533207,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,2.0,25,25,25,1.0,1.0,0.0,0.43599246740099606,0.16587249365888537,0.8293624682944268,0.11970816108138996,0.68,1.0,0.41062523981802657,0.8255663500265554,0.22157897404054627,0.2595502819075106,1.0129822097875754,1.0064701733223769,0.006847465405607392,0.006754096831876628,0.006963159526684097,0.010935764233614366,0.009565285963119017,0.01164203254634912,4.688778248099001e-05,0.00011959093937319921,146167288.62494665,4173.0715929528105,9997.883054211534,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,3.0,25,25,25,1.0,1.0,0.0,0.4251942939167743,0.15085420125042842,0.754271006252142,0.10886964212540104,0.76,1.0,0.3707825769196306,0.7493700651443819,0.14476663212186872,0.16246888981951768,1.0186622495376536,1.009287991376918,0.006867696190216941,0.00676783294201856,0.00697949396729066,0.012076177969840106,0.0112154436311579,0.012652714801635864,4.716525096112028e-05,0.00014583407435925152,146167288.62494665,4196.254719417925,14085.693912770983,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,5.0,25,25,25,1.0,1.0,0.0,0.48256844273511185,0.16658170456971017,0.8329085228485508,0.1202199899692361,0.72,0.96,0.3335882995377294,0.8256347855279875,0.0997312050213402,0.12217328346011169,1.0304859069813186,1.0151285174702356,0.006910828105318248,0.006811949031172466,0.007023065363547068,0.014278888042938287,0.013394974996120393,0.014952072171848452,4.77595451012566e-05,0.00020388664374276595,146167288.62494665,4246.691200831185,22584.34012486524,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.15,0.0,25,25,25,1.0,1.0,0.0,0.17382503164017038,0.1592708134026831,0.7963540670134155,0.11494380874011219,0.84,1.0,0.17382503164017038,0.7963540670134156,,,0.9998411008062089,0.9999205472467344,0.008920884200321708,0.00869526549219068,0.009101365630382113,0.00918862645359542,0.008938546910179378,0.011140117275392521,7.958217491554946e-05,8.443085610371353e-05,27522335.41983564,1326.9861745281569,200.96975309092886,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.15,1.0,25,25,25,1.0,1.0,0.0,0.12157108523645953,0.15693909396729958,0.7846954698364978,0.11326103518549548,0.8,1.0,0.1098631614327493,0.7804798133122912,0.1262887115409632,0.042904922966373604,1.0113407965283616,1.005654412076217,0.008962149424018304,0.008738252977942734,0.009145198666907684,0.01129944580848336,0.009988496173229625,0.013011932499564411,8.032012229843163e-05,0.00012767747557885218,27522335.41983564,1341.2320939712504,1459.5012130185983,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.15,2.0,25,25,25,1.0,1.0,0.0,0.09230109234086706,0.16211876334571826,0.8105938167285913,0.1169991395729246,0.8,1.0,0.048692957469113674,0.8035636837695467,0.04862350267653083,0.006919610034822776,1.0214791183671554,1.010682501266919,0.009011459191171238,0.008779804108391439,0.009203028882764332,0.013147542861434889,0.012220834297851313,0.014866872568521837,8.120639675414459e-05,0.0001728578832932675,27522335.41983564,1355.1146958886634,2744.5343211082627,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.15,3.0,25,25,25,1.0,1.0,0.0,0.02378294128624616,0.15380790977155187,0.7690395488577594,0.11100129763762394,0.88,1.0,-0.07101429590955836,0.7553595937108886,0.009401597020820263,-0.07701024384056254,1.030561645857526,1.0151658218525317,0.00906700980810099,0.008841572736894475,0.009250293706473163,0.014705337209445859,0.014152550478010948,0.016189155298326353,8.221066686019955e-05,0.0002162469424435129,27522335.41983564,1368.7989729295532,3980.080470049903,0.0464504263363778,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.15,5.0,25,25,25,1.0,1.0,0.0,-0.047685576827352104,0.17519566088719885,0.8759783044359942,0.12643657746759832,0.8,1.0,-0.30209207856873943,0.8615695114462875,-0.00950225181942744,-0.06590423993701744,1.0523310772998467,1.0258318952439756,0.009147156841296427,0.008909452568416812,0.009336895704459457,0.017783766049212366,0.017020072908632406,0.018868488978845667,8.367047827927601e-05,0.0003162623348931184,27522335.41983564,1396.7102633352986,6526.393924500744,0.0862000484485179,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.22,0.0,25,25,25,1.0,1.0,0.0,0.1500867329320913,0.19086320646071062,0.9543160323035531,0.137743654535608,0.68,1.0,0.15008673293209132,0.9543160323035531,,,1.0057415129710146,1.0028666476511294,0.014747141466547509,0.01438218966614792,0.01520805875762672,0.015573377624755805,0.014992034319293059,0.01943801108648016,0.00021747818143436502,0.00024253009064324475,1855327.8224572877,247.94441859490576,26.54467313582216,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.22,1.0,25,25,25,1.0,1.0,0.0,0.0913052088145789,0.1878406435103543,0.9392032175517715,0.13556230761931948,0.72,0.96,0.0652956825671479,0.9292654943635171,0.10319154470029596,0.041748924369034546,1.0279125429948004,1.0138602186666563,0.01491254270098437,0.014507243750050709,0.015370524069125303,0.018909200782689206,0.016390865808089374,0.022465968868011204,0.00022238392980868224,0.0003575578742400541,1855327.8224572877,253.1832209823648,258.8431265031632,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.22,2.0,25,25,25,1.0,1.0,0.0,0.0890319761238871,0.19437844639554525,0.9718922319777262,0.14028056043891163,0.64,1.0,-0.0022604606307254295,0.9564547124543389,0.05060505067498346,0.04391174987877711,1.0487151198375235,1.0240679273551747,0.015077743561531543,0.014663838645418138,0.01557032685319345,0.02222836775640799,0.020181509392151558,0.024901404526268867,0.0002273383509073059,0.0004941003331141184,1855327.8224572877,258.41394919592113,505.31887555837767,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.22,3.0,25,25,25,1.0,1.0,0.0,0.07100844855047249,0.18437485322298167,0.9218742661149083,0.13306108892510776,0.8,0.92,-0.12683229587296296,0.9057751213629257,0.02717306203997518,0.027868631049631887,1.0703773749984467,1.0345904382887203,0.015253397109555908,0.014750370437603324,0.015681076258063607,0.025575083535601013,0.023472033712045627,0.026808064013816527,0.0002326661233818085,0.00065408489785297,1855327.8224572877,264.1031994341486,746.7105051683643,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.22,5.0,25,25,25,1.0,1.0,0.0,-0.13572223349784007,0.188390300125866,0.94195150062933,0.1359589881129789,0.72,0.96,-0.6160410798699396,0.9265396357752019,-0.029318929783891542,-0.0038745572654640403,1.1082227524120183,1.0527215930206895,0.015485134569583541,0.015021054994801511,0.016066548581355006,0.029523288936244896,0.028113318288223228,0.03130720936836288,0.00023978939263811125,0.0008716245896130003,1855327.8224572877,272.94041926939497,1182.828963003465,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
