toy_index,toy_hist,function_tag,source_model,source_label,source_root,container,dataset,mass_GeV,sigma_val,blind_lo,blind_hi,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,native_input_bin_width_gev,production_rebin_requested,rebinned_bin_width_gev,rebinned_n_full,rebinned_n_blind,rebinned_n_train_expected,rebinned_n_train_low,rebinned_n_train_high,training_geometry_valid,optimizer_restarts_requested,eps2_density_implementation,eps2_up_promotable,study_id,task_id,truth_model,truth_function_tag,study_scenario,source_family,exposure_multiplier,ls_upper_factor_requested,background_toy_index,optimizer_seed,injection_seed,generated_config_sha256,base_config_sha256,fit_code_commit,expected_limit_bands
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.21,0.0053465875,0.197970178125,0.22202982187499998,12835.009066994258,2.0905516440178583e-06,0.3898044993590493,0.2798286124628882,1963.9520312200284,7039.087471331886,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,44.6**2 * RBF(length_scale=0.328),0.027655357796407824,0.3771185154055612,0.10212417674180257,0.32825810589661886,0.025141234360370746,1985.2330379011764,1936.5995462865296,378,1.1,15.0,13.056562823901785,5.172525053860584,70.53443255264432,61.39581665812425,0.0001250000000000001,5,0.0006250000000000006,416,38,378,253,125,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0007,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,7,3831733497,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.23,0.006074787500000001,0.216331728125,0.243668271875,11910.283717391849,3.1077383318951933e-06,0.3118938172919493,0.49048939185380774,2952.078473868226,6032.590353647524,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,46.6**2 * RBF(length_scale=0.331),0.02867627629665082,0.39104013131796567,0.1058941681527014,0.3306267031763532,0.026069342087864378,2169.7235688823353,1905.4466776742488,372,1.1,15.0,12.682587157819539,4.720539820800449,64.37099755636976,54.426052462963206,0.0001250000000000001,5,0.0006250000000000006,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0007,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,7,1853006449,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.25,0.006871687500000001,0.234538703125,0.265461296875,6810.318585952524,2.86344838336969e-06,0.5,0.0,-4257.114489478243,5253.8576139424495,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,47.4**2 * RBF(length_scale=0.332),0.029827349120775296,0.4067365789196631,0.1101447862571196,0.33169544200380385,0.02711577192797754,2248.0962713810854,1899.0369149363917,366,1.1,15.0,12.232564976753133,4.3406148956534025,59.19020312254639,48.269867045584334,0.0001250000000000001,5,0.0006250000000000006,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0007,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,7,2771915223,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.05,0.0019941875000000003,0.045513078125,0.054486921875000004,50110.74248499914,1.0940473587227142e-05,0.04487823897172261,1.696683689524174,28599.974371561635,16802.70654139354,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,24.1**2 * RBF(length_scale=0.29),0.04301982086534748,0.586633920891102,0.1588612167593829,0.2902126001640746,0.0391089280594068,578.7508337209729,2076.9805467501037,402,1.1,15.0,7.420622721319263,21.57260581833327,294.1718975227264,145.52924444871636,0.0001250000000000001,5,0.0006250000000000006,416,14,402,9,393,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0008,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,8,2562471521,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.07,0.0021727875000000004,0.065111228125,0.07488877187500001,36731.70922293335,9.603562940331793e-07,0.20106700579950526,0.8378160705831809,2413.986934319212,22551.726162795272,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,65.6**2 * RBF(length_scale=0.356),0.0336246112080568,0.4585174255644109,0.1241671058160028,0.35601653508132247,0.030567828370960726,4299.301362576612,2046.0186040041324,400,1.1,15.0,11.646772245670428,15.475333509630737,211.02727513132822,163.8524407386007,0.0001250000000000001,5,0.0006250000000000006,416,16,400,40,360,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0008,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,8,510214048,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.09,0.0024200875,0.084554803125,0.095445196875,37195.20571669646,7.743830879155653e-07,0.31944140150838385,0.46926139909559184,9315.122555918331,20059.21428702114,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,66.2**2 * RBF(length_scale=0.356),0.02918815006379436,0.39802022814265037,0.10778438730842861,0.3563753313526166,0.02653468187617669,4387.984923697414,2042.9362194831074,398,1.1,15.0,13.43054848049928,12.060782952597524,164.46522208087532,147.25720923421844,0.0001250000000000001,5,0.0006250000000000006,416,18,398,71,327,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0008,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,8,300685193,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.11,0.0027360875000000005,0.103843803125,0.116156196875,37267.535633674874,8.765644205768824e-07,0.22133626168094556,0.7676880735901266,13044.556415267945,17046.11442591836,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,70.4**2 * RBF(length_scale=0.358),0.027026133767267792,0.36853818773546987,0.09980061302459649,0.35828625948918535,0.02456921251569799,4957.480881512633,2021.0074282620399,396,1.1,15.0,14.58273272943794,9.87765697086361,134.69532232995832,130.94839236288507,0.0001250000000000001,5,0.0006250000000000006,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0008,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,8,219115443,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.13,0.0031207875000000005,0.122978228125,0.137021771875,35133.860772426764,1.0882609035602337e-06,0.1334780411687002,1.11009966325534,15793.229176372839,14228.813906021136,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,63.5**2 * RBF(length_scale=0.352),0.026094686546458946,0.35583663472444016,0.09636101620925899,0.35209037537015037,0.023722442314962677,4034.2349862112337,2018.2264227752858,394,1.1,15.0,14.842079525179122,8.36157109269982,114.02142399136119,112.8210028302633,0.0001250000000000001,5,0.0006250000000000006,416,22,394,133,261,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0008,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,8,514763204,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.15,0.0035741875,0.141958078125,0.158041921875,21474.050671433826,9.518636505797285e-07,0.4306803518916056,0.1746423063010406,3035.9735800796516,11825.073728375839,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,63.8**2 * RBF(length_scale=0.353),0.025903308601612565,0.35322693547653494,0.09565430631210795,0.35322693547653494,0.02354846236510233,4076.2404288280227,1990.939029746433,390,1.1,15.0,15.0,7.247327847689178,98.82719792303423,98.82719792303423,0.0001250000000000001,5,0.0006250000000000006,416,26,390,163,227,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0008,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,8,3434921024,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.17,0.0040962875,0.160783353125,0.17921664687500002,20872.063109835286,1.3905621708047328e-06,0.24096621409544672,0.7031978993242327,6872.236427963303,9769.819886665075,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,68.9**2 * RBF(length_scale=0.357),0.026191094099248028,0.35715128317156397,0.0967170246916933,0.356834330325314,0.02381008554477093,4742.98386835484,1981.5168842259231,386,1.1,15.0,14.986688294518975,6.39386129495257,87.18901765844413,87.11164202349418,0.0001250000000000001,5,0.0006250000000000006,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0008,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,8,2465749582,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.19,0.0046870875,0.179454053125,0.200545946875,21338.25381417822,2.2012442096579684e-06,0.09552691794776941,1.3074679414163166,10553.897715027568,8094.123618706392,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,71.5**2 * RBF(length_scale=0.359),0.026806469842839676,0.3655427705841774,0.09898945022542965,0.3591811209603307,0.02436951803894516,5112.8505665860885,1966.680288033776,382,1.1,15.0,14.738950535924426,5.719216857555929,77.98932078485358,76.63204942521998,0.0001250000000000001,5,0.0006250000000000006,416,34,382,223,159,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0008,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,8,1378489612,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.21,0.0053465875,0.197970178125,0.22202982187499998,9172.440545457452,1.4942861023391537e-06,0.5,0.0,-4677.45001757935,6857.946534664247,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,64.2**2 * RBF(length_scale=0.353),0.027655357796407824,0.3771185154055612,0.10212417674180257,0.35319550884677625,0.025141234360370746,4125.95374567182,1958.2094331755468,378,1.1,15.0,14.0484553695385,5.172525053860584,70.53443255264432,66.05998851543649,0.0001250000000000001,5,0.0006250000000000006,416,38,378,253,125,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0008,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,8,3583783966,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.23,0.006074787500000001,0.216331728125,0.243668271875,9440.730609567043,2.4638172640972406e-06,0.5,0.0,-533.7884846811991,5919.9872991152315,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,66.8**2 * RBF(length_scale=0.355),0.02867627629665082,0.39104013131796567,0.1058941681527014,0.35509850479253335,0.026069342087864378,4458.72070284419,1934.0668869803258,372,1.1,15.0,13.621306728635718,4.720539820800449,64.37099755636976,58.454473476238185,0.0001250000000000001,5,0.0006250000000000006,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0008,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,8,1904928195,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.25,0.006871687500000001,0.234538703125,0.265461296875,6234.649034358574,2.6201554330701775e-06,0.5,0.0,-5915.280194400076,5160.629503576817,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,68.3**2 * RBF(length_scale=0.356),0.029827349120775296,0.4067365789196631,0.1101447862571196,0.3563242404711725,0.02711577192797754,4665.946937645067,1918.713660474811,366,1.1,15.0,13.140848116646236,4.3406148956534025,59.19020312254639,51.85396461512146,0.0001250000000000001,5,0.0006250000000000006,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0008,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,8,2892988999,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.05,0.0019941875000000003,0.045513078125,0.054486921875000004,56318.67102477257,1.2300570633271328e-05,0.009614969471087441,2.3410432571723025,36403.57322839298,15544.839789231724,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,49.1**2 * RBF(length_scale=0.331),0.04301982086534748,0.586633920891102,0.1588612167593829,0.3308241740711417,0.0391089280594068,2412.725805982283,2071.515544491191,402,1.1,15.0,8.459044788152129,21.57260581833327,294.1718975227264,165.8942171040294,0.0001250000000000001,5,0.0006250000000000006,416,14,402,9,393,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0009,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,9,1053893057,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.07,0.0021727875000000004,0.065111228125,0.07488877187500001,58814.17735436886,1.5374316330897105e-06,0.09760070016428257,1.295344541220115,29128.660291109547,22442.36736237813,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,91.9**2 * RBF(length_scale=0.366),0.0336246112080568,0.4585174255644109,0.1241671058160028,0.36556122146587733,0.030567828370960726,8443.559149087763,2037.4499234535813,400,1.1,15.0,11.959018384608523,15.475333509630737,211.02727513132822,168.245270863293,0.0001250000000000001,5,0.0006250000000000006,416,16,400,40,360,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0009,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,9,77844321,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.09,0.0024200875,0.084554803125,0.095445196875,40744.50421438905,8.481609070223344e-07,0.13153934850331284,1.1191440335899225,11361.080080033476,20021.811687154997,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,87.5**2 * RBF(length_scale=0.363),0.02918815006379436,0.39802022814265037,0.10778438730842861,0.36264120163938973,0.02653468187617669,7664.940890288444,2022.0330716323651,398,1.1,15.0,13.666687369068308,12.060782952597524,164.46522208087532,149.84631821758086,0.0001250000000000001,5,0.0006250000000000006,416,18,398,71,327,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0009,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,9,3931637070,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.11,0.0027360875000000005,0.103843803125,0.116156196875,45839.30815237592,1.078203550848854e-06,0.08929156556524759,1.3451303888246124,23035.25957555679,17114.870099133517,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,77.9**2 * RBF(length_scale=0.357),0.027026133767267792,0.36853818773546987,0.09980061302459649,0.3571235288054714,0.02456921251569799,6060.854263320115,2019.1547780059063,396,1.1,15.0,14.535408026500429,9.87765697086361,134.69532232995832,130.52343128846258,0.0001250000000000001,5,0.0006250000000000006,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0009,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,9,4067869979,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.13,0.0031207875000000005,0.122978228125,0.137021771875,21362.721072959237,6.618068332350504e-07,0.5,0.0,-3762.103808824061,14221.644828428594,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,76.9**2 * RBF(length_scale=0.356),0.026094686546458946,0.35583663472444016,0.09636101620925899,0.3558366347244402,0.023722442314962677,5907.3677375807965,2009.0136636481102,394,1.1,15.0,15.000000000000002,8.36157109269982,114.02142399136119,114.0214239913612,0.0001250000000000001,5,0.0006250000000000006,416,22,394,133,261,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0009,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,9,1852650930,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.15,0.0035741875,0.141958078125,0.158041921875,14006.971995910784,6.208947140004442e-07,0.5,0.0,-15117.296196499261,11859.244566719786,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,73.9**2 * RBF(length_scale=0.353),0.025903308601612565,0.35322693547653494,0.09565430631210795,0.35322693547653494,0.02354846236510233,5462.795836732225,1985.602795765382,390,1.1,15.0,15.0,7.247327847689178,98.82719792303423,98.82719792303423,0.0001250000000000001,5,0.0006250000000000006,416,26,390,163,227,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0009,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,9,3990173729,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.17,0.0040962875,0.160783353125,0.17921664687500002,21416.354573370583,1.4266321244260585e-06,0.2107342518060909,0.803876152995129,7614.175346878345,9816.033248833193,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,75.9**2 * RBF(length_scale=0.355),0.026191094099248028,0.35715128317156397,0.0967170246916933,0.3547307467999906,0.02381008554477093,5767.58198083094,1969.861107536964,386,1.1,15.0,14.898339870849185,6.39386129495257,87.18901765844413,86.59810787206479,0.0001250000000000001,5,0.0006250000000000006,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f15__gengamma__2021_10pct_x10__t0009,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,15,9,3031023082,,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
