truth_model,study_scenario,background_toy_index,mass_GeV,low_factor,high_factor,adjacent_factors,low_lml,high_lml,delta_lml_high_minus_low,lml_tolerance,low_ls_opt_over_sigma_x,high_ls_opt_over_sigma_x,low_at_upper_bound,high_at_upper_bound,high_solution_feasible_in_low_domain,status,repair_factor,warm_start_source_factor,low_attempt_path,high_attempt_path
sigpowexpq,2021_1pct,5,0.21,12,20,False,1126.911034774656,1144.7737225592302,17.86268778457429,0.00114477372255923,12.0,17.271130029399988,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.21,12,25,False,1126.911034774656,1144.7737226108857,17.862687836229725,0.0011447737226108856,12.0,17.271125930537174,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.21,15,20,True,1140.8527529208538,1144.7737225592302,3.9209696383763912,0.00114477372255923,15.0,17.271130029399988,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.21,15,25,False,1140.8527529208538,1144.7737226108857,3.920969690031825,0.0011447737226108856,15.0,17.271125930537174,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.21,20,25,True,1144.7737225592302,1144.7737226108857,5.165543370821979e-08,0.0011447737226108856,17.271130029399988,17.271125930537174,False,False,True,consistent_lml_plateau,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,6,9,True,1069.106819959693,1109.187367021114,40.08054706142093,0.0011091873670211138,6.0,9.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,6,12,False,1069.106819959693,1130.7420904462726,61.63527048657966,0.0011307420904462726,6.0,11.999999999999998,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,6,15,False,1069.106819959693,1143.1116438516246,74.00482389193166,0.0011431116438516246,6.0,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,6,20,False,1069.106819959693,1145.2783312626784,76.17151130298544,0.0011452783312626783,6.0,16.798390166219217,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,6,25,False,1069.106819959693,1145.2783313227887,76.17151136309576,0.0011452783313227887,6.0,16.798367604306844,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,9,12,True,1109.187367021114,1130.7420904462726,21.554723425158727,0.0011307420904462726,9.0,11.999999999999998,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,9,15,False,1109.187367021114,1143.1116438516246,33.924276830510735,0.0011431116438516246,9.0,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,9,20,False,1109.187367021114,1145.2783312626784,36.09096424156451,0.0011452783312626783,9.0,16.798390166219217,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,9,25,False,1109.187367021114,1145.2783313227887,36.09096430167483,0.0011452783313227887,9.0,16.798367604306844,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,12,15,True,1130.7420904462726,1143.1116438516246,12.369553405352008,0.0011431116438516246,11.999999999999998,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,12,20,False,1130.7420904462726,1145.2783312626784,14.53624081640578,0.0011452783312626783,11.999999999999998,16.798390166219217,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,12,25,False,1130.7420904462726,1145.2783313227887,14.536240876516104,0.0011452783313227887,11.999999999999998,16.798367604306844,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,15,20,True,1143.1116438516246,1145.2783312626784,2.166687411053772,0.0011452783312626783,15.0,16.798390166219217,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,15,25,False,1143.1116438516246,1145.2783313227887,2.1666874711640958,0.0011452783313227887,15.0,16.798367604306844,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.23,20,25,True,1145.2783312626784,1145.2783313227887,6.011032382957637e-08,0.0011452783313227887,16.798390166219217,16.798367604306844,False,False,True,consistent_lml_plateau,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,6,9,True,1065.074767677107,1104.1914669865007,39.11669930939365,0.0011041914669865007,6.0,8.999999999999998,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,6,12,False,1065.074767677107,1125.225189067343,60.15042139023603,0.001125225189067343,6.0,12.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,6,15,False,1065.074767677107,1136.495544110011,71.42077643290395,0.001136495544110011,6.0,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,6,20,False,1065.074767677107,1137.4664048195348,72.39163714242773,0.0011374664048195346,6.0,16.134919521756448,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,6,25,False,1065.074767677107,1137.4664047482613,72.39163707115426,0.0011374664047482613,6.0,16.13490328900394,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,9,12,True,1104.1914669865007,1125.225189067343,21.03372208084238,0.001125225189067343,8.999999999999998,12.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,9,15,False,1104.1914669865007,1136.495544110011,32.3040771235103,0.001136495544110011,8.999999999999998,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,9,20,False,1104.1914669865007,1137.4664048195348,33.27493783303407,0.0011374664048195346,8.999999999999998,16.134919521756448,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,9,25,False,1104.1914669865007,1137.4664047482613,33.27493776176061,0.0011374664047482613,8.999999999999998,16.13490328900394,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,12,15,True,1125.225189067343,1136.495544110011,11.270355042667916,0.001136495544110011,12.0,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,12,20,False,1125.225189067343,1137.4664048195348,12.241215752191692,0.0011374664048195346,12.0,16.134919521756448,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,12,25,False,1125.225189067343,1137.4664047482613,12.24121568091823,0.0011374664047482613,12.0,16.13490328900394,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,15,20,True,1136.495544110011,1137.4664048195348,0.9708607095237767,0.0011374664048195346,15.0,16.134919521756448,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,15,25,False,1136.495544110011,1137.4664047482613,0.9708606382503149,0.0011374664047482613,15.0,16.13490328900394,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,5,0.25,20,25,True,1137.4664048195348,1137.4664047482613,-7.12734617991373e-08,0.0011374664048195346,16.134919521756448,16.13490328900394,False,False,True,consistent_lml_plateau,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0005/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,6,0.05,6,9,True,1140.028408174245,1169.3206694256114,29.292261251366426,0.0011693206694256115,5.999999999999999,8.999999999999998,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,6,0.05,6,12,False,1140.028408174245,1176.340376565122,36.31196839087693,0.0011763403765651219,5.999999999999999,11.911402806104862,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,6,0.05,6,15,False,1140.028408174245,1176.3403765898088,36.3119684155638,0.0011763403765898087,5.999999999999999,11.911401544550772,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,6,0.05,6,20,False,1140.028408174245,1176.3403765594387,36.31196838519372,0.0011763403765594387,5.999999999999999,11.911364820087073,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,6,0.05,6,25,False,1140.028408174245,1176.3403765681562,36.31196839391123,0.0011763403765681561,5.999999999999999,11.911370501305752,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,6,0.05,9,12,True,1169.3206694256114,1176.340376565122,7.019707139510501,0.0011763403765651219,8.999999999999998,11.911402806104862,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,6,0.05,9,15,False,1169.3206694256114,1176.3403765898088,7.019707164197371,0.0011763403765898087,8.999999999999998,11.911401544550772,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001
sigpowexpq,2021_1pct,6,0.05,9,20,False,1169.3206694256114,1176.3403765594387,7.019707133827296,0.0011763403765594387,8.999999999999998,11.911364820087073,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_1pct/toy_0006/grid_050_020_250/attempt_001
