mass_GeV,seed,finite_success,warning_free,lml,constant,length,warnings,error,n_train,train_centers_sha256,train_counts_sha256
0.129,9151,True,True,2123.3763684688292,87.25425982718424,0.39224542011727054,,,620,0515f75864a66e07d5c3812fc21f6e6182be65371e73c5a497819ba0e0b4d1fa,90f8bb92a3abe101e849c0b9b20cff552771af2b1af4a0264c6a602b5f1caa8b
0.13,2711,True,True,2114.908741122811,95.69421269575925,0.4005607123591056,,,618,314bfb0bfe4e9eb452e31cf52c1253f2eeeb49af8818627fb885b15d9f983204,a1f262614835466f3a117945885aa7ba7dfd7d714bb03fa80f4c392b13b68555
0.13,6043,True,True,2114.908738193866,95.66488904588324,0.400530935564062,,,618,314bfb0bfe4e9eb452e31cf52c1253f2eeeb49af8818627fb885b15d9f983204,a1f262614835466f3a117945885aa7ba7dfd7d714bb03fa80f4c392b13b68555
0.13,9151,True,False,2114.9087417552155,95.67567128117875,0.4005316217031521,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,618,314bfb0bfe4e9eb452e31cf52c1253f2eeeb49af8818627fb885b15d9f983204,a1f262614835466f3a117945885aa7ba7dfd7d714bb03fa80f4c392b13b68555
0.131,2711,True,True,2117.2999896592164,88.68361974199868,0.39394919943412215,,,618,1efb9dc2fe439edee607659a0e44ef46290c6c96dcf59a155a552d0ffc37fb02,bc35e792741cc85bd63c049dcc6820d88aa244bf256115c3895e78c2ab4049b9
0.131,6043,True,True,2117.299987995837,88.68565951775182,0.3939505700712802,,,618,1efb9dc2fe439edee607659a0e44ef46290c6c96dcf59a155a552d0ffc37fb02,bc35e792741cc85bd63c049dcc6820d88aa244bf256115c3895e78c2ab4049b9
0.131,9151,True,True,2117.2999900450964,88.68361951549822,0.39394916773352584,,,618,1efb9dc2fe439edee607659a0e44ef46290c6c96dcf59a155a552d0ffc37fb02,bc35e792741cc85bd63c049dcc6820d88aa244bf256115c3895e78c2ab4049b9
0.132,2711,True,True,2112.6015599953976,89.17007901390514,0.3944666146937824,,,616,2ffea4e7de7ddf592920101c8e818cb8daa3aa74588cb46ae90aff534b582bd8,4a535dd1c3ebfc90de7633f60588f4fdf04c96841921cc78e290897dc8b67782
0.132,6043,True,True,2112.601561270314,89.17032002240822,0.39446670198708483,,,616,2ffea4e7de7ddf592920101c8e818cb8daa3aa74588cb46ae90aff534b582bd8,4a535dd1c3ebfc90de7633f60588f4fdf04c96841921cc78e290897dc8b67782
0.132,9151,True,False,2112.6015608902217,89.14186424805824,0.3944556758222637,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,616,2ffea4e7de7ddf592920101c8e818cb8daa3aa74588cb46ae90aff534b582bd8,4a535dd1c3ebfc90de7633f60588f4fdf04c96841921cc78e290897dc8b67782
0.133,2711,True,True,2113.412821445965,84.62284702690464,0.3899921019505758,,,616,3eeac778d977247472e09d8eb0e252ac416a868bff484385badacbf00b1006d9,577a9c1c509d264c0aafea568fc7d806a4ae11e71c3a0e229c12065d07f0e147
0.133,6043,True,True,2113.412823277079,84.62417496359745,0.38999075365486296,,,616,3eeac778d977247472e09d8eb0e252ac416a868bff484385badacbf00b1006d9,577a9c1c509d264c0aafea568fc7d806a4ae11e71c3a0e229c12065d07f0e147
0.133,9151,True,True,2113.4128237958575,84.56739344574157,0.38996736701946016,,,616,3eeac778d977247472e09d8eb0e252ac416a868bff484385badacbf00b1006d9,577a9c1c509d264c0aafea568fc7d806a4ae11e71c3a0e229c12065d07f0e147
0.134,2711,True,False,2109.7975656620474,85.33084583725905,0.3909470966004922,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,614,7d1d63a720a93ebd9e5a0300008079198f6bf5da524be61113054530a3b7a139,fe229103b39c1225d094384c9e56c52ece9492d6a008c20555b15246d6f05190
0.134,6043,True,True,2109.7975633611327,85.32406059668203,0.39094500804936166,,,614,7d1d63a720a93ebd9e5a0300008079198f6bf5da524be61113054530a3b7a139,fe229103b39c1225d094384c9e56c52ece9492d6a008c20555b15246d6f05190
0.134,9151,True,True,2109.797565581896,85.3350925105317,0.39094841076570597,,,614,7d1d63a720a93ebd9e5a0300008079198f6bf5da524be61113054530a3b7a139,fe229103b39c1225d094384c9e56c52ece9492d6a008c20555b15246d6f05190
0.135,2711,True,True,2113.7725149012176,91.91300639025386,0.39743424572109176,,,614,89bd022aebf44f34c290ffcee17be80e2d513d20cfabc892341dbc3026702810,fe1ca1a22f4dc798f8d7fa3d5698b80e94d75eccca19a2700ad0e8a9da2bd57b
0.135,6043,True,True,2113.7725163511823,91.91441250697623,0.3974327471629189,,,614,89bd022aebf44f34c290ffcee17be80e2d513d20cfabc892341dbc3026702810,fe1ca1a22f4dc798f8d7fa3d5698b80e94d75eccca19a2700ad0e8a9da2bd57b
0.135,9151,True,True,2113.772517698687,91.91517625222824,0.3974313320049897,,,614,89bd022aebf44f34c290ffcee17be80e2d513d20cfabc892341dbc3026702810,fe1ca1a22f4dc798f8d7fa3d5698b80e94d75eccca19a2700ad0e8a9da2bd57b
0.136,2711,True,True,2117.8290017130375,99.65232342810135,0.4043993664615109,,,614,27b2ca7f35ad3e05ce59ba319c3c902b92322eb3703bb3ccd117b6c29741a8da,260f2e01437e63299bf2a04e1b0d3cd4d7e61db01336c16b4f6439ac056ea197
0.136,6043,True,True,2117.8290025749575,99.6480411327282,0.40439028265888466,,,614,27b2ca7f35ad3e05ce59ba319c3c902b92322eb3703bb3ccd117b6c29741a8da,260f2e01437e63299bf2a04e1b0d3cd4d7e61db01336c16b4f6439ac056ea197
0.136,9151,True,False,2117.8290039665308,99.64622109295958,0.40439291649111847,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,614,27b2ca7f35ad3e05ce59ba319c3c902b92322eb3703bb3ccd117b6c29741a8da,260f2e01437e63299bf2a04e1b0d3cd4d7e61db01336c16b4f6439ac056ea197
0.137,2711,True,True,2113.9633627837093,99.85096456250635,0.4045526625991168,,,612,d1d96f2307ae1a4d9571760c5cbda95c29d469dfe2aac7178fe7b9b07b6321e4,1ab76b510750cc94c0dbd6df09917990c6183ce1e7f4b1be906e72f6eed194de
0.137,6043,True,True,2113.9633598287483,99.90764664531764,0.4045592842330683,,,612,d1d96f2307ae1a4d9571760c5cbda95c29d469dfe2aac7178fe7b9b07b6321e4,1ab76b510750cc94c0dbd6df09917990c6183ce1e7f4b1be906e72f6eed194de
0.137,9151,True,False,2113.963362892644,99.85972081762704,0.40453861950770825,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,612,d1d96f2307ae1a4d9571760c5cbda95c29d469dfe2aac7178fe7b9b07b6321e4,1ab76b510750cc94c0dbd6df09917990c6183ce1e7f4b1be906e72f6eed194de
0.138,2711,True,True,2120.9227951979365,121.03781998175492,0.4218611488656952,,,612,5cc8dfd2ffd2b5fccce8e093defb5ea90802be5482edb794ae5d394e22f2ef06,d226d9e8602f2847f2a424862140c736e9d47aa00b60787f5ffec32f0b10b306
0.138,6043,True,True,2120.9227953500504,121.03312347647181,0.4218612709488771,,,612,5cc8dfd2ffd2b5fccce8e093defb5ea90802be5482edb794ae5d394e22f2ef06,d226d9e8602f2847f2a424862140c736e9d47aa00b60787f5ffec32f0b10b306
0.138,9151,True,True,2120.922797913626,121.00493548043968,0.4218793974775812,,,612,5cc8dfd2ffd2b5fccce8e093defb5ea90802be5482edb794ae5d394e22f2ef06,d226d9e8602f2847f2a424862140c736e9d47aa00b60787f5ffec32f0b10b306
0.139,2711,True,True,2114.109771200063,114.77937958467639,0.41736507528662004,,,610,bd0ab995bbb5a963c0bd6510f72eeced74ddd3f3fdae1e69d6f9b662f644b4fa,60c858164d0cb8ad7afdb99a5f26afbadf51b571d1968e8d95778fe743e82045
0.139,6043,True,False,2114.10977335968,114.79450382994249,0.4173843830454775,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,610,bd0ab995bbb5a963c0bd6510f72eeced74ddd3f3fdae1e69d6f9b662f644b4fa,60c858164d0cb8ad7afdb99a5f26afbadf51b571d1968e8d95778fe743e82045
0.139,9151,True,False,2114.1097724834535,114.80127985639015,0.4173697936369328,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,610,bd0ab995bbb5a963c0bd6510f72eeced74ddd3f3fdae1e69d6f9b662f644b4fa,60c858164d0cb8ad7afdb99a5f26afbadf51b571d1968e8d95778fe743e82045
0.14,2711,True,True,2117.5665624591384,103.74689066987803,0.4077689460151356,,,610,23fab7c6fce0ea3553f7411b305ec9986ccc14f886788c7d1bdf230e83951b57,d63f24a089aac6e9b2b9f815ef7405c3d63e020f79b75d6ec4beea64f813b0a2
0.14,6043,True,True,2117.566562131685,103.74746754743752,0.40777039121340164,,,610,23fab7c6fce0ea3553f7411b305ec9986ccc14f886788c7d1bdf230e83951b57,d63f24a089aac6e9b2b9f815ef7405c3d63e020f79b75d6ec4beea64f813b0a2
0.14,9151,True,True,2117.5665627005883,103.74748548878775,0.40776909649544973,,,610,23fab7c6fce0ea3553f7411b305ec9986ccc14f886788c7d1bdf230e83951b57,d63f24a089aac6e9b2b9f815ef7405c3d63e020f79b75d6ec4beea64f813b0a2
0.141,2711,True,True,2111.7539285405687,150.29033136400838,0.447154754805083,,,608,2f4e8d53d66a65f3f0e86bd09e74c4ff2f06b7b21c9bba6bb7b6f3418b16d185,62c6e4ea2a20701114cd4e801af6d8591238ee698368b31ee9624db072e9a5bd
0.141,6043,True,True,2111.753924840995,150.21751681612312,0.44712938038132066,,,608,2f4e8d53d66a65f3f0e86bd09e74c4ff2f06b7b21c9bba6bb7b6f3418b16d185,62c6e4ea2a20701114cd4e801af6d8591238ee698368b31ee9624db072e9a5bd
0.141,9151,True,True,2111.7539248796597,150.232808264263,0.4471383882399039,,,608,2f4e8d53d66a65f3f0e86bd09e74c4ff2f06b7b21c9bba6bb7b6f3418b16d185,62c6e4ea2a20701114cd4e801af6d8591238ee698368b31ee9624db072e9a5bd
0.142,2711,True,True,2113.432922322248,150.75985963854498,0.4480910617706303,,,608,7941222865f4434f8010c36988d1c625d983caa88ca44c2b87430a4392c46563,704835b3f5e8b51496ac6e4b78fb52bb4ac76148a8a0b41d3c9b0d5121053d3b
0.142,6043,True,True,2113.432921776756,150.7642436358066,0.4481027829428234,,,608,7941222865f4434f8010c36988d1c625d983caa88ca44c2b87430a4392c46563,704835b3f5e8b51496ac6e4b78fb52bb4ac76148a8a0b41d3c9b0d5121053d3b
0.142,9151,True,False,2113.4329258717466,150.7647090716519,0.4480925806634805,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,608,7941222865f4434f8010c36988d1c625d983caa88ca44c2b87430a4392c46563,704835b3f5e8b51496ac6e4b78fb52bb4ac76148a8a0b41d3c9b0d5121053d3b
0.143,2711,True,False,2107.7700617178875,151.0952841508611,0.4510359800509745,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,606,ef2d90c60f5255bb67b0b7e8f4e7b1722d90e32deab065763cfcc8daeaa3d266,a9cc770c330047bc3568ce9d12b94c164743a334b9df1db88b0cadd6d56e10c0
0.143,6043,True,True,2107.729828985857,112.42192033965318,0.41572238282869345,,,606,ef2d90c60f5255bb67b0b7e8f4e7b1722d90e32deab065763cfcc8daeaa3d266,a9cc770c330047bc3568ce9d12b94c164743a334b9df1db88b0cadd6d56e10c0
0.143,9151,True,False,2107.7700681494493,151.2712536041312,0.45107593377370253,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,606,ef2d90c60f5255bb67b0b7e8f4e7b1722d90e32deab065763cfcc8daeaa3d266,a9cc770c330047bc3568ce9d12b94c164743a334b9df1db88b0cadd6d56e10c0
0.144,2711,True,True,2114.4931157827596,97.4678087771507,0.40176409180764333,,,606,6342e2e8f0029610b2b6dc1c4569689a891d3815b7f07ac7e55739c408ecd632,007a0ee23ae377067304900ac0ce94ba3bbc63f1a44f9f37e22e8566cc42335e
0.144,6043,True,True,2114.4931165674398,97.48431632370841,0.40177074922447387,,,606,6342e2e8f0029610b2b6dc1c4569689a891d3815b7f07ac7e55739c408ecd632,007a0ee23ae377067304900ac0ce94ba3bbc63f1a44f9f37e22e8566cc42335e
0.144,9151,True,True,2114.4931200125734,97.4576774968146,0.40176029867012963,,,606,6342e2e8f0029610b2b6dc1c4569689a891d3815b7f07ac7e55739c408ecd632,007a0ee23ae377067304900ac0ce94ba3bbc63f1a44f9f37e22e8566cc42335e
0.145,2711,True,True,2117.6709811375626,157.17921630345768,0.4563068865324854,,,606,086356b4585dfdc657e7c95fc31bef6cca49a1c85feb6f033a7f2f04d985a7ea,872579547168720255123f07fbd322f8f93bd5a3ec6c122d3c17f7814a6d8030
0.145,6043,True,False,2117.6709863407464,157.24400922466015,0.4563279645229427,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,606,086356b4585dfdc657e7c95fc31bef6cca49a1c85feb6f033a7f2f04d985a7ea,872579547168720255123f07fbd322f8f93bd5a3ec6c122d3c17f7814a6d8030
0.145,9151,True,True,2117.67098457909,157.22156935597866,0.45627895793511714,,,606,086356b4585dfdc657e7c95fc31bef6cca49a1c85feb6f033a7f2f04d985a7ea,872579547168720255123f07fbd322f8f93bd5a3ec6c122d3c17f7814a6d8030
0.146,2711,True,False,2115.472042595427,157.61940549973184,0.45876839821966175,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,604,56e4a6616c82baf499d158a94aa0372ec71bd19f112d7e1d6aac16fea7dc5bb2,93efe975f1d8aeab691d1a8f09ed32e41ab26d8915e66c140dd4fcef886dd039
0.146,6043,True,True,2115.472038921208,157.79970132132075,0.45883177290872784,,,604,56e4a6616c82baf499d158a94aa0372ec71bd19f112d7e1d6aac16fea7dc5bb2,93efe975f1d8aeab691d1a8f09ed32e41ab26d8915e66c140dd4fcef886dd039
0.146,9151,True,True,2115.4720395717923,157.78937727417468,0.45883662783498325,,,604,56e4a6616c82baf499d158a94aa0372ec71bd19f112d7e1d6aac16fea7dc5bb2,93efe975f1d8aeab691d1a8f09ed32e41ab26d8915e66c140dd4fcef886dd039
0.147,2711,True,False,2127.646647141065,162.16776868019724,0.4630199600697404,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,604,12ce676b5b9ee44a9dbf5a189107c91d75ecece223e3920c08430ddc99047ef4,155eb8d9e187c44a7fc38b5e1cdf30618f7b20b66a39f0999f06f64943535530
0.147,6043,True,True,2127.6466520218773,162.19129894253126,0.46301233557806165,,,604,12ce676b5b9ee44a9dbf5a189107c91d75ecece223e3920c08430ddc99047ef4,155eb8d9e187c44a7fc38b5e1cdf30618f7b20b66a39f0999f06f64943535530
0.147,9151,True,True,2127.6466512932852,162.25264839845116,0.4630617385371676,,,604,12ce676b5b9ee44a9dbf5a189107c91d75ecece223e3920c08430ddc99047ef4,155eb8d9e187c44a7fc38b5e1cdf30618f7b20b66a39f0999f06f64943535530
0.148,2711,True,True,2124.973656586407,162.83852303523847,0.4626122364425699,,,602,fd99be73e782a8a73fe6741fdb38024e1b317f30d74b46127485bd525f27e6b0,03065b63ee3b281cdaf2cc8b2284d2a5eeb5fdb825d686e510ae1f900e6a6c72
0.148,6043,True,True,2124.973652293571,162.89672191702735,0.462676323973477,,,602,fd99be73e782a8a73fe6741fdb38024e1b317f30d74b46127485bd525f27e6b0,03065b63ee3b281cdaf2cc8b2284d2a5eeb5fdb825d686e510ae1f900e6a6c72
0.148,9151,True,False,2124.9736582902283,162.82813351690984,0.46261367717628554,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,602,fd99be73e782a8a73fe6741fdb38024e1b317f30d74b46127485bd525f27e6b0,03065b63ee3b281cdaf2cc8b2284d2a5eeb5fdb825d686e510ae1f900e6a6c72
0.149,2711,True,False,2124.6185359046276,101.6598803609595,0.4058640635456725,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,602,c7fa93df5168b9dcaf8ca5363a762036f068c64abcfec620d68bfa9626f0a7ef,bd44045f34b9805cced4b8458442be09f95581d80d85c77a129157585f145ef1
0.149,6043,True,True,2124.61853749163,101.67821100561424,0.40586522106160217,,,602,c7fa93df5168b9dcaf8ca5363a762036f068c64abcfec620d68bfa9626f0a7ef,bd44045f34b9805cced4b8458442be09f95581d80d85c77a129157585f145ef1
0.149,9151,True,True,2124.6185348333242,101.6617372364642,0.4058583959260524,,,602,c7fa93df5168b9dcaf8ca5363a762036f068c64abcfec620d68bfa9626f0a7ef,bd44045f34b9805cced4b8458442be09f95581d80d85c77a129157585f145ef1
0.15,2711,True,False,2128.5170731970325,102.07261573469388,0.4062803721838628,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,602,8ca148257462936b744acae7d2a5a451dfe4d5d99bbc7f2c398aaa227922ebe2,bffa9905bc2ce654687a5a0217c64f39c260c9caf23510e34d229351678c6be6
0.15,6043,True,True,2128.517071402741,102.071645157995,0.40630375756922554,,,602,8ca148257462936b744acae7d2a5a451dfe4d5d99bbc7f2c398aaa227922ebe2,bffa9905bc2ce654687a5a0217c64f39c260c9caf23510e34d229351678c6be6
0.15,9151,True,True,2128.517070536362,102.05544215724636,0.4062997454408667,,,602,8ca148257462936b744acae7d2a5a451dfe4d5d99bbc7f2c398aaa227922ebe2,bffa9905bc2ce654687a5a0217c64f39c260c9caf23510e34d229351678c6be6
0.151,2711,True,True,2125.534891540486,94.30718637550393,0.39884344425813095,,,600,c9584306c6e70680bdc3a1d8c0ab1af234cc960533348e62b1437f0e66ca5b08,b3052bcd2b803ab4c64c5ae8fdfc2741accd2d34141c818aefcc8cbc17723f64
0.151,6043,True,True,2125.5348911405467,94.29603971675263,0.3988258833446299,,,600,c9584306c6e70680bdc3a1d8c0ab1af234cc960533348e62b1437f0e66ca5b08,b3052bcd2b803ab4c64c5ae8fdfc2741accd2d34141c818aefcc8cbc17723f64
0.151,9151,True,False,2125.5348928967323,94.30070555550833,0.39883372633272396,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,600,c9584306c6e70680bdc3a1d8c0ab1af234cc960533348e62b1437f0e66ca5b08,b3052bcd2b803ab4c64c5ae8fdfc2741accd2d34141c818aefcc8cbc17723f64
0.152,2711,True,True,2130.568990715045,92.03759816310199,0.3966542483677195,,,600,0af878d1559bf40b709d9a4a3b814cc4a8a16a2cdee8c2ea6b4ca9a24f45be53,c44fba76cfaedda2fa349e2800525bfe5fcb5d4da005f640defbbfbc2d463c23
0.152,6043,True,False,2130.568990837216,91.96517662438636,0.396631426659577,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,600,0af878d1559bf40b709d9a4a3b814cc4a8a16a2cdee8c2ea6b4ca9a24f45be53,c44fba76cfaedda2fa349e2800525bfe5fcb5d4da005f640defbbfbc2d463c23
0.152,9151,True,True,2130.568990015991,92.03611973917629,0.3966530534227286,,,600,0af878d1559bf40b709d9a4a3b814cc4a8a16a2cdee8c2ea6b4ca9a24f45be53,c44fba76cfaedda2fa349e2800525bfe5fcb5d4da005f640defbbfbc2d463c23
0.153,2711,True,True,2128.4363605109147,94.68165102946377,0.39920877548936456,,,598,b124aa203136cda3ad099aeec0cabce66808ea5da9bc99b311415a9165ed917b,1e20a5eca14a250a813ffbc4452fa1a48885ba4aefe6d8d9b64d6eb2e38f97f6
0.153,6043,True,True,2128.436362378804,94.68201664479446,0.3992088344832535,,,598,b124aa203136cda3ad099aeec0cabce66808ea5da9bc99b311415a9165ed917b,1e20a5eca14a250a813ffbc4452fa1a48885ba4aefe6d8d9b64d6eb2e38f97f6
0.153,9151,True,True,2128.436361971477,94.6738555193294,0.3992060412927423,,,598,b124aa203136cda3ad099aeec0cabce66808ea5da9bc99b311415a9165ed917b,1e20a5eca14a250a813ffbc4452fa1a48885ba4aefe6d8d9b64d6eb2e38f97f6
0.154,2711,True,True,2132.6551123574272,100.82918668004127,0.4049011844412697,,,598,5dad10e05fc1c606b7a07d249362a89385dcab7c99f69a6b3bcf570437bd0ddc,3a5a98c3f74ba5f2ed3839a0ebdf2cb758b3a17507f11d130a3645244615b3b1
0.154,6043,True,False,2132.6551122322835,100.77982762527492,0.4048790491592689,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,598,5dad10e05fc1c606b7a07d249362a89385dcab7c99f69a6b3bcf570437bd0ddc,3a5a98c3f74ba5f2ed3839a0ebdf2cb758b3a17507f11d130a3645244615b3b1
0.154,9151,True,False,2132.655110667157,100.9279310831853,0.404926702727187,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,598,5dad10e05fc1c606b7a07d249362a89385dcab7c99f69a6b3bcf570437bd0ddc,3a5a98c3f74ba5f2ed3839a0ebdf2cb758b3a17507f11d130a3645244615b3b1
0.155,2711,True,True,2135.4013802062746,101.50867155210213,0.4055156402704808,,,598,81f217add0a72c1dde723a553c72a8c66048c6a9cf504f3dbde45706c5229c49,fcadfb39a4fb3e9472fe81377500c7a2dd6b1faccf71965f08d812843c77ef25
0.155,6043,True,True,2135.4013806585745,101.50823584271329,0.40551599686746626,,,598,81f217add0a72c1dde723a553c72a8c66048c6a9cf504f3dbde45706c5229c49,fcadfb39a4fb3e9472fe81377500c7a2dd6b1faccf71965f08d812843c77ef25
0.155,9151,True,True,2135.401381230722,101.51384115776551,0.40551839740086776,,,598,81f217add0a72c1dde723a553c72a8c66048c6a9cf504f3dbde45706c5229c49,fcadfb39a4fb3e9472fe81377500c7a2dd6b1faccf71965f08d812843c77ef25
0.156,2711,True,True,2134.3240404777225,102.91447407745434,0.40639728996769037,,,596,044ee45e62f907dfae5f82324cf72ea67a190a71282ed41bdf18f07b81a84edc,c40eedd2f246a6928a261625dfdfaeebab234b4126e3d92e63346ae93a6c85c5
0.156,6043,True,True,2134.324039598727,102.94890150570902,0.4063992132514018,,,596,044ee45e62f907dfae5f82324cf72ea67a190a71282ed41bdf18f07b81a84edc,c40eedd2f246a6928a261625dfdfaeebab234b4126e3d92e63346ae93a6c85c5
0.156,9151,True,True,2134.324040211655,102.8987273833,0.40638359682727976,,,596,044ee45e62f907dfae5f82324cf72ea67a190a71282ed41bdf18f07b81a84edc,c40eedd2f246a6928a261625dfdfaeebab234b4126e3d92e63346ae93a6c85c5
0.157,2711,True,True,2138.496874022386,96.36225356747538,0.4006158057406326,,,596,45ae1d3af09006bccbc2f15e39c439f28d1c1fd0bd40fd4affcf018195f48edd,c31f8bab5e0c52325271c5d66d15a857583caa15e7f23dda45863fc2f77ffc74
0.157,6043,True,True,2138.49687604082,96.35330904990248,0.4006028720709972,,,596,45ae1d3af09006bccbc2f15e39c439f28d1c1fd0bd40fd4affcf018195f48edd,c31f8bab5e0c52325271c5d66d15a857583caa15e7f23dda45863fc2f77ffc74
0.157,9151,True,False,2138.4968742683955,96.3399340146724,0.4006135020108746,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,596,45ae1d3af09006bccbc2f15e39c439f28d1c1fd0bd40fd4affcf018195f48edd,c31f8bab5e0c52325271c5d66d15a857583caa15e7f23dda45863fc2f77ffc74
0.158,2711,True,True,2135.9735632725574,98.56831547919148,0.4025063886400218,,,594,6e2265eadd0f18eb63b514049ce4ec69e18d10d24d00633a544c52cbed5bd090,fc6f8738df34f620d062e6f082cf9c93d57c27c71b99fb6513a969f3606be6ff
0.158,6043,True,True,2135.9735620477604,98.58122330469848,0.40250666251041883,,,594,6e2265eadd0f18eb63b514049ce4ec69e18d10d24d00633a544c52cbed5bd090,fc6f8738df34f620d062e6f082cf9c93d57c27c71b99fb6513a969f3606be6ff
