dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,bands_seed_sequence_index,n_toys_requested,n_toys_finite,gp_lml_by_dataset,gp_ls_opt_by_dataset,gp_const_opt_by_dataset,gp_state_sha256_by_dataset,observed_gp_fit_mode,observed_gp_optimizer_restarts,row_source,band_branch_repair_applied,selected_attempt,bands_n_toys,bands_seed,mvn_trunc_method,mvn_trunc_max_tries,toy_construction,inner_cls,coverage_calibration
2016+2021,0.129,0.004345591138545,0.003099920875,0.1,3.0399700037382335e-06,0.2109601466754092,0.8030941938733546,1.5430911728860492e-06,1.755092939798327e-06,2.384977107654916e-06,3.3934576022812204e-06,4.118582862620382e-06,2.528229281252401e-06,3.0399700037382335e-06,1.5430911728860492e-06,1.755092939798327e-06,2.384977107654916e-06,3.3934576022812204e-06,4.118582862620382e-06,2.528229281252401e-06,0.71,0.29,0.58,"[{""const_opt"": 33.28706516268156, ""dens"": 104476552.76109548, ""key"": ""2016"", ""lml"": 1771.1515791879617, ""ls_opt"": 0.3394407041830796, ""sigma"": 0.00559126140209, ""state_sha256"": ""a53baab9f57a66edb42da337be8a17f373804a20fb53b66f638b7d42b9c4a859""}, {""const_opt"": 51.94071284901666, ""dens"": 816661383.882061, ""key"": ""2021"", ""lml"": 1609.9017455219036, ""ls_opt"": 0.2983966763809688, ""sigma"": 0.0030999208750000003, ""state_sha256"": ""4924ebd39243c3d96fdf8479adb470d2aa4d22b525bf017be78575021db8cad4""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,110,100,100,"{""2016"": 1771.1515791879617, ""2021"": 1609.9017455219036}","{""2016"": 0.3394407041830796, ""2021"": 0.2983966763809688}","{""2016"": 33.28706516268156, ""2021"": 51.94071284901666}","{""2016"": ""a53baab9f57a66edb42da337be8a17f373804a20fb53b66f638b7d42b9c4a859"", ""2021"": ""4924ebd39243c3d96fdf8479adb470d2aa4d22b525bf017be78575021db8cad4""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.13,0.0043810952,0.0031207875,0.1,3.09167977856118e-06,0.1972585829996644,0.8514540717013078,1.4733851476064387e-06,1.6864823678601623e-06,2.201139167069905e-06,3.2686514076216444e-06,4.581258885875366e-06,2.4288170197064542e-06,3.09167977856118e-06,1.4733851476064387e-06,1.6864823678601623e-06,2.201139167069905e-06,3.2686514076216444e-06,4.581258885875366e-06,2.4288170197064542e-06,0.82,0.18,0.36,"[{""const_opt"": 31.93621293044655, ""dens"": 98901422.65138666, ""key"": ""2016"", ""lml"": 1761.85505748033, ""ls_opt"": 0.3398416765407699, ""sigma"": 0.0056414029, ""state_sha256"": ""b4babea3e49b1cb942a9730b3db0535753eb4aad921348a963afcbc6b180fb68""}, {""const_opt"": 52.251337010007894, ""dens"": 796778619.4646972, ""key"": ""2021"", ""lml"": 1615.503212983449, ""ls_opt"": 0.2989039587644979, ""sigma"": 0.0031207875000000005, ""state_sha256"": ""46e5b39df1c4d391c99b27e7689808642f71495e654f5fe854cab7ea7fdaf2c6""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,111,100,100,"{""2016"": 1761.85505748033, ""2021"": 1615.503212983449}","{""2016"": 0.3398416765407699, ""2021"": 0.2989039587644979}","{""2016"": 31.93621293044655, ""2021"": 52.251337010007894}","{""2016"": ""b4babea3e49b1cb942a9730b3db0535753eb4aad921348a963afcbc6b180fb68"", ""2021"": ""46e5b39df1c4d391c99b27e7689808642f71495e654f5fe854cab7ea7fdaf2c6""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.131,0.004416649671345,0.003141825875,0.1,2.9648422875823616e-06,0.2512355982866588,0.6706065691062173,1.5092860978812304e-06,1.6751473300872215e-06,2.210995694266254e-06,3.474784608013124e-06,4.898710148590285e-06,2.531053116762336e-06,2.9648422875823616e-06,1.5092860978812304e-06,1.6751473300872215e-06,2.210995694266254e-06,3.474784608013124e-06,4.898710148590285e-06,2.531053116762336e-06,0.74,0.26,0.52,"[{""const_opt"": 33.02940389888409, ""dens"": 93651566.27589084, ""key"": ""2016"", ""lml"": 1764.6062542100237, ""ls_opt"": 0.3402323562863056, ""sigma"": 0.005691473467690002, ""state_sha256"": ""38eca866f68103f3f0564d369cccf1552470763a2f9ab3b0b58afd0e939cc93a""}, {""const_opt"": 53.313504939880325, ""dens"": 777717056.7816086, ""key"": ""2021"", ""lml"": 1608.6598736598726, ""ls_opt"": 0.30053239751666, ""sigma"": 0.0031418258750000004, ""state_sha256"": ""1a9374fdebf753c71e616011f97e87128833e375f52d3e7534583a1dfba1aa8f""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,112,100,100,"{""2016"": 1764.6062542100237, ""2021"": 1608.6598736598726}","{""2016"": 0.3402323562863056, ""2021"": 0.30053239751666}","{""2016"": 33.02940389888409, ""2021"": 53.313504939880325}","{""2016"": ""38eca866f68103f3f0564d369cccf1552470763a2f9ab3b0b58afd0e939cc93a"", ""2021"": ""1a9374fdebf753c71e616011f97e87128833e375f52d3e7534583a1dfba1aa8f""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.132,0.00445224762432,0.003163036,0.1,2.7157062014784923e-06,0.3260486388013804,0.4508505333294759,1.4809346086425243e-06,1.72342376566541e-06,2.4852533680974977e-06,3.591493314528254e-06,4.300460671573739e-06,2.588927232945921e-06,2.7157062014784923e-06,1.4809346086425243e-06,1.72342376566541e-06,2.4852533680974977e-06,3.591493314528254e-06,4.300460671573739e-06,2.588927232945921e-06,0.59,0.41,0.82,"[{""const_opt"": 32.85993099534511, ""dens"": 88682834.6683562, ""key"": ""2016"", ""lml"": 1759.8536473265108, ""ls_opt"": 0.3406121735976448, ""sigma"": 0.00574145924864, ""state_sha256"": ""a7d3915ec398c439f4a8e96f3a4bde287f53442bb9f4a821f72e50522066e0e3""}, {""const_opt"": 54.38364483208478, ""dens"": 758729637.4451472, ""key"": ""2021"", ""lml"": 1607.7524232044534, ""ls_opt"": 0.3019786570257937, ""sigma"": 0.003163036, ""state_sha256"": ""aa90963002f1bd2ad30e51bba51a48f18fa7576a045ef75f4d03e0394ea8e5b1""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,113,100,100,"{""2016"": 1759.8536473265108, ""2021"": 1607.7524232044534}","{""2016"": 0.3406121735976448, ""2021"": 0.3019786570257937}","{""2016"": 32.85993099534511, ""2021"": 54.38364483208478}","{""2016"": ""a7d3915ec398c439f4a8e96f3a4bde287f53442bb9f4a821f72e50522066e0e3"", ""2021"": ""aa90963002f1bd2ad30e51bba51a48f18fa7576a045ef75f4d03e0394ea8e5b1""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.133,0.004487881997345,0.003184417875,0.1,2.545104901908303e-06,0.3993850433041304,0.2549391644033766,1.4699600144106895e-06,1.7041906150994962e-06,2.228370229037634e-06,3.1673074335673604e-06,4.2279585152856114e-06,2.4354869560414893e-06,2.545104901908303e-06,1.4699600144106895e-06,1.7041906150994962e-06,2.228370229037634e-06,3.1673074335673604e-06,4.2279585152856114e-06,2.4354869560414893e-06,0.65,0.35,0.7,"[{""const_opt"": 33.822922163311894, ""dens"": 83962435.83251739, ""key"": ""2016"", ""lml"": 1761.1992034949812, ""ls_opt"": 0.3409805605311415, ""sigma"": 0.00579134611969, ""state_sha256"": ""c1986af19126c0404d3f88ed021a1fc4e85fcbe4b0aa5e05e24401d62f80b25b""}, {""const_opt"": 53.28249044528731, ""dens"": 740120080.2932594, ""key"": ""2021"", ""lml"": 1605.1016145170038, ""ls_opt"": 0.3005216137386288, ""sigma"": 0.0031844178750000006, ""state_sha256"": ""9bf8961425596ebbf041af40e57e9df8f55801ba68b913631e7c21c32b6bc462""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,114,100,100,"{""2016"": 1761.1992034949812, ""2021"": 1605.1016145170038}","{""2016"": 0.3409805605311415, ""2021"": 0.3005216137386288}","{""2016"": 33.822922163311894, ""2021"": 53.28249044528731}","{""2016"": ""c1986af19126c0404d3f88ed021a1fc4e85fcbe4b0aa5e05e24401d62f80b25b"", ""2021"": ""9bf8961425596ebbf041af40e57e9df8f55801ba68b913631e7c21c32b6bc462""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.134,0.00452354559552,0.0032059715,0.1,2.370459720277941e-06,0.4826336569907159,0.043544723671126,1.634508160385164e-06,1.9208786623304127e-06,2.511920986273661e-06,3.460025672547338e-06,4.618763070246682e-06,2.6907587195708706e-06,2.370459720277941e-06,1.634508160385164e-06,1.9208786623304127e-06,2.511920986273661e-06,3.460025672547338e-06,4.618763070246682e-06,2.6907587195708706e-06,0.45,0.55,0.9,"[{""const_opt"": 34.08109073935522, ""dens"": 79501335.13941182, ""key"": ""2016"", ""lml"": 1757.3784367477174, ""ls_opt"": 0.341336950945557, ""sigma"": 0.005841119691040001, ""state_sha256"": ""825bde9c742c23be6db30d882fe64262c21c0be34c14be6c7f3ec07b760c87ea""}, {""const_opt"": 53.42947364588624, ""dens"": 721731213.3148873, ""key"": ""2021"", ""lml"": 1607.0516728085017, ""ls_opt"": 0.300852595389868, ""sigma"": 0.0032059715000000008, ""state_sha256"": ""07ec144810040829489c58e46bd41ac0d4b40bc75b80bc13cef41d4eb554eaa7""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,115,100,100,"{""2016"": 1757.3784367477174, ""2021"": 1607.0516728085017}","{""2016"": 0.341336950945557, ""2021"": 0.300852595389868}","{""2016"": 34.08109073935522, ""2021"": 53.42947364588624}","{""2016"": ""825bde9c742c23be6db30d882fe64262c21c0be34c14be6c7f3ec07b760c87ea"", ""2021"": ""07ec144810040829489c58e46bd41ac0d4b40bc75b80bc13cef41d4eb554eaa7""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.135,0.004559231090625,0.003227696875,0.1,2.1809041064244647e-06,0.5,0.0,1.4835862970401956e-06,1.7883444401116857e-06,2.143406565708544e-06,2.9995705255676e-06,3.85558980436534e-06,2.331188059684117e-06,2.1809041064244647e-06,1.4835862970401956e-06,1.7883444401116857e-06,2.143406565708544e-06,2.9995705255676e-06,3.85558980436534e-06,2.331188059684117e-06,0.53,0.47,0.94,"[{""const_opt"": 32.912559004439196, ""dens"": 75305196.17474648, ""key"": ""2016"", ""lml"": 1760.5908839962608, ""ls_opt"": 0.3416807804287085, ""sigma"": 0.005890765306250001, ""state_sha256"": ""7330392d8300cd64b889ef584e68c9269bcb6b2eaddb7eb79f3c3451f1c28018""}, {""const_opt"": 53.32551920884995, ""dens"": 703839749.1336825, ""key"": ""2021"", ""lml"": 1601.6711915964916, ""ls_opt"": 0.3005791188490911, ""sigma"": 0.0032276968750000004, ""state_sha256"": ""425c5f5c728e2855f936c6d067125a1a1d578bc69531b5ebf15f4d02581bcdcb""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,116,100,100,"{""2016"": 1760.5908839962608, ""2021"": 1601.6711915964916}","{""2016"": 0.3416807804287085, ""2021"": 0.3005791188490911}","{""2016"": 32.912559004439196, ""2021"": 53.32551920884995}","{""2016"": ""7330392d8300cd64b889ef584e68c9269bcb6b2eaddb7eb79f3c3451f1c28018"", ""2021"": ""425c5f5c728e2855f936c6d067125a1a1d578bc69531b5ebf15f4d02581bcdcb""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.136,0.00459493102112,0.003249594,0.1,2.0650111509264725e-06,0.4999026019832914,0.000244140625,1.571372488201456e-06,1.8187947140879656e-06,2.3304965150187687e-06,3.255928688662016e-06,4.3026023694446336e-06,2.4971806458694844e-06,2.0650111509264725e-06,1.571372488201456e-06,1.8187947140879656e-06,2.3304965150187687e-06,3.255928688662016e-06,4.3026023694446336e-06,2.4971806458694844e-06,0.35,0.65,0.7,"[{""const_opt"": 32.047656248695645, ""dens"": 71346997.50636277, ""key"": ""2016"", ""lml"": 1764.256725106004, ""ls_opt"": 0.3420114862266707, ""sigma"": 0.00594026804224, ""state_sha256"": ""6a2f9f58ccb0234123559e705cc595bc956376d3dbf5f780d737decca1bfdc05""}, {""const_opt"": 53.30548739515275, ""dens"": 686424779.2721932, ""key"": ""2021"", ""lml"": 1606.6626700605207, ""ls_opt"": 0.3003490868567377, ""sigma"": 0.003249594, ""state_sha256"": ""02c10a0d5b8c3cbca850088829979dcc825e4514beefed5ab51e5371773499af""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,117,100,100,"{""2016"": 1764.256725106004, ""2021"": 1606.6626700605207}","{""2016"": 0.3420114862266707, ""2021"": 0.3003490868567377}","{""2016"": 32.047656248695645, ""2021"": 53.30548739515275}","{""2016"": ""6a2f9f58ccb0234123559e705cc595bc956376d3dbf5f780d737decca1bfdc05"", ""2021"": ""02c10a0d5b8c3cbca850088829979dcc825e4514beefed5ab51e5371773499af""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.137,0.004630637792145,0.003271662875,0.1,2.0740781903049565e-06,0.5,0.0,1.5671586869132293e-06,1.7978600560500276e-06,2.356834477784072e-06,3.077960265006395e-06,4.655034486214205e-06,2.5023817914701813e-06,2.0740781903049565e-06,1.5671586869132293e-06,1.7978600560500276e-06,2.356834477784072e-06,3.077960265006395e-06,4.655034486214205e-06,2.5023817914701813e-06,0.37,0.63,0.74,"[{""const_opt"": 32.56698224966301, ""dens"": 67566701.31224081, ""key"": ""2016"", ""lml"": 1760.7067126460183, ""ls_opt"": 0.342328507175301, ""sigma"": 0.00598961270929, ""state_sha256"": ""5e8f7ddec7145906b11f883fb4e0d147986c8a2c1264b55abd1bcfeaf103cf13""}, {""const_opt"": 52.76638610029087, ""dens"": 669116428.5880822, ""key"": ""2021"", ""lml"": 1602.7514889202716, ""ls_opt"": 0.2995050411801931, ""sigma"": 0.0032716628750000007, ""state_sha256"": ""b5c40c5a2b1da9dadffa2820ee90b8d0069cc7c72d117eef348a92fd6a8b5fed""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,118,100,100,"{""2016"": 1760.7067126460183, ""2021"": 1602.7514889202716}","{""2016"": 0.342328507175301, ""2021"": 0.2995050411801931}","{""2016"": 32.56698224966301, ""2021"": 52.76638610029087}","{""2016"": ""5e8f7ddec7145906b11f883fb4e0d147986c8a2c1264b55abd1bcfeaf103cf13"", ""2021"": ""b5c40c5a2b1da9dadffa2820ee90b8d0069cc7c72d117eef348a92fd6a8b5fed""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.138,0.00466634367552,0.0032939035,0.1,2.140438770095706e-06,0.5,0.0,1.521399050049588e-06,1.7677072842602456e-06,2.421155024392216e-06,3.3941082447572048e-06,4.898395283632756e-06,2.6194943529098683e-06,2.140438770095706e-06,1.521399050049588e-06,1.7677072842602456e-06,2.421155024392216e-06,3.3941082447572048e-06,4.898395283632756e-06,2.6194943529098683e-06,0.4,0.6,0.8,"[{""const_opt"": 31.508253047781427, ""dens"": 63994955.08206622, ""key"": ""2016"", ""lml"": 1766.6115539323537, ""ls_opt"": 0.3426312836340184, ""sigma"": 0.006038783851040003, ""state_sha256"": ""82a372eda4c8591eaa0935af4b5acd8b49a8fec6821408506ff0b7b328512613""}, {""const_opt"": 53.66509319249115, ""dens"": 652262296.7982231, ""key"": ""2021"", ""lml"": 1602.0119698095145, ""ls_opt"": 0.3010072198910017, ""sigma"": 0.0032939035000000005, ""state_sha256"": ""652be76c053f5175bbb2a460fbf937e89d887aa1fd95aa66e99db9f899d9d69f""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,119,100,100,"{""2016"": 1766.6115539323537, ""2021"": 1602.0119698095145}","{""2016"": 0.3426312836340184, ""2021"": 0.3010072198910017}","{""2016"": 31.508253047781427, ""2021"": 53.66509319249115}","{""2016"": ""82a372eda4c8591eaa0935af4b5acd8b49a8fec6821408506ff0b7b328512613"", ""2021"": ""652be76c053f5175bbb2a460fbf937e89d887aa1fd95aa66e99db9f899d9d69f""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.139,0.004702040809745,0.003316315875,0.1,2.189718600961108e-06,0.5,0.0,1.570242594018483e-06,1.8098001036591488e-06,2.35990242614981e-06,3.5320166807627893e-06,4.832324358194808e-06,2.63911957720397e-06,2.189718600961108e-06,1.570242594018483e-06,1.8098001036591488e-06,2.35990242614981e-06,3.5320166807627893e-06,4.832324358194808e-06,2.63911957720397e-06,0.38,0.62,0.76,"[{""const_opt"": 32.69054864603407, ""dens"": 60635664.96750772, ""key"": ""2016"", ""lml"": 1761.0418823977689, ""ls_opt"": 0.3429192574216575, ""sigma"": 0.006087765744490002, ""state_sha256"": ""f7eab277c4c4b6851c5b4a5b1ef594d6cbd391b749d0adc97cc4a8e603304af8""}, {""const_opt"": 53.47185075339744, ""dens"": 635785521.2448627, ""key"": ""2021"", ""lml"": 1602.0944237166368, ""ls_opt"": 0.3006658699238196, ""sigma"": 0.0033163158750000006, ""state_sha256"": ""005e5ecfd09d36e87375d5caae225816d4e67f8b60dd61e27b3d75acf19539e0""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,120,100,100,"{""2016"": 1761.0418823977689, ""2021"": 1602.0944237166368}","{""2016"": 0.3429192574216575, ""2021"": 0.3006658699238196}","{""2016"": 32.69054864603407, ""2021"": 53.47185075339744}","{""2016"": ""f7eab277c4c4b6851c5b4a5b1ef594d6cbd391b749d0adc97cc4a8e603304af8"", ""2021"": ""005e5ecfd09d36e87375d5caae225816d4e67f8b60dd61e27b3d75acf19539e0""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.14,0.0047377212,0.0033389,0.1,2.2576276085669848e-06,0.5,0.0,1.7261363244107442e-06,1.954171775831787e-06,2.5853144249308632e-06,3.610999203939458e-06,4.77025681083851e-06,2.7370389106994448e-06,2.2576276085669848e-06,1.7261363244107442e-06,1.954171775831787e-06,2.5853144249308632e-06,3.610999203939458e-06,4.77025681083851e-06,2.7370389106994448e-06,0.38,0.62,0.76,"[{""const_opt"": 34.08868809693417, ""dens"": 57466465.951726526, ""key"": ""2016"", ""lml"": 1765.6296358850454, ""ls_opt"": 0.3431918717543389, ""sigma"": 0.006136542400000002, ""state_sha256"": ""e0f6a0585613aeb5157e1497ebea920faa101b3c7c0c770835d984b4a4ab8ca2""}, {""const_opt"": 53.10162967801109, ""dens"": 619834689.867921, ""key"": ""2021"", ""lml"": 1601.5851438566674, ""ls_opt"": 0.2999273001323327, ""sigma"": 0.0033389000000000005, ""state_sha256"": ""883a02e0611078b6e269fe9249b48bb99e7614e998f5ff4b56bb00c90829a6f4""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,121,100,100,"{""2016"": 1765.6296358850454, ""2021"": 1601.5851438566674}","{""2016"": 0.3431918717543389, ""2021"": 0.2999273001323327}","{""2016"": 34.08868809693417, ""2021"": 53.10162967801109}","{""2016"": ""e0f6a0585613aeb5157e1497ebea920faa101b3c7c0c770835d984b4a4ab8ca2"", ""2021"": ""883a02e0611078b6e269fe9249b48bb99e7614e998f5ff4b56bb00c90829a6f4""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.141,0.0047733767181449,0.003361655875,0.1,2.2262847721487563e-06,0.4999311292015692,0.0001726334915006,1.6347305644547325e-06,1.8559402833066416e-06,2.5433361383963744e-06,3.965233730409777e-06,4.953349215576002e-06,2.844893591337837e-06,2.2262847721487563e-06,1.6347305644547325e-06,1.8559402833066416e-06,2.5433361383963744e-06,3.965233730409777e-06,4.953349215576002e-06,2.844893591337837e-06,0.37,0.63,0.74,"[{""const_opt"": 33.55028616221069, ""dens"": 54436959.963065326, ""key"": ""2016"", ""lml"": 1759.0138726700286, ""ls_opt"": 0.3434485711851511, ""sigma"": 0.006185097561289999, ""state_sha256"": ""9d6c53a73f97f5da4d2adf1609b12262d9fe6122718b4b9077369a06eb781529""}, {""const_opt"": 51.67686567774077, ""dens"": 604132627.2786524, ""key"": ""2021"", ""lml"": 1599.0701225137764, ""ls_opt"": 0.2976606240129769, ""sigma"": 0.003361655875, ""state_sha256"": ""5724196e739ecf0339b556ccbd30447e29015d8a26c30200b70337416acc71b8""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,122,100,100,"{""2016"": 1759.0138726700286, ""2021"": 1599.0701225137764}","{""2016"": 0.3434485711851511, ""2021"": 0.2976606240129769}","{""2016"": 33.55028616221069, ""2021"": 51.67686567774077}","{""2016"": ""9d6c53a73f97f5da4d2adf1609b12262d9fe6122718b4b9077369a06eb781529"", ""2021"": ""5724196e739ecf0339b556ccbd30447e29015d8a26c30200b70337416acc71b8""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.142,0.00480899910272,0.0033845835,0.1,2.2856185058314716e-06,0.5,0.0,1.6144080865154274e-06,1.805703151765385e-06,2.5027706604676984e-06,3.594288292236135e-06,4.698283045605669e-06,2.649786654941282e-06,2.2856185058314716e-06,1.6144080865154274e-06,1.805703151765385e-06,2.5027706604676984e-06,3.594288292236135e-06,4.698283045605669e-06,2.649786654941282e-06,0.45,0.55,0.9,"[{""const_opt"": 34.251457436984865, ""dens"": 51595375.11441179, ""key"": ""2016"", ""lml"": 1760.9782835817239, ""ls_opt"": 0.343688801545646, ""sigma"": 0.0062334147054399994, ""state_sha256"": ""daef33331a1b562f65eff901da5e1c20190bc335667092406263f3c133161a61""}, {""const_opt"": 52.65564461834284, ""dens"": 588792286.6909375, ""key"": ""2021"", ""lml"": 1604.141906447558, ""ls_opt"": 0.2993729859428319, ""sigma"": 0.0033845835, ""state_sha256"": ""abc955bb893e9e891487a002f7a448aa1e8c328d72a37d1bb485672d221f8b34""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,123,100,100,"{""2016"": 1760.9782835817239, ""2021"": 1604.141906447558}","{""2016"": 0.343688801545646, ""2021"": 0.2993729859428319}","{""2016"": 34.251457436984865, ""2021"": 52.65564461834284}","{""2016"": ""daef33331a1b562f65eff901da5e1c20190bc335667092406263f3c133161a61"", ""2021"": ""abc955bb893e9e891487a002f7a448aa1e8c328d72a37d1bb485672d221f8b34""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2016+2021,0.143,0.004844579958945,0.003407682875,0.1,2.370027033477216e-06,0.5,0.0,1.629896328688372e-06,1.974074869573924e-06,2.614790504868389e-06,3.967725292513364e-06,5.11541119698985e-06,2.884601986621399e-06,2.370027033477216e-06,1.629896328688372e-06,1.974074869573924e-06,2.614790504868389e-06,3.967725292513364e-06,5.11541119698985e-06,2.884601986621399e-06,0.39,0.61,0.78,"[{""const_opt"": 35.39053256908411, ""dens"": 48905520.18087415, ""key"": ""2016"", ""lml"": 1756.2582116429337, ""ls_opt"": 0.3439120098889372, ""sigma"": 0.006281477042890001, ""state_sha256"": ""9f69c073f3f0d3ea438754416196e4f891ae0d33cdc8a9f0c1812fa3d78196b2""}, {""const_opt"": 53.398627884416115, ""dens"": 573696429.0826498, ""key"": ""2021"", ""lml"": 1604.6579007374812, ""ls_opt"": 0.3005274308642021, ""sigma"": 0.003407682875, ""state_sha256"": ""016a2a9e9c280459ef6e2a99ceafee6b85d6e9c1bc83e6a0ecb46641d5a36263""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,124,100,100,"{""2016"": 1756.2582116429337, ""2021"": 1604.6579007374812}","{""2016"": 0.3439120098889372, ""2021"": 0.3005274308642021}","{""2016"": 35.39053256908411, ""2021"": 53.398627884416115}","{""2016"": ""9f69c073f3f0d3ea438754416196e4f891ae0d33cdc8a9f0c1812fa3d78196b2"", ""2021"": ""016a2a9e9c280459ef6e2a99ceafee6b85d6e9c1bc83e6a0ecb46641d5a36263""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
