dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,tail_count_strong_le_observed,tail_count_weak_ge_observed,tail_count_equal_observed,tail_count_two_sided_min,empirical_tail_resolution,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,bands_seed_sequence_index,n_toys_requested,n_toys_finite,gp_lml_by_dataset,gp_ls_opt_by_dataset,gp_const_opt_by_dataset,gp_state_sha256_by_dataset,observed_gp_fit_mode,observed_gp_optimizer_restarts,limit_solver,profile_cache_limit_calls,profile_cache_asimov_fixed_nodes,profile_cache_asimov_fixed_hits,profile_cache_asimov_fixed_misses
2016+2021,0.179,0.006016048834545,0.004353645875,0.1,4.807044584664297e-06,0.2438781581985534,0.6938818346661758,2.3620075824614197e-06,2.8537848670391824e-06,3.8095732661443655e-06,5.535859896303671e-06,7.567320397303017e-06,4.136150751073004e-06,4.807044584664297e-06,2.3620075824614197e-06,2.8537848670391824e-06,3.8095732661443655e-06,5.535859896303671e-06,7.567320397303017e-06,4.136150751073004e-06,0.7333333333333333,0.26666666666666666,0.5333333333333333,220,80,0,80,0.0033333333333333335,"[{""const_opt"": 39.58114504961725, ""dens"": 9011370.78263605, ""key"": ""2016"", ""lml"": 2158.1874810607173, ""lml_delta"": 0.0, ""ls_opt"": 0.3360145747089671, ""reviewed_lml"": 2158.1874810607173, ""sigma"": 0.007678451794090001, ""state_sha256"": ""a3f1ee9a2e22e015a4b9b38e007773263e4ae912ce3d14fb87bf223f73027e86""}, {""const_opt"": 54.787556908761005, ""dens"": 220993245.42708978, ""key"": ""2021"", ""lml"": 1588.931106173724, ""lml_delta"": -2.953497187263565e-06, ""ls_opt"": 0.3025958148914266, ""reviewed_lml"": 1588.9311091272211, ""sigma"": 0.004353645875, ""state_sha256"": ""46adb8ca213df3d8bc459b5fb38aa306e1149f9bcd76a600e4516f5f5f221724""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,160,300,300,"{""2016"": 2158.1874810607173, ""2021"": 1588.931106173724}","{""2016"": 0.3360145747089671, ""2021"": 0.3025958148914266}","{""2016"": 39.58114504961725, ""2021"": 54.787556908761005}","{""2016"": ""a3f1ee9a2e22e015a4b9b38e007773263e4ae912ce3d14fb87bf223f73027e86"", ""2021"": ""46adb8ca213df3d8bc459b5fb38aa306e1149f9bcd76a600e4516f5f5f221724""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3751,2908,3751
2016+2021,0.18,0.006042973200000002,0.004383100000000001,0.1,5.624488007397446e-06,0.13755483547466002,1.0913709925620685,2.368957866809056e-06,2.822053836369464e-06,3.653199512933801e-06,5.446329687317684e-06,7.791914920837876e-06,4.102013990400216e-06,5.624488007397446e-06,2.368957866809056e-06,2.822053836369464e-06,3.653199512933801e-06,5.446329687317684e-06,7.791914920837876e-06,4.102013990400216e-06,0.8633333333333333,0.13666666666666666,0.2733333333333333,259,41,0,41,0.0033333333333333335,"[{""const_opt"": 39.625900714427765, ""dens"": 8648979.987424502, ""key"": ""2016"", ""lml"": 2162.0861741482427, ""lml_delta"": 0.0, ""ls_opt"": 0.3352260576933723, ""reviewed_lml"": 2162.0861741482427, ""sigma"": 0.007702846400000003, ""state_sha256"": ""4e53faed84651c0472f4510f21aafc46484706e57ae938afb87a9192b7881de6""}, {""const_opt"": 55.0533598795698, ""dens"": 215155115.99486038, ""key"": ""2021"", ""lml"": 1585.3078498954133, ""lml_delta"": 0.0, ""ls_opt"": 0.3029550181766739, ""reviewed_lml"": 1585.3078498954133, ""sigma"": 0.004383100000000001, ""state_sha256"": ""8dc1616b72dc98a9937159594c949ba8b60376a0a9f3f02e124b7207b00920ee""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,161,300,300,"{""2016"": 2162.0861741482427, ""2021"": 1585.3078498954133}","{""2016"": 0.3352260576933723, ""2021"": 0.3029550181766739}","{""2016"": 39.625900714427765, ""2021"": 55.0533598795698}","{""2016"": ""4e53faed84651c0472f4510f21aafc46484706e57ae938afb87a9192b7881de6"", ""2021"": ""8dc1616b72dc98a9937159594c949ba8b60376a0a9f3f02e124b7207b00920ee""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3775,2893,3775
2021,0.181,0.0044127258750000006,0.0044127258750000006,0.1,6.523419878741563e-06,0.06709017311065459,1.4978187566396117,2.497426885802731e-06,2.917508200017347e-06,3.824808149014916e-06,5.537707842258484e-06,7.258749889803958e-06,4.187637092114606e-06,6.523419878741563e-06,2.497426885802731e-06,2.917508200017347e-06,3.824808149014916e-06,5.537707842258484e-06,7.258749889803958e-06,4.187637092114606e-06,0.9166666666666666,0.08333333333333333,0.16666666666666666,275,25,0,25,0.0033333333333333335,"[{""const_opt"": 55.21460118007481, ""dens"": 209423665.4643851, ""key"": ""2021"", ""lml"": 1590.6941848405654, ""lml_delta"": -1.6053390936576761e-06, ""ls_opt"": 0.3032121572975758, ""reviewed_lml"": 1590.6941864459045, ""sigma"": 0.0044127258750000006, ""state_sha256"": ""964fba2759aa0ce2bcfbda9ff74c6ab6d74d9877eded705b7b7663547dcd8ef5""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,162,300,300,"{""2021"": 1590.6941848405654}","{""2021"": 0.3032121572975758}","{""2021"": 55.21460118007481}","{""2021"": ""964fba2759aa0ce2bcfbda9ff74c6ab6d74d9877eded705b7b7663547dcd8ef5""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3748,2920,3748
2021,0.182,0.0044425235,0.0044425235,0.1,6.746276006664339e-06,0.060667956654898866,1.5491905798493415,2.5382965782856843e-06,2.9980409923757904e-06,3.920794652190406e-06,5.513680485947396e-06,7.398585872162973e-06,4.2272003465557274e-06,6.746276006664339e-06,2.5382965782856843e-06,2.9980409923757904e-06,3.920794652190406e-06,5.513680485947396e-06,7.398585872162973e-06,4.2272003465557274e-06,0.9566666666666667,0.043333333333333335,0.08666666666666667,287,13,0,13,0.0033333333333333335,"[{""const_opt"": 54.92175285282903, ""dens"": 203890389.41582435, ""key"": ""2021"", ""lml"": 1586.1897644196797, ""lml_delta"": -6.91538389219204e-07, ""ls_opt"": 0.3027732590965291, ""reviewed_lml"": 1586.189765111218, ""sigma"": 0.0044425235, ""state_sha256"": ""64716b7c92be9f6560a7060baeacad0e8fdc3179135923ab86a669c2e69e7a8b""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,163,300,300,"{""2021"": 1586.1897644196797}","{""2021"": 0.3027732590965291}","{""2021"": 54.92175285282903}","{""2021"": ""64716b7c92be9f6560a7060baeacad0e8fdc3179135923ab86a669c2e69e7a8b""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3742,2916,3742
2021,0.183,0.004472492875,0.004472492875,0.1,6.6172261063312055e-06,0.07305079780169424,1.4534401141766315,2.5489645876700073e-06,3.0050138055480867e-06,3.989976832830873e-06,5.64122318707473e-06,7.639859742377936e-06,4.286577589334074e-06,6.6172261063312055e-06,2.5489645876700073e-06,3.0050138055480867e-06,3.989976832830873e-06,5.64122318707473e-06,7.639859742377936e-06,4.286577589334074e-06,0.9233333333333333,0.07666666666666666,0.15333333333333332,277,23,0,23,0.0033333333333333335,"[{""const_opt"": 54.45575444968647, ""dens"": 198621214.40460414, ""key"": ""2021"", ""lml"": 1586.9058807003325, ""lml_delta"": -8.513529792253394e-07, ""ls_opt"": 0.3021028433663542, ""reviewed_lml"": 1586.9058815516855, ""sigma"": 0.004472492875, ""state_sha256"": ""55041b220f03a16fb3687ff3eda46fea0b17ae911076706e4f72b9de8942c806""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,164,300,300,"{""2021"": 1586.9058807003325}","{""2021"": 0.3021028433663542}","{""2021"": 54.45575444968647}","{""2021"": ""55041b220f03a16fb3687ff3eda46fea0b17ae911076706e4f72b9de8942c806""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3785,2887,3785
2021,0.184,0.004502634,0.004502634,0.1,6.1664323981626345e-06,0.11633982400423709,1.1934845791580775,2.4838949276418362e-06,2.9923155742906107e-06,4.178380293004908e-06,5.861880249091091e-06,8.2872881086948e-06,4.477053276089594e-06,6.1664323981626345e-06,2.4838949276418362e-06,2.9923155742906107e-06,4.178380293004908e-06,5.861880249091091e-06,8.2872881086948e-06,4.477053276089594e-06,0.8633333333333333,0.13666666666666666,0.2733333333333333,259,41,0,41,0.0033333333333333335,"[{""const_opt"": 53.85825624098228, ""dens"": 193360941.65798712, ""key"": ""2021"", ""lml"": 1585.2154413613803, ""lml_delta"": -2.2737367544323206e-13, ""ls_opt"": 0.3012066261933295, ""reviewed_lml"": 1585.2154413613805, ""sigma"": 0.004502634, ""state_sha256"": ""a9744b7341cb097c63a0238dbff05d86a5d0e1352816632a67097d074205e92a""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,165,300,300,"{""2021"": 1585.2154413613803}","{""2021"": 0.3012066261933295}","{""2021"": 53.85825624098228}","{""2021"": ""a9744b7341cb097c63a0238dbff05d86a5d0e1352816632a67097d074205e92a""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3792,2875,3792
2021,0.185,0.004532946875,0.004532946875,0.1,5.680589079535773e-06,0.1731768028053049,0.9416856469854974,2.596770450112363e-06,2.9992052661678322e-06,3.991105178576738e-06,5.8140454419215165e-06,7.943941967716429e-06,4.373709694339476e-06,5.680589079535773e-06,2.596770450112363e-06,2.9992052661678322e-06,3.991105178576738e-06,5.8140454419215165e-06,7.943941967716429e-06,4.373709694339476e-06,0.8233333333333334,0.17666666666666667,0.35333333333333333,247,53,0,53,0.0033333333333333335,"[{""const_opt"": 54.29297445487608, ""dens"": 188216407.43907794, ""key"": ""2021"", ""lml"": 1588.4756624314305, ""lml_delta"": -6.028863026585896e-07, ""ls_opt"": 0.3019026550917008, ""reviewed_lml"": 1588.4756630343168, ""sigma"": 0.004532946875, ""state_sha256"": ""9988fe8cf8bba61369b1510558e48fc687673b4c0498347a7cb126de2631abdf""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,166,300,300,"{""2021"": 1588.4756624314305}","{""2021"": 0.3019026550917008}","{""2021"": 54.29297445487608}","{""2021"": ""9988fe8cf8bba61369b1510558e48fc687673b4c0498347a7cb126de2631abdf""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3751,2897,3751
2021,0.186,0.0045634315,0.0045634315,0.1,4.982159576327874e-06,0.2958094748753749,0.5364914408593853,2.636480621428437e-06,3.2090675030427115e-06,4.306766883721827e-06,5.87392416393961e-06,8.468496099796046e-06,4.579969400515877e-06,4.982159576327874e-06,2.636480621428437e-06,3.2090675030427115e-06,4.306766883721827e-06,5.87392416393961e-06,8.468496099796046e-06,4.579969400515877e-06,0.69,0.31,0.62,207,93,0,93,0.0033333333333333335,"[{""const_opt"": 54.2055212090358, ""dens"": 183203373.0638776, ""key"": ""2021"", ""lml"": 1582.690549482692, ""lml_delta"": 0.0, ""ls_opt"": 0.3018624554487058, ""reviewed_lml"": 1582.690549482692, ""sigma"": 0.0045634315, ""state_sha256"": ""ae6f1f4c16e0ffb5c3c4d968dade5962cc0a6a0451f0b1c4dc180a8a3b52a63a""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,167,300,300,"{""2021"": 1582.690549482692}","{""2021"": 0.3018624554487058}","{""2021"": 54.2055212090358}","{""2021"": ""ae6f1f4c16e0ffb5c3c4d968dade5962cc0a6a0451f0b1c4dc180a8a3b52a63a""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3784,2865,3784
2021,0.187,0.004594087875,0.004594087875,0.1,4.292655740939427e-06,0.45890863832481454,0.10318357364756157,2.7153818062070806e-06,3.1015964325080985e-06,4.201145587471993e-06,6.1054588754030626e-06,8.69994770779625e-06,4.58644834882317e-06,4.292655740939427e-06,2.7153818062070806e-06,3.1015964325080985e-06,4.201145587471993e-06,6.1054588754030626e-06,8.69994770779625e-06,4.58644834882317e-06,0.52,0.48,0.96,156,144,0,144,0.0033333333333333335,"[{""const_opt"": 54.40814187604761, ""dens"": 178278504.14348978, ""key"": ""2021"", ""lml"": 1582.9388471816778, ""lml_delta"": -9.780542313819751e-07, ""ls_opt"": 0.3021672786773202, ""reviewed_lml"": 1582.938848159732, ""sigma"": 0.004594087875, ""state_sha256"": ""8d83862f97c5951a25c80c81a64b662af1da2a842d99dd2fefe0f526750358ac""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,168,300,300,"{""2021"": 1582.9388471816778}","{""2021"": 0.3021672786773202}","{""2021"": 54.40814187604761}","{""2021"": ""8d83862f97c5951a25c80c81a64b662af1da2a842d99dd2fefe0f526750358ac""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3772,2885,3772
2021,0.188,0.004624916,0.004624916,0.1,3.7601983849734777e-06,0.5,0.0,2.673554846956854e-06,3.123933903890051e-06,4.106137498004297e-06,6.067846669386344e-06,8.35688608078553e-06,4.567205946743292e-06,3.7601983849734777e-06,2.673554846956854e-06,3.123933903890051e-06,4.106137498004297e-06,6.067846669386344e-06,8.35688608078553e-06,4.567205946743292e-06,0.38,0.62,0.76,114,186,0,114,0.0033333333333333335,"[{""const_opt"": 54.652417129192486, ""dens"": 173567784.67781383, ""key"": ""2021"", ""lml"": 1583.4635022924185, ""lml_delta"": -2.7127839530294295e-06, ""ls_opt"": 0.3025041673405178, ""reviewed_lml"": 1583.4635050052025, ""sigma"": 0.004624916, ""state_sha256"": ""adc198bed5d111049640aefda08b2f812bfa321b6a9fb190544609c6f9bdb02b""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,169,300,300,"{""2021"": 1583.4635022924185}","{""2021"": 0.3025041673405178}","{""2021"": 54.652417129192486}","{""2021"": ""adc198bed5d111049640aefda08b2f812bfa321b6a9fb190544609c6f9bdb02b""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3775,2890,3775
2021,0.189,0.0046559158750000005,0.0046559158750000005,0.1,3.4743455028631495e-06,0.5,0.0,2.8164317756952387e-06,3.2672154359857914e-06,4.40003945337341e-06,6.2175238936779986e-06,8.23118742085794e-06,4.7104584915074315e-06,3.4743455028631495e-06,2.8164317756952387e-06,3.2672154359857914e-06,4.40003945337341e-06,6.2175238936779986e-06,8.23118742085794e-06,4.7104584915074315e-06,0.24,0.76,0.48,72,228,0,72,0.0033333333333333335,"[{""const_opt"": 54.782119849331295, ""dens"": 168874228.16818193, ""key"": ""2021"", ""lml"": 1584.6020362464342, ""lml_delta"": -3.0073265406826977e-06, ""ls_opt"": 0.3026644616598528, ""reviewed_lml"": 1584.6020392537607, ""sigma"": 0.0046559158750000005, ""state_sha256"": ""9169296a93554d084146eb4bb80b5ce176829b4a57a9656c9f6f26ea460dd974""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,170,300,300,"{""2021"": 1584.6020362464342}","{""2021"": 0.3026644616598528}","{""2021"": 54.782119849331295}","{""2021"": ""9169296a93554d084146eb4bb80b5ce176829b4a57a9656c9f6f26ea460dd974""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3745,2917,3745
2021,0.19,0.0046870875,0.0046870875,0.1,3.3630901000949864e-06,0.5,0.0,2.7737902625934576e-06,3.3539107673035067e-06,4.455127316972511e-06,6.18220194788761e-06,8.667743105034402e-06,4.7684352133068035e-06,3.3630901000949864e-06,2.7737902625934576e-06,3.3539107673035067e-06,4.455127316972511e-06,6.18220194788761e-06,8.667743105034402e-06,4.7684352133068035e-06,0.16333333333333333,0.8366666666666667,0.32666666666666666,49,251,0,49,0.0033333333333333335,"[{""const_opt"": 54.857423214162125, ""dens"": 164378838.92039412, ""key"": ""2021"", ""lml"": 1581.0406456264259, ""lml_delta"": -9.839714039117098e-07, ""ls_opt"": 0.3026688718194928, ""reviewed_lml"": 1581.0406466103973, ""sigma"": 0.0046870875, ""state_sha256"": ""c01843d8937ac9caa02b7731b9dfaa5bf17c83f4b2c9c1b8dd50d52d4e3a09c7""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,171,300,300,"{""2021"": 1581.0406456264259}","{""2021"": 0.3026688718194928}","{""2021"": 54.857423214162125}","{""2021"": ""c01843d8937ac9caa02b7731b9dfaa5bf17c83f4b2c9c1b8dd50d52d4e3a09c7""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3776,2875,3776
2021,0.191,0.004718430875,0.004718430875,0.1,3.2424667289284712e-06,0.5,0.0,2.834391432027432e-06,3.2914376345434537e-06,4.211194606064419e-06,6.188202909099557e-06,7.719991699852505e-06,4.620788261918489e-06,3.2424667289284712e-06,2.834391432027432e-06,3.2914376345434537e-06,4.211194606064419e-06,6.188202909099557e-06,7.719991699852505e-06,4.620788261918489e-06,0.14,0.86,0.28,42,258,0,42,0.0033333333333333335,"[{""const_opt"": 54.53597544117456, ""dens"": 160024504.07567304, ""key"": ""2021"", ""lml"": 1582.5824758205285, ""lml_delta"": -1.6854410205269232e-06, ""ls_opt"": 0.3022883513271554, ""reviewed_lml"": 1582.5824775059696, ""sigma"": 0.004718430875, ""state_sha256"": ""5f64d374f2bb61c8a0f035f480ce65a25671a45b069950d6ce829f002e222540""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,172,300,300,"{""2021"": 1582.5824758205285}","{""2021"": 0.3022883513271554}","{""2021"": 54.53597544117456}","{""2021"": ""5f64d374f2bb61c8a0f035f480ce65a25671a45b069950d6ce829f002e222540""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3699,2955,3699
2021,0.192,0.0047499460000000005,0.0047499460000000005,0.1,3.2026858944578083e-06,0.5,0.0,2.734152526882518e-06,3.3527036025007204e-06,4.3306348062753864e-06,6.009073384785015e-06,8.618321878779089e-06,4.730578937772929e-06,3.2026858944578083e-06,2.734152526882518e-06,3.3527036025007204e-06,4.3306348062753864e-06,6.009073384785015e-06,8.618321878779089e-06,4.730578937772929e-06,0.10333333333333333,0.8966666666666666,0.20666666666666667,31,269,0,31,0.0033333333333333335,"[{""const_opt"": 54.078448321011955, ""dens"": 155718995.1526329, ""key"": ""2021"", ""lml"": 1582.042660102159, ""lml_delta"": -4.4789976527681574e-07, ""ls_opt"": 0.3016466687380683, ""reviewed_lml"": 1582.0426605500588, ""sigma"": 0.0047499460000000005, ""state_sha256"": ""66135439b0b541050eb4b2e7b828ea9ee60c0acbeb32aab76b42139e60c89634""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,173,300,300,"{""2021"": 1582.042660102159}","{""2021"": 0.3016466687380683}","{""2021"": 54.078448321011955}","{""2021"": ""66135439b0b541050eb4b2e7b828ea9ee60c0acbeb32aab76b42139e60c89634""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3828,2835,3828
2021,0.193,0.0047816328750000005,0.0047816328750000005,0.1,3.2559859188606225e-06,0.5,0.0,2.9435909688398805e-06,3.3800447849904298e-06,4.452371824302758e-06,6.196727617321616e-06,9.579462342084074e-06,4.86490368749222e-06,3.2559859188606225e-06,2.9435909688398805e-06,3.3800447849904298e-06,4.452371824302758e-06,6.196727617321616e-06,9.579462342084074e-06,4.86490368749222e-06,0.12333333333333334,0.8766666666666667,0.24666666666666667,37,263,0,37,0.0033333333333333335,"[{""const_opt"": 53.710953957768886, ""dens"": 151601184.85939226, ""key"": ""2021"", ""lml"": 1581.9022004564458, ""lml_delta"": 0.0, ""ls_opt"": 0.3010824346717108, ""reviewed_lml"": 1581.9022004564458, ""sigma"": 0.0047816328750000005, ""state_sha256"": ""7ebbfa9d641fe75f8eb5808d12218e143b25c716847ce4369bb11c81ca112ba3""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,174,300,300,"{""2021"": 1581.9022004564458}","{""2021"": 0.3010824346717108}","{""2021"": 53.710953957768886}","{""2021"": ""7ebbfa9d641fe75f8eb5808d12218e143b25c716847ce4369bb11c81ca112ba3""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3707,2925,3707
2021,0.194,0.004813491500000001,0.004813491500000001,0.1,3.3333460600792405e-06,0.5,0.0,2.9642355145808323e-06,3.479267925301898e-06,4.4494600110950034e-06,6.110495958333268e-06,8.117555524335417e-06,4.805895800594468e-06,3.3333460600792405e-06,2.9642355145808323e-06,3.479267925301898e-06,4.4494600110950034e-06,6.110495958333268e-06,8.117555524335417e-06,4.805895800594468e-06,0.10666666666666667,0.8933333333333333,0.21333333333333335,32,268,0,32,0.0033333333333333335,"[{""const_opt"": 53.43284968533123, ""dens"": 147523768.56605715, ""key"": ""2021"", ""lml"": 1578.243399990141, ""lml_delta"": -1.5148991678870516e-06, ""ls_opt"": 0.3006777252143406, ""reviewed_lml"": 1578.24340150504, ""sigma"": 0.004813491500000001, ""state_sha256"": ""dd98fa6c18ad636be0e5c3471029d889c13f223d07d7e60d4d2f5abfcdbc8e64""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,175,300,300,"{""2021"": 1578.243399990141}","{""2021"": 0.3006777252143406}","{""2021"": 53.43284968533123}","{""2021"": ""dd98fa6c18ad636be0e5c3471029d889c13f223d07d7e60d4d2f5abfcdbc8e64""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3755,2872,3755
2021,0.195,0.004845521875000001,0.004845521875000001,0.1,3.4202678945488806e-06,0.5,0.0,2.9875330226590576e-06,3.5815210260011843e-06,4.740591738357768e-06,7.087156633383853e-06,9.040736419200395e-06,5.1619989282095655e-06,3.4202678945488806e-06,2.9875330226590576e-06,3.5815210260011843e-06,4.740591738357768e-06,7.087156633383853e-06,9.040736419200395e-06,5.1619989282095655e-06,0.11,0.89,0.22,33,267,0,33,0.0033333333333333335,"[{""const_opt"": 52.870268245669536, ""dens"": 143578408.5209931, ""key"": ""2021"", ""lml"": 1582.442356404214, ""lml_delta"": -1.5998130038497038e-06, ""ls_opt"": 0.2997893190496681, ""reviewed_lml"": 1582.442358004027, ""sigma"": 0.004845521875000001, ""state_sha256"": ""139d638178c32a510cac4c13a525a3909118be5d9e3b57ff0f6e22b6ed2b6634""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,176,300,300,"{""2021"": 1582.442356404214}","{""2021"": 0.2997893190496681}","{""2021"": 52.870268245669536}","{""2021"": ""139d638178c32a510cac4c13a525a3909118be5d9e3b57ff0f6e22b6ed2b6634""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3788,2889,3788
2021,0.196,0.004877724000000001,0.004877724000000001,0.1,3.62863736494689e-06,0.4999655646006563,8.631674575031098e-05,3.0143789763515317e-06,3.6140549332284703e-06,4.69651171216913e-06,7.34961733702589e-06,9.97996599542142e-06,5.260816957718526e-06,3.62863736494689e-06,3.0143789763515317e-06,3.6140549332284703e-06,4.69651171216913e-06,7.34961733702589e-06,9.97996599542142e-06,5.260816957718526e-06,0.17333333333333334,0.8266666666666667,0.3466666666666667,52,248,0,52,0.0033333333333333335,"[{""const_opt"": 53.04368731004503, ""dens"": 139755894.5302579, ""key"": ""2021"", ""lml"": 1577.9901475403763, ""lml_delta"": -2.2737367544323206e-13, ""ls_opt"": 0.3000563515602948, ""reviewed_lml"": 1577.9901475403765, ""sigma"": 0.004877724000000001, ""state_sha256"": ""870d0c4d2cc70afbf63a0af27ad1e05506be6c9d934927484eb0e213c1e2ed9a""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,177,300,300,"{""2021"": 1577.9901475403763}","{""2021"": 0.3000563515602948}","{""2021"": 53.04368731004503}","{""2021"": ""870d0c4d2cc70afbf63a0af27ad1e05506be6c9d934927484eb0e213c1e2ed9a""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3799,2871,3799
2021,0.197,0.004910097875000001,0.004910097875000001,0.1,3.844554390216538e-06,0.5,0.0,3.037511798873487e-06,3.5362837798726888e-06,4.661138066743943e-06,6.728570789058913e-06,9.174854840181238e-06,5.113632294475208e-06,3.844554390216538e-06,3.037511798873487e-06,3.5362837798726888e-06,4.661138066743943e-06,6.728570789058913e-06,9.174854840181238e-06,5.113632294475208e-06,0.2633333333333333,0.7366666666666667,0.5266666666666666,79,221,0,79,0.0033333333333333335,"[{""const_opt"": 53.38910113684253, ""dens"": 136004179.86803293, ""key"": ""2021"", ""lml"": 1577.3318708428023, ""lml_delta"": 0.0, ""ls_opt"": 0.3005838007933587, ""reviewed_lml"": 1577.3318708428023, ""sigma"": 0.004910097875000001, ""state_sha256"": ""0dcab5f062bcba2b6ad7bb053fe28e6a88a697a6400683a7ce83fa1945405a47""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,178,300,300,"{""2021"": 1577.3318708428023}","{""2021"": 0.3005838007933587}","{""2021"": 53.38910113684253}","{""2021"": ""0dcab5f062bcba2b6ad7bb053fe28e6a88a697a6400683a7ce83fa1945405a47""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3729,2926,3729
2021,0.198,0.004942643500000001,0.004942643500000001,0.1,4.144559072543041e-06,0.5,0.0,3.0921451832905316e-06,3.7450121500764714e-06,4.869515773248347e-06,7.072148095465578e-06,9.630072305683928e-06,5.326381086842571e-06,4.144559072543041e-06,3.0921451832905316e-06,3.7450121500764714e-06,4.869515773248347e-06,7.072148095465578e-06,9.630072305683928e-06,5.326381086842571e-06,0.31666666666666665,0.6833333333333333,0.6333333333333333,95,205,0,95,0.0033333333333333335,"[{""const_opt"": 53.2662414156869, ""dens"": 132354320.73115931, ""key"": ""2021"", ""lml"": 1573.7980270415628, ""lml_delta"": 0.0, ""ls_opt"": 0.3003508525872408, ""reviewed_lml"": 1573.7980270415628, ""sigma"": 0.004942643500000001, ""state_sha256"": ""b70ed0eafed78fe21ce5781a46b3b9c0111ebd937f4ea5920ea2ced0ba658d3f""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,179,300,300,"{""2021"": 1573.7980270415628}","{""2021"": 0.3003508525872408}","{""2021"": 53.2662414156869}","{""2021"": ""b70ed0eafed78fe21ce5781a46b3b9c0111ebd937f4ea5920ea2ced0ba658d3f""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3766,2897,3766
