method,mass_MeV,dataset_set,observed_r,asimov_r,response_sd,z_standardized,p_asymptotic,p_local_common_truth,p_global_gp,gp_k,gp_n,p_global_gp_low,p_global_gp_high,p_global_gp_upper95,p_global_direct,direct_k,direct_n,p_global_direct_low,p_global_direct_high,p_global_direct_upper95,p_global_raw_ordering,raw_gp_k,raw_gp_low,raw_gp_high,raw_gp_upper95
fixed,170,2016+2021,-2.6140036227480574,0.889843130842896,1.7481307647080777,-2.004339048501366,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,171,2016+2021,-2.845769710718886,0.6775237509055699,1.7785039593763932,-1.9810433612190823,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,172,2016+2021,-3.3829110297203973,0.30113021602998036,1.7781203896039535,-2.0718739109509543,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,173,2016+2021,-3.3408465963536504,0.07175625021676678,1.7761912618610174,-1.9213037018292936,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,174,2016+2021,-2.419204705058014,-0.17161900338444577,1.7727505298703778,-1.2678522238760295,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,175,2016+2021,-0.7234488321507888,-0.28443559661493045,1.803590559952246,-0.24341069713044086,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,176,2016+2021,-1.4186303400940563,-0.5378499564406825,1.7648563368194412,-0.4990663349067175,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,177,2016+2021,-0.644201000965265,-0.5885399486208921,1.7946603302349766,-0.031014811776156635,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,178,2016+2021,0.1209269231044778,-0.9036976345385949,1.790656283391696,0.5722061610295881,0.4518744585500946,0.28359115702335425,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,179,2016+2021,0.9051908855498156,-0.9750217573393417,1.7900438011153905,1.0503724220142445,0.18268213481596857,0.1467734599450406,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,180,2016+2021,0.6185374462712603,-1.1963225460491296,1.7848537320362394,1.0168116074418703,0.2681105608775485,0.15462152960361442,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,181,2021,2.031932416464088,-0.8475373567359729,1.7747234156171694,1.6224893117774692,0.02108024914309353,0.05234930990172347,0.98452,196904,200000,0.9839693798500069,0.9850565109774407,0.9849713595948286,0.983,983,1000,0.9729205031351487,0.9900664874072834,0.9891396939870882,1.0,200000,0.9999815557728263,1.0,1.0
fixed,182,2021,1.055965759594942,-0.8871870529977853,1.756889073424929,1.106019066306042,0.14549192925647114,0.13435913349243767,0.99999,199998,200000,0.9999638770334925,0.999998788951313,0.999998223189583,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,183,2021,0.972435060356249,-0.9040276948304689,1.7507000885530417,1.0718356430413043,0.1654170784550451,0.14189693033991313,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,184,2021,0.5231539398146211,-0.9184823205866859,1.7399551940839943,0.8285479219827047,0.300433565772117,0.20368013359512394,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,185,2021,0.4418948078335514,-0.9473263058429269,1.7680672132050548,0.7857286777905772,0.3292826640172296,0.21601322927168232,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,186,2021,1.0178171914958232,-0.8403712726786828,1.7348624939899182,1.071086884759931,0.15438242025461613,0.14206518237429372,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,187,2021,1.0334806891160409,-0.7945522793430264,1.7670678152698485,1.0345007433571014,0.1506895014973989,0.1504510647293873,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,188,2021,1.1592297448777884,-0.6931460671335992,1.7635471706120924,1.0503693027776877,0.12318127501219556,0.14677417672259674,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,189,2021,0.8920872073323329,-0.6598942854856396,1.79290174950345,0.8656255108501059,0.18617309559361672,0.1933477805157401,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,190,2021,0.2825445484238063,-0.6384481164054379,1.7492050478450119,0.5265206991964092,0.38876299635277156,0.2992632370217413,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,191,2021,-0.1055020486495597,-0.5544919849117376,1.7823571623879098,0.25190794849481485,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,192,2021,-1.0593288304486133,-0.5072863526674052,1.7761620047833322,-0.31080637706161823,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,193,2021,-1.5882560397521317,-0.4335159276725968,1.7744390792256743,-0.6507634584915915,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,194,2021,-1.5628791657180476,-0.3425070490488374,1.8074322312763567,-0.6751966107229473,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,195,2021,-1.826325745904724,-0.2396359200182838,1.8037984377855576,-0.8796380973887238,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,196,2021,-2.2273556929026204,-0.16771457812648977,1.8342091866142147,-1.1229041539029923,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,197,2021,-1.4601055495050823,0.00297281884820627,1.799479716441928,-0.8130563267732751,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,198,2021,-0.5357590582406329,0.10267342734799931,1.8293634127089373,-0.34899161159194486,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,199,2021,0.647421736043362,0.20537166417572314,1.820756206293287,0.24278377870674328,0.2586795160218377,0.4040864511919881,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,200,2021,0.0548197307228211,0.2985868122830849,1.8164903173193128,-0.13419674150534605,0.4781410405969974,0.5533764987454111,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,201,2021,0.1687214890292106,0.4358521775498855,1.8110352502126543,-0.14750165050034672,0.43300785764998384,0.5586319614656098,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,202,2021,-0.1722949208005356,0.5253253574049447,1.8355800124777704,-0.38005440975781424,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,203,2021,1.7897129555832565,0.6076589885294009,1.823200344494263,0.6483401402503273,0.03675003428842288,0.25838248867908503,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,204,2021,2.169480933574427,0.6575955374685247,1.8155127625738405,0.8327594425513773,0.015023095174771064,0.20249020627415465,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,205,2021,3.0721825014590265,0.7244344903374776,1.8047507907736082,1.3008710250323172,0.0010624988012144926,0.09665130274871686,0.999545,199909,200000,0.9994413897760562,0.9996336470559564,0.9996204974961934,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,206,2021,2.656564753065783,0.8004074285317683,1.8300496085513136,1.0142661247327434,0.003947064447090425,0.15522789178196045,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,207,2021,2.469585031848323,0.8013638619107896,1.7901418706506542,0.9318932746549261,0.006763493288525101,0.17569584180558195,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,208,2021,2.7803387408633453,0.85010194513691,1.814891668568237,1.0635548276273668,0.0027151111015388312,0.1437652075952665,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,209,2021,2.7475262125882245,0.855797125047297,1.8085073084761083,1.0460168331500657,0.003002335443876664,0.14777663033311994,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,210,2021,2.19006910687753,0.8753650161378725,1.8378341945626657,0.7153551145306157,0.014259612655757778,0.2371948202152041,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,211,2021,0.8494507880667421,0.7993435971465488,1.8059091433639713,0.027746241334630918,0.19781525137337863,0.4889322713166415,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,212,2021,0.646479738653679,0.7915832714110838,1.8359879089943851,-0.07903294572178389,0.25898435732404274,0.5314967909417668,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,213,2021,-0.2718180457690528,0.7014037823674721,1.8383091887172476,-0.5294113928765316,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,214,2021,0.1442625917801424,0.6941745222726557,1.8695843895594697,-0.29413592323697624,0.4426465583458083,0.6156729792030935,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,215,2021,-0.5499711315665288,0.5902638784527355,1.8382542917463782,-0.620281435021712,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,216,2021,-0.4404002660149451,0.5575912223347225,1.8728209506751081,-0.5328814203994862,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,217,2021,-0.6340917518802511,0.47632926135507964,1.9120374736175663,-0.5807527459879849,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,218,2021,-0.3034771463062381,0.3841287502547585,1.8792133526691432,-0.3659009210339819,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,219,2021,-1.0085598233630506,0.30510676734905123,1.9178609132887023,-0.684964473497433,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,220,2021,-0.9494980027964772,0.17710108815676864,1.9228267290052334,-0.5859077544319802,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,221,2021,-1.1325487802769396,0.08830085492460447,1.9615339339311526,-0.6223953682793613,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,222,2021,-2.235624555773957,-0.03392168660868635,1.9271572180118468,-1.1424614704952092,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,223,2021,-2.6566521570517105,-0.15541043022850942,1.966128411103515,-1.2721660053828054,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,224,2021,-2.245234092045066,-0.2565203708094701,1.9627540732163244,-1.0132261338154973,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,225,2021,-1.2589515156429525,-0.36928996645127987,1.99824803118744,-0.4452207810573944,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,226,2021,-1.518874948249822,-0.42954796870260414,1.9534690196281856,-0.5576371924007043,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,227,2021,-1.960045986841442,-0.508048236064809,1.9806814613077206,-0.7330798915126763,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,228,2021,-2.3880877788288313,-0.5995097143359311,1.970521992581518,-0.9076671416134469,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,229,2021,-2.2099930209487173,-0.6832523097321355,1.99705574250982,-0.7644957918389573,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,230,2021,-2.3360734742146803,-0.703867194013851,1.9481625929059065,-0.837818304357342,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,231,2021,-2.8557844171882594,-0.7673447122629559,1.9714117841150447,-1.059362494306481,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,232,2021,-1.90069494894101,-0.827531117949174,1.9960767039148413,-0.5376365692195466,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,233,2021,-2.358575172478049,-0.8158242823443886,1.9480892555844744,-0.7919302905198752,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,234,2021,-1.2486117934368923,-0.8581269460151993,1.977539174759807,-0.19745998077085958,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,235,2021,-0.9415057331549134,-0.8530752435673068,1.9705913429564494,-0.04487510305152138,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,236,2021,-0.5200911919855965,-0.8638342945098566,2.003148687036748,0.17160139172332647,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,237,2021,0.7611562945496717,-0.7854921245030988,1.9699860530282711,0.7851062786334227,0.22328185978329584,0.21619562939828768,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,238,2021,1.2153005586533907,-0.7631835825761561,2.007638145648244,0.9854784566223294,0.11212573946408488,0.16219455421956658,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,239,2021,0.7605675334299341,-0.7145111177273429,2.0104605572423413,0.733701860423751,0.2234577089406059,0.23156523220048553,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,240,2021,0.4425994343426929,-0.678604640164462,2.055278153847721,0.5455242505293648,0.32902774699727344,0.2926965032234668,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,241,2021,0.9585894159803232,-0.5864206663837469,2.026691558834424,0.7623311379717913,0.1688828132838695,0.2229311970604419,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,242,2021,1.9746535315222935,-0.5091231900435154,2.0797599956295167,1.1942612257112875,0.024153739841273836,0.11618789997559964,0.999905,199981,200000,0.9998516496898265,0.9999428028560183,0.9999377893745998,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,243,2021,1.7272290285875371,-0.45208059309580884,2.135410752996763,1.0205575759253702,0.042063269712556695,0.15373204890318032,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,244,2021,3.007937021284523,-0.3694255882798149,2.1560687021186715,1.5664448012466188,0.0013151382001511907,0.05862226076758367,0.99052,198104,200000,0.9900856265706265,0.9909400658242309,0.9908736429844481,0.99,990,1000,0.9816867569448875,0.9951944893089507,0.9945648598552932,1.0,200000,0.9999815557728263,1.0,1.0
fixed,245,2021,2.3417852740905376,-0.3134039060948014,2.168230550205551,1.224588030979281,0.009595876443287939,0.11036523990226077,0.999865,199973,200000,0.9998035881196323,0.9999110323239331,0.9999047078010244,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,246,2021,2.2983393924010507,-0.20136497714961352,2.1924677539987276,1.1401327864419368,0.01077124004100973,0.12711549220607749,0.999965,199993,200000,0.9999278879613711,0.9999859280726715,0.9999835733100565,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,247,2021,3.742560094630095,-0.10265424970277681,2.2585205778708435,1.702536776511392,9.107747597804639e-05,0.04432739522820988,0.972165,194433,200000,0.9714346815418236,0.9728815898804742,0.9727674700411674,0.968,968,1000,0.9551240971649907,0.9780111503943576,0.9766118200808608,1.0,200000,0.9999815557728263,1.0,1.0
fixed,248,2021,3.0844211273158746,0.008907406940845877,2.27942351942525,1.3492506742013923,0.00101974339634472,0.08862823159760436,0.99912,199824,200000,0.9989800240320893,0.9992451653611342,0.9992261524657371,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,249,2021,2.8935381638651174,0.07894879495516005,2.288865918782365,1.2296873075060981,0.0019046399771884257,0.10940711079498938,0.99985,199970,200000,0.9997858725398038,0.9998987934136195,0.9998920281046931,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,250,2021,3.785426430346039,0.23414063895693837,2.3062785157078776,1.5398338783462528,7.672261298365838e-05,0.06180042579974999,0.99263,198526,200000,0.9922454174199995,0.9930001987256344,0.9929417953738406,0.992,992,1000,0.9842979508239253,0.9965400238346707,0.9960131488446118,1.0,200000,0.9999815557728263,1.0,1.0
