group,scope_key,scope_label,dataset_set,source_state,source_file,mass_GeV,mass_MeV,A90_events,eps2_90,p0_local_asymptotic,Z_local_asymptotic,gp_support,edge_diagnostic,yield_coordinate,limit_method,pvalue_method,limit_coordinate
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.106,106.0,2294.106970665094,5.908246016487418e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.107,107.0,2405.1812760526036,6.252013262027557e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.108,108.0,2550.462846392438,6.6883102279915265e-06,0.47779893057041,0.0556785832254506,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.109,109.0,2684.5789827399367,7.11006483573518e-06,0.4089276205897305,0.2303044007946339,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.11,110.0,2993.371163895391,8.011083459094136e-06,0.2971079093625427,0.5327367559554037,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.111,111.0,3208.894181212002,8.682631978861413e-06,0.22600300404226,0.7520749154482759,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.112,112.0,3364.9537215405376,9.204114641743486e-06,0.182527363347877,0.9057754330483656,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.113,113.0,3338.1366889992905,9.233312967946622e-06,0.1835030551946945,0.902095554120727,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.114,114.0,3416.9085157042937,9.569267105166348e-06,0.1613614587358311,0.9888778325803266,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.115,115.0,3300.87297670071,9.36197407707482e-06,0.1741347487712463,0.937951184025194,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.116,116.0,3046.1464510666165,8.743803307770637e-06,0.2336164631335674,0.726988621316052,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.117,117.0,3021.8352653175707,8.788125445663275e-06,0.2292130859860249,0.7414408692778014,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.118,118.0,2991.810316772615,8.822404129422661e-06,0.2289369615445229,0.7423522816486717,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.119,119.0,3121.0402502400384,9.322712830277994e-06,0.1875285249084526,0.8870405860847679,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.12,120.0,3230.1752269962244,9.781440301348936e-06,0.1614536511631068,0.9885010870586028,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.121,121.0,3463.347441371231,1.0640832275739212e-05,0.1090535469525685,1.2315771151863375,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.122,122.0,3266.7423570238407,1.018827647195038e-05,0.1410394261078495,1.075661096670953,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.123,123.0,3104.841478226781,9.828686335980018e-06,0.1732188684701194,0.9415213823155588,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.124,124.0,2645.438936252087,8.499985298191258e-06,0.295615170168119,0.5370539619298063,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.125,125.0,2232.373454318755,7.283648309794396e-06,0.4599372942852499,0.1005916964169345,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.126,126.0,1872.176924100832,6.208829359649217e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.127,127.0,1614.2761619225753,5.441496020505444e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.128,128.0,1476.7494673111898,5.057793236518946e-06,0.499975650495596,6.103515625e-05,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.129,129.0,1410.204655966005,4.914081321497014e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.13,130.0,1367.9190813560897,4.848067704101405e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.131,131.0,1314.3394054816715,4.740181410999484e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.132,132.0,1282.0972045630706,4.7031244142440376e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.133,133.0,1257.9214784143944,4.694268692620919e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.134,134.0,1234.0241665071023,4.684310292639251e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.135,135.0,1241.5468065833088,4.7992037310481104e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.136,136.0,1276.7734065507216,5.021122164374838e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.137,137.0,1332.1192728231165,5.330623865575277e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.138,138.0,1522.3208707962822,6.2012913160181075e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.139,139.0,1882.2252746355755,7.808739301787582e-06,0.4991055085224682,0.0022421595076564,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.14,140.0,2250.373996037562,9.505249938361916e-06,0.3037723057345555,0.5135815073160912,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.141,141.0,2658.651738830907,1.1437866010049371e-05,0.1608119746463298,0.9911262241111924,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.142,142.0,3052.4647272699285,1.3379223395371283e-05,0.0764301240880625,1.4295011376774258,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.143,143.0,3274.3689077939543,1.4616044361320483e-05,0.0469246298513445,1.6754332383353818,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.144,144.0,3393.4382586351876,1.542720671761219e-05,0.0358016153411147,1.8016325873507504,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.145,145.0,3347.7060043153288,1.551468675576454e-05,0.0358516177866322,1.8009977438119336,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.146,146.0,3101.733325695802,1.4653813313778242e-05,0.0570514936729045,1.58001693894754,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.147,147.0,3016.6139879222364,1.4527226540119647e-05,0.0629163007819493,1.5307442957663815,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.148,148.0,2928.8847461822434,1.4393464643486453e-05,0.0700270063724958,1.4755899200789648,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.149,149.0,2815.7054743799654,1.4103629370665994e-05,0.0827033650281393,1.3871148974105407,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.15,150.0,2714.913711270835,1.386802910009587e-05,0.0967122901843687,1.300514819665107,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.151,151.0,2700.5078694320823,1.4076853842700942e-05,0.0932157863620958,1.321209340534554,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.152,152.0,2713.081296299799,1.443798504136246e-05,0.0854581078741928,1.3692657635268328,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.153,153.0,2646.147597437874,1.4341624871547616e-05,0.0921909149902623,1.3273835756334431,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.154,154.0,2494.232736453215,1.378479562510356e-05,0.1208159194576016,1.1709177518306315,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.155,155.0,2357.2587360292737,1.328781581985364e-05,0.1468874360564235,1.0498765548236837,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.156,156.0,2204.125706503269,1.2688659897234876e-05,0.1890769165520844,0.881303017878059,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.157,157.0,1942.4883061998244,1.1418323198498924e-05,0.2877391306811091,0.5600017246018616,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.158,158.0,1672.7709740067407,1.0029911272904433e-05,0.4263141910993716,0.1857658549652357,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.159,159.0,1451.139392473502,8.884932582994776e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.16,160.0,1299.3946893533248,8.116118610117989e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.161,161.0,1176.7783950965452,7.505291692708167e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.162,162.0,1096.7102215667076,7.13918694423607e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.163,163.0,1019.353122360654,6.770240145614377e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.164,164.0,980.6862678500232,6.651440648308895e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.165,165.0,965.0921873971168,6.6847485106445105e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.166,166.0,952.4186534686734,6.736796953996784e-06,0.4999827823003121,4.315837287515549e-05,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.167,167.0,925.0115212167228,6.679206511857987e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.168,168.0,905.7655559769267,6.6776444321554446e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.169,169.0,909.63324249185,6.845660662155621e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.17,170.0,921.3562146038456,7.0798293435904775e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.171,171.0,936.957415811638,7.346861210730642e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.172,172.0,963.6334178984586,7.70513444468873e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.173,173.0,1039.0320809782993,8.480828621837432e-06,0.499657372144308,0.0008588407763348,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.174,174.0,1121.7350195792058,9.353006004237286e-06,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.175,175.0,1297.8686441923346,1.1036902892099404e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.176,176.0,1469.588999021292,1.2763527655999424e-05,0.3884397753398389,0.2833878375173597,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.177,177.0,1673.804832761582,1.483831154698874e-05,0.2540302853802089,0.6618605901652995,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.178,178.0,1852.8514486786976,1.6770569663800012e-05,0.1656403793447425,0.9715373591556395,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.179,179.0,1995.582963287726,1.84560434469799e-05,0.1132192635055688,1.209584087787393,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.18,180.0,2102.369448306305,1.9854172982415823e-05,0.084531541787176,1.375220535755656,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.181,181.0,2057.0754876076435,1.985332629893918e-05,0.088457489292329,1.3503149509606325,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.182,182.0,1914.9148245807696,1.8869165238652552e-05,0.1222264021977978,1.163928954733508,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.183,183.0,1796.0941666440226,1.8059271359831033e-05,0.1573514945496757,1.005402681689113,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.184,184.0,1574.6868452361527,1.6168889698499347e-05,0.2505882910550064,0.6726396314105483,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.185,185.0,1454.1236606123098,1.526168807762952e-05,0.3112282243757492,0.492371916281536,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.186,186.0,1282.4126647125702,1.3769460093034472e-05,0.4289158586886666,0.1791349784395375,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.187,187.0,1203.5619466236285,1.3212470530670525e-05,0.4910346304140924,0.0224747408041472,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.188,188.0,1074.24895984633,1.2049669977971618e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.189,189.0,1007.4202618002512,1.1568079338418334e-05,0.4999878252477924,3.0517578125e-05,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.19,190.0,1002.2338971359871,1.1769473583822567e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.191,191.0,985.0604342301484,1.1808119116695377e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.192,192.0,993.9363821851024,1.217712195921046e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.193,193.0,988.1494755870332,1.2354971154676927e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.194,194.0,1070.8747877678752,1.3683663568136277e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
