method,mass_MeV,asimov_r,response_sd,toy_r_mean,toy_r_sd,z_mean,z_sd,z_skew,z_excess_kurtosis,normality_KS,normality_p,normality_holm_p
profiled,71,-4.9677607835663995,0.9745969066050799,-4.999767927805269,0.9745409022003708,-0.0328414178435721,0.9999425358275514,-0.04609182419015181,-0.06665549158774908,0.02145385604108685,0.738311246351737,1.0
profiled,72,-9.029740200697493,0.9764161003175353,-9.068445211342814,0.9773895421937389,-0.03963987344405157,1.000996953937862,-0.021031002143393242,-0.15251477305753403,0.029414106049697297,0.3457512630446532,1.0
profiled,73,-13.223904530076624,0.9796719918571655,-13.259635120988504,0.978410062086774,-0.0364719939008814,0.9987118854260605,0.02821617129680767,-0.10673000122871068,0.0331023644970283,0.2183174805314656,1.0
profiled,74,-17.596237065965017,0.9753239275283963,-17.635978113803752,0.9837849981280936,-0.040746511714774176,1.0086751389573092,0.0008131804352401524,-0.010657393567694129,0.026198625741635895,0.49042662649097324,1.0
profiled,75,-17.412805526041605,0.9775252578384767,-17.446489802158872,0.9892113686287777,-0.03445872712460441,1.0119547916502347,-0.01655881487407342,0.04826682851239017,0.02083250417809962,0.770079737035187,1.0
profiled,76,-14.653238482091897,0.9804436646127429,-14.675647033670971,0.9894562509472727,-0.022855521829421747,1.0091923551141408,0.017485288820748162,0.02653562913904617,0.02404681815790899,0.6009324484055576,1.0
profiled,77,-9.996896227549211,0.9813852039269085,-10.0084032192017,0.9898180843479559,-0.011725254881004716,1.0085928342788377,0.08344135535394835,0.18998232071020515,0.024383265233864693,0.5831882570037967,1.0
profiled,78,-4.362256805165965,0.9808705313173713,-4.3659026045234715,0.9897162111812553,-0.0037169017124101486,1.0090181931064883,0.12555458164993075,0.28463691807161196,0.02136835928616687,0.742734344711643,1.0
profiled,79,2.463073493140722,0.9823831174667417,2.460627932360327,0.9881511588434687,-0.0024894165391417147,1.005871478524184,0.0997881110129824,0.18529367287667675,0.020083143239843504,0.8069303684355521,1.0
profiled,80,8.329254881349206,0.9800248271654622,8.324748345083728,0.9872483348265944,-0.004598389898459029,1.0073707394556777,0.04315662621669981,-0.04087706625157095,0.016111541926382394,0.9538051316648462,1.0
profiled,81,12.146095198781367,0.9796135175916153,12.142443291778557,0.9847998791235388,-0.003727905890671108,1.0052942935543339,-0.022787953773419068,-0.23261467354786758,0.023034460317291727,0.6548013705166283,1.0
profiled,82,13.712308103267434,0.9812162145618168,13.708138019243007,0.9820222964555989,-0.004249913487504338,1.0008215130180478,-0.05562047737380419,-0.20001760615797926,0.021961338896938742,0.7117914986790383,1.0
profiled,83,12.711062934362044,0.9807201560203647,12.716828707530462,0.9765850792666568,0.005879121717875829,0.995783632335561,-0.04075082292460942,-0.06920188716811593,0.020727093716124606,0.7753714193596091,1.0
profiled,84,10.983464380356445,0.9826861810816251,10.99931735656285,0.9789707626943194,0.016132287714635738,0.9962191201435069,-0.026313726146031384,-0.06981342170626403,0.020592798042002702,0.7820657472744718,1.0
profiled,85,6.216104233920622,0.9875576016808099,6.249932811549519,0.9763560848212822,0.034254789362485126,0.9886573534136512,0.06852621161657817,-0.04981095789021239,0.018539347126772132,0.8754240839659717,1.0
profiled,86,3.8122930253221754,0.988954373242719,3.861903697806265,0.9884293723114086,0.050164773852426944,0.9994691353357497,0.03452855922965068,0.07548651871678169,0.026229154078673628,0.48892266810736706,1.0
profiled,87,1.8695701270547544,0.9878182089937698,1.9328336318248849,0.9990275187666146,0.0640436713902785,1.0113475431722028,-0.022396372681186365,0.28264261939123436,0.0306297911643848,0.29909658264425365,1.0
profiled,88,0.23102091392051372,0.9862002625390702,0.30157397853744894,1.0070019011608111,0.07154030200244463,1.0210927125168117,-0.04690022275313289,0.18981095465526243,0.03957904481008101,0.08486270926032735,1.0
profiled,89,-0.8543289219130966,0.9844808650423618,-0.7871485558635191,1.0103711206914774,0.06823938223185964,1.0262983838167352,-0.029894531437600996,-0.07046406462427335,0.043517108194437215,0.04397566985846213,1.0
profiled,90,-1.713105178454683,0.9833146673659139,-1.6649515171378093,1.0160300251147836,0.048970754647509496,1.0332704868895193,0.0020104028355984187,-0.28010213079079405,0.0406025402245741,0.07196422944774128,1.0
profiled,91,-2.1234973142500237,0.981995796850359,-2.101916752183483,1.0212321507360305,0.021976226513145618,1.0399557248732811,0.032757336507983154,-0.29412890182662554,0.02915432833198489,0.3563170964073341,1.0
profiled,92,-2.4434506920069805,0.9838525172563134,-2.4500421905159593,1.0191403990451433,-0.006699681500394707,1.0358670442672013,0.03584670276130374,-0.22408849085887494,0.034394056794940286,0.18331423520959367,1.0
profiled,93,-3.097466555497516,0.9827859450107562,-3.132890260057455,1.0099258361152776,-0.03604417089985077,1.0276152617386327,0.014034294402011921,-0.20243186881120545,0.036439774694993404,0.1370539427909827,1.0
profiled,94,-2.240538631594135,0.980876695177521,-2.300265706696396,0.992092320297248,-0.06089152224322272,1.0114342864652293,-0.02621902072488904,-0.10132885340616493,0.03508961357407048,0.16637459533927357,1.0
profiled,95,-2.142123871571303,0.9796260761541484,-2.221668517444168,0.9731351641824127,-0.0811989878680487,0.993374092289154,-0.024889316443653876,-0.023517320020621124,0.04007906961555269,0.07833672709855422,1.0
profiled,96,-1.9688720458496805,0.9779904900863639,-2.058611442804435,0.961446593138219,-0.09175896684519916,0.9830837854602411,-0.024125550522831107,-0.04435094271000395,0.047555761654269946,0.02100602209950992,1.0
profiled,97,-1.7435140574139898,0.9771676345664775,-1.8339587296638615,0.9617904938262549,-0.09255799010371203,0.9842635590903043,0.0018837789822707977,-0.14071657751813849,0.04457795424325528,0.03644856950816544,1.0
profiled,98,-1.0245245366878346,0.9801723809227827,-1.106935955956062,0.9712375878607379,-0.08407849565261276,0.9908844676345265,-0.009528693363907825,-0.16334834883455684,0.03920761113315374,0.09000124740824467,1.0
profiled,99,-0.7751683747377779,0.9821865207409742,-0.8446388959591218,0.979501056156316,-0.07073047710829344,0.9972658303408274,-0.001066014808595885,-0.09927848874376188,0.04367166999238009,0.04280116090004016,1.0
profiled,100,-0.4588152570840561,0.9851250146787309,-0.5139346420243026,0.9889284660061708,-0.05595166513787297,1.003860881888864,0.011695289651544276,-0.08200736438185618,0.031641734161748175,0.2637767122170087,1.0
