scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,A_up_wald90,eps2_up_wald90,A_up_wald90_over_sigmaA_ref,A_up_wald90_minus_injected_over_sigmaA_ref,p0_wald_local,upper_limit_diagnostic,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,gp_support_mode,gp_support_low_GeV,gp_support_high_GeV,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256,support,cohort
2016_full,15,0.044,2.0,20967.291960200702,injected_refit,0,2103292226,12,True,False,,2236.0361837296623,0.2056990323785609,33.82782488226013,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,14557.37781163834,10483.645980100351,5.432588744892991,0.0003731845676595,-1.439947471494297,-82139796.53915115,34,859750670.2102342,1135637830.403998,0,,670,23,647,0.0339999999999999,0.21,0.00025,0,690.0,354875.0,86e92430ae384549fed5c081ace538e0c9820fd673dfcf7c557c759a372857bd,False,False,False,False,True,-0.0123548946247691,-1.1345993895859537e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_trigger_replicated_after3,reference_relative_length,True,10483.645980100351,matched_refit_bonly_multistart_v1,3,4.7837335103220124e-09,1.8463009419773988e-05,1.2818679883585438e-05,23948.087125092003,2.1087785633710865e-05,2.28432810212681,0.2843281021268102,0.4998511209010229,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.9996268154323404,0.0,0.4019668468075913,5.359557957434551,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,467810426.0,0.0,2235.960972218811,0.2485146139259462,35.47451990468165,21190.0,20628.0,562.0,3af25da5b811ed873318c1703ead9c0841dd22116016cf7501032394e3316f06,034_210,initial_0_24
2016_full,15,0.044,5.0,52418.22990050176,injected_refit,2,3620125137,12,True,False,,2236.2284196095407,0.2055285576208286,33.892793860821925,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,14623.710438802398,10483.645980100351,30431.452103997653,2.0809665393299337,-1.50350199345883,-82512794.61955182,34,859750670.2102342,1135637830.403998,0,,670,23,647,0.0339999999999999,0.21,0.00025,0,690.0,354875.0,bd31a1123c033cf2bf5f94f210b9e0774fc6d95351d42313cc6360c4ab1faaca,False,False,False,False,True,-0.0134670497729583,-1.2280489479463162e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_trigger_replicated_after3,reference_relative_length,True,10483.645980100351,matched_refit_bonly_multistart_v1,3,2.679679321106431e-05,4.615752354943497e-05,1.2877089902508866e-05,49329.54505961505,4.343774374094802e-05,4.705380661770768,-0.2946193382292321,0.0187184844351276,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.9190334606700663,0.0,0.4016337134912429,5.355116179883238,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,4149207788.0,0.0,2235.960972218811,0.2485146139259462,35.47451990468165,52446.0,51029.0,1417.0,c000b95bbef36d423abd7c2f8a9b091f35da5e1aeac41a52f64a7072d9abcb76,034_210,initial_0_24
2016_full,15,0.049,0.0,0.0,reference_bonly,1,3185138028,12,True,False,,2207.3137315193503,0.1919085990412748,34.16872151581064,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,17467.9416972281,17438.455460287503,18905.64380562599,1.0823051813039903,1.0823051813039903,-128883743.60562624,38,1181583360.1643772,1738101355.046195,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",666,41,625,0.0339999999999999,0.21,0.00025,0,690.0,354875.0,c6a19c49b7dd9fd467dbbf468bcecd7a142e9838946cee4a74f4327ced2cc880,False,False,False,False,True,-0.0221590949834019,-1.4954866570699083e-08,2,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,17467.9416972281,matched_refit_bonly_multistart_v1,2,1.0877181443267167e-05,0.0,1.005001327829e-05,42758.5435072691,2.4600719275161416e-05,2.447829529569259,2.447829529569259,0.1395584722308636,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.0823051813039903,0.0,0.3833705866324241,5.111607821765655,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,034_210,initial_0_24
2016_full,15,0.049,2.0,34935.8833944562,injected_refit,0,2841441920,12,True,False,,2207.023682364093,0.1918454490077742,34.1812363474944,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,17514.607706749728,17467.9416972281,53012.49183915337,3.026758733438464,1.032087543572607,-129311126.77661663,38,1181583360.1643772,1738101355.046195,0,,666,41,625,0.0339999999999999,0.21,0.00025,0,690.0,354875.0,73e603e7f258b5a5cd6eb347dea4f85db1801a2528955379dc49165f5aecef82,False,False,False,False,True,-0.0196589597833172,-1.3213232638586528e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,17467.9416972281,matched_refit_bonly_multistart_v1,2,3.0500230429740623e-05,2.010002655658e-05,1.0076862120784795e-05,75470.70511098986,4.3421348756145474e-05,4.320526506163341,2.3205265061633407,0.0012359558544727,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.0267587334384642,0.0,0.3832444335287597,5.109925780383462,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,458370279.0,1.0,2207.3137315193503,0.1919085990412748,34.16872151581064,34719.0,33931.0,788.0,7ea0da266980cd5e9fc1160378bd507c995db3d11ea103dc95bddeb736f2fc33,034_210,initial_0_24
2016_full,15,0.049,5.0,87339.7084861405,injected_refit,0,3054022538,12,True,False,,2206.8912232947196,0.1916485608806788,34.1997926800812,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,17608.058053611214,17467.9416972281,104544.28864150304,5.937298044065807,0.9770856106323482,-129957825.2728296,38,1181583360.1643772,1738101355.046195,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",666,41,625,0.0339999999999999,0.21,0.00025,0,690.0,354875.0,1158ffdb96c14ea3f56c41dc3a69a6436852c38e06552b6497c53a4dd05fb69d,False,False,False,False,True,-0.0250708102025586,-1.6694077904588762e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,17467.9416972281,matched_refit_bonly_multistart_v1,2,6.014855712411805e-05,5.025006639145e-05,1.0130627884553505e-05,127109.92300352298,7.313147914791464e-05,7.276754480105313,2.2767544801053132,1.4487881754193582e-09,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,0.9372980440658072,0.0,0.3828511154744223,5.104681539658963,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,4137376348.0,1.0,2207.3137315193503,0.1919085990412748,34.16872151581064,87273.0,85259.0,2014.0,7035a2b1af96c91bf776e8d7406b55b1ee22c467c47fa7a677ed16b12c4face1,034_210,initial_0_24
2016_full,15,0.054,0.0,0.0,reference_bonly,2,2082738609,12,True,False,,2202.4605435971685,0.266188448425446,35.0711760265687,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,9597.18264577576,9583.199181524764,31436.029694368935,3.2755477158919795,3.2755477158919795,-157445846.0178652,40,1351422896.918429,2190784625.356189,0,,664,60,604,0.0339999999999999,0.21,0.00025,0,690.0,354875.0,e74490f34b5801b1c2f5cd33afd953bffcaa7b78f81919b696ddfb1ed8bdc9b3,False,False,False,False,True,-0.048546604727363,-2.090830427284824e-07,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_replicated_initial3,,True,9597.18264577576,matched_refit_bonly_multistart_v1,3,1.4349210474880848e-05,0.0,4.380705677179655e-06,43738.19818095252,1.996462713619845e-05,4.557399790677535,4.557399790677535,0.0005272864901705,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.2755477158919795,0.0,0.5406240529701111,7.208320706268147,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,034_210,initial_0_24
2016_full,15,0.054,2.0,19194.36529155152,injected_refit,0,1150384071,12,True,False,,2202.149697152087,0.2662981368961308,35.079993060582886,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,9597.088115006743,9597.18264577576,49897.8071971285,5.1992652978880605,3.199245598002453,-157684158.1773224,40,1351422896.918429,2190784625.356189,0,,664,60,604,0.0339999999999999,0.21,0.00025,0,690.0,354884.0,86e140df786b99822099fd15d298a35459b879b73b534578d2f5fdf1ed9755b2,False,False,False,False,True,-0.0491795374514004,-2.120798147755232e-07,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,9597.18264577576,matched_refit_bonly_multistart_v1,3,2.2776226663091477e-05,8.76141135435931e-06,4.380662527904312e-06,62196.9710608335,2.8390271841861773e-05,6.480753087283356,4.480753087283356,1.0003889288460453e-07,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.1992652978880605,0.0,0.5408468283231983,7.211291044309309,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1506329996.0,2.0,2202.4605435971685,0.266188448425446,35.0711760265687,19240.0,18719.0,521.0,2f3ee0319e8ee589dc5181349b5295a4bfb9c58cf2c9f7ceeb010593a4925cf1,034_210,initial_0_24
2016_full,15,0.054,5.0,47985.913228878795,injected_refit,0,3785450956,12,True,False,,2201.570694788209,0.2662581157417955,35.067480689189146,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,9607.255059062922,9597.18264577576,76882.6807715761,8.002564759540705,3.0078068464975103,-158037295.1030274,40,1351422896.918429,2190784625.356189,0,,664,60,604,0.0339999999999999,0.21,0.00025,0,690.0,354909.0,87cabd14fa2c319033669392d084be0980ab1f8a3cafc33dba90d8d99590700a,False,False,False,False,True,-0.0492227425189934,-2.119950502365438e-07,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,9597.18264577576,matched_refit_bonly_multistart_v1,3,3.5093673691943185e-05,2.1903528385898275e-05,4.385303305431462e-06,89194.873552527,4.0713666017272353e-05,9.293860171743892,4.2938601717438925,6.092702415909418e-16,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.0025647595407055,0.0,0.5407655460632457,7.210207280843274,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1228104270.0,2.0,2202.4605435971685,0.266188448425446,35.0711760265687,47769.0,46453.0,1316.0,75d2dba2477e01584e15b5ff6040227ffc6839fdbc3fc4c61a72082448c97cc4,034_210,initial_0_24
2016_full,15,0.059,0.0,0.0,reference_bonly,4,3312279300,12,True,False,,2183.595146861243,0.187295691886972,34.637630629417465,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,18056.487435257754,18026.53380017935,47385.80207588904,2.624308977357457,2.624308977357457,-181269702.97938952,44,1407842958.0768216,2493566049.6376114,0,,660,78,582,0.0339999999999999,0.21,0.00025,0,690.0,346775.0,ee200165f42e6edffa0824c6d22da0f71bfac5dcfc4896799647a520a75b8787,False,False,False,False,True,-0.0405501374254845,-3.647577860306328e-08,2,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,5,pass_replicated_after5,,True,18056.487435257754,matched_refit_bonly_multistart_v1,2,1.900322715846071e-05,0.0,7.241230862074776e-06,70570.85858834928,2.8301178787145145e-05,3.908338143915525,3.908338143915525,0.0043412490394155,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,2.624308977357457,0.0,0.384959491640914,5.1327932218788535,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,034_210,initial_0_24
2016_full,15,0.059,2.0,36112.97487051551,injected_refit,0,3204498167,12,True,False,,2183.363317756106,0.1874095082206963,34.63924739963427,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,18054.649455515624,18056.487435257754,82419.47581794925,4.565000058351752,2.5647964565319925,-181717328.84206212,44,1407842958.0768216,2493566049.6376114,0,,660,78,582,0.0339999999999999,0.21,0.00025,0,690.0,346891.0,60dc0cfb15d2d51628545e2e4c41a34a608cc3a8310d5593351123918e383f8b,False,False,False,False,True,-0.0432377993454964,-3.8969111081243485e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,1,pass_single_untriggered,,True,18056.487435257754,matched_refit_bonly_multistart_v1,2,3.305285449724792e-05,1.4482461724149552e-05,7.240493773220684e-06,105557.46574857748,4.233193091633489e-05,5.8459579210551285,3.845957921055129,2.497471006917338e-06,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,2.5650000583517523,0.0,0.3851934248271477,5.135912331028636,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1887122521.0,4.0,2183.595146861243,0.187295691886972,34.637630629417465,35913.0,35045.0,868.0,d4d33aff80969c36f1403698778b3bc8fe29044193f37351b003e39694f51f06,034_210,initial_0_24
2016_full,15,0.059,5.0,90282.43717628876,injected_refit,0,2363279631,12,True,False,,2184.40593371888,0.2807479900909624,36.94331373663744,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,9255.738696878954,18056.487435257754,50158.93761714851,5.4192257646666455,-4.3349862040368485,-182386908.8173122,44,1407842958.0768216,2493566049.6376114,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",660,78,582,0.0339999999999999,0.21,0.00025,0,690.0,347030.0,f77f0a941f516a4d43adf73471ab434d405eb40882fe287e4cab5bbde7283c59,False,False,False,False,True,-0.0512018378464344,-2.857756990655992e-07,2,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_trigger_replicated_after3,reference_relative_length,True,18056.487435257754,matched_refit_bonly_multistart_v1,2,2.0115343495488353e-05,3.620615431037388e-05,3.711848217625551e-06,62020.644176318776,2.48722684467621e-05,3.434812246772593,-1.5651877532274077,2.9928845050819326e-08,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,0.4192257646666455,0.0,0.5770373170667836,7.693830894223781,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1949510461.0,4.0,2183.595146861243,0.187295691886972,34.637630629417465,89608.0,87452.0,2156.0,10667308bf2cfaaedf71218009ff7cf43e637e44fc27db76259019c253254d30,034_210,initial_0_24
2016_full,16,0.044,0.0,0.0,reference_bonly,1,1694919721,12,True,False,,2208.176627356965,0.1693232729765802,34.981411818491104,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,24861.90098869861,24802.39445525245,54738.98300315666,2.201721542855439,2.201721542855439,-81920442.32621503,34,860256758.5679823,1136306318.495371,0,,670,23,647,0.0339999999999999,0.21,0.00025,0,635.0,354855.0,529c779575a26d1ea3fbe19d006c8139feff50d45276f1258f2a3727901a6c8e,False,False,False,False,True,-0.0120752879363371,-3.7700482940555125e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,24861.90098869861,matched_refit_bonly_multistart_v1,3,4.817273486223216e-05,0.0,2.1879576469854753e-05,86797.89015698561,7.638599622672008e-05,3.4912008617700243,3.4912008617700243,0.0138424920158876,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,2.201721542855439,0.0,0.3308831419502139,4.411775226002852,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,034_210,initial_0_24
2016_full,16,0.044,2.0,49723.80197739722,injected_refit,0,3880859371,12,True,False,,2208.2039760077528,0.1693929122625797,34.89909628554732,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,24957.59245441104,24861.90098869861,105069.37900012254,4.209916448954291,2.2175847740050534,-82514979.40886836,34,860256758.5679823,1136306318.495371,0,,670,23,647,0.0339999999999999,0.21,0.00025,0,635.0,354855.0,b5eeede4ef76be60729064c05aaac6b61506f6938d0a5b0f1d98edbf4e89a121,False,False,False,False,True,-0.0138667630538269,-4.315421483197299e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,24861.90098869861,matched_refit_bonly_multistart_v1,3,9.246571746538302e-05,4.375915293970951e-05,2.1963789207348937e-05,137054.00228085348,0.0001206136057241,5.512611539365138,3.512611539365138,1.2773257206894415e-05,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,2.2099164489542913,0.0,0.3310192275889426,4.413589701185902,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2116945611.0,1.0,2208.176627356965,0.1693232729765802,34.981411818491104,49759.0,48457.0,1302.0,6b21cd0c12822d9fc71dcbf1b3eeadf23b2b76baf8ba159444ead39f1c077f54,034_210,initial_0_24
2016_full,16,0.044,5.0,124309.50494349306,injected_refit,0,307814215,12,True,False,,2208.4103223125494,0.1694776528435102,34.817631833446946,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,25099.573223556345,24861.90098869861,174712.9106332776,6.96079208507445,2.0081379568031927,-83407412.4319185,34,860256758.5679823,1136306318.495371,0,,670,23,647,0.0339999999999999,0.21,0.00025,0,635.0,354855.0,8d177e8373ca289081ca5c8408173ff49c739c2117d81ae720f22ae90f9f2419,False,False,False,False,True,-0.0152753189242594,-4.72914915817338e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,24861.90098869861,matched_refit_bonly_multistart_v1,3,0.0001537551167229,0.0001093978823492,2.2088738586609017e-05,206879.30800044723,0.0001820629742465,8.321137957008503,3.321137957008503,1.691824194678826e-12,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.9607920850744505,0.0,0.3311848234292313,4.415797645723084,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,4053872782.0,1.0,2208.176627356965,0.1693232729765802,34.981411818491104,124381.0,121131.0,3250.0,cf0920bed7653aa817744e9ffffe3b264100be5d33e6feec9dce74829caad8c0,034_210,initial_0_24
2016_full,16,0.049,0.0,0.0,reference_bonly,2,3914188397,12,True,False,,2180.989429476269,0.1666053106250356,34.52273399373819,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,26366.809883265356,26443.65347912604,-80000.5848169867,-3.034139707123308,-3.034139707123308,-128890718.94656996,38,1181843577.827912,1738484133.518578,0,,666,41,625,0.0339999999999999,0.21,0.00025,0,635.0,354855.0,c4ded7ca8e11625a226c031c4aaa94aac7dbe33ea8458483439210c7729c2cec,False,False,False,False,True,-0.0244134496087858,-6.783804863027109e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,26366.809883265356,matched_refit_bonly_multistart_v1,3,-4.6017437418350635e-05,0.0,1.5166551925843958e-05,24698.64593502836,1.4207001064220192e-05,0.9367324315826406,0.9367324315826406,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.034139707123308,0.0,0.3328228958445992,4.437638611261323,False,False,False,False,v4p9p7_2016_full_support_edge_scan_034_210,034_210,0.034,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,034_210,initial_0_24
