dataset,mass_GeV,mass_MeV,method_family,path_id,start_label,best_prior_label,start_constant,start_length,postpolish_constant,postpolish_length,optimizer_objective,optimizer_lml_explicit_negative_objective,fixed_lml,optimizer_lml_minus_fixed_lml,gradient_constant_log,gradient_length_log,gradient_infinity,setup_warnings,stage_success_all,stage_warning_count,exact_warning_count,warning_free_all,no_stage_or_exact_error,coordinates_finite,coordinates_interior,objective_fixed_lml_closure_pass,gradient_pass,path_eligible,exact_warnings,exact_error,length_lower,length_upper,stage1_success,stage1_status,stage1_message,stage1_warning_count,stage1_warnings,stage1_error,stage1_nit,stage1_nfev,stage1_njev,stage1_objective,stage1_theta_constant,stage1_theta_length,stage2_success,stage2_status,stage2_message,stage2_warning_count,stage2_warnings,stage2_error,stage2_nit,stage2_nfev,stage2_njev,stage2_objective,stage2_theta_constant,stage2_theta_length
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__v4p9p11_seed_6043,v4p9p11_seed_6043,v4p9p11_seed_6043,91.62686755545577,0.3983663074637922,91.62686755545577,0.3983663074637922,-2355.974936588825,2355.974936588825,2355.974936588825,0.0,-0.0002500084826760737,0.0003887419090568166,0.0003887419090568166,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,1,47,47,-2355.974936588825,4.517724542596155,-0.9203833264669012,,,,,,,,,,,,
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__v4p9p11_seed_9151,v4p9p11_seed_9151,v4p9p11_seed_6043,91.6191437396586,0.3983738801491195,91.61931966304267,0.3983645340184565,-2355.9749368668886,2355.9749368668886,2355.9749368668886,0.0,3.867751642543879e-05,-0.00023102228393405785,0.00023102228393405785,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,4,110,110,-2355.9749368668886,4.517642162792985,-0.9203877782723124,,,,,,,,,,,,
2016,0.04,40,powell_lbfgsb,powell_lbfgsb__best_prior_source,best_prior_source,v4p9p11_seed_6043,91.62686755545577,0.3983663074637922,91.59411904336808,0.39834671812833694,-2355.974935522375,2355.974935522375,2355.974935522375,0.0,0.00028398488976486816,0.00692804748473375,0.00692804748473375,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,0,Optimization terminated successfully.,0,,,1,79,-1,-2355.974935522375,4.517367067035693,-0.9204325018533451,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,,,1.0,50.0,50.0,-2355.974935522375,4.517367067035693,-0.9204325018533451
2016,0.04,40,powell_lbfgsb,powell_lbfgsb__card_initializer,card_initializer,v4p9p11_seed_6043,1.0,0.14331100854972728,91.57104899240251,0.39834284916050533,-2355.974935420657,2355.974935420657,2355.974935420657,0.0,0.0012614970310666634,0.0038491010963335095,0.0038491010963335095,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,0,Optimization terminated successfully.,0,,,7,644,-1,-2355.974935420657,4.517115162687994,-0.9204422144641047,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,,,1.0,34.0,34.0,-2355.974935420657,4.517115162687994,-0.9204422144641047
2016,0.04,40,trust_lbfgsb,trust_lbfgsb__best_prior_source,best_prior_source,v4p9p11_seed_6043,91.62686755545577,0.3983663074637922,91.62686755545577,0.3983663074637922,-2355.974936588825,2355.974936588825,2355.974936588825,0.0,-0.0002500084826760737,0.0003887419090568166,0.0003887419090568166,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,2,`xtol` termination condition is satisfied.,0,,,126,113,113,-2355.974936588825,4.517724542596155,-0.9203833264669012,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,,,1.0,47.0,47.0,-2355.974936588825,4.517724542596155,-0.9203833264669012
2016,0.04,40,trust_lbfgsb,trust_lbfgsb__fixed_lattice_center,fixed_lattice_center,v4p9p11_seed_6043,100.00000000000004,0.14331100854972728,91.58869408848875,0.39835297236658496,-2355.974936220372,2355.974936220372,2355.974936220372,0.0,0.0009472372738038728,0.0006577020717924303,0.0009472372738038728,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,2,`xtol` termination condition is satisfied.,0,,,155,152,152,-2355.974936220372,4.517307837080784,-0.920416801487642,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,,,1.0,16.0,16.0,-2355.974936220372,4.517307837080784,-0.920416801487642
2016,0.041,41,direct_lbfgsb,direct_lbfgsb__archived,archived,v4p9p11_seed_6043,94.773938066107,0.4085251693277789,94.77375059407686,0.408530812849437,-2353.2473166056557,2353.2473166056557,2353.2473166056557,0.0,-0.0001000247273986493,-1.7382336279722083e-05,0.0001000247273986493,,True,0,0,True,True,True,True,True,True,True,,,0.039011495244645394,0.5201532699286053,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,4,74,74,-2353.2473166056557,4.551492478451635,-0.8951879382747348,,,,,,,,,,,,
2016,0.041,41,direct_lbfgsb,direct_lbfgsb__card_initializer,card_initializer,v4p9p11_seed_6043,1.0,0.14244983964998537,1.0,0.14244983964998537,-1977.5806649529013,1977.5806649529013,1977.5806649529013,0.0,336.05056163017343,415.12957485104516,415.12957485104516,,True,0,0,True,True,True,True,True,False,False,,,0.039011495244645394,0.5201532699286053,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,1,3,3,-1977.5806649529013,0.0,-1.9487653436970818,,,,,,,,,,,,
2016,0.041,41,direct_lbfgsb,direct_lbfgsb__lattice_c1000_f0p1,lattice_c1000_f0p1,v4p9p11_seed_6043,999.9999999999998,0.05054596241127044,94.77017897570602,0.40852922497325,-2353.247317766225,2353.247317766225,2353.247317766225,0.0,1.7512310794991303e-06,-8.037298136369392e-06,8.037298136369392e-06,,True,0,0,True,True,True,True,True,True,True,,,0.039011495244645394,0.5201532699286053,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,15,46,46,-2353.247317766225,4.551454792007344,-0.8951918250789191,,,,,,,,,,,,
2016,0.041,41,direct_lbfgsb,direct_lbfgsb__lattice_c1000_f0p5,lattice_c1000_f0p5,v4p9p11_seed_6043,999.9999999999998,0.14244983964998537,94.76962038295534,0.4085261075200568,-2353.2473169779882,2353.2473169779882,2353.2473169779882,0.0,-0.00011461192268983921,0.0012956297803653277,0.0012956297803653277,,True,0,0,True,True,True,True,True,True,True,,,0.039011495244645394,0.5201532699286053,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,13,37,37,-2353.2473169779882,4.551448897807259,-0.8951994560264677,,,,,,,,,,,,
