dataset,mass_GeV,mass_MeV,state_source,selected_path_id,selected_method_family,const_opt,ls_opt,lml,eligible_path_count,selected_cluster_path_count,selected_cluster_method_family_count,selected_cluster_method_families,selected_cluster_path_ids,selected_cluster_pass,best_prior_label,n_train,n_train_low,n_train_high,n_query,train_centers_sha256,train_counts_sha256,query_centers_sha256,two_training_sidebands,reconstruction_success,reconstruction_warning_count,reconstruction_warnings,reconstruction_error,reconstructed_lml,reconstructed_minus_selected_fixed_lml,analytic_lml_minus_reconstructed_lml,selected_gradient_constant_log,selected_gradient_length_log,selected_gradient_infinity,selected_coordinates_interior,prediction_closure_pass,prediction_mean_max_abs_difference,prediction_covariance_max_abs_difference,prediction_mean_sha256,prediction_covariance_sha256,covariance_ok,minimum_eigenvalue,maximum_diagonal,median_diagonal,jitter_relative_median_diagonal,selected_state_certificate_pass,state_resolved
2016,0.085,85,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c1000_f0p9,direct_lbfgsb,149.99214515857201,0.46018498649710526,2205.3471275306388,11,10,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,658,189,469,62,9520d15b2939766fe7eb96b9c42cf0f7f9eab0b0b878457d158551cc111853e6,e2baecff8fc2d48fdbc11f159eb28820984d032b5c4cdae62380bdb1f34c8f2a,1d71b1a0d2c50f8ce4b14a84f5a93022675ae6d531db3b1798bd2db26f846c1a,True,True,0,,,2205.3471275306388,0.0,0.0,-0.0003219681750256441,0.0018807609032662554,0.0018807609032662554,True,True,1.3533281162381172e-09,7.105427357601002e-13,947be2b32c370b26324fbe41632f5da56e4bd7dd2cb2c882e7fa6ce5da644151,b2d6f4e6d82ab7ba9d31333fc5782ad109301a63852053ec12d19f5aec68ca52,True,160074.49543702687,286805.2010811791,231738.46616161312,0.0,True,True
2016,0.086,86,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c1000_f0p1,direct_lbfgsb,155.42053076771379,0.4659153563197878,2200.273928422977,11,11,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,656,192,464,64,7b16edc36185a338b79f589326977a136bc4366b07dbfc08123ee390cf2e4dda,e3122faf951158e76cb397f5d109254baaaf30d08bcdd9ba6500c3c4a1c6e7fc,17670e2fdabb4f5ada7d4252dfb059fcec6e7767fdfa16666c0b3ef4fa9b81ea,True,True,0,,,2200.273928422977,0.0,0.0,-0.001253613682688782,0.008132998258071301,0.008132998258071301,True,True,6.330083124339581e-10,7.105427357601002e-13,b89663ed5f6c483a86df1de77bd092a61a67bfbc87ca2d66ca9394ad4039b85b,ab22268e4ba5e7f9447ea72537b71a8d4bc77d5f1eb616f725984fe1c7282bbd,True,151681.87083581003,280717.84972667496,223553.34752009838,0.0,True,True
2016,0.087,87,v4p9p11p1_uniform_postpolish_max_fixed_lml,powell_lbfgsb__best_prior_source,powell_lbfgsb,145.16387430997892,0.46174805783336653,2201.4608506529044,12,12,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,656,196,460,64,aea068e88a4630835af06d10b76ce32c9c69d4d2cfc77f40725167171716bf91,5572542243a0306e0789cf8d73030d8b196fb3e6fa9fa2c13088a778962a8a33,34d1a43a32922bb269da9d7552a5997a2efeb72d3bdd7c464f9ccaf54d324972,True,True,0,,,2201.4608506529044,0.0,0.0,0.0005563117806411272,0.004505572111494505,0.004505572111494505,True,True,4.706635081674904e-10,8.526512829121202e-13,e2f003cfe1f7af9f7da119a47d36f39534783884650638fb6f3ca6d5e8f1a16d,4d9130571de6e7262b53b1ef7254d577bb3bfe38c8126214181b2803c7048a1b,True,145211.3108540157,272652.7233723452,215122.1299312953,0.0,True,True
2016,0.088,88,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c100_f0p1,direct_lbfgsb,139.22068598950088,0.45853898241645646,2202.7069940823167,11,11,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,656,200,456,64,e860f9f3a01baf7db56986026f3cb31f5ea7b4419270f4e04d89542e332e9eea,dc410b27867899abe5878cbf2f5333402426d687d4863c94d197fe5caf0e55b0,402495a4b792a97e94508a605a2010edeba44771c814d9d1f277d3fb864bb472,True,True,0,,,2202.7069940823167,0.0,0.0,-1.073696074220654e-05,0.00024801301901215865,0.00024801301901215865,True,True,7.712515071034431e-10,7.389644451905042e-13,9cd741b3ac46d8ca6be582fd1a84e07a76afcab041842757d4a5d6688be0ee21,db245ac3aa86deb2cc4916da4bb838a7163cb33ca8ac92df91cf0de28e29cfce,True,138931.5909177361,264501.47683826974,206830.9339628531,0.0,True,True
2016,0.089,89,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c1000_f0p5,direct_lbfgsb,130.55643080161724,0.4502466554465461,2190.625764496137,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,654,203,451,66,e9f161eb988b4ed6b368a44ba16d39b6b2f1ffa62d249f8661db80464e282562,c34e81ec334e3d9d4a31b85681e84422c2d8d5af9d0c8e1e01aac27a19bd2061,f36db93a3f5624f06f03e360b09b3e013af6bef929e5f4f08994f50a7181ebfe,True,True,0,,,2190.625764496137,0.0,0.0,1.717675876946985e-05,-0.00012247644235087674,0.00012247644235087674,True,True,1.076841726899147e-09,7.389644451905042e-13,45ad227f93c78becd1a3e71204f9167e5f3f98b863b8554ec41a852a0a6ce215,0ca398d9e7d1b1cbb9ac9a50d32683b49d06d42d7088453f20e709be4a1aeaaf,True,131365.76109202,258928.13752484525,200032.54345476,0.0,True,True
2016,0.09,90,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c1000_f0p5,direct_lbfgsb,130.7516071974543,0.4492843239954903,2191.2706363249645,12,12,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,654,207,447,66,88b8ec858379b65fcc29f3b37f9963f2a904a66d91b09e609d36154a90dd52b6,b07f7e3718b69b635e1a9b1a99d5b24280e392dd60f0c7f392de018cef852bf7,f8ccbe6fd00f489bab5bf33a7f4203a9da0ad92855e1fe308aa7d3556b0582be,True,True,0,,,2191.2706363249645,0.0,0.0,-0.0017422405974250356,0.0020843750558873853,0.0020843750558873853,True,True,9.185896487906575e-10,5.968558980384842e-13,62a4a75ee9b56256cbe8891f4a830e42a7a10863f7d713445a699f0a9a277b25,3c4d0f976d4b5ae3052c816ec3e217f9e2cadc38edd0b2a073ba38fcec19c00a,True,125527.03705700384,250688.86938416676,191924.36011674732,0.0,True,True
2016,0.091,91,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__v4p9p11_seed_9151,direct_lbfgsb,132.32095344722035,0.4494295711899529,2183.73059897374,12,12,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,652,210,442,68,2905293384571c50134f676f6dd96bfe4cc5b4514d7b026948434f2e18e447c8,54954dd4fef4be1cf56ec0d35d659b32e980425a5cd6de4138a44f8ce3dc3b5a,b716c7e4f36ced89fe7270fe90cd7b06aa2da33cd469551a7019d0f60c2b7f5e,True,True,0,,,2183.73059897374,0.0,0.0,-4.436245284500571e-05,0.0083844918764045,0.0083844918764045,True,True,9.167706593871117e-10,5.684341886080801e-13,166ab7a9bf653879687c14f3c659f5bea43b736945fb07bc1c20984ce901441e,8588ac5cb52dc4ac80d96effe5eb56d0e82e6f6d178bb96169615075894d1379,True,118496.78519345242,244780.82817035835,184823.82423203284,0.0,True,True
2016,0.092,92,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__v4p9p11_seed_6043,direct_lbfgsb,122.83647559019832,0.43396588737540837,2187.5302666402918,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,652,214,438,68,c59e56b6a7f0815974606de98ad823578ffd4ddd969c071314569dfc0d770f5c,5a455cfc961e180bd4bacafd4b93ec8c627685b8ce190bda20ea8aa5b6f7053c,5653b3fcef66ff0ebf7d7389f6d5c58fc6ed46a15360c1ed8238e1f12ec2ac84,True,True,0,,,2187.5302666402918,0.0,0.0,4.383415151018358e-05,1.4130849970298799e-05,4.383415151018358e-05,True,True,1.0186340659856796e-09,3.694822225952521e-13,623f657cd2448a24943a963fe6793272609d4c7a8668359a6bb5543fc17df433,c041050b616d383db7e9f39e419c103a41ba848de25bb304519ef7d7950137a5,True,113033.95637781564,237032.7401965692,177798.10276948713,0.0,True,True
2016,0.093,93,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__archived,direct_lbfgsb,111.09259071768776,0.41573169940481036,2181.108036216974,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,650,217,433,70,e2405d434a9bb8be61bc49741e76e262e04d2ffdc8216a83bb14518ad5664e4d,7e1a5ce2fae58e24feb52448e0f4d5d5a6f9ec84dff55a133dcc7c2c7d8a6735,c4c192dfc1c5dccb8c6404ec0087dbe0058c1c58bf99b40777a2b47f1750455f,True,True,0,,,2181.108036216974,0.0,0.0,0.0003951525405826423,9.016863642955516e-05,0.0003951525405826423,True,True,8.221832104027271e-10,3.410605131648481e-13,89494e85d0b29dda6a00ff35ca34bc3a63cc27f78d1e26be68507766936b087b,d6c6802f78a5171a77aa2e1da80012801cee3e8ca3ce0d0e7b6617fbd6de5137,True,106533.9506070996,231774.40844704455,172108.09728615603,0.0,True,True
2016,0.094,94,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c1000_f0p1,direct_lbfgsb,134.21218250742612,0.4403310342981535,2186.5740052137003,14,14,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,650,221,429,70,396e566cc40f854950fe640fdba0af4d59a67802c1ab7cf6eb5c0e40aaffbf9e,978adacef3b6533b6d906dea13d53e33e2e13ba1ef9cab456398068165cd3cc8,9cec8f928cc976350e0ccaff1c3661d6e3b1827f25db535359fe15b676d194c0,True,True,0,,,2186.5740052137003,0.0,0.0,5.864379675068391e-05,0.0005766255672578387,0.0005766255672578387,True,True,1.1568772606551647e-09,7.389644451905042e-13,477bdb959df74813f65e318e6acec6e5075287f3f5af9331e08950e3d23b763f,1a5ed53f092d123daafb018c3beedf2e4d74ea8756a81252e8a2d579be57a930,True,101654.94095232156,222973.06357558377,163263.15275341703,0.0,True,True
2016,0.095,95,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__v4p9p11_seed_2711,direct_lbfgsb,131.49409448145818,0.4389418639712342,2187.97068442037,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,650,225,425,70,923c59d0e1ecb6dc9f95989de5fcee95bac64a99b27142e686afe11c9713edc3,b969230b23193f3d78cb64874dcf7b0207d8947fce6b64a070d9a47aad587156,27b180d5b770a91faa9775fa9348edd63356bb3320a768f3eea0872a3cdb261b,True,True,0,,,2187.97068442037,0.0,0.0,-4.511049583076605e-05,0.00013557423726588526,0.00013557423726588526,True,True,9.458744898438454e-10,7.105427357601002e-13,ab299638b21e2fc2bd74083761c3a7ec6928e95a6f16c26dc1a5b9889f3cac5b,a7c565076459ee9e92f6d8ce020578f1d52a06dee1ba2671dc3287e3d250b813,True,96786.54254260086,214830.77907613188,155846.29231073865,0.0,True,True
2016,0.096,96,v4p9p11p1_uniform_postpolish_max_fixed_lml,powell_lbfgsb__best_prior_source,powell_lbfgsb,132.0984899267261,0.44004982490263544,2179.408589018949,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,648,228,420,72,86bc2d5aec37ad39c2905e2ae227baa5de91c520a148ac120daba201cdebf23d,167e3c89ed76e97a376d8b7246df214caa3e052717483da01c0469e2964663d7,12716bf143f3eb707d25ea82495e476afbd557719d81a84b65802856c5ecd4f3,True,True,0,,,2179.408589018949,0.0,0.0,0.0006286168839063658,-0.000258571419129015,0.0006286168839063658,True,True,5.820766091346741e-10,7.105427357601002e-13,1a8251a9a2e876da8d6172bcbb8143251994328897b791d6ac4b139f07bb948d,d06b32fb1ac69c01f22e5aa4fb68c83770a2dd5d9ce8803d9708466e21606a66,True,91002.27448997219,208970.7014955154,149282.20546966762,0.0,True,True
2016,0.097,97,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,134.38416257238927,0.4417867657428517,2179.655551923651,14,14,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,648,232,416,72,cc71242f9e5e724a9fea66d1cc261380b017c12bb68a716fb417481452658852,bdff5beea84cc059bf97a52b5008858cf855dce05eb8ebee92af4614a4685b80,a3d14ef4bf75c841d6f500d11b0647057600911e18613387ba8974c512ff9424,True,True,0,,,2179.655551923651,0.0,0.0,1.0037376012845649e-06,0.00012912292259443785,0.00012912292259443785,True,True,6.693881005048752e-10,7.105427357601002e-13,ce9c9740f51892d1a96e196198fceb3c8181a9d60032093002a617642e159cbc,2d9bf031fe4412430c47275a9bb784a174d2f0b3d9990fcead9c170b202ab91a,True,86595.30843585273,200993.58006044794,142238.3879053027,0.0,True,True
2016,0.098,98,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c100_f0p9,direct_lbfgsb,154.04442794787286,0.4619851732863842,2175.2507556335913,14,14,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,archived,646,235,411,74,9c49f17feaa4962035342ef06583bb31a197cfe75b1f7e6c85591c1185cf552e,a874afe1fecee2aef9d2fd146fadc355ec383099188a112c6ce1220078e93996,f9e77c27228ec630f9b08256a4cda714e829ef4706c9d06cfd3da878c8986a5b,True,True,0,,,2175.2507556335913,0.0,0.0,1.552115301343397e-05,-0.0001212446935454529,0.0001212446935454529,True,True,1.1641532182693481e-09,7.389644451905042e-13,44a817bfd0645d85770d338daa2ed51b1ebf45f70779d411e4748a3fdb35bd05,c77e1529080b1d0736ffa4745ec43c8202066dee2a25476909733cbae7fa0c89,True,81387.69009887589,194860.27338883918,135314.82922894385,0.0,True,True
2016,0.099,99,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__archived,direct_lbfgsb,158.3368858832738,0.46446733927942707,2180.458346775262,10,10,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,archived,646,239,407,74,80f65e7df6d4898ba197fe3acf99661e8f1d2e6a37ef01d071362e0ea754f935,cd272d4f997304a4edf78deb4fcb5263b9a60851489dd4976481ed7471ebc7dc,bd4e30bfe2d6c66de7abca1e720e5cbbd93bfce0b0d47fd290c819e0dec71660,True,True,0,,,2180.458346775262,0.0,0.0,-0.0010631907071347014,-0.001585770228111093,0.001585770228111093,True,True,1.076841726899147e-09,7.105427357601002e-13,d769aaec904bdeb779e29bc9c78386e895b3bee6439909cf8e90514c39bcebc9,c40034e592229f77650996127c274b32bc99ae4a79964dae37636aa759d43e0a,True,77373.43563389294,187120.44283090404,128834.12766660331,0.0,True,True
2016,0.1,100,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__fixed_lattice_center,trust_lbfgsb,172.96612198349834,0.4718833825508708,2181.2693707871795,13,12,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,archived,646,243,403,74,c2db440867b8ce11eff600c358b52f3de8bb0f05c40aa0fdc33d13407a5edab7,d9396ea8bc142b2271cc60964e9c2796c55e706dfbbc0b425ee1dba0fcef51f4,ef74feafa198e5ee4f4f60292b7b50e3497e569a9a98ee5b9c162d8d1a00a337,True,True,0,,,2181.2693707871795,0.0,0.0,4.3995768446080736e-05,-1.4360411891399937e-06,4.3995768446080736e-05,True,True,8.731149137020111e-10,9.663381206337363e-13,ddcfc2b9361b39590f59377d414573a3027bf65935255ed41914f5c8a6812897,e8f6ed69f18bc6cc3f97760ac061e06a35c9a7398ec0b23a8a53eb5b66fc9288,True,73560.60222171777,179528.87079605064,122594.66658798675,0.0,True,True
2016,0.101,101,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__v4p9p11_seed_2711,direct_lbfgsb,167.1947117108669,0.4713835665303332,2174.0747827730092,11,11,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,644,246,398,76,6ba12a81c63fab272ce3405fb4264da90a378ae225d7517046390f8e47751581,4b026ff49fa3847c0c8c1c302d4e5aff7ed526661b58a2a29dc5b9426a6108da,560869822a8c427713415e747c71eb520a662e9f931ec3ac8446e6bd3799d5b5,True,True,0,,,2174.0747827730092,0.0,0.0,0.0001286121693295694,-0.0023888220754072313,0.0023888220754072313,True,True,1.0186340659856796e-09,7.389644451905042e-13,38291a4b1d9d53b953d224c228ca21763f6b429de96693cc40c157a4b0083d85,2a9d06afc27028cdaf5dbfeb17292fa7b25b21c671629fcde31f24ea8abd8b1d,True,68972.91038785578,174083.86794976777,117087.46470358311,0.0,True,True
2016,0.102,102,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__archived,direct_lbfgsb,174.67715099080826,0.47516896769097544,2177.2865012331627,11,11,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,644,250,394,76,16b5aa6206f49ce8f17f8dede16b833038a85a58b5f8507cd98b958807cb68aa,e4b9bf14b963c33af338a0304d5a4e7d5851ab56cb1ea99ddadb236b729fb635,6817ad23f712cdc451799c0b27a88d94cd8423f5165bd9bf41a3ba0dcacf6107,True,True,0,,,2177.2865012331627,0.0,0.0,-1.4069317627917676e-05,0.0015562046544648548,0.0015562046544648548,True,True,9.313225746154785e-10,7.958078640513122e-13,b60cead51f7e3446550969b16e703efd23c9ca471e2ad829a026e221479310ff,81c4fb291b3d50394ebca901a08fdcf27e76c0cd17918515a542576df2ae7983,True,65500.11890448691,166840.95956066655,111399.58909821892,0.0,True,True
