method,mass_MeV,sigma_MeV,r,p0,Ahat_window,sigma_A_window,Ahat_total,sigma_A_total,signal_fraction_in_fit,fit_low_MeV,fit_high_MeV,support_low_MeV,support_high_MeV,nfit,nleft,nright,left_events,right_events,count_min_fit,nll_fit,nll_null,max_score,min_lambda,kernel_constant,kernel_ls_logmass,kernel_ls_sigma,kernel_upper_factor,kernel_at_boundary,log_marginal_likelihood,covariance_load_relative,warning_count
gp_ceiling64,15.5,0.7326674967031499,-0.11894622730587084,0.5,-90.15207993578014,757.9079175097573,-91.70331674624117,770.9491547326645,0.983084179880281,13.749999999999998,17.249999999999996,11.999999999999998,27.999999999999996,14,7,43,636.0,6004781.0,548.0,2.7119890310061714,2.7190631335013213,6.966649479522857e-14,545.6050924894851,92.23615313851892,0.38613135255292347,8.360409225229343,64.0,False,151.82225220108626,1e-09,0
gp_ceiling64,15.75,0.7459722676695749,-0.5965116371558584,0.5,-528.0213272442431,885.1135591461307,-538.2368387439791,902.2376548511647,0.9810204156155964,13.999999999999998,17.499999999999996,11.999999999999998,27.999999999999996,14,8,42,1184.0,5971436.0,921.0,2.4925903422373517,2.670503408868533,1.744885165244625e-07,899.6820873497451,99.66007763088108,0.3929604291829231,8.491689882354018,64.0,False,149.7350108418578,1e-09,0
gp_ceiling64,16.0,0.7592770386359999,-0.5628465475058427,0.5,-545.2197191396309,968.6158447765615,-557.0153138652443,989.5714330443914,0.9788235719342053,14.249999999999998,17.75,11.999999999999998,27.999999999999996,14,9,41,2105.0,5932797.0,1445.0,4.4192172512647625,4.577615369284386,7.87148124459236e-14,1421.9366583206893,142.24766544866486,0.42378312238988447,9.140499264228433,64.0,False,149.714432093957,1e-08,0
gp_ceiling64,16.25,0.772581809602425,-0.6215566557074209,0.5,-687.0360778569886,1105.2755410676787,-703.5732598297342,1131.8798830254902,0.9764954370540638,14.499999999999998,18.0,11.999999999999998,27.999999999999996,14,10,40,3550.0,5889455.0,2180.0,4.556013351237013,4.74917968936411,3.802513859341161e-14,2151.0711813409416,122.4228371447252,0.40558098860668923,8.731956179030343,64.0,False,148.15510212485904,1e-09,0
gp_ceiling64,16.5,0.78588658056885,-0.08295294988083167,0.5,-99.4158650457395,1198.4503852355315,-102.06566155861515,1230.3934724901717,0.9740383154097922,14.75,18.25,11.999999999999998,27.999999999999996,14,11,39,5730.0,5839953.0,3107.0,6.447562735851944,6.45100333179891,1.4516166046973922e-14,3140.3537347559545,149.71048171208747,0.41652852200359197,8.951830511113835,64.0,False,148.19601137580352,1e-08,0
gp_ceiling64,16.75,0.799191351535275,0.6231134951635974,0.26660497104526426,810.3427455705908,1300.5573835716225,834.1536873537038,1338.7726897677883,0.9714549702961193,15.0,18.5,11.999999999999998,27.999999999999996,14,12,38,8837.0,5785234.0,4456.0,6.21236408100537,6.406499294932868,4.4990487030327486e-14,4422.85438271725,155.36727777283633,0.4231324527817666,9.078222684039558,64.0,False,146.65847604544643,1e-08,0
gp_ceiling64,17.0,0.8124961225016999,0.9410873174853773,0.17333005713338556,1378.585493685498,1465.0112555956052,1423.0580977843772,1512.2719194201795,0.9687485674912918,15.249999999999998,18.75,11.999999999999998,27.999999999999996,14,13,37,13293.0,5724154.0,5946.0,6.499840718042336,6.942663387608247,1.2212453270876722e-13,6047.56812489064,145.8338858306095,0.41143104810229086,8.812559429089918,64.0,False,145.84911473844497,1e-08,0
gp_ceiling64,17.25,0.8258008934681249,1.5773655398251074,0.05735571991426712,2455.2608237323493,1556.776644651387,2541.8814832399803,1611.6991271682505,0.9659226206733994,15.499999999999998,19.0,11.999999999999998,27.999999999999996,14,14,36,19239.0,5657496.0,8044.0,5.734785447021915,6.978826470135791,3.3237301799715624e-13,8037.287467745545,171.2967194720404,0.42845161985555436,9.162401807609765,64.0,False,144.59878602331835,1e-08,0
gp_ceiling64,17.5,0.8391056644345499,1.4553614169286284,0.07278461598504808,2613.857228395741,1796.1531287447963,2659.4653252305598,1827.4934502191384,0.9828506518200741,15.499999999999998,19.5,11.999999999999998,27.999999999999996,16,14,34,19239.0,5505309.0,8044.0,7.702171580967989,8.761210007910242,1.2767538459801386e-07,8031.518229798914,197.15870606056987,0.4539204029473485,9.69194283395701,64.0,False,137.06307281742653,1e-08,0
gp_ceiling64,17.75,0.8524104354009749,0.8885422036015185,0.18712458229696016,1735.4964835493654,1953.2784773714495,1769.0400877859247,1991.031362974962,0.9810385279179618,15.75,19.749999999999996,11.999999999999998,27.999999999999996,16,15,33,27283.0,5419476.0,10473.0,8.899455313856485,9.294208937647007,9.33975119465913e-14,10428.189507401721,212.7711655595729,0.46718979906296626,9.960203131763478,64.0,False,136.0892531216258,1e-08,0
gp_ceiling64,18.0,0.8657152063674,-1.2315193710927976,0.5,-2252.4944744914264,1828.8770292102104,-2300.51896579786,1867.8697503842197,0.9791244966807837,16.0,19.999999999999996,11.999999999999998,27.999999999999996,16,16,32,37756.0,5327406.0,13308.0,13.289146490244299,14.047466470932699,3.3674174559905623e-12,13211.993211203127,629.403364270072,0.6118406517808219,13.024951103623293,64.0,False,135.649713999409,1e-07,0
gp_ceiling64,18.25,0.879019977333825,-2.6918589331891667,0.5,-5034.605910462869,1869.9198187586733,-5152.549145502242,1913.7255101297303,0.9771097311818311,16.249999999999996,20.249999999999996,11.999999999999998,27.999999999999996,16,17,31,51064.0,5229061.0,16475.0,12.474683771566275,16.097736029661434,1.888034173447295e-11,16420.582765091436,802.4144250129235,0.6543568056889971,13.910210949174342,64.0,False,135.66053670689303,1e-06,0
gp_ceiling64,18.5,0.8923247483002499,-3.5806126951970447,0.5,-7081.512233093004,1977.203760249566,-7263.121415681842,2027.9102120484445,0.9749957115962946,16.499999999999996,20.499999999999996,11.999999999999998,27.999999999999996,16,18,30,67539.0,5124142.0,20115.0,9.44867729413154,15.859070930634664,7.392808587525224e-12,20049.317983160683,966.5543451727306,0.6715238353244691,14.255401382249696,64.0,False,134.3489088318373,1e-07,0
gp_ceiling64,18.75,0.9056295192666749,-2.606450326756476,0.5,-6284.937761465419,2411.0006784456773,-6460.772892022001,2478.4537917709645,0.9727841957153904,16.749999999999996,20.749999999999996,11.999999999999998,27.999999999999996,16,19,29,87654.0,5013279.0,24011.0,7.491836238673009,10.888627891597478,1.2612133559741778e-13,24093.02642472239,237.53099692014294,0.4810507584710015,10.198227849597346,64.0,False,133.28731894196108,1e-07,0
gp_ceiling64,19.0,0.9189342902330999,-2.2777698693583917,0.5,-5883.19529690245,2582.6041706000983,-6062.167517956853,2661.1693687943557,0.9704771897965099,16.999999999999996,20.999999999999996,11.999999999999998,27.999999999999996,16,20,28,111665.0,4896879.0,28510.0,7.017463649593417,9.61158143847189,2.9191196182498658e-08,28491.087864536836,175.98328601711899,0.44572843882594226,9.4370467011288,64.0,False,131.9224556673948,1e-07,0
gp_ceiling64,19.25,0.9322390611995248,-1.8246632301218535,0.5,-4936.995078875184,2705.473695818045,-5099.796283125118,2794.6887686931123,0.968076920094116,17.249999999999996,21.249999999999996,11.999999999999998,27.999999999999996,16,21,27,140175.0,4774389.0,33345.0,8.83285735560158,10.497555307280939,1.814450678594426e-08,33230.36086522519,150.36665189267106,0.4341356158359742,9.179914379147288,64.0,False,132.18379761824252,1e-07,0
gp_ceiling64,19.5,0.94554383216595,-1.3883756251418893,0.5,-4181.888619554843,3011.9647169709815,-4255.64854441284,3065.0895874325884,0.9826677593113662,17.249999999999996,21.75,11.999999999999998,27.999999999999996,18,21,25,140175.0,4514237.0,33345.0,9.990932977217293,10.954726415461359,4.0862655092954725e-08,33229.887225327824,158.35443537716233,0.4351308694407761,9.18957524990238,64.0,False,123.07504819251,1e-07,0
gp_ceiling64,19.75,0.9588486031323749,-0.6236412050859357,0.5,-1967.8854889236993,3155.4256195189864,-2005.8919079936252,3216.3673913418024,0.9810526086084362,17.499999999999996,22.0,11.999999999999998,27.999999999999996,18,22,24,173520.0,4376024.0,38639.0,10.856682083828607,11.051146260169126,1.7665755758233814e-07,38284.413008009506,167.24263731172218,0.43877591200558747,9.255394461500781,64.0,False,122.3956656983857,1e-07,0
gp_ceiling64,20.0,0.9721533740988,0.15521106581045743,0.43832746237697334,503.4957517043462,3243.9560865961507,514.1085312053757,3312.332811804913,0.9793569278530609,17.75,22.25,11.999999999999998,27.999999999999996,18,23,23,212159.0,4232316.0,43342.0,11.313480885168232,11.325526122643241,1.3300471835009375e-13,43624.424482986135,219.540286960761,0.46709699225024637,9.84123398332797,64.0,False,121.5055661613176,1e-07,0
gp_ceiling64,20.25,0.9854581450652249,1.2444411483059117,0.1066686232782933,4399.397302935213,3535.3405376002834,4500.286861687482,3616.41503992803,0.9775815271663729,18.0,22.5,11.999999999999998,27.999999999999996,18,24,22,255501.0,4084232.0,49502.0,8.163749459489244,8.938066345287712,3.088123046168789e-08,49163.27119820552,158.4751309878053,0.43920562116801365,9.243020054578997,64.0,False,118.9591979791629,1e-07,0
gp_ceiling64,20.5,0.99876291603165,1.6875836102501014,0.045745593802215385,6313.438387454677,3741.24840398126,6470.494032441295,3834.3172113541186,0.9757274105811421,18.25,22.75,11.999999999999998,27.999999999999996,18,25,21,305003.0,3931415.0,54719.0,7.189308598772316,8.613277819564699,3.9089792291946424e-08,54940.01891042384,174.09724402095404,0.4451873606840099,9.358473859209091,64.0,False,117.98783697853696,1e-07,0
gp_ceiling64,20.75,1.012067686998075,2.904817109421463,0.0018373387631506284,10441.562844108088,3594.8741026492066,10722.538828641293,3691.609936675695,0.9737957596588336,18.5,23.0,11.999999999999998,27.999999999999996,18,26,20,359722.0,3773733.0,61080.0,6.700663449429024,10.919644669022857,6.94999613415348e-14,60891.71788009155,315.8993720147094,0.5227803228482065,10.97766163149687,64.0,False,117.65922113454573,1e-07,0
gp_ceiling64,21.0,1.0253724579644998,3.238035209719701,0.000601779773703459,11391.588150600777,3518.4475356185,11722.298609216596,3620.5919761246923,0.9717879172301754,18.75,23.249999999999996,11.999999999999998,27.999999999999996,18,27,19,420802.0,3612400.0,66658.0,6.601100998510245,11.8435370082025,4.007905118896815e-14,66981.93125297164,455.66605438367344,0.5637798756275546,11.826066705689573,64.0,False,116.95042344479035,1e-07,1
gp_ceiling64,21.25,1.038677228930925,3.620067023211424,0.00014726335757647035,12356.733336395104,3413.897838923444,12742.770846270541,3520.551643357782,0.969705371419402,19.0,23.499999999999996,11.999999999999998,27.999999999999996,18,28,18,487460.0,3446663.0,73015.0,7.460169982258929,14.01261260853034,9.633405184672483e-13,73156.13431083094,581.2186980780782,0.6033548184351851,12.643141522287882,64.0,False,117.41421199240608,1e-06,1
gp_ceiling64,21.5,1.0519819998973499,3.1459081214030085,0.0008278600517258891,11043.922617957043,3511.0084765946526,11414.32027772805,3628.7627717082664,0.9675497400845027,19.25,23.749999999999996,11.999999999999998,27.999999999999996,18,29,17,560475.0,3277878.0,79172.0,8.96894995679483,13.917318910949533,2.2004620348070603e-13,79404.72158385247,594.7329509620782,0.6029596295443855,12.622134615115362,64.0,False,116.98605899991489,1e-06,0
gp_ceiling64,21.75,1.065286770863775,2.9494316628162336,0.0015917948527734967,11009.866957813812,3733.1870591050188,11222.375327513388,3805.2436515010713,0.9810638689673319,19.25,24.249999999999996,11.999999999999998,27.999999999999996,20,29,15,560475.0,2928139.0,79172.0,12.147405484789909,16.496979051601375,2.3225865675158275e-12,79424.87120675758,798.590605259926,0.6452427765420587,13.493996349851455,64.0,False,108.69949779913438,1e-06,0
gp_ceiling64,22.0,1.0785915418302,2.3897158618514327,0.008430705989903895,9374.22438557748,3922.975020415888,9570.009069788826,4004.90803097224,0.979541849669776,19.5,24.499999999999996,11.999999999999998,27.999999999999996,20,30,14,639647.0,2748700.0,85833.0,13.634146957084873,16.48951790727704,1.3131717935266352e-12,85689.6122328111,926.3027490555613,0.660803793513589,13.806161896710826,64.0,False,108.13398000317721,1e-06,0
