scope_key,selected_scope_key,mass_MeV,mass_GeV,dataset_set,sigma_by_dataset_GeV,sigma_effective_GeV,next_mass_step_GeV,next_interval_sigma_mid_GeV,N_eff_next_interval_contribution,independence_width_sigma,p0_local_asymptotic,is_scope_scan_minimum,report_target_toys
final_total_search_window,individual_2015_full,35,0.035,2015,"{""2015"":0.0017704396320843}",0.0017704396320843,0.000999999999999994,0.0017970491740171499,0.24731902213389306,2.25,0.5,False,300
final_total_search_window,individual_2015_full,36,0.036,2015,"{""2015"":0.0018236587159499997}",0.0018236587159499997,0.0010000000000000009,0.0018502682578828496,0.24020540943235758,2.25,0.4999513009912829,False,300
final_total_search_window,individual_2015_full,37,0.037,2015,"{""2015"":0.0018768777998156997}",0.0018768777998156997,0.0010000000000000009,0.0019034873417485497,0.2334895718487819,2.25,0.3755954958082854,False,300
final_total_search_window,individual_2015_full,38,0.038,2015,"{""2015"":0.0019300968836813998}",0.0019300968836813998,0.0010000000000000009,0.0018398739320857,0.2415624444119484,2.25,0.0542722491686994,False,300
final_total_search_window,pair_2015_2016,39,0.039,2015+2016,"{""2015"":0.0019833159675471,""2016"":0.0017496509804900001}",0.0017496509804900001,0.0010000000000000009,0.0017662846902450002,0.25162673203196717,2.25,0.0532669996239039,False,300
final_total_search_window,pair_2015_2016,40,0.04,2015+2016,"{""2015"":0.0020365350514127997,""2016"":0.0017829184000000002}",0.0017829184000000002,0.0010000000000000009,0.0017995942426450003,0.24696925224166705,2.25,0.1064884073083731,False,300
final_total_search_window,pair_2015_2016,41,0.041,2015+2016,"{""2015"":0.0020897541352785,""2016"":0.0018162700852900004}",0.0018162700852900004,0.0010000000000000009,0.0018329931313650003,0.24246923615773414,2.25,0.4129874347097749,False,300
final_total_search_window,pair_2015_2016,42,0.042,2015+2016,"{""2015"":0.0021429732191442,""2016"":0.0018497161774400001}",0.0018497161774400001,0.000999999999999994,0.001866491364165,0.2381176002082763,2.25,0.4999026019832914,False,300
final_total_search_window,pair_2015_2016,43,0.043,2015+2016,"{""2015"":0.0021961923030098997,""2016"":0.00188326655089}",0.00188326655089,0.0010000000000000009,0.001900098682165,0.23390598005048788,2.25,0.5,False,300
final_total_search_window,pair_2015_2016,44,0.044,2015+2016,"{""2015"":0.0022494113868755995,""2016"":0.0019169308134400003}",0.0019169308134400003,0.0010000000000000009,0.001933824559845,0.22982666249727843,2.25,0.5,False,300
final_total_search_window,pair_2015_2016,45,0.045,2015+2016,"{""2015"":0.0023026304707412996,""2016"":0.00195071830625}",0.00195071830625,0.0010000000000000009,0.001967678205045,0.22587252494077434,2.25,0.5,False,300
final_total_search_window,pair_2015_2016,46,0.046,2015+2016,"{""2015"":0.002355849554607,""2016"":0.0019846381038400003}",0.0019846381038400003,0.0010000000000000009,0.002001668558965,0.22203698132434727,2.25,0.5,False,300
final_total_search_window,pair_2015_2016,47,0.047,2015+2016,"{""2015"":0.0024090686384727,""2016"":0.00201869901409}",0.00201869901409,0.0010000000000000009,0.002035804296165,0.21831393384996717,2.25,0.5,False,300
final_total_search_window,pair_2015_2016,48,0.048,2015+2016,"{""2015"":0.0024622877223383997,""2016"":0.00205290957824}",0.00205290957824,0.0010000000000000009,0.002070093824565,0.21469772972142379,2.25,0.3469059457369755,False,300
final_total_search_window,pair_2015_2016,49,0.049,2015+2016,"{""2015"":0.0025155068062041,""2016"":0.00208727807089}",0.00208727807089,0.0010000000000000009,0.0020407327854450002,0.21778669290478894,2.25,0.2416147885502657,False,300
