method,mass_MeV,dataset_set,observed_r,asimov_r,response_sd,z_standardized,p_raw_gaussian,p_local_deficit,gp_k,gp_n,gp_p,gp_low95,gp_high95,gp_upper95,direct_k,direct_n,direct_p,direct_low95,direct_high95,direct_upper95,raw_gp_k,raw_gp_n,raw_gp_p,raw_gp_low95,raw_gp_high95,raw_gp_upper95,raw_direct_k,raw_direct_n,raw_direct_p,raw_direct_low95,raw_direct_high95,raw_direct_upper95
fixed,22,2015,11.359991684426843,-6.563811127986452,3.502953524274675,5.116768660561838,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,23,2015,-5.592080528319587,-7.404655944598184,3.2204774473351736,0.5628281662951671,1.1218235476159974e-08,0.7132240506725996,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,24,2015,-4.745003449201367,-2.2320743750429886,3.5606222789913966,-0.7057555891242152,1.0425139132185721e-06,0.24017007230706938,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,25,2015,-3.482075054066192,3.000191968146712,3.24778234575504,-1.9959056156227473,0.0002487721089733134,0.022972098675834482,172464,200000,0.86232,0.8608021592379032,0.8638273311667534,0.8635859239258088,862,1000,0.862,0.8390570783886685,0.8827864176914192,0.879632762927778,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,26,2015,-4.0807791567726035,6.459890582308978,3.395523125124464,-3.104284480081463,2.244249315947538e-05,0.0009536991750614091,21917,200000,0.109585,0.10821916040017591,0.11096216668356795,0.11074058725932809,108,1000,0.108,0.08943903298240022,0.128903760879998,0.12551105751766548,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,27,2015,1.4625172701031768,5.008922800235604,3.1905003456946437,-1.1115515266807767,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,28,2015,4.300333304985918,1.743572242056749,3.4495440984463226,0.7411881077504519,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,29,2015,2.2639357795806734,-1.8690067296834971,3.239431576588242,1.2758233694866217,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,30,2015,4.547821580328629,-4.252940230898412,3.376420268179789,2.606536246144348,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,31,2015,0.7220748531968371,-4.659663471943016,3.1974186498223265,1.6831509772543876,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,32,2015,-0.0390397755785448,-2.9798788277646007,3.0285222549343476,0.9710475290034835,0.4844293382229477,0.834237694489474,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,33,2015,-2.091210868402023,-0.6177329322731127,3.246713368849605,-0.453836778529976,0.018254582745886948,0.32497315501715673,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,34,2015,-4.221871040289761,1.299009916948311,3.0739089047168906,-1.7960457282147564,1.211413610211733e-05,0.03624362235616504,190117,200000,0.950585,0.9496260926689751,0.9515308206255275,0.9513798163006283,945,1000,0.945,0.9290084844579425,0.958301204920464,0.9563698632859603,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,35,2015,-8.27790123024197,2.550586081657734,3.1679926076760037,-3.4180910920254117,6.268257005533628e-17,0.0003153099862638343,8115,200000,0.040575,0.039714459254811534,0.04144888875813595,0.04130812043382277,42,1000,0.042,0.03043470626314002,0.05635029157574476,0.0539872054114185,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,36,2015,-0.9513279048777926,3.4778550426055226,3.093387575752695,-1.4318228282162764,0.17071897285314408,0.07609726616981051,199563,200000,0.997815,0.9976004688854445,0.99801489094657,0.9979838699929761,995,1000,0.995,0.9883705294401879,0.9983745804824372,0.9980278468581948,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,37,2015,0.324640875349246,3.097702470669332,3.238318635205699,-0.8563275908591805,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,38,2015,6.024011904914992,0.8215299304134259,3.178311520799816,1.636869746862438,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,39,2015+2016,5.595564947756505,12.877968131109954,3.4218521967897937,-2.1282050668890453,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,40,2015+2016,2.928764461538429,-1.2823849362304927,3.2956931065216972,1.2777735249182243,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,41,2015+2016,-0.3628503187826327,-14.96221148724459,3.3190933450470514,4.398599150652991,0.35835835041380243,0.9999945524075551,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,42,2015+2016,-1.9377142101844171,-22.8206834138272,3.2474554824631054,6.430563657120136,0.026329049642502676,0.9999999999364342,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,43,2015+2016,-1.8820711466687767,-21.7969282334684,3.233216905236742,6.159455944494209,0.029913178158824712,0.9999999996350236,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,44,2015+2016,-1.383049465198859,-14.976657188130849,3.0869657286054815,4.403549931561055,0.08332484961843933,0.9999946753120451,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,45,2015+2016,-4.198021449548096,-7.242990419100004,3.108352617284063,0.9796086044486366,1.3462856676274035e-05,0.8363603220094203,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,46,2015+2016,-6.724686411929883,6.059553844448228,3.1396954887438167,-4.071808970714243,8.798550260399112e-12,2.332471553534568e-05,714,200000,0.00357,0.003313326630010854,0.0038412228677234795,0.00379728560308745,5,1000,0.005,0.00162541951756276,0.011629470559812147,0.010484076911415651,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,47,2015+2016,-2.2065402889984544,14.665915825950274,3.0991344300501873,-5.44424790075192,0.013673096266580179,2.601236283194722e-08,0,200000,0.0,0.0,1.8444227173720117e-05,1.4978549188181866e-05,0,1000,0.0,0.0,0.003682083896865671,0.002991249545095295,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,48,2015+2016,1.928109752428526,19.046670233825715,2.9292119357553985,-5.844083957340074,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,49,2015+2016,3.3713811424903186,21.71684833347351,2.986987367660907,-6.141796041591372,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,50,2015+2016+2021,7.619784775846543,21.39213947561491,3.135458429986435,-4.39245329105765,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,51,2015+2016+2021,6.361422229595909,13.413084135235877,3.056895124762308,-2.306805309910093,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,52,2015+2016+2021,2.3201668035023424,5.774333112738718,3.202098142773557,-1.078719687912028,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,53,2015+2016+2021,-0.7134666217312273,-2.939602780605437,2.9602085804203275,0.7520200345335514,0.2377785302122311,0.7739804946536188,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,54,2015+2016+2021,0.9745501880443996,-10.446672424765085,2.8549996869726466,4.000428674274286,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,55,2015+2016+2021,-2.0976684262948484,-17.220744718741496,2.9758923227018954,5.081862733096467,0.01796722293612936,0.9999998131242651,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,56,2015+2016+2021,0.6063314483162544,-17.745560156841037,2.8123699266361273,6.525418804740232,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,57,2015+2016+2021,-1.5183881699399029,-18.410225440217715,2.8650761411499177,5.895772551265656,0.06445828609483757,0.9999999981353381,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,58,2015+2016+2021,-6.065906450976817,-17.01573018468401,2.827415549309086,3.8727323744056363,6.560574566796864e-10,0.999946189008102,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,59,2015+2016+2021,-6.705061927967865,-12.20383071128875,2.7735302395925983,1.982588365118599,1.0066048528272536e-11,0.9762932859748481,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,60,2015+2016+2021,-4.3872131431975685,-6.240324148874092,2.728861500755199,0.6790784380825792,5.740613315786771e-06,0.7514559181841182,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,61,2015+2016+2021,-2.7211707957733395,-0.11217077368527836,2.844146441478507,-0.9173226751052218,0.003252557096039113,0.17948678934623363,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,62,2015+2016+2021,0.8959139406042802,7.361563237996108,2.6056365274830346,-2.481408757205844,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,63,2015+2016+2021,0.9223179685537156,13.148642339971747,2.5643570744590476,-4.76779325827593,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,64,2015+2016+2021,5.324098258106405,20.211633417422487,2.513086749178997,-5.924003683589397,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,65,2015+2016+2021,7.4199918577086414,22.118588863860314,2.455465108973529,-5.986074472178594,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,66,2015+2016+2021,7.25096518697252,22.87980330306691,2.520445426408159,-6.200823851348674,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,67,2015+2016+2021,3.3071362971907723,20.639723725001332,2.387560561667492,-7.259538336361753,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,68,2015+2016+2021,2.4027162722679662,15.05077763543888,2.4302864667107005,-5.2043499959449555,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,69,2015+2016+2021,-1.2485436845519375,6.541995835580794,2.3443908799431785,-3.3230548654589342,0.10591601051191313,0.0004451870017085191,11104,200000,0.05552,0.05452036223628297,0.05653254475767864,0.05636950667390001,55,1000,0.055,0.04169879507953599,0.07099151554205753,0.06836974864905242,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,70,2015+2016+2021,-3.0963382913120365,-3.5288059800590763,2.2476916090008183,0.19240526014122,0.00097963347649972,0.5762876138077611,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,71,2015+2016+2021,-6.96238065903674,-13.998565601704588,2.261737727733434,3.1109641300979014,1.6728499616875518e-12,0.9990676120519357,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,72,2015+2016+2021,-8.12477256464014,-16.54574364290469,2.0971688268425592,4.015399700053208,2.2410102202333523e-16,0.9999703274333572,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,73,2015+2016+2021,-6.534956051619296,-19.29943269854309,2.1892873175746486,5.8304255199653845,3.18141112951475e-11,0.9999999972356894,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,74,2015+2016+2021,-2.2603489255577536,-23.087276352863597,2.2230685475591234,9.368549363974097,0.011899801852650528,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,75,2015+2016+2021,-1.913069703119156,-19.713721016337086,2.2142264769727036,8.039218886748671,0.02786956485828909,0.9999999999999996,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,76,2015+2016+2021,0.1754778379064665,-15.348100149837027,2.164128638042845,7.173130891970646,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,77,2015+2016+2021,3.516769647984688,-11.058180178409545,2.173269150501987,6.706463312667773,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,78,2015+2016+2021,2.8694585831292048,-6.9674096418103035,2.0735330633137554,4.744013200936863,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,79,2015+2016+2021,2.0841817455705693,-0.6149531541822925,2.077885230902535,1.2989817048656174,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,80,2015+2016+2021,0.8521974339043763,6.2298065592252465,2.1486558330517376,-2.502778268440994,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,81,2015+2016+2021,1.8299575584079852,11.063970041482559,2.0669473247666157,-4.467463864429738,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,82,2015+2016+2021,-0.2466184298724357,14.955389937314639,2.148300913054275,-7.076293770025972,0.4026017700269141,7.403041144183192e-13,0,200000,0.0,0.0,1.8444227173720117e-05,1.4978549188181866e-05,0,1000,0.0,0.0,0.003682083896865671,0.002991249545095295,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,83,2015+2016+2021,-2.103687782707286,15.631532067421183,2.1348854729902844,-8.307340170940018,0.017702845439274213,4.8935538055454086e-17,0,200000,0.0,0.0,1.8444227173720117e-05,1.4978549188181866e-05,0,1000,0.0,0.0,0.003682083896865671,0.002991249545095295,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,84,2015+2016+2021,-1.423915737785359,17.19820587462838,2.105263976518871,-8.845504326353447,0.0772354327538402,4.555792588584397e-19,0,200000,0.0,0.0,1.8444227173720117e-05,1.4978549188181866e-05,0,1000,0.0,0.0,0.003682083896865671,0.002991249545095295,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,85,2015+2016+2021,-0.7701999248415361,10.857873637329591,2.006085968361535,-5.796398432350496,0.22059065424754482,3.3877093359067303e-09,0,200000,0.0,0.0,1.8444227173720117e-05,1.4978549188181866e-05,0,1000,0.0,0.0,0.003682083896865671,0.002991249545095295,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,86,2015+2016+2021,0.1781975774549703,9.088317980471636,2.0647513544578153,-4.315347891057024,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,87,2015+2016+2021,-0.8960904100829089,6.760011684927867,1.969299498709348,-3.8877286568287257,0.18510223923631897,5.059332556018672e-05,1452,200000,0.00726,0.006892590322670754,0.007641797681976305,0.007580091287514664,9,1000,0.009,0.004123395660342473,0.017015783069894586,0.015652573749606477,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,88,2015+2016+2021,-0.1148318153496979,3.0308462228079396,1.9450948036393563,-1.6172363590051952,0.45428921542595774,0.0529136353728133,197222,200000,0.98611,0.9855874775668937,0.9866183622538657,0.986537738451171,984,1000,0.984,0.9741467509186266,0.9908276807307779,0.9899389854040591,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,89,2015+2016+2021,1.040449410388839,0.07462132003028694,1.951164822439914,0.49500077043762647,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,90,2015+2016+2021,3.3638597129741865,-4.031654589945745,1.9462742965335822,3.79983146059717,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,91,2016+2021,3.8078734880038727,-6.347495978721147,2.010987944293369,5.049940500908107,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,92,2016+2021,3.529528079350307,-7.287084886236569,1.9306022266303766,5.602714436140433,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,93,2016+2021,2.258291718054037,-8.065841539025055,2.005839836681544,5.1470376987622855,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,94,2016+2021,2.045554218163876,-5.42397353970868,1.9695799932640605,3.792447010742518,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,95,2016+2021,2.41187333886393,-4.429635375392681,1.9434214825185052,3.5203422293092133,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,96,2016+2021,1.9690736188882896,-2.788422125025511,1.9298963189484764,2.4651561315511343,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,97,2016+2021,-0.1243277054593687,-1.0856945140367613,1.9051147223206508,0.5046241033749066,0.45052790584797997,0.6930885614032272,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,98,2016+2021,-0.6270569470759791,0.3725663422865315,1.880161042631754,-0.5316689723361615,0.26531095348718997,0.2974776426436164,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,99,2016+2021,-1.8502121099551272,1.5580490365409136,1.8648239765333927,-1.8276583685028625,0.03214149211715033,0.0338004199449714,188118,200000,0.94059,0.9395450904130568,0.9416221168682942,0.9414572241738435,934,1000,0.934,0.9167939495385973,0.9485914339810815,0.9464505695770878,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,100,2016+2021,-1.5050901601585498,2.6321536649506823,1.8933347476516464,-2.185162359820822,0.06615044922538378,0.014438472132855642,145769,200000,0.728845,0.7268908763799653,0.7307924889208277,0.7304801222570374,721,1000,0.721,0.6920786126480213,0.7486137690267802,0.7443248583602761,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
