mass_MeV,sigma_MeV,n_fit_bins,eps2_current,r_current,current_Ahat_window,conversion_window_per_eps2,template_window_fraction,lml_delta,log_cov_relative_load,count_cov_relative_load,prediction_hash_exact,log_mean_median_relative,gp_relative_sd_max,log_loading_count_cov_max_relative,eps2_gaussian_control,r_gaussian_control,Ahat_gaussian_control,sigma_A_gaussian_control,cls_gaussian_control,score_gaussian_control,min_lambda_gaussian_control,eps2_log_gp,r_log_gp,Ahat_log_gp,sigma_A_log_gp,cls_log_gp,score_log_gp,min_lambda_log_gp,eps2_fixed,r_fixed,Ahat_fixed,sigma_A_fixed,cls_fixed,score_fixed,min_lambda_fixed,gaussian_control_relative_to_release,dimuon_factor,eps2_current_dimuon,eps2_log_gp_dimuon,eps2_fixed_dimuon,eps2_gaussian_control_dimuon
156,3.723604,26,4.038742748897131e-06,0.7984185509570049,2758.9809055917976,1903075847.2213368,0.970892371399554,-3.763220774999354e-07,1e-06,1e-06,True,2.1622390500297686e-07,0.0006576076766684,1.452512225917674e-06,4.041147017494455e-06,0.7923016898577058,2760.856538415498,3484.805980102798,0.100000000000016,8.157961861599006e-09,206180.4070572554,4.041050216243315e-06,0.7917030454280188,2759.9314858838125,3486.0199120635593,0.1000000000001015,4.978173318015422e-09,206180.4454430392,4.423675452979074e-06,2.457371849170868,5525.934827387542,2249.640731903263,0.0999999999998547,5.250357482111667e-09,206043.93144622655,0.000595301247642,1.0,4.038742748897131e-06,4.041050216243315e-06,4.423675452979074e-06,4.041147017494455e-06
157,3.749107875,27,4.5097429057809876e-06,1.05157270724145,3669.076786538421,1874191347.2606184,0.9755651927024348,0.0,1e-06,1e-06,True,2.3302418350468201e-07,0.0006826773918991,1.475743050892026e-06,4.507563044748576e-06,1.0524734253129495,3670.3804572754966,3487.655029738959,0.0999999999758494,1.2348432498754391e-08,199399.89508163865,4.507648843423067e-06,1.0520511081438169,3670.230093568386,3488.5755331949713,0.0999999999761528,7.797829160161031e-09,199399.8920351865,4.686272692607827e-06,2.6421006509229583,5909.43142330759,2237.637776823208,0.0999999999998781,7.297275117501556e-09,199306.10727117257,-0.0004833670295523,1.0,4.5097429057809876e-06,4.507648843423067e-06,4.686272692607827e-06,4.507563044748576e-06
158,3.7747835,27,4.908269379347297e-06,1.2791496483336529,4400.212427391567,1835005219.279358,0.9744165726773804,-1.2132879874116045e-06,1e-06,1e-06,True,2.3362889112199525e-07,0.0006835626063989,1.4734745010238938e-06,4.912357506344895e-06,1.2791498840595077,4400.309331916083,3440.3545627630097,0.0999999999948029,1.5162391786560647e-08,192836.16919304544,4.912417017120601e-06,1.2790629997923553,4400.888723282555,3440.635742778335,0.0999999999948994,4.7586302259761135e-09,192836.15523158247,4.293197391387969e-06,2.272395187399877,5026.768065050994,2212.9572793935477,0.0999999999998349,4.093091421353279e-09,192774.83860119135,0.0008329059963172,1.0,4.908269379347297e-06,4.912417017120601e-06,4.293197391387969e-06,4.912357506344895e-06
159,3.800630875,27,5.212147736260507e-06,1.426343446440228,4847.893430259831,1795948362.9759412,0.9733995596853804,-2.273736754432321e-13,1e-06,1e-06,True,2.355433779133165e-07,0.0006863576409844,1.472766830560147e-06,5.210902089733911e-06,1.4259085860194665,4847.4538411966005,3399.9197873770663,0.0999999999976757,1.7415165753931205e-08,189640.4080879377,5.210555914639993e-06,1.4260462582863194,4848.04718635509,3399.554181130434,0.0999999999976933,2.2135768773523523e-09,189640.38936024305,3.800372049172096e-06,1.8165416693164196,3975.354285022757,2189.1030199636143,0.0999999999994918,1.7291528209284481e-09,189628.54474753124,-0.0002389891057634,1.0,5.212147736260507e-06,5.210555914639993e-06,3.800372049172096e-06,5.210902089733911e-06
160,3.82665,27,5.379936440154978e-06,1.487912770710145,5010.373568229447,1758617051.4830186,0.9725204364293056,-1.1885367712238804e-06,1e-06,1e-06,True,2.3892263478764164e-07,0.0006912635723215,1.472067625074326e-06,5.376214178211732e-06,1.489555006504134,5009.64725276297,3363.5657203702476,0.0999999999983055,1.888005574102181e-08,183401.0398350668,5.375908778390696e-06,1.489661908655315,5010.250248272018,3363.253388105124,0.0999999999983544,2.7954907277916163e-09,183401.0245142913,4.078366491583785e-06,2.018373403804838,4369.295108394639,2165.5198602115424,0.0999999999997346,2.698720025229306e-09,183398.67080414772,-0.0006918784235933,1.0,5.379936440154978e-06,5.375908778390696e-06,4.078366491583785e-06,5.376214178211732e-06
161,3.852840875000001,28,5.304542614759899e-06,1.4028346867972712,4714.87032325434,1731029273.3469806,0.9768561387287842,0.0,1e-06,1e-06,True,2.549366768800354e-07,0.0007140542124902,1.4939647769576757e-06,5.300505597433359e-06,1.4042000681821118,4714.086144065997,3357.4925303291443,0.0999999999974189,1.9689134322931068e-08,177369.162725813,5.300286513699854e-06,1.4043064950553945,4714.758208221869,3357.2710152295185,0.0999999999974728,2.811742484676305e-09,177369.14504721723,4.086725591312054e-06,1.991020351687732,4285.445117680275,2153.138109685936,0.0999999999996691,2.658819608925e-09,177363.4736346121,-0.0007610490893799,1.0,5.304542614759899e-06,5.300286513699854e-06,4.086725591312054e-06,5.300505597433359e-06
162,3.879203500000001,28,4.907166960603145e-06,1.1454781660973783,3801.731425297348,1693926939.4520063,0.9756115960643532,0.0,1e-06,1e-06,True,2.5872038533769626e-07,0.000719333606549,1.492887020859903e-06,4.904337465504425e-06,1.1449872209674314,3801.402690780869,3320.332522537338,0.0999999999874917,1.5810978304386936e-08,171541.89145826004,4.903691428538036e-06,1.1451668875656424,3801.781858678999,3319.7780111923053,0.0999999999876442,2.0078920748289875e-09,171541.88452991264,3.21211522757224e-06,1.2061524165085555,2567.4378969942013,2129.073033338924,0.099999999991621,3.674349435822677e-10,171571.55884837094,-0.0005766046114665,1.0,4.907166960603145e-06,4.903691428538036e-06,3.21211522757224e-06,4.904337465504425e-06
163,3.905737875,28,4.5100350036279776e-06,0.8850154397716811,2900.2836204544747,1658358109.6416662,0.9748536895769666,-1.5756208995298948e-06,1e-06,1e-06,True,2.592374721555047e-07,0.000720052089498,1.4931238719165422e-06,4.510228047086514e-06,0.8850138974557644,2900.35748705333,3277.4155392224893,0.1000000000000133,1.2053845921400352e-08,168708.39609945513,4.510088196938166e-06,0.8850794802816738,2900.9129434286565,3277.518790813968,0.1000000000000332,1.5303536216038083e-09,168708.3791901852,3.621094970402507e-06,1.5324846995106436,3227.5233431464508,2106.6499522008903,0.0999999999986152,9.894115596265074e-10,168695.4497574177,4.280309540405369e-05,1.0,4.5100350036279776e-06,4.510088196938166e-06,3.621094970402507e-06,4.510228047086514e-06
164,3.932444,28,4.0604189847021365e-06,0.5720835451397523,1851.1111658327425,1622965938.233281,0.9738486268969302,0.0,1e-06,1e-06,True,2.615102148162407e-07,0.0007232015611309,1.493785410563485e-06,4.060577231291967e-06,0.572069466788217,1851.7609044421245,3237.098016379304,0.100000000000038,8.656842354071161e-09,163163.16790993224,4.0605718152356425e-06,0.5719943281297838,1851.970144452377,3237.7074480782035,0.1000000000000353,1.128243498627057e-09,163163.15255878953,3.699565823372964e-06,1.566019350185218,3262.0910190691916,2083.6363127616414,0.0999999999987764,1.1054203385985062e-09,163120.533286707,3.897297062849248e-05,1.0,4.0604189847021365e-06,4.0605718152356425e-06,3.699565823372964e-06,4.060577231291967e-06
165,3.959321875000001,29,3.5848547067958434e-06,0.1960497483814923,633.4311061793038,1596287152.216169,0.9778983825694584,-5.643428266921546e-07,1e-06,1e-06,True,2.803534402406882e-07,0.0007488036852775,1.519345460404137e-06,3.5851237140111847e-06,0.1960490670226351,633.9130534554953,3233.491015330343,0.1000000000000299,6.319273770927225e-09,157801.5368175906,3.585069612915162e-06,0.196076414025891,634.1312432278793,3234.0906809995117,0.10000000000004,8.006322271825184e-10,157801.52144460366,3.058049069603803e-06,0.9751820836855476,2019.2385870545145,2070.9958209855445,0.1000000000431582,1.7304618848967834e-10,157770.36864654074,7.503992137580795e-05,1.0,3.5848547067958434e-06,3.585069612915162e-06,3.058049069603803e-06,3.5851237140111847e-06
166,3.9863715000000006,28,3.2060296224770773e-06,-0.1171808876715219,-371.09879889492015,1553987044.1326177,0.9718348647213684,0.0,1e-06,1e-06,True,2.679862523002896e-07,0.0007321014795238,1.4963086563300562e-06,3.206441351086804e-06,-0.1171809712780388,-370.7713528295599,3164.061758033699,0.1000000000001249,4.432510358753916e-09,155186.9203615169,3.206356142530583e-06,-0.1171632345461919,-370.79402185586787,3164.77171926105,0.1000000000001384,5.61465540727113e-10,155186.90715873693,2.696963362943494e-06,0.5985525933845828,1219.9320058622548,2038.361852023752,0.1000000000000336,2.4965252087838508e-11,155161.01062660894,0.0001284232082074,1.0,3.2060296224770773e-06,3.206356142530583e-06,2.696963362943494e-06,3.206441351086804e-06
167,4.013592875000001,29,2.770216786510296e-06,-0.5651422933089646,-1790.8475949013266,1529015710.2658255,0.9760342764926518,0.0,1e-06,1e-06,True,2.896506068328364e-07,0.0007611184517527,1.521173852907318e-06,2.7704315461777393e-06,-0.5651461565126498,-1790.7559379864374,3168.515402216811,0.0999999999860487,1.1634203156418721e-08,150068.19456311045,2.7697131255602306e-06,-0.5651783688597279,-1790.6683802008822,3168.3623244574715,0.0999999999842636,1.4696599492936e-09,150068.2173840263,1.534753617277378e-06,-0.9749132620647936,-1975.514579622473,2025.9810533276843,0.0999999999573339,1.837067165055828e-10,150129.2529448908,7.752449862019617e-05,1.0,2.770216786510296e-06,2.7697131255602306e-06,1.534753617277378e-06,2.7704315461777393e-06
168,4.040986000000001,29,2.4686385471778207e-06,-0.9281445128704816,-2913.6474086477415,1495734263.1395442,0.9749244752753252,0.0,1e-06,1e-06,True,2.96054907922283e-07,0.0007694867793225,1.5234794499681445e-06,2.468759894679689e-06,-0.9281446194582976,-2912.7857294949163,3138.051845259079,0.1000000000160922,2.9178752303238298e-08,145114.87532231526,2.467491029441957e-06,-0.9284657498431248,-2912.9420996495396,3137.437312879077,0.1000000000164743,4.1953533008731725e-09,145114.9326030003,1.1108327917753234e-06,-2.0358636762683284,-4079.9477871062577,2003.2700661997717,0.0999999999999593,3.585061469912887e-09,145212.9250167699,4.915563763141506e-05,1.0,2.4686385471778207e-06,2.467491029441957e-06,1.1108327917753234e-06,2.468759894679689e-06
169,4.068550875000001,29,2.2052730639204988e-06,-1.3009466346788388,-4044.6943683187783,1462891609.4997735,0.9739249084606992,-4.743355930258986e-07,1e-06,1e-06,True,3.006481914535897e-07,0.0007754330877009,1.5243081115977669e-06,2.20541790780459e-06,-1.3009481140897738,-4041.634265775772,3106.352544542257,0.0999999999987404,7.38290371060657e-08,142698.10416532095,2.2031183448501684e-06,-1.3021581460732217,-4043.094725805315,3105.0162158727526,0.0999999999986401,2.9467481010847507e-08,142698.23399280914,8.016300633980302e-07,-3.356592268665528,-6654.411693565149,1981.2250250330756,0.100000000000235,2.7453654571907293e-08,142838.49703888863,6.568070252210845e-05,1.0,2.2052730639204988e-06,2.2031183448501684e-06,8.016300633980302e-07,2.20541790780459e-06
170,4.0962875,29,2.123607751668168e-06,-1.450012550011946,-4453.992095390184,1430914087.563891,0.9730410502518132,0.0,1e-06,1e-06,True,3.0438285869571757e-07,0.0007802344583418,1.5285362570131777e-06,2.1236940499862534e-06,-1.4500127086904562,-4451.627783528773,3069.691643942923,0.0999999999890272,4.2293507362956007e-08,137984.79656316503,2.122437464988304e-06,-1.4503636856176136,-4451.254239246758,3069.1692997530645,0.0999999999888066,1.4708298023968782e-08,137984.8490934181,9.385168649266016e-07,-2.7439841781536805,-5380.132099413203,1959.667422677751,0.1000000000228777,1.2556703066213261e-08,138076.91128334607,4.063759798267341e-05,1.0,2.123607751668168e-06,2.122437464988304e-06,9.385168649266016e-07,2.1236940499862534e-06
171,4.124195875,30,2.041347209099655e-06,-1.6244949417921966,-4981.900080865283,1407097410.0142012,0.9769840868852252,-1.723010200294084e-06,1e-06,1e-06,True,3.256582059574243e-07,0.0008070418315243,1.5573547006500964e-06,2.0414544655075923e-06,-1.6244925866436002,-4979.514151208043,3064.86042539194,0.1000000000123625,4.642400686094562e-08,133424.1952641848,2.040346831395215e-06,-1.6247540679196182,-4978.911649873929,3064.5311124388486,0.1000000000114541,1.7551566762474824e-08,133424.23961790302,9.26581319010732e-07,-2.837316267935123,-5528.763994052498,1947.517152176329,0.0999999999992041,1.4933664804761548e-08,133511.8353970004,5.254197201698396e-05,1.0,2.041347209099655e-06,2.040346831395215e-06,9.26581319010732e-07,2.0414544655075923e-06
172,4.152276,30,1.9710505928916466e-06,-1.781569100959726,-5413.743786850623,1376631084.1294577,0.975786327962392,-7.787486993038328e-07,1e-06,1e-06,True,3.342491288194083e-07,0.0008176174955963,1.560387642952889e-06,1.971127628364227e-06,-1.7815691909018756,-5411.820496586536,3037.218713820606,0.1000000000000593,5.738766128970951e-08,129010.15574573916,1.9699603285363983e-06,-1.7819071046172148,-5411.263109102864,3036.923838221072,0.100000000000006,2.6838388289540663e-08,129010.16868599143,8.722750986503941e-07,-3.131132248761917,-6033.482991402809,1925.75140255622,0.0999999999999628,2.2716815012424615e-08,129080.69638968888,3.90834577550514e-05,1.0,1.9710505928916466e-06,1.9699603285363983e-06,8.722750986503941e-07,1.971127628364227e-06
173,4.180527874999999,30,1.9935314435126856e-06,-1.7778013332014226,-5340.247122129553,1347357642.5664356,0.9750087709981836,0.0,1e-06,1e-06,True,3.369527377117265e-07,0.0008209175286764,1.5616960062299776e-06,1.9936413224082703e-06,-1.777801373735462,-5339.992343912156,3003.2545351214267,0.1000000000000004,4.9033439974977e-08,126857.98431229444,1.9926491443263806e-06,-1.7780126699551189,-5339.46929009499,3003.2007567317555,0.1000000000000206,2.0351823781794565e-08,126857.9891216266,9.271520419199368e-07,-2.9220930093268014,-5570.82825157825,1905.3487733898944,0.0999999999999525,1.781019776103676e-08,126909.50744421032,5.5117713815056035e-05,1.0,1.9935314435126856e-06,1.9926491443263806e-06,9.271520419199368e-07,1.9936413224082703e-06
174,4.2089515,30,2.140306812195275e-06,-1.585113663757028,-4712.637837726233,1317830711.90454,0.9740135517842704,0.0,1e-06,1e-06,True,3.439813043293327e-07,0.0008294351856718,1.563805728091886e-06,2.1403976112377624e-06,-1.5851135179538418,-4713.592285092538,2973.260159291239,0.1000000000303267,2.2474325511723237e-08,122657.95634969248,2.139884628666415e-06,-1.5851592879619316,-4713.876582499974,2973.890709463142,0.1000000000296078,3.624358313469855e-09,122657.94699208184,1.2170199283070611e-06,-1.9472158233645196,-3671.267054302048,1884.6589931196927,0.1000000000000562,3.593923159073142e-09,122660.8088346934,4.242337685878006e-05,1.0,2.140306812195275e-06,2.139884628666415e-06,1.2170199283070611e-06,2.1403976112377624e-06
175,4.237546875,31,2.4322658468295294e-06,-1.2337826864981507,-3662.780383383965,1295781605.3229785,0.9777376556981368,0.0,1e-06,1e-06,True,3.685828962041171e-07,0.0008585836757704,1.5897352181138629e-06,2.432415927022906e-06,-1.2337630496560694,-3663.527424402412,2969.0811953996495,0.0999999999996138,8.026625586410319e-09,118594.43970224526,2.432293496413259e-06,-1.2339454380487216,-3665.2200980131984,2970.432675437074,0.0999999999995694,1.0187497512248456e-09,118594.44806545462,1.8791910182531917e-06,-0.6438415030581556,-1205.9951269733624,1872.880815907219,0.0999999999983805,4.454847601920165e-11,118551.31115065444,6.170386085568857e-05,1.0,2.4322658468295294e-06,2.432293496413259e-06,1.8791910182531917e-06,2.432415927022906e-06
176,4.266314,30,2.7431652492848986e-06,-0.8957026112717604,-2604.325154600656,1261544673.2041955,0.9720114806593586,0.0,1e-06,1e-06,True,3.5344335658216153e-07,0.0008407656261857,1.56433046772416e-06,2.7433254250398862e-06,-0.895707903018586,-2605.451621816908,2908.5914217887675,0.1000000000030235,1.3651261898672828e-08,116612.47381796614,2.742861983083356e-06,-0.8957162779301526,-2605.658089178416,2909.1021664112254,0.100000000003256,1.728462262207131e-09,116612.46690122766,1.6645898924544657e-06,-1.0246601702730187,-1889.758299217314,1843.8924348173264,0.0999999999999828,2.9176538962616405e-10,116597.51882575196,5.839085160097568e-05,1.0,2.7431652492848986e-06,2.742861983083356e-06,1.6645898924544657e-06,2.7433254250398862e-06
177,4.295252875,31,3.320011398401311e-06,-0.3731523933770409,-1163.018097360484,1240185874.1478963,0.9758765983611306,-6.507139005407225e-08,1e-06,1e-06,True,3.765272962308331e-07,0.0008677872633014,1.5876103548470936e-06,3.3203289993118835e-06,-0.400865695413318,-1163.5215268425177,2902.420681912906,0.0999999999735095,1.2438855723218012e-08,112745.53117504694,3.319885681896369e-06,-0.4007143693042575,-1163.0996819092577,2902.601266667712,0.0999999999743301,1.5746883796907694e-09,112745.52202078058,1.987228680749228e-06,-0.5490896343478358,-1006.2339847675664,1832.342283169225,0.0999999999999338,2.5014545990131865e-11,112737.10277831352,9.56625964372293e-05,1.0,3.320011398401311e-06,3.319885681896369e-06,1.987228680749228e-06,3.3203289993118835e-06
178,4.3243635000000005,31,4.165820091868971e-06,0.1811056153933443,520.1912503531454,1213032413.4851613,0.9747862845012631,0.0,1e-06,1e-06,True,3.831655301933523e-07,0.0008754034538063,1.5851999561259478e-06,4.166120476028438e-06,0.18111117231316,519.9861775834294,2871.1341287808746,0.1000000000000368,1.0805494499166457e-08,108996.58400602032,4.165736951651084e-06,0.1813017997875617,520.5597896379594,2871.216888260526,0.1000000000000991,1.3714918090101944e-09,108996.57054678276,2.76821911491819e-06,0.3184060427601957,576.9367074206444,1812.0728401349145,0.1000000000000166,2.870148563260955e-12,108978.04672411185,7.210684879388474e-05,1.0,4.165820091868971e-06,4.165736951651084e-06,2.76821911491819e-06,4.166120476028438e-06
179,4.353645875,31,5.176022035476851e-06,0.7366735624530732,2092.1177388037663,1186253343.5954776,0.97379006811956,-1.4134825505607296e-06,1e-06,1e-06,True,3.8757308162828963e-07,0.0008804239396908,1.584456994196903e-06,5.176376471305615e-06,0.7366738039286818,2091.3468388842516,2839.0907685405077,0.1000000000000022,2.0877711115474543e-08,107153.03773996823,5.175796072039218e-06,0.736833914509295,2091.8613521764746,2838.916555289175,0.0999999999999495,2.6562920751871392e-09,107153.02281874024,3.519430471050079e-06,0.9417279885193458,1687.6043886244215,1792.3845231042787,0.1000000000355954,2.2898993812248134e-10,107136.38344325888,6.847649147068147e-05,1.0,5.176022035476851e-06,5.175796072039218e-06,3.519430471050079e-06,5.176376471305615e-06
180,4.3831,31,5.945400428771237e-06,1.0935515632455317,3070.3768424369746,1160297082.978598,0.9728926896419932,1.3137650967109948e-07,1e-06,1e-06,True,3.922847884307856e-07,0.0008857594089347,1.5810320342616006e-06,5.9455818026577365e-06,1.0935429770655023,3069.311226785345,2807.034824319532,0.0999999999819284,3.2754935208600955e-08,103579.06074631897,5.943408329577538e-06,1.0936103002364748,3068.781076815205,2805.997526844948,0.0999999999821305,4.166914813197309e-09,103579.05454053413,3.182602987402127e-06,0.6338759659205078,1123.4895653715157,1772.651002838892,0.1000000000000109,4.817768406439882e-11,103601.21210430586,3.050658886172286e-05,1.0,5.945400428771237e-06,5.943408329577538e-06,3.182602987402127e-06,5.9455818026577365e-06
181,4.4127258750000005,32,7.0945775109059235e-06,1.5650821568935045,4395.390668594144,1139942608.3400505,0.976559203673331,0.0,1e-06,1e-06,True,4.229717842640923e-07,0.0009197520033781,1.6058226619977187e-06,7.094735067014751e-06,1.5650823408731265,4393.1699183695455,2807.382982767463,0.0999999999987979,5.48556284840629e-08,100114.56548555272,7.0939657815566315e-06,1.5651879697364266,4393.633545086997,2806.940990234095,0.0999999999987996,7.006952351673591e-09,100114.54934587744,5.137676622717614e-06,2.031932416464088,3577.3823704241736,1761.3487665546131,0.0999999999996689,5.27879628897665e-09,100101.73079302008,2.2207962149245475e-05,1.0,7.0945775109059235e-06,7.0939657815566315e-06,5.137676622717614e-06,7.094735067014751e-06
182,4.4425235,32,7.169424106904123e-06,1.570246804224852,4348.905515544503,1114615618.7730994,0.9753868655356128,2.273736754432321e-13,1e-06,1e-06,True,4.22794628196499e-07,0.0009195593702208,1.6001354805149927e-06,7.166816042785595e-06,1.571407880749679,4347.82568424523,2767.23046066847,0.0999999999988297,5.414650416923905e-08,96779.40083749803,7.163677619165018e-06,1.5714978092070244,4346.726468410377,2765.8278784135123,0.0999999999988055,6.908392968796306e-09,96779.41741354646,3.7896432248279114e-06,1.055965759594942,1838.5048186642964,1741.46318439989,0.099999999975864,3.9526715234217136e-10,96825.45710090108,-0.0003637759574045,1.0,7.169424106904123e-06,7.163677619165018e-06,3.7896432248279114e-06,7.166816042785595e-06
183,4.472492875,32,7.18641886817881e-06,1.5456356854268023,4232.065005766447,1090877475.483887,0.9745837682631772,-4.677158358390443e-07,1e-06,1e-06,True,4.256281780357085e-07,0.0009226356470784,1.5988109000799243e-06,7.180901574751033e-06,1.5479022646422738,4231.858980398957,2734.321817308433,0.0999999999986831,5.3842241332091596e-08,95156.18376804177,7.177585260415291e-06,1.5479736534325397,4230.671504727653,2732.889820387141,0.0999999999987132,6.8651999640678704e-09,95156.20041396529,3.71896235797248e-06,0.972435060356249,1674.9061214995393,1722.7502619499592,0.099999999954038,2.940723220490326e-10,95198.4009376158,-0.0007677389154433,1.0,7.18641886817881e-06,7.177585260415291e-06,3.71896235797248e-06,7.180901574751033e-06
184,4.5026340000000005,32,6.7045278396222065e-06,1.3095887059819535,3537.7115708263423,1066696521.5756098,0.9735857878150164,0.0,1e-06,1e-06,True,4.291751947160805e-07,0.0009264721115646,1.596589503107619e-06,6.704101402646149e-06,1.310454546350945,3538.374888642144,2700.443526401422,0.0999999999955958,5.7880769510632035e-08,91987.0087051796,6.700442173321162e-06,1.3104409099148802,3536.949065321962,2698.928572283064,0.0999999999956451,7.367871646124513e-09,91987.04119580204,3.193764862652449e-06,0.5231539398146211,891.1356969734047,1703.588086605557,0.1000000000000313,2.523981024182831e-11,92044.00242032296,-6.360432624918921e-05,1.0,6.7045278396222065e-06,6.700442173321162e-06,3.193764862652449e-06,6.704101402646149e-06
185,4.532946875,33,6.158231036899832e-06,1.0184033099414191,2747.617331249067,1047707776.2623048,0.9770817045343658,-1.4471606846200302e-07,1e-06,1e-06,True,4.574684682179253e-07,0.000956523468517,1.6230906788641284e-06,6.157800680011743e-06,1.020368023970382,2748.2871505421504,2693.684256024026,0.0999999999689879,4.5108867752219346e-08,88921.25371850822,6.155368207339922e-06,1.0204968544741388,2747.8438708686986,2692.5559185122147,0.0999999999692388,5.738348907158297e-09,88921.26685065964,3.1337807852462554e-06,0.4418948078336639,747.6584919592912,1692.1047076257798,0.1000000000000483,1.3357537298475108e-11,88965.85734768114,-6.988319949519095e-05,1.0,6.158231036899832e-06,6.155368207339922e-06,3.1337807852462554e-06,6.157800680011743e-06
186,4.5634315,32,5.538223433940131e-06,0.702674148972894,1857.16925687171,1019533790.5251448,0.9715723273918896,0.0,1e-06,1e-06,True,4.441276528766025e-07,0.0009424730782101,1.5977152312619228e-06,5.5385025502735244e-06,0.7026795544471982,1857.426264489583,2643.5246299001783,0.0999999999999812,2.4968169309858013e-08,87432.63124852485,5.537678413326341e-06,0.7027761553902692,1857.748034650645,2643.3706989544653,0.0999999999999826,3.180737451202731e-09,87432.62723282611,3.910840467312436e-06,1.0178171914958232,1695.4619659978612,1666.1653933953648,0.0999999999679375,3.83980625073832e-10,87444.89373941654,5.03981713131374e-05,1.0,5.538223433940131e-06,5.537678413326341e-06,3.910840467312436e-06,5.5385025502735244e-06
187,4.594087875,33,4.759132626156695e-06,0.2472847471632261,652.7212896000539,1001186461.1084003,0.9752013686874748,0.0,1e-06,1e-06,True,4.765389893801597e-07,0.000976257243718,1.6252266619985923e-06,4.759635740821516e-06,0.2472852239505897,653.1397167373758,2641.302494793485,0.1000000000000062,1.6914288192282356e-08,84518.40335721623,4.7589296729386755e-06,0.247071044848594,652.7214759919744,2641.811301737777,0.0999999999999905,2.151038680509032e-09,84518.39774041728,3.977752498612467e-06,1.0334806891160409,1710.0085469254873,1655.001099108884,0.0999999999715548,4.2445824632864055e-10,84514.53463844245,0.0001057156218038,1.0,4.759132626156695e-06,4.7589296729386755e-06,3.977752498612467e-06,4.759635740821516e-06
188,4.624916000000001,33,4.133286009743146e-06,-0.1621738443524281,-424.7741965675476,978853110.6951028,0.9741155534928772,0.0,1e-06,1e-06,True,4.857594617657668e-07,0.0009856567148682,1.6284453419368775e-06,4.134114063539664e-06,-0.1621636910851573,-423.7089203217002,2612.806304739772,0.1000000000000089,1.2732787935121337e-08,81692.49016342666,4.133604957426199e-06,-0.1626913020320305,-425.2878942248911,2614.0962964415835,0.1000000000000062,1.619920420026233e-09,81692.46990593887,4.20348784986321e-06,1.1592297448777884,1896.384870317402,1636.337922562919,0.0999999999885117,6.8923289298084e-10,81663.0229396665,0.0002003378896513,1.0,4.133286009743146e-06,4.133604957426199e-06,4.20348784986321e-06,4.134114063539664e-06
189,4.655915875000001,34,3.6311665190690296e-06,-0.5591683799994078,-1457.6440001968624,960740975.6930348,0.9774646375531184,-8.71136762725655e-07,1e-06,1e-06,True,5.167542573847328e-07,0.0010166163395741,1.6596125363124784e-06,3.6315903447470528e-06,-0.5591660513931107,-1456.2778727463945,2604.2345867059075,0.0999999999964737,1.4129343695046261e-08,78949.82058178414,3.6313555295893113e-06,-0.559734596258233,-1458.561186177564,2605.8682268246275,0.0999999999943366,2.3219322020651134e-09,78949.80023591511,3.869937551796534e-06,0.8920872073323329,1449.2356147893695,1624.8821294282009,0.1000000000108663,2.514680685905546e-10,78919.3738631627,0.0001167188769219,1.0,3.6311665190690296e-06,3.6313555295893113e-06,3.869937551796534e-06,3.6315903447470528e-06
190,4.687087500000001,33,3.289509020784863e-06,-0.8517774783013622,-2165.042321234401,935044030.890555,0.9721929663800488,0.0,1e-06,1e-06,True,4.911504232207875e-07,0.000991111037071,1.6388727435422256e-06,3.2879441776525283e-06,-0.8506933182665448,-2164.142380807457,2543.760451453326,0.1000000000001747,1.2526645276622617e-08,77610.71579261034,3.2880817149548156e-06,-0.8509048652554635,-2165.797903002886,2545.3762031533,0.1000000000001477,1.5952315024492234e-09,77610.70991569302,3.1288429102666697e-06,0.2825445484238063,452.0595365946603,1600.0648547966712,0.0999999999999926,2.5692781235875373e-12,77575.53474732318,-0.0004757072020313,1.0,3.289509020784863e-06,3.2880817149548156e-06,3.1288429102666697e-06,3.2879441776525283e-06
191,4.718430875,34,3.146690384086126e-06,-1.0279694671442812,-2612.90998670036,918334546.5435008,0.975665586832186,-1.829673692554934e-07,1e-06,1e-06,True,5.262481970191857e-07,0.0010259126038342,1.6703086581006525e-06,3.14695673645387e-06,-1.0279698309611978,-2612.607415673278,2541.2634450514115,0.1000000000000041,1.4270136849958705e-08,74998.70842280907,3.1470198902457366e-06,-1.0280587048406542,-2613.9593890388683,2542.726833572698,0.1000000000000446,1.816943484556077e-09,74998.69490525704,2.7375746313164687e-06,-0.1055020486486168,-167.65044583771268,1589.0330476798508,0.1000000000001752,5.828670879282073e-14,74987.59029118632,8.464524158191544e-05,1.0,3.146690384086126e-06,3.1470198902457366e-06,2.7375746313164687e-06,3.14695673645387e-06
192,4.749946,34,3.0346978065075724e-06,-1.166807069021928,-2931.007678187586,897234142.8211485,0.9745023536774624,-4.505741344473791e-07,1e-06,1e-06,True,5.331425434462744e-07,0.0010326109485714,1.6785819925311922e-06,3.034905738613983e-06,-1.1680308450324128,-2931.770347897589,2509.7178636467524,0.0999999999999153,2.2074388761339492e-08,72469.28237566102,3.0346658388156973e-06,-1.167768088297088,-2931.5490624126087,2510.509958176795,0.0999999999999306,2.803926424377323e-09,72469.27498555358,1.9708027969165115e-06,-1.0593288304486133,-1664.4223233106272,1570.804917315313,0.0999999999999637,5.460033536408561e-10,72479.176914352,6.851822476838798e-05,1.0,3.0346978065075724e-06,3.0346658388156973e-06,1.9708027969165115e-06,3.034905738613983e-06
