mass_MeV,sigma_MeV,n_fit_bins,eps2_current,r_current,current_Ahat_window,conversion_window_per_eps2,template_window_fraction,lml_delta,log_cov_relative_load,count_cov_relative_load,prediction_hash_exact,log_mean_median_relative,gp_relative_sd_max,log_loading_count_cov_max_relative,eps2_gaussian_control,r_gaussian_control,Ahat_gaussian_control,sigma_A_gaussian_control,cls_gaussian_control,score_gaussian_control,min_lambda_gaussian_control,eps2_log_gp,r_log_gp,Ahat_log_gp,sigma_A_log_gp,cls_log_gp,score_log_gp,min_lambda_log_gp,eps2_fixed,r_fixed,Ahat_fixed,sigma_A_fixed,cls_fixed,score_fixed,min_lambda_fixed,gaussian_control_relative_to_release
134,3.205971500000001,23,1.9948306527689083e-06,-0.5869331547175448,-2522.4291029099227,2903147643.658844,0.9747848229088348,-4.973185241397005e-07,1e-06,1e-06,True,1.4813685589309955e-07,0.000544310328756179,1.3546213377731716e-06,1.9943851825119363e-06,-0.5793925361544637,-2522.410481756626,4353.395310874939,0.0999999999999545,1.918514236365354e-09,379572.78860209975,1.9943869410075626e-06,-0.5793106609664876,-2522.418466255376,4354.210537126704,0.10000000000002343,2.4214408256284514e-10,379572.77368046157,1.5747497703621062e-06,-0.011328077541626552,-31.61249605980168,2790.6149575153695,0.10000000000200611,6.018961096199149e-08,379547.62161294057,-0.00022331231794225914
135,3.2276968750000004,23,1.7881196217885546e-06,-0.9179968322354349,-3942.184176566671,2850048771.183969,0.9740127807391894,0.0,1e-06,1e-06,True,1.5006567788411473e-07,0.0005478424757124393,1.3575722808445371e-06,1.788734398476834e-06,-0.9142632437546043,-3942.7088758015198,4312.210110503221,0.10000000000906525,5.120952994985828e-09,367490.63203588367,1.788490601722208e-06,-0.9141548355600009,-3942.046931515506,4312.29282330778,0.10000000000934313,6.451870149248862e-10,367490.6388122117,9.966587598378013e-07,-1.332013296470889,-3680.3089963566904,2762.4657310423954,0.09999999999785063,2.478737770594819e-10,367567.6948510666,0.00034381183495124645
136,3.2495940000000005,24,1.7338848309904471e-06,-1.0447545425624818,-4495.796886984009,2814456469.5292783,0.9789997860117798,-1.1616248229984194e-07,1e-06,1e-06,True,1.6208444253429377e-07,0.0005693583331188677,1.3801362269758114e-06,1.7348371420208075e-06,-1.0420495464521145,-4495.979846073078,4314.289284210565,0.10000000000000149,8.005093032892319e-09,355752.54003036185,1.734512248719526e-06,-1.0419801174737686,-4495.253938276531,4314.2140027425385,0.10000000000003773,1.007718797296775e-09,355752.5528641974,8.938283900789005e-07,-1.7040744126080445,-4687.435072005546,2750.0778831148914,0.10000000000004865,6.91396606633532e-10,355849.5932873793,0.0005492354586298376
137,3.271662875,23,1.7121425403613303e-06,-1.0864930687115804,-4573.809117408435,2743742322.319266,0.9719434203641146,-1.472544909120188e-06,1e-06,1e-06,True,1.5203392766949264e-07,0.0005514235018854603,1.3620013276804583e-06,1.7119042561522023e-06,-1.0857186686447002,-4573.145081207505,4211.812690880804,0.1000000000000224,1.0937764916008064e-08,350010.8685205525,1.7113590621806033e-06,-1.0858046622026385,-4572.627047597292,4211.352236922913,0.0999999999999577,2.096279538843504e-09,350010.89765083016,7.88439433494106e-07,-2.1643501278423587,-5858.11279616525,2705.8246379478755,0.09999999999998666,1.8264325607475485e-09,350131.10426020937,-0.00013917311410160949
138,3.2939035000000008,24,1.801099913564835e-06,-0.9772145040237531,-4100.43360613686,2708480599.7028403,0.9771118706207504,0.0,1e-06,1e-06,True,1.6326142837641555e-07,0.0005714218086476781,1.3840813568837918e-06,1.800573428816943e-06,-0.9737244202941377,-4099.631208929017,4210.009472452133,0.09999999998901951,5.792041291030614e-09,338780.1907468991,1.8003287441163694e-06,-0.9735994092923267,-4098.896263758714,4210.10589933344,0.09999999998955429,7.297913384718413e-10,338780.19224424724,1.0097166916049763e-06,-1.3718960596741012,-3696.6676935742507,2694.0504701107848,0.09999999999616296,3.0663405148345646e-10,338842.5435607101,-0.00029231290497921947
139,3.316315875000001,24,1.8580396389271905e-06,-0.9057615377832113,-3779.632607721406,2656643329.5808535,0.9761751322990263,0.0,1e-06,1e-06,True,1.6497601795784078e-07,0.0005744145395332259,1.3855997413629705e-06,1.8583373450487661e-06,-0.9070876368537956,-3778.605652095169,4165.413753334746,0.100000000005999,1.047578868096366e-08,327877.5496661885,1.8578280456467302e-06,-0.9071122707360372,-3778.0574630973574,4164.98644135084,0.10000000000616985,1.3184311420388894e-09,327877.5534148003,8.744589824543431e-07,-1.8659660836096086,-4976.167833008318,2666.1013296907677,0.10000000000009937,1.0742144743169924e-09,327968.54205818294,0.00016022592593745166
140,3.3389000000000006,24,1.966627836097653e-06,-0.7626963284494274,-3134.9940238401537,2605240541.9114504,0.9749084526634977,-5.318256626196671e-07,1e-06,1e-06,True,1.6592520402092248e-07,0.0005760646102055626,1.3868200134509007e-06,1.968464950554731e-06,-0.7618753851717126,-3134.1898957249596,4113.5883292429135,0.10000000000000238,1.1271832800474613e-08,322548.3256439785,1.967852215632397e-06,-0.7619676350978075,-3133.9466692302067,4113.01471123025,0.10000000000001215,1.4184182717258409e-09,322548.3226206047,8.90192371560674e-07,-1.8360549265590262,-4844.803078646351,2638.010675657384,0.09999999999996241,1.0401456362885142e-09,322623.0442079299,0.0009341444392059195
141,3.361655875,24,1.9543959357969462e-06,-0.7959873641247598,-3241.1772851295777,2555841255.308917,0.9743217426449745,0.0,1e-06,1e-06,True,1.648820664446049e-07,0.0005742509557682044,1.385987204696753e-06,1.9542223732388714e-06,-0.7982767174936702,-3239.398400964718,4057.7844831297434,0.09999999999999216,2.3834838991376728e-08,312135.5013277022,1.9529534302931573e-06,-0.7989163936238944,-3240.6890394510406,4056.402927514776,0.09999999999997289,4.6160165689812516e-09,312135.55311380135,7.02103483671737e-07,-2.7317286795320546,-7135.9467985294095,2611.2169428878105,0.0999999999662921,5.216373832883647e-09,312306.49468295684,-8.88062418140656e-05
142,3.3845834999999997,25,2.1400988776368977e-06,-0.57862095566179,-2350.6671846565564,2520637114.566215,0.9789934638720114,-8.098502348730108e-07,1e-06,1e-06,True,1.789854291445181e-07,0.0005983066859776045,1.4098322229066323e-06,2.144033619782855e-06,-0.5785757374149272,-2350.2292796934607,4061.9466065839783,0.10000000000002848,1.1331778626555433e-08,302031.4417558537,2.143415538855759e-06,-0.5786379745634828,-2350.0292753115837,4061.346636956459,0.10000000000001233,1.4261138936433326e-09,302031.4327152382,9.71947745477008e-07,-1.6056333863462906,-4172.967444352209,2598.3470088542053,0.10000000002948754,6.475153191409788e-10,302097.9992503905,0.0018385796035285118
143,3.407682875,24,2.3194033674085966e-06,-0.38068757706301454,-1475.7764613403524,2456024722.978154,0.9721526674037024,-4.869802978646476e-07,1e-06,1e-06,True,1.6928542123650914e-07,0.0005818684312959561,1.388032415802692e-06,2.3178296653843548e-06,-0.3717139968047941,-1475.7488795632642,3970.024005617622,0.09999999999998258,3.1605740247186986e-09,297095.65759275557,2.3176593353582033e-06,-0.3715463392599851,-1475.083677257393,3970.1437401520766,0.10000000000001392,3.9885250657789584e-10,297095.6453111789,1.4405492634106972e-06,-0.4700081664057548,-1201.7926189812601,2556.784400110349,0.09999999999996009,4.8224757520642925e-12,297092.82048594824,-0.0006784943258921761
144,3.430954,25,2.3481294362222636e-06,-0.3602125525167694,-1454.7489218046778,2422258202.2999167,0.9770144303970938,0.0,1e-06,1e-06,True,1.8007635027572633e-07,0.0006001272643481998,1.4120048535279786e-06,2.3477794527057586e-06,-0.3673000385938669,-1454.3665943329136,3959.520472758866,0.10000000000004203,8.870360890256279e-09,287456.29545729264,2.347210738959497e-06,-0.36727862697985847,-1454.0231123887888,3958.9312124079665,0.09999999999997503,1.116853276528218e-09,287456.2899690737,1.111369325928202e-06,-1.2443866178856322,-3166.42262168586,2544.0951620654832,0.09999999999953497,2.4698543210632806e-10,287519.24510607484,-0.00014904779570756865
145,3.4543968749999996,25,2.6290689207574277e-06,-0.09113969328044538,-362.40560109160725,2374827060.0597878,0.9762556248085436,-5.402926035458222e-07,1e-06,1e-06,True,1.8440724791624064e-07,0.0006073010205682691,1.414138121306678e-06,2.628893159226648e-06,-0.09224733033410568,-362.3231044165898,3927.71177026475,0.1000000000002353,2.64805422034442e-09,278111.38833581435,2.628830859870737e-06,-0.09208396105424062,-361.709856207207,3928.049796296173,0.10000000000022277,3.343332277694344e-10,278111.3794287896,1.8903878798491532e-06,0.21534248239804396,542.1880083773334,2517.875227993593,0.0999999999999891,2.1893598045608087e-13,278075.6056597912,-6.685314690380029e-05
146,3.4780115,26,2.637881503135425e-06,-0.11004853629976448,-434.89754344202885,2339671611.476207,0.9805142293869626,-2.1996102077537216e-06,1e-06,1e-06,True,1.9535760187316953e-07,0.0006250721890261331,1.4363438990448161e-06,2.6381707770783325e-06,-0.11115458219337543,-434.67009462921874,3910.472485308482,0.10000000000012081,7.173457383657933e-09,269059.9842196371,2.63768483882854e-06,-0.11105335223404607,-434.2114171157238,3909.941391905805,0.10000000000008342,9.036456027899931e-10,269059.9767123096,1.3282410793090244e-06,-0.7750615318765485,-1940.8441538800012,2503.822784902434,0.09999999999999261,3.9621972369729974e-11,269110.4579810377,0.00010966146226198958
147,3.5017978750000003,25,2.7648373096492773e-06,0.005412548651707852,18.26209521387804,2280488862.2931833,0.9742951225444204,-2.2737367544323206e-13,1e-06,1e-06,True,1.851868947078117e-07,0.0006085834563874112,1.416764183345819e-06,2.7651396262285184e-06,0.0047935156271029546,18.34181607911883,3826.3821202987983,0.10000000000233908,1.1482349448858897e-08,264640.14559585415,2.7647882965126985e-06,0.004957517216445297,18.96772091236671,3826.0522210739377,0.10000000000233807,6.139103476011237e-09,264640.1248757688,1.5636888654025762e-06,-0.3478137824717724,-857.343009333175,2464.8173338824577,0.10000000000001667,1.7257306694773433e-12,264662.8938337688,0.00010934335202517076
148,3.5257560000000003,25,2.8739197025719114e-06,0.08310236314289426,314.4600202173851,2233817753.8078613,0.9730825562561904,0.0,1e-06,1e-06,True,1.8781112487431528e-07,0.0006128803185220408,1.4184131135525184e-06,2.8742750281343007e-06,0.08311344342453376,314.4844405844131,3783.818842733487,0.1000000000004267,3.5871370318574236e-09,256005.91888259526,2.8739903658313383e-06,0.08330117109602608,315.1789432903342,3783.6026350786638,0.1000000000004736,4.529456809621024e-10,256005.89687957588,1.7361118856780577e-06,-0.09064197474915715,-220.98696872571972,2437.9861308243194,0.10000000000025058,8.087974734394265e-14,256023.64821776928,0.00012363795761971552
149,3.5498858750000006,26,2.8066396999540815e-06,-0.012959015651455286,-52.036567248915674,2201380516.104801,0.9778268714107898,-1.2132641131756827e-06,1e-06,1e-06,True,1.9996959688128868e-07,0.0006324074902549829,1.4439893408650198e-06,2.806623887881418e-06,-0.013677972586473453,-51.63215499173701,3774.836260649457,0.10000000000188496,8.318727484635247e-09,247652.01258412033,2.805954066477077e-06,-0.013636005308986097,-51.4638088379434,3774.1125799424867,0.10000000000190201,1.047958164690499e-09,247652.0040633495,1.344376084572658e-06,-0.8237075279870927,-1997.9931775065374,2425.2987853177765,0.09999999999996009,5.473599351546454e-11,247702.97394347776,-5.633809235905396e-06
150,3.5741875000000003,25,2.890474472960937e-06,0.050318739131025594,187.82724673784188,2144053419.3174777,0.9711461374117586,4.4545322452904657e-07,1e-06,1e-06,True,1.9156504715844846e-07,0.0006189750648889313,1.4223147208742025e-06,2.8908302223888e-06,0.050801618200214255,187.81150000595088,3696.972047436393,0.10000000000086191,7.418412798615957e-08,243571.53248215842,2.8906157720712795e-06,0.05100107942185465,188.54776826088408,3696.9117602708684,0.10000000000087847,1.9946356777378327e-07,243571.5096630627,1.8468088712005528e-06,0.02273502073480007,54.25353700904131,2386.3506374643052,0.10000000000160532,6.117328865684613e-14,243576.08291429473,0.00012307648145348793
151,3.5986608750000006,26,2.9250712136601417e-06,0.04140145615951565,154.16233784822876,2112600309.2968001,0.9760408890679331,-8.863958100846503e-07,1e-06,1e-06,True,2.06619247933304e-07,0.000642836323430169,1.4479350590863478e-06,2.9259269803310936e-06,0.04170999238724056,154.30929795175365,3699.586959571741,0.10000000000103142,3.26863180966086e-09,235609.176296668,2.925898110239748e-06,0.04184943097173321,154.84483539564343,3700.0438152761653,0.10000000000105295,4.132065800632745e-10,235609.16016873257,2.2791132362660103e-06,0.561039526711598,1332.0207812172598,2374.412967780358,0.10000000000005602,1.2479739464055228e-11,235562.80671898185,0.00029256267914279377
152,3.6233060000000004,26,2.9229521057533206e-06,0.013576721399803987,51.30643895626266,2068473317.2664204,0.9747212989500869,0.0,1e-06,1e-06,True,2.0952008883412532e-07,0.0006473331614054135,1.451012747111451e-06,2.923672410834631e-06,0.014076650182672457,51.479402001569454,3657.081206628202,0.10000000000188966,1.0656884717741288e-07,227900.98642170703,2.9236430215917164e-06,0.014214125441460895,51.989046692226225,3657.5612369144824,0.1000000000018871,5.4344821552587685e-08,227900.96914608686,2.2792183436788904e-06,0.534146962757213,1254.1619661007928,2348.1730009991193,0.10000000000005202,1.0591416632621531e-11,227860.07252498652,0.0002464306821492457
153,3.6481228750000008,26,3.0133897390437505e-06,0.07395970159706669,266.8148876345955,2026716699.1796618,0.9739769119430506,0.0,1e-06,1e-06,True,2.1063261801401723e-07,0.0006490495207894043,1.452341426521542e-06,3.015105007096709e-06,0.0740083526160405,267.4438091987385,3613.716613858507,0.10000000000050055,3.4670668558334228e-09,224135.46149406172,3.0150996734971644e-06,0.07396754960847156,267.3634793502434,3614.600428181256,0.10000000000051165,4.3858983111988437e-10,224135.46552181552,2.7683321444725706e-06,1.0430491327406664,2423.4479520850628,2323.819365486156,0.09999999997378388,1.5733792047001316e-10,224049.57120448494,0.0005692154687906292
154,3.6731115000000005,26,3.0833149431150477e-06,0.1126177859943747,401.47444045338045,1984833694.563465,0.9729462744791828,0.0,1e-06,1e-06,True,2.1170370101408764e-07,0.0006506976616533868,1.4528375432270866e-06,3.083474149913438e-06,0.11261786825719851,401.7531713945287,3567.4305874356073,0.10000000000026621,3.6263367864108886e-09,216787.85474139784,3.0833720471617193e-06,0.11272963850228997,402.19651930805946,3567.790679083558,0.10000000000027331,4.586255819560847e-10,216787.84618470995,2.2992636574116944e-06,0.5040060406453883,1158.396677897615,2298.5682250296113,0.09999999999999251,8.791412042796765e-12,216737.5282192409,5.163494528703794e-05
155,3.6982718750000005,27,3.55135103519246e-06,0.4522307879140232,1610.9974494427474,1954930534.6607916,0.9774601495618818,0.0,1e-06,1e-06,True,2.2738217797524385e-07,0.0006743622230737168,1.4758115426305458e-06,3.5515306089676384e-06,0.4522963038950348,1612.5221092907711,3565.305595153716,0.10000000000002814,6.281139608432795e-09,209662.05704991033,3.551425089620153e-06,0.45191025980201277,1611.7188093477635,3566.430576530718,0.10000000000005926,1.3122871678206138e-09,209662.09754803538,3.6973761376651022e-06,1.8622133680613897,4256.237243817781,2286.28315853589,0.09999999999955415,1.702294971650531e-09,209537.01365828878,5.056491836463728e-05
156,3.7236040000000004,26,4.038742748897131e-06,0.7984185509570049,2758.9809055917976,1903075847.2213368,0.9708923713995539,-3.763220774999354e-07,1e-06,1e-06,True,2.1622390500297684e-07,0.0006576076766684495,1.4525122259176739e-06,4.041147017494455e-06,0.7923016898577058,2760.856538415498,3484.805980102798,0.100000000000016,8.157961861599006e-09,206180.4070572554,4.041050216243315e-06,0.7917030454280188,2759.9314858838125,3486.0199120635593,0.10000000000010154,4.978173318015422e-09,206180.4454430392,4.423675452979074e-06,2.457371849170868,5525.934827387542,2249.640731903263,0.09999999999985476,5.250357482111667e-09,206043.93144622658,0.000595301247642066
157,3.749107875,27,4.5097429057809876e-06,1.05157270724145,3669.076786538421,1874191347.2606182,0.9755651927024349,0.0,1e-06,1e-06,True,2.3302418350468201e-07,0.0006826773918991989,1.4757430508920259e-06,4.5075630447485756e-06,1.0524734253129495,3670.3804572754966,3487.655029738959,0.09999999997584948,1.2348432498754391e-08,199399.89508163865,4.507648843423067e-06,1.0520511081438169,3670.230093568386,3488.5755331949713,0.09999999997615287,7.79782916016103e-09,199399.89203518647,4.686272692607827e-06,2.6421006509229583,5909.43142330759,2237.637776823208,0.09999999999987816,7.297275117501556e-09,199306.10727117257,-0.00048336702955231736
158,3.7747835,27,4.908269379347297e-06,1.2791496483336529,4400.212427391567,1835005219.2793581,0.9744165726773805,-1.2132879874116043e-06,1e-06,1e-06,True,2.3362889112199525e-07,0.0006835626063989774,1.4734745010238938e-06,4.912357506344895e-06,1.2791498840595077,4400.309331916083,3440.3545627630097,0.09999999999480294,1.5162391786560647e-08,192836.16919304544,4.912417017120601e-06,1.2790629997923553,4400.888723282555,3440.635742778335,0.09999999999489943,4.758630225976113e-09,192836.15523158247,4.293197391387969e-06,2.272395187399877,5026.768065050994,2212.9572793935477,0.09999999999983492,4.093091421353279e-09,192774.83860119135,0.0008329059963172458
159,3.8006308750000004,27,5.212147736260507e-06,1.426343446440228,4847.893430259831,1795948362.9759412,0.9733995596853804,-2.2737367544323206e-13,1e-06,1e-06,True,2.3554337791331648e-07,0.0006863576409844827,1.472766830560147e-06,5.210902089733911e-06,1.4259085860194665,4847.4538411966005,3399.9197873770663,0.09999999999767575,1.7415165753931205e-08,189640.4080879377,5.210555914639993e-06,1.4260462582863194,4848.04718635509,3399.554181130434,0.09999999999769334,2.2135768773523523e-09,189640.38936024302,3.8003720491720957e-06,1.8165416693164196,3975.354285022757,2189.1030199636143,0.0999999999994918,1.729152820928448e-09,189628.54474753124,-0.00023898910576347632
160,3.8266500000000003,27,5.379936440154978e-06,1.487912770710145,5010.373568229447,1758617051.4830186,0.9725204364293055,-1.1885367712238804e-06,1e-06,1e-06,True,2.3892263478764164e-07,0.0006912635723215147,1.472067625074326e-06,5.376214178211732e-06,1.4895550065041339,5009.64725276297,3363.5657203702476,0.09999999999830551,1.8880055741021806e-08,183401.0398350668,5.375908778390696e-06,1.4896619086553147,5010.250248272018,3363.253388105124,0.0999999999983544,2.7954907277916163e-09,183401.0245142913,4.078366491583785e-06,2.018373403804838,4369.295108394639,2165.5198602115424,0.09999999999973468,2.6987200252293064e-09,183398.67080414772,-0.0006918784235933062
161,3.8528408750000005,28,5.304542614759899e-06,1.4028346867972712,4714.87032325434,1731029273.3469806,0.9768561387287842,0.0,1e-06,1e-06,True,2.549366768800354e-07,0.0007140542124902359,1.4939647769576755e-06,5.300505597433359e-06,1.4042000681821118,4714.086144065997,3357.4925303291443,0.09999999999741893,1.9689134322931068e-08,177369.162725813,5.300286513699854e-06,1.4043064950553945,4714.758208221869,3357.2710152295185,0.0999999999974728,2.811742484676305e-09,177369.14504721723,4.086725591312054e-06,1.991020351687732,4285.445117680275,2153.138109685936,0.09999999999966913,2.6588196089250005e-09,177363.4736346121,-0.000761049089379906
162,3.8792035000000005,28,4.907166960603145e-06,1.1454781660973785,3801.731425297348,1693926939.4520063,0.9756115960643531,0.0,1e-06,1e-06,True,2.5872038533769626e-07,0.0007193336065490189,1.492887020859903e-06,4.904337465504425e-06,1.1449872209674314,3801.4026907808684,3320.3325225373374,0.09999999998749172,1.5810978304386936e-08,171541.89145826004,4.903691428538036e-06,1.1451668875656424,3801.7818586789995,3319.7780111923053,0.09999999998764422,2.0078920748289875e-09,171541.88452991264,3.21211522757224e-06,1.2061524165085555,2567.4378969942013,2129.0730333389242,0.09999999999162104,3.674349435822677e-10,171571.55884837094,-0.0005766046114665802
163,3.9057378750000002,28,4.5100350036279776e-06,0.8850154397716811,2900.2836204544747,1658358109.6416662,0.9748536895769666,-1.5756208995298948e-06,1e-06,1e-06,True,2.5923747215550463e-07,0.0007200520894980617,1.4931238719165422e-06,4.510228047086514e-06,0.8850138974557644,2900.3574870533294,3277.4155392224893,0.10000000000001338,1.2053845921400352e-08,168708.39609945513,4.510088196938166e-06,0.8850794802816738,2900.9129434286565,3277.518790813968,0.10000000000003324,1.5303536216038083e-09,168708.3791901852,3.621094970402507e-06,1.5324846995106436,3227.5233431464508,2106.6499522008903,0.09999999999861522,9.894115596265074e-10,168695.4497574177,4.280309540405369e-05
164,3.9324440000000003,28,4.0604189847021365e-06,0.5720835451397523,1851.1111658327425,1622965938.2332807,0.9738486268969302,0.0,1e-06,1e-06,True,2.615102148162407e-07,0.0007232015611309337,1.493785410563485e-06,4.060577231291967e-06,0.572069466788217,1851.7609044421245,3237.098016379304,0.10000000000003809,8.65684235407116e-09,163163.16790993224,4.0605718152356425e-06,0.5719943281297838,1851.970144452377,3237.7074480782035,0.10000000000003532,1.1282434986270573e-09,163163.15255878953,3.6995658233729638e-06,1.566019350185218,3262.0910190691916,2083.6363127616414,0.09999999999877643,1.1054203385985062e-09,163120.533286707,3.8972970628492476e-05
165,3.9593218750000005,29,3.5848547067958434e-06,0.19604974838149236,633.4311061793038,1596287152.216169,0.9778983825694585,-5.643428266921546e-07,1e-06,1e-06,True,2.803534402406882e-07,0.0007488036852775009,1.519345460404137e-06,3.5851237140111847e-06,0.19604906702263514,633.9130534554953,3233.491015330343,0.10000000000002991,6.319273770927225e-09,157801.5368175906,3.585069612915162e-06,0.19607641402589107,634.1312432278793,3234.0906809995117,0.10000000000004003,8.006322271825184e-10,157801.52144460366,3.058049069603803e-06,0.9751820836855476,2019.2385870545145,2070.9958209855445,0.10000000004315826,1.7304618848967834e-10,157770.36864654074,7.503992137580795e-05
166,3.9863715000000006,28,3.2060296224770773e-06,-0.11718088767152193,-371.09879889492015,1553987044.1326177,0.9718348647213684,0.0,1e-06,1e-06,True,2.679862523002896e-07,0.0007321014795238339,1.4963086563300562e-06,3.206441351086804e-06,-0.11718097127803884,-370.7713528295599,3164.061758033699,0.10000000000012499,4.432510358753916e-09,155186.9203615169,3.206356142530583e-06,-0.11716323454619193,-370.79402185586787,3164.77171926105,0.1000000000001384,5.61465540727113e-10,155186.90715873693,2.696963362943494e-06,0.5985525933845828,1219.9320058622548,2038.3618520237521,0.10000000000003365,2.4965252087838508e-11,155161.01062660894,0.00012842320820749542
