mass_MeV,dataset_set,observed_r,asimov_r,response_sd,z,eligible,nominal_local_p,conditional_local_gaussian,ungated_signed_gaussian,direct_local_k,direct_local_n,direct_local_p,direct_local_low95,direct_local_high95,direct_local_upper95,direct_global_k,direct_global_n,direct_global_p,direct_global_low95,direct_global_high95,direct_global_upper95,gp_global_k,gp_global_n,gp_global_p,gp_global_low95,gp_global_high95,gp_global_upper95,gp_raw_global_k,gp_raw_global_n,gp_raw_global_p,gp_raw_global_low95,gp_raw_global_high95,gp_raw_global_upper95,direct_raw_global_k,direct_raw_global_n,direct_raw_global_p,direct_raw_global_low95,direct_raw_global_high95,direct_raw_global_upper95
201,2021,0.3381359273338859,0.21467386159587473,0.9825804167732113,0.1256508511979711,True,0.3676303786598477,0.4500041542350237,0.4500041542350237,450,1000,0.45,0.4188517096799506,0.48144346662340654,0.47646148907011693,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
202,2021,0.4551616915776239,0.2495572894389464,0.9809874421950864,0.2095892294794427,True,0.32449645912578295,0.4169941432863189,0.4169941432863189,414,1000,0.414,0.3832637579343505,0.44524405055872557,0.440283532271103,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
203,2021,0.7493019474609829,0.28078864704044276,0.9795940970568526,0.4782728906065969,True,0.22683761714504602,0.3162279943756529,0.3162279943756529,331,1000,0.331,0.3018678360768295,0.3611310377311842,0.3563247189908316,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
204,2021,0.9115451512580311,0.30963558672532754,0.9786040132993387,0.6150695851975722,True,0.18100410345624862,0.269254383540982,0.269254383540982,277,1000,0.277,0.24945344200701025,0.305866076584177,0.3012467719746203,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
205,2021,1.13745317611683,0.33537612124324223,0.9776777812083142,0.8203899794902765,True,0.12767444414375823,0.20599691302622464,0.20599691302622464,193,1000,0.193,0.16897210326979484,0.21885000358205464,0.21468960229156833,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
206,2021,1.2277023424340543,0.3580331027966212,0.9768891214476896,0.8902435502082742,True,0.10977936339682948,0.18666756239689392,0.18666756239689392,167,1000,0.167,0.14439030619474663,0.1915890701763093,0.18762315188572204,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
207,2021,1.3138936078310193,0.3702496708965934,0.9769274829559911,0.9659303821396694,True,0.09444100506171227,0.16703950911133336,0.16703950911133336,151,1000,0.151,0.1293613620026536,0.174715466038191,0.17088486380568926,1000,1000,1.0,0.9963179161031344,1.0,1.0,199999,200000,0.999995,0.9999721421014378,0.9999998734109681,0.9999997435335609,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
208,2021,1.4101897455228474,0.37994899607492827,0.9768014102815512,1.0547084991932645,True,0.0792418314554959,0.14577933173406438,0.14577933173406438,125,1000,0.125,0.10512976155459258,0.1471069827787711,0.1435264993336639,1000,1000,1.0,0.9963179161031344,1.0,1.0,199987,200000,0.999935,0.9998888505853504,0.9999653897981587,0.9999615516942151,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
209,2021,1.4085039198490954,0.3821862959091046,0.9772364673839762,1.0502244422861164,True,0.07949095353938429,0.14680746718224358,0.14680746718224358,122,1000,0.122,0.10235113744007669,0.14390421942741663,0.1403553429703677,1000,1000,1.0,0.9963179161031344,1.0,1.0,199989,200000,0.999945,0.9999015919434324,0.9999725438886725,0.9999691546681291,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
210,2021,1.3066080705596186,0.3768970181750701,0.9777011715909132,0.9509153506195811,True,0.09567292713199876,0.1708236743090119,0.1708236743090119,140,1000,0.14,0.11907849738135583,0.16306571520095464,0.15933600984459523,1000,1000,1.0,0.9963179161031344,1.0,1.0,199999,200000,0.999995,0.9999721421014378,0.9999998734109681,0.9999997435335609,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
211,2021,1.0786854636189938,0.353362020838021,0.9786616764006187,0.7411380871156734,True,0.14036398399035,0.229304859159769,0.229304859159769,203,1000,0.203,0.17847357632401611,0.2292883232581412,0.22506059250049612,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
212,2021,0.8847716452458904,0.3367590003707671,0.9796609400000359,0.5593901139664741,True,0.18813990265333663,0.28794775342305434,0.28794775342305434,262,1000,0.262,0.234979869755299,0.2904289758446695,0.285875358044583,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
213,2021,0.5950157777236925,0.2992923678071056,0.9807314534414275,0.30153352263647826,True,0.27591646226101907,0.3815038457072739,0.3815038457072739,347,1000,0.347,0.3174839736829457,0.3774201069782862,0.37257211840411425,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
214,2021,0.3690038709941369,0.2857113976793697,0.9822887365859484,0.08479428727266003,True,0.3560624197223368,0.46621246764025503,0.46621246764025503,440,1000,0.44,0.40894966035038377,0.4714045675222562,0.46642590651261595,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
215,2021,-0.0121610376720843,0.2492075415688977,0.9838197451393998,-0.26566714129522584,False,0.5,1.0,0.6047522141706373,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
216,2021,-0.3294477563949226,0.2247030192208742,0.9851378911126001,-0.5625108734676191,False,0.5,1.0,0.7131160013230189,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
217,2021,-0.6374047087621305,0.17940368176991386,0.9859939918672808,-0.8284111234645235,False,0.5,1.0,0.7962811454284431,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
218,2021,-0.855136040482447,0.14594250801652942,0.9870863211341849,-1.0141752824096621,False,0.5,1.0,0.8447504396021943,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
219,2021,-1.1328318253898022,0.10399664785826318,0.9874425979866587,-1.2525573393024474,False,0.5,1.0,0.8948165757283926,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
220,2021,-1.269886142929514,0.05634023572893108,0.9874921184651061,-1.3430247734228458,False,0.5,1.0,0.9103680238812271,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
221,2021,-1.349928941979635,0.014752776307375298,0.9870204954417685,-1.3826275387282703,False,0.5,1.0,0.916610449723601,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
222,2021,-1.439251689233102,-0.03577321109626217,0.9864405849605384,-1.4227704126680722,False,0.5,1.0,0.9225986394735546,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
223,2021,-1.3941745671296475,-0.08699355523637113,0.9851534637975915,-1.3268805926483025,False,0.5,1.0,0.9077259074136965,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
224,2021,-1.247129671921275,-0.12208183349631115,0.983429046602159,-1.1440050935165187,False,0.5,1.0,0.8736892376807528,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
225,2021,-1.0115285649158243,-0.16502919305876154,0.9813678398076777,-0.8625709316324799,False,0.5,1.0,0.8058132908630542,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
226,2021,-0.8551492932249662,-0.19535444859604267,0.9793770651144619,-0.6736882740375505,False,0.5,1.0,0.7497452408269227,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
227,2021,-0.7288135483428797,-0.22341442624491983,0.9766971037160981,-0.5174573777018868,False,0.5,1.0,0.6975815425422562,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
228,2021,-0.5909084220484685,-0.255100413451801,0.9742657681583275,-0.3446780330088488,False,0.5,1.0,0.6348317828103928,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
229,2021,-0.4049763625566272,-0.28157520793222907,0.9717795324574428,-0.1269847228746838,False,0.5,1.0,0.5505237549810474,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
230,2021,-0.2897460829419054,-0.3000720534193317,0.9701212381135026,0.010644000019529684,False,0.5,1.0,0.4957537385396128,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
231,2021,-0.2328716981187868,-0.31771168706780734,0.9682300793500832,0.08762378979794627,False,0.5,1.0,0.4650878466890608,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
232,2021,-0.1159013368103873,-0.33196124468157934,0.9668424763260447,0.2234696066438965,False,0.5,1.0,0.41158501770895917,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
233,2021,-0.1637312450628141,-0.3390586811444904,0.9666849209656522,0.18136978479661828,False,0.5,1.0,0.4280386668899728,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
234,2021,-0.069127965849807,-0.34328447308121235,0.9663193326583194,0.2837121207926244,False,0.5,1.0,0.3883155026071376,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
235,2021,-0.0632442659442822,-0.34117920900542004,0.9668347811168365,0.2874689124651495,False,0.5,1.0,0.38687665104417945,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
236,2021,-0.0568035750360892,-0.3334392905240559,0.9676038889793497,0.2858976887533682,False,0.5,1.0,0.38747824200299485,1000,1000,1.0,0.9963179161031344,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
237,2021,0.0435640087167812,-0.3099778800216412,0.9691169517505175,0.3648082804658603,True,0.48262597066449764,0.35762726178024973,0.35762726178024973,356,1000,0.356,0.3262842664482364,0.38656652582891743,0.38169769199245507,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
238,2021,0.0826179955634932,-0.2890771124773894,0.9706817553660605,0.38292170012066423,True,0.46707764590169676,0.3508889105361147,0.3508889105361147,362,1000,0.362,0.33215748153610153,0.39265779696845476,0.38777608282730136,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
239,2021,0.0567786104465711,-0.2744269391173245,0.9732533975445702,0.3403076222487351,True,0.4773607764182899,0.36681243881461567,0.36681243881461567,370,1000,0.37,0.3399962300311723,0.40077171038219866,0.39587406989508545,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
240,2021,0.0337307921672253,-0.2501202986628784,0.9755438615993396,0.29096702055482015,True,0.4865459121694704,0.38553827126811796,0.38553827126811796,381,1000,0.381,0.35078884853297654,0.41191402530041993,0.40699678103927994,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
241,2021,0.1209552574847879,-0.22121284691867393,0.9783335806428863,0.3497458445396661,True,0.45186323713502574,0.36326472244835006,0.36326472244835006,355,1000,0.355,0.3253058888980285,0.3855508232357061,0.38068421478273096,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
242,2021,0.2695469154901012,-0.18104535755158685,0.9804235427203307,0.45958940540274346,True,0.39375442215017137,0.32290548257763985,0.32290548257763985,308,1000,0.308,0.2794866299005828,0.3376486619974949,0.33291295718205594,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
243,2021,0.3103151398583003,-0.15135808898059733,0.9826976607571538,0.46980190070177363,True,0.37816065955324274,0.3192482781628284,0.3192482781628284,305,1000,0.305,0.2765733695316623,0.33457973123735324,0.3298542005810942,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
244,2021,0.5310599009289674,-0.12635156541022255,0.9849366195672644,0.6674657569621344,True,0.29768863520684063,0.2522373377548944,0.2522373377548944,228,1000,0.228,0.20232872987103118,0.2552831775215669,0.25090329271344847,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
245,2021,0.6111113260634802,-0.0965842850834832,0.9864829397831929,0.7173926508070166,True,0.2705629410887408,0.2365659265038726,0.2365659265038726,215,1000,0.215,0.18990665181091498,0.24178316591051746,0.23747962784211232,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
246,2021,0.7350997268111568,-0.060691859562579824,0.9873363514378634,0.8059984677104423,True,0.2311393803527208,0.2101218663081531,0.2101218663081531,193,1000,0.193,0.16897210326979484,0.21885000358205464,0.21468960229156833,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
247,2021,0.977015698778586,-0.020778009212692006,0.9872610862161662,1.010668527223614,True,0.1642806902152345,0.1560875526571685,0.1560875526571685,136,1000,0.136,0.11535017762388161,0.1588186309140217,0.155127345555114,1000,1000,1.0,0.9963179161031344,1.0,1.0,199993,200000,0.999965,0.9999278879613711,0.9999859280726715,0.9999835733100565,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
248,2021,1.066219245097641,0.012212438094224102,0.9864007318581374,1.0685381437399446,True,0.14316227221107053,0.14263891696087366,0.14263891696087366,128,1000,0.128,0.10791224133119769,0.15030592857487085,0.1466944488606244,999,1000,0.999,0.9944410757201734,0.9999746825125088,0.999948708021091,199985,200000,0.999925,0.9998763019178356,0.9999580224811578,0.9999537677981049,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
249,2021,1.184754170191136,0.047058738973062446,0.9847880920993112,1.1552692811230119,True,0.11805732882660219,0.12399008569676084,0.12399008569676084,108,1000,0.108,0.08943903298240022,0.128903760879998,0.12551105751766548,999,1000,0.999,0.9944410757201734,0.9999746825125088,0.999948708021091,199953,200000,0.999765,0.9996875119280753,0.9998273258891349,0.9998183961854356,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
250,2021,1.3425242513120088,0.0942245418125574,0.9821854737521438,1.270940919876058,True,0.08971303627552069,0.10187483374471845,0.10187483374471845,95,1000,0.095,0.07754020708165502,0.11488484440445197,0.1116515364582006,997,1000,0.997,0.9912579767615217,0.9993809000683505,0.9991818246017782,199747,200000,0.998735,0.9985692547498988,0.9988860058539022,0.9988628414602252,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
