toy_index,toy_hist,function_tag,source_model,source_label,source_root,container,dataset,mass_GeV,sigma_val,blind_lo,blind_hi,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,native_input_bin_width_gev,production_rebin_requested,rebinned_bin_width_gev,rebinned_n_full,rebinned_n_blind,rebinned_n_train_expected,rebinned_n_train_low,rebinned_n_train_high,training_geometry_valid,optimizer_restarts_requested,eps2_density_implementation,eps2_up_promotable,study_id,task_id,truth_model,truth_function_tag,study_scenario,source_family,exposure_multiplier,ls_upper_factor_requested,background_toy_index,optimizer_seed,injection_seed,generated_config_sha256,base_config_sha256,fit_code_commit,expected_limit_bands,repair_attempt_id,repair_row_id,repair_round,repair_variant,repair_reason,repair_warm_start,repair_source_factor,repair_source_attempt_path,repair_base_seed,repair_kernel_constant_init,repair_kernel_ls_init,repair_config_path,repair_config_sha256,repair_fit_is_actual,repair_interpolation_used
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.25,0.0068716875,0.234538703125,0.265461296875,13070.485102896451,6.196788035644889e-06,0.0967796343506955,1.3001216785633112,6440.956912091962,4986.320224909916,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,30.3**2 * RBF(length_scale=0.314),0.0298273491207752,0.6778942981994385,0.1421963076151332,0.3144154231386037,0.0271157719279775,919.6159878374772,1883.4882161238377,366,1.1,25.0,11.595296787925696,4.3406148956534025,98.65033853757733,45.75519814290213,0.000125,5,0.000625,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0008,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,8,2554137202,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0008__m250__salt_03,repair_r02__f25__gengamma__2021_1pct_x100__t0008__m250,2,salt_03,higher_factor_optimizer_miss,False,,,3425622277,1.0,0.1421963076151332,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.25,0.0068716875,0.234538703125,0.265461296875,13070.552444525514,6.196819962677282e-06,0.0967781929294451,1.300130091173539,6441.009351086033,4986.327615963554,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,30.3**2 * RBF(length_scale=0.314),0.0298273491207752,0.6778942981994385,0.1421963076151332,0.3144128341300374,0.0271157719279775,919.488614476892,1883.4883305157464,366,1.1,25.0,11.595201308122531,4.3406148956534025,98.65033853757733,45.75482137830589,0.000125,5,0.000625,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0008,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,8,3530662332,,a074263c500953d6f5dd51222270dbdc228ef93c479568aecfa009110a521008,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0008__m250__warm,repair_r02__f25__gengamma__2021_1pct_x100__t0008__m250,2,warm,higher_factor_optimizer_miss,True,12.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f12/gengamma/2021_1pct_x100/toy_0008/m250MeV/salt_02/attempt_001,2313296374,919.488614476892,0.3144128341300374,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/round_002/f25/gengamma/2021_1pct_x100/toy_0008/m250MeV/warm/attempt_001/repair_config.yaml,a074263c500953d6f5dd51222270dbdc228ef93c479568aecfa009110a521008,True,False
8,toy_0008,fSigPowExpQ,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/sigpowexpq/2021_1pct,2021,0.21,0.0053465875,0.197970178125,0.2220298218749999,1380.2856279542275,2.6243279690879695e-05,0.0807752378553394,1.3998759278531745,708.2641403585154,505.7959086240542,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.47**2 * RBF(length_scale=0.494),0.0276553577964078,0.6285308590092686,0.1318417452553814,0.4938954582899642,0.0251412343603707,29.89136620087806,1195.3190904652686,378,1.1,25.0,19.644837290426537,5.172525053860584,117.55738758774054,92.37583005795084,0.000125,5,0.000625,416,38,378,253,125,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__sigpowexpq__2021_1pct__t0008,sigpowexpq,fSigPowExpQ,2021_1pct,one_pct,1,25,8,3821657616,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__sigpowexpq__2021_1pct__t0008__m210__salt_01,repair_r02__f25__sigpowexpq__2021_1pct__t0008__m210,2,salt_01,higher_factor_optimizer_miss,False,,,3745772229,1.0,0.1318417452553814,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
8,toy_0008,fSigPowExpQ,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/sigpowexpq/2021_1pct,2021,0.21,0.0053465875,0.197970178125,0.2220298218749999,1380.285628456273,2.624327970042505e-05,0.0807752975084646,1.3998755295111074,708.2640429984496,505.7959826957946,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.47**2 * RBF(length_scale=0.494),0.0276553577964078,0.6285308590092686,0.1318417452553814,0.4938957539355516,0.0251412343603707,29.892126104226076,1195.3190904560067,378,1.1,25.0,19.64484904981684,5.172525053860584,117.55738758774054,92.37588535407896,0.000125,5,0.000625,416,38,378,253,125,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__sigpowexpq__2021_1pct__t0008,sigpowexpq,fSigPowExpQ,2021_1pct,one_pct,1,25,8,3134027059,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__sigpowexpq__2021_1pct__t0008__m210__salt_02,repair_r02__f25__sigpowexpq__2021_1pct__t0008__m210,2,salt_02,higher_factor_optimizer_miss,False,,,1161851655,1.0,0.1318417452553814,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
8,toy_0008,fSigPowExpQ,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/sigpowexpq/2021_1pct,2021,0.21,0.0053465875,0.197970178125,0.2220298218749999,1380.28062452223,2.624318456095683e-05,0.0807779839188559,1.3998575908611284,708.2563202551274,505.79694202238545,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.47**2 * RBF(length_scale=0.494),0.0276553577964078,0.6285308590092686,0.1318417452553814,0.4938906269073083,0.0251412343603707,29.891807281292667,1195.3190904016303,378,1.1,25.0,19.644645120758707,5.172525053860584,117.55738758774054,92.37492641938589,0.000125,5,0.000625,416,38,378,253,125,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__sigpowexpq__2021_1pct__t0008,sigpowexpq,fSigPowExpQ,2021_1pct,one_pct,1,25,8,2815204393,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__sigpowexpq__2021_1pct__t0008__m210__salt_03,repair_r02__f25__sigpowexpq__2021_1pct__t0008__m210,2,salt_03,higher_factor_optimizer_miss,False,,,2537238585,1.0,0.1318417452553814,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
8,toy_0008,fSigPowExpQ,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/sigpowexpq/2021_1pct,2021,0.21,0.0053465875,0.197970178125,0.2220298218749999,1380.285634927779,2.6243279823467372e-05,0.0807756205079711,1.3998733726406931,708.262792256278,505.79586821641146,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.47**2 * RBF(length_scale=0.494),0.0276553577964078,0.6285308590092686,0.1318417452553814,0.4938933558479441,0.0251412343603707,29.88875041043633,1195.3190904818337,378,1.1,25.0,19.644753665176083,5.172525053860584,117.55738758774054,92.37543682731165,0.000125,5,0.000625,416,38,378,253,125,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__sigpowexpq__2021_1pct__t0008,sigpowexpq,fSigPowExpQ,2021_1pct,one_pct,1,25,8,1546901833,,73044984f9acbb443f84bdc8b7ccd273861ef4482a9d209275c66c4d4fa57dad,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__sigpowexpq__2021_1pct__t0008__m210__warm,repair_r02__f25__sigpowexpq__2021_1pct__t0008__m210,2,warm,higher_factor_optimizer_miss,True,20.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/sigpowexpq/2021_1pct/toy_0008/m210MeV/salt_01/attempt_001,3289991514,29.892501361610183,0.4938934967846844,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/round_002/f25/sigpowexpq/2021_1pct/toy_0008/m210MeV/warm/attempt_001/repair_config.yaml,73044984f9acbb443f84bdc8b7ccd273861ef4482a9d209275c66c4d4fa57dad,True,False
8,toy_0008,fSigPowExpQ,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/sigpowexpq/2021_1pct_x100,2021,0.23,0.0060747875,0.216331728125,0.243668271875,9810.018394026276,2.9921845629224037e-06,0.3040094372781354,0.5129034292071104,2526.0332957234773,4925.662051668514,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.13**2 * RBF(length_scale=0.358),0.0286762762966508,0.6517335521966094,0.1367087832386334,0.3576861097870623,0.0260693420878643,66.07705866456277,1967.0325278764276,372,1.1,25.0,13.720565274778066,4.720539820800449,107.28499592728294,58.88043158498338,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__sigpowexpq__2021_1pct_x100__t0008,sigpowexpq,fSigPowExpQ,2021_1pct_x100,one_pct,100,25,8,1200771592,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__sigpowexpq__2021_1pct_x100__t0008__m230__salt_01,repair_r02__f25__sigpowexpq__2021_1pct_x100__t0008__m230,2,salt_01,higher_factor_optimizer_miss,False,,,882618472,1.0,0.1367087832386334,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
8,toy_0008,fSigPowExpQ,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/sigpowexpq/2021_1pct_x100,2021,0.23,0.0060747875,0.216331728125,0.243668271875,9811.701003624728,2.9926977809678437e-06,0.3038749793299527,0.5132878830015196,2527.998164859861,4925.800356789592,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.13**2 * RBF(length_scale=0.358),0.0286762762966508,0.6517335521966094,0.1367087832386334,0.3576656849433807,0.0260693420878643,66.07209298261567,1967.0325349400089,372,1.1,25.0,13.71978179341468,4.720539820800449,107.28499592728294,58.87706935318818,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__sigpowexpq__2021_1pct_x100__t0008,sigpowexpq,fSigPowExpQ,2021_1pct_x100,one_pct,100,25,8,1771697394,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__sigpowexpq__2021_1pct_x100__t0008__m230__salt_02,repair_r02__f25__sigpowexpq__2021_1pct_x100__t0008__m230,2,salt_02,higher_factor_optimizer_miss,False,,,1294253495,1.0,0.1367087832386334,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
8,toy_0008,fSigPowExpQ,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/sigpowexpq/2021_1pct_x100,2021,0.23,0.0060747875,0.216331728125,0.243668271875,9810.798099768444,2.9924223834230014e-06,0.3039427104015326,0.5130942109845479,2527.0040948158244,4925.722416002769,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.13**2 * RBF(length_scale=0.358),0.0286762762966508,0.6517335521966094,0.1367087832386334,0.3576706153406785,0.0260693420878643,66.04713801840073,1967.0325170793649,372,1.1,25.0,13.719970919679591,4.720539820800449,107.28499592728294,58.877880969610615,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__sigpowexpq__2021_1pct_x100__t0008,sigpowexpq,fSigPowExpQ,2021_1pct_x100,one_pct,100,25,8,714188083,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__sigpowexpq__2021_1pct_x100__t0008__m230__salt_03,repair_r02__f25__sigpowexpq__2021_1pct_x100__t0008__m230,2,salt_03,higher_factor_optimizer_miss,False,,,2338574176,1.0,0.1367087832386334,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
8,toy_0008,fSigPowExpQ,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/sigpowexpq/2021_1pct_x100,2021,0.23,0.0060747875,0.216331728125,0.243668271875,9811.577862775455,2.992660221390129e-06,0.3038826139617668,0.5132660513707741,2527.8887757013977,4925.796563531282,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.13**2 * RBF(length_scale=0.358),0.0286762762966508,0.6517335521966094,0.1367087832386334,0.3576695422072151,0.0260693420878643,66.08618136811856,1967.032532935528,372,1.1,25.0,13.719929755101685,4.720539820800449,107.28499592728294,58.87770431594769,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__sigpowexpq__2021_1pct_x100__t0008,sigpowexpq,fSigPowExpQ,2021_1pct_x100,one_pct,100,25,8,3804102614,,4c92ab2a5fac6abf0558b1c2606c3138d96a2c70a5fe946fe3bcc19c2eca9b97,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__sigpowexpq__2021_1pct_x100__t0008__m230__warm,repair_r02__f25__sigpowexpq__2021_1pct_x100__t0008__m230,2,warm,higher_factor_optimizer_miss,True,15.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/sigpowexpq/2021_1pct_x100/toy_0008/m230MeV/salt_01/attempt_001,3589846103,66.05123672424445,0.3576709823595972,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/round_002/f25/sigpowexpq/2021_1pct_x100/toy_0008/m230MeV/warm/attempt_001/repair_config.yaml,4c92ab2a5fac6abf0558b1c2606c3138d96a2c70a5fe946fe3bcc19c2eca9b97,True,False
