dataset,source,selection,lane,n_points,std,rms,peak_to_peak,retained_std,correlation,max_abs_change,rms_change,sign_transitions,substantial_persistence
2015,observed,full,observed_first_rep02,72,1.0795809405190022,1.0810586432182243,5.061847912038068,0.6907481687835978,0.6075131328065971,3.382511987860486,1.2482814337791195,15,True
2015,observed,full,observed_first_rep03,72,1.0844826356868726,1.08464897384253,4.630416020739511,0.6938844199288933,-0.11788052317410498,4.8163917823574325,2.0047776693074058,13,True
2015,observed,full,observed_first_rep04,72,1.1613827114127577,1.161522829124211,5.583535670091312,0.7430873879448334,0.3741953605394426,4.316029088378098,1.5600809331369139,15,True
2015,observed,full,observed_first_rep05,72,0.8072870460631487,0.8085248109543595,5.025011152525055,0.5165263926230131,0.4912215638244568,3.911445157260834,1.36192831203627,17,True
2015,observed,full,observed_first_rep06,72,0.9002059337718438,0.90112829101153,5.1354075118420575,0.5759786755609965,0.8703542947285247,2.0554509030500707,0.8966709711491158,15,True
2015,observed,full,observed_first_rep07,72,0.9401065028778027,0.940436109217643,4.921623102525912,0.6015082528339285,0.5611888015459232,2.7647905053044126,1.2953097517407457,17,True
2015,observed,full,observed_first_rep08,72,0.9483558297856031,0.9486805231419437,4.895090893785316,0.6067864188716885,0.40528796916437737,3.6392277037929515,1.4632466524924566,15,True
2015,observed,full,observed_first_rep09,72,0.7692384516180947,0.7703072618468425,4.886969805249095,0.49218176411829356,0.531926355191999,2.996723027193996,1.3249296565913877,17,False
2015,observed,full,observed_original,72,1.5629153855306428,1.563588293382239,6.349855516792079,1.0,1.0,0.0,0.0,11,True
2015,observed,full,observed_second_mean,72,1.4463398839450707,1.4466330981167013,5.733141505911435,0.92541150809262,0.936174386591304,2.5398909606321465,0.5499333078371641,11,True
2015,observed,full,observed_second_rep00,72,1.545610839400795,1.546249128871229,5.862293326577169,0.9889280339229801,0.9259475175601287,2.4502315185766,0.5983916918962794,11,True
2015,observed,full,observed_second_rep01,72,1.4471553578501974,1.4475270795380162,5.7144341320867635,0.925933272682486,0.9382028128561751,2.4624133155442527,0.5414005293053359,11,True
2015,observed,full,observed_second_rep02,72,1.4226676597929906,1.4227883115092854,5.663080534181299,0.9102653112023494,0.9171197449967776,2.8938029032649704,0.6236881169528458,13,True
2015,observed,full,observed_second_rep03,72,1.475774860566216,1.4762517955470795,5.795341711122035,0.9442448863379506,0.9406972360814072,2.243771135515899,0.5303094374468948,11,True
2015,observed,full,observed_second_rep04,72,1.4770614526578016,1.4773975719423684,5.684378385486593,0.9450680864315044,0.8952186688342194,2.9721442360363066,0.7009686123857832,11,True
2015,observed,full,observed_second_rep05,72,1.517385443045335,1.5176410480904885,5.646143868742696,0.9708685813020842,0.828119646121445,3.976060897713846,0.9042353270332791,12,True
2015,observed,full,observed_second_rep06,72,1.5210287442662882,1.5212580751373703,5.712625477145531,0.9731996743700023,0.8479183706446978,3.667591443660297,0.8515877963659508,12,True
2015,observed,full,observed_second_rep07,72,1.4348470955422832,1.4349388401818937,5.551977293900929,0.9180580784001446,0.8616653266775952,3.5419215810695714,0.7985758955046615,12,True
2015,observed,full,observed_second_rep08,72,1.4876280350552502,1.4881229787037369,5.867993690494435,0.951828901825142,0.9639377125146944,1.843241935390819,0.41643315951292176,11,True
2015,observed,full,observed_second_rep09,72,1.6364500533125128,1.6370934325685005,6.187306512973036,1.0470496793765347,0.9819264312224836,1.408859588627705,0.3128233664868165,11,True
2015,observed,remote,observed_both_mean,40,0.8297009613884606,0.8378589961742977,3.2744183810534775,0.6727617333371463,0.559307871675138,1.9832816764287629,1.048241011521981,7,True
2015,observed,remote,observed_both_poly_mean,40,1.5131517833694437,1.5134853903475367,5.851155042178144,1.226936768734446,0.7966543665684602,3.33942577710164,0.9204397144929308,5,True
2015,observed,remote,observed_both_rep00,40,0.8945776545439483,0.906016408752967,3.3716083157237673,0.7253668990192831,0.3624790278627839,2.4789057796496166,1.251448799370261,7,True
2015,observed,remote,observed_both_rep01,40,0.9499235237337468,0.9515915795944047,3.614327749030726,0.7702440109209852,0.8205209427240777,1.3656622837355947,0.718504651612722,7,True
2015,observed,remote,observed_both_rep02,40,0.9518950382906923,0.9602078259716025,3.4041445778131685,0.7718426104313564,0.6045333252368834,2.215217204958552,1.0224106702918623,7,True
2015,observed,remote,observed_both_rep03,40,0.9518022954792962,0.9695586057696104,3.466489224666856,0.7717674100670648,0.06638770139040265,3.029859670709344,1.5280245463748778,5,True
2015,observed,remote,observed_both_rep04,40,0.8749684837370463,0.8778178592590581,3.688332301306405,0.7094668333868666,0.6255828268805376,2.020479494192733,0.9775689749891783,7,True
2015,observed,remote,observed_both_rep05,40,0.9223076130718916,0.9261790008748741,3.435925639857052,0.7478516927375005,0.6317943381578374,1.7948574497682412,0.978569987145152,7,True
2015,observed,remote,observed_both_rep06,40,0.9633156503651594,0.965599093268878,3.7179329759740036,0.7811029959588505,0.7428980793690788,1.534378206826743,0.8377364158461205,7,True
2015,observed,remote,observed_both_rep07,40,0.937820333901496,0.949221858328321,3.7059781029711587,0.7604301582808395,0.44542642214303546,2.1720846010752153,1.1900318724576402,7,True
2015,observed,remote,observed_both_rep08,40,0.8028981949896973,0.8100219796433806,3.486184598986523,0.651028751913951,0.5090910223170275,2.2549911470632464,1.0899905129961376,7,True
2015,observed,remote,observed_both_rep09,40,0.7062808142216567,0.7100956428786875,3.105058980641574,0.572686699076954,0.6651075185343481,1.9745252906797517,0.9386870736533272,6,True
2015,observed,remote,observed_both_wide_mean,40,0.8868379228951447,0.8915356513006616,3.396627865621083,0.7190911496566454,0.6790249695966779,1.8218951102322534,0.9206045356748712,7,True
2015,observed,remote,observed_first_mean,40,0.7216351408885262,0.7278323143222005,3.2103337623395296,0.5851367309599369,0.6405590199972362,1.979441256519678,0.9633444954138237,8,True
2015,observed,remote,observed_first_rep00,40,0.7860859066499528,0.7995977440977954,3.3950646939579388,0.6373965340774398,0.36345537594169264,2.4414783800627493,1.2165976574754072,7,True
2015,observed,remote,observed_first_rep01,40,0.8695828661189481,0.8701387277228145,3.514889203927795,0.7050999137224859,0.8977883844063814,1.209153102862296,0.6010883558472193,8,True
2015,observed,remote,observed_first_rep02,40,0.810344561863578,0.8155866988173198,3.42420415720818,0.6570666269053853,0.7286053092297824,2.0869845440079104,0.8642912812979119,7,True
2015,observed,remote,observed_first_rep03,40,0.8698570191887215,0.8871301190614059,3.443460631010977,0.7053222103124667,0.05058681185034072,2.953876286153062,1.492551200331427,6,True
2015,observed,remote,observed_first_rep04,40,0.7868378773641052,0.7883338958260346,3.6356913296287683,0.6380062683607716,0.6749933940410803,1.9140168825931412,0.9184961634560136,9,True
2015,observed,remote,observed_first_rep05,40,0.727114310884114,0.7299585324932164,3.2923101443957377,0.5895795074240161,0.7672718770200317,1.8068239508818953,0.8313186663064247,8,True
2015,observed,remote,observed_first_rep06,40,0.794028405758917,0.7958951934511471,3.351757236066658,0.643836697119596,0.8599047026512245,1.4735984036760668,0.6944765553358155,8,True
2015,observed,remote,observed_first_rep07,40,0.7576682599945391,0.7645437153040059,3.5727716460610544,0.614354129511263,0.5713130141440634,1.9942055656705786,1.0277741612101978,9,True
2015,observed,remote,observed_first_rep08,40,0.7480078074277634,0.7550502942012002,3.477889883546541,0.6065209665813692,0.5223400046743232,2.1473697022874947,1.0704863703738248,9,True
2015,observed,remote,observed_first_rep09,40,0.7198528971468373,0.7277494597359352,3.0754415399259476,0.5836916013955679,0.6013672584599464,2.147042676737641,1.0009815110049194,9,True
2015,observed,remote,observed_original,40,1.2332760920762211,1.2351447361806969,4.209842163203101,1.0,0.9999999999999998,0.0,0.0,4,True
2015,observed,remote,observed_second_mean,40,1.2686672208819167,1.269480167606798,4.515785680129326,1.0286968417153977,0.9736156651150492,1.0672627317153733,0.2903810664089488,5,True
2015,observed,remote,observed_second_rep00,40,1.3046916711548227,1.306570737037589,4.671644255886475,1.0579072111568897,0.9749804635587891,0.8888476891203124,0.2926087020094066,5,True
2015,observed,remote,observed_second_rep01,40,1.269411468971605,1.2701137420133526,4.527381891298873,1.0293003141207009,0.9706169458342883,1.0999630782950955,0.30653856231167753,5,True
2015,observed,remote,observed_second_rep02,40,1.2589394098025941,1.2593876870542167,4.464535784774324,1.0208090612404306,0.9677141121473132,1.1829065733887552,0.31951788214025645,5,True
2015,observed,remote,observed_second_rep03,40,1.284029502329625,1.2852741913049346,4.573246165926731,1.0411533237200443,0.9755904257252364,1.0034184842557865,0.2828661748558467,5,True
2015,observed,remote,observed_second_rep04,40,1.310358813838578,1.3111356742263531,4.685268812959085,1.062502404982641,0.953768672876153,1.4165900139120016,0.39482129684435346,5,True
2015,observed,remote,observed_second_rep05,40,1.3371713300009584,1.3379948526424255,4.774032369173913,1.0842432919864924,0.9409357394288306,1.6152563763976393,0.45391658640443683,5,True
2015,observed,remote,observed_second_rep06,40,1.3310555506243755,1.3322084912285668,4.750258724656071,1.0792843217965433,0.951311879232922,1.4476675070483913,0.4117839222125854,5,True
2015,observed,remote,observed_second_rep07,40,1.2961876236980912,1.2963824999037452,4.594355364714005,1.0510117175108442,0.9399462514628966,1.6538912133290555,0.4449957867800494,5,True
2015,observed,remote,observed_second_rep08,40,1.2672396506782564,1.2688133300929427,4.478813939279714,1.027539298637386,0.9875286621191145,0.6957619364895243,0.20039419180319312,5,True
2015,observed,remote,observed_second_rep09,40,1.282351805999457,1.2863722303395482,4.238509130608344,1.0397929662616072,0.9904856768947422,0.6466202366116286,0.18340749042746446,4,True
2015,reference,full,reference_both_mean,72,0.5262976784222059,0.526444963859445,2.9405756920111257,0.7569091201455148,0.8072803757043319,1.7132649085129323,0.4126024699518159,9,True
2015,reference,full,reference_both_poly_mean,72,2.9645032049003595,2.9676219548486493,22.25844870335832,4.263479784323927,0.22823990870275776,10.795466004449475,2.888001454112967,10,True
2015,reference,full,reference_both_wide_mean,72,0.35067477665203395,0.3506770157890093,1.9893138402064332,0.5043323342193881,0.4303046988133538,2.2434704042855618,0.6309475609222491,11,True
2015,reference,full,reference_first_mean,72,0.6639227552813317,0.6647640194898713,4.594134896832543,0.9548383151738709,0.9733387311090833,0.39773175664589977,0.16005424435930038,10,True
2015,reference,full,reference_original,72,0.6953247945024441,0.6963272916427797,4.644862110320977,1.0,1.0,0.0,0.0,10,True
2015,reference,full,reference_second_mean,72,0.580157642814535,0.5803886508249474,3.0439742309887423,0.8343692723192481,0.8169470210059049,1.7126056613453429,0.4017336792616144,10,True
2015,reference,remote,reference_both_mean,40,0.493255925242225,0.49332564168135773,2.8416453246836118,1.1015932834059803,0.9164519806099272,0.6323558600419017,0.1989094816653285,4,True
2015,reference,remote,reference_both_poly_mean,40,1.6235426451498622,1.6337971505495374,9.622009390949565,3.625873672661894,-0.6475663168662747,7.4963439513398775,1.9508236862726753,5,True
2015,reference,remote,reference_both_wide_mean,40,0.37422030820651,0.3743421467154071,1.9598368267815443,0.8357498753450711,0.6312980939059912,0.9371301500339941,0.36003269511064906,5,True
2015,reference,remote,reference_first_mean,40,0.42838647050306283,0.42958076620776203,2.188984715877826,0.9567196955138992,0.9735280754014396,0.2486993815418964,0.10386216518815221,5,True
2015,reference,remote,reference_original,40,0.4477659156718377,0.4480517659906169,2.2725356106898915,1.0,1.0,0.0,0.0,5,True
